offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
72882502,66036917,51,C,20,,,
72882503,66036918,49,A,20,0,N,
72896613,66036919,39,C,21,,,
72896614,66036920,23,C,12,,,
72885279,66036922,23,C,8,,,
72881742,66036923,47,C,8,,,
72881743,66036924,44,C,8,,,
72893192,66036925,51,C,20,,,
72893193,66036925,47,C,20,,,
72893194,66036927,44,C,20,,,
72881897,66036928,23,C,8,,,
72881744,66036929,23,C,8,,,
72893195,66036930,47,C,8,,,
72885280,66036931,45,C,21,,,
72881898,66036932,23,C,8,,,
72889020,66036933,49,C,20,0,F,
73320594,67276070,41,C,21,,,
73320123,67276074,49,C,20,0,F,
73310315,67276078,46,C,20,,,
73296968,67276101,11,C,5,,,
73320669,67279340,2,C,5,,,
73320135,67276145,51,C,20,,,
73308043,67275017,51,C,3,,,
73310911,67275018,44,C,20,,,
73308962,67275019,51,C,20,,,
73296051,67275020,47,C,20,,,
73296052,67275020,41,C,20,,,
73316225,67279420,11,C,25,,,
73297007,67278248,2,C,2,,,
73320581,67275021,23,C,8,,,
73308963,67275022,14,C,21,,,
73308964,67275023,23,C,8,,,
73311684,67275024,51,C,20,,,
73310912,67275025,35,C,13,,,
73320582,67275026,51,C,20,,,
73310913,67275027,16,C,13,,,
73298580,67275028,5,C,20,,,
73311685,67275029,44,C,13,,,
73298581,67275030,14,C,8,,,
73311686,67275031,16,C,13,,,
73311687,67275031,35,C,13,,,
73311688,67275031,39,C,13,,,
73320583,67275032,44,C,20,,,
73320584,67275033,51,C,20,,,
73308965,67275034,51,C,20,,,
73308044,67275035,51,C,20,,,
73296053,67275036,51,C,20,,,
73296054,67275037,47,C,8,,,
73312584,67275038,23,C,8,,,
73296055,67275039,49,C,20,0,F,
73298582,67275040,47,C,20,,,
73312585,67275041,23,C,24,,,
73302194,67275042,21,C,21,,,
73308966,67275043,16,C,20,,,
73308967,67275044,37,C,5,,,
73308968,67275045,47,C,5,,,
73320585,67275046,16,C,24,,,
73296056,67275047,14,C,8,,,
