victim_id,offense_id
70448357,72882502
70448358,72882503
70448359,72896613
70448360,72896614
70448361,72885279
70448362,72881742
70448363,72881743
70448364,72893192
70448364,72893193
70448365,72893194
70448366,72881897
70448367,72881744
70448368,72893195
70448369,72885280
70448370,72881898
70051949,72889020
70053143,73320594
70053147,73320123
70053151,73310315
70054075,73296968
70056358,73320669
70054126,73320135
70053015,73308043
70053016,73310911
70053017,73308962
70053018,73296051
70053018,73296052
70057341,73316225
70055292,73297007
70053019,73320581
70053020,73308963
70053021,73308964
70053022,73311684
70053023,73310912
70053024,73320582
70053025,73310913
70053026,73298580
70053027,73311685
70053028,73298581
70053029,73311686
70053029,73311687
70053029,73311688
70053030,73320583
70053031,73320584
70053032,73308965
70053033,73308044
70053034,73296053
70053035,73296054
70053036,73312584
70053038,73296055
70053037,73296055
70053039,73298582
70053040,73312585
70053041,73302194
70053042,73308966
70053043,73308967
70053044,73308968
70053045,73320585
70053046,73296056
70053047,73308045
70053047,73308046
70053048,73308047
70053048,73308048
70053049,73302195
70053049,73302196
70053050,73320586
70053051,73310914
70053052,73310915
70053053,73308969
70053054,73308970
70053055,73296057
70053056,73308049
70053057,73302197
70053058,73298583
70053059,73312586
70053060,73308971
70053061,73308050
70053062,73298584
70053063,73298585
70053063,73298586
70053064,73308972
70053064,73308973
70053065,73302198
70053065,73302199
70053066,73310916
70053067,73296058
70053068,73312587
70053069,73320587
70053070,73296059
70053071,73320588
70053072,73312588
70053073,73296060
70053074,73302200
70053075,73320589
70053076,73308051
70053077,73296061
70053078,73302201
70053079,73310917
70053080,73296062
70053081,73320590
70052020,73310896
70052021,73308953
70052022,73296039
70052023,73308030
70052024,73298562
70052025,73298563
70052026,73319684
70052027,73302182
70052028,73308954
70052029,73302183
70054150,73308077
70052030,73302184
70052031,73310897
70052031,73310898
70052032,73311672
70052033,73302185
70052034,73296040
70052035,73310899
70052036,73298564
70052036,73298565
70052037,73302186
70052037,73302187
70052038,73310900
70052039,73319685
70052040,73308031
70052041,73302188
70052042,73308955
70052043,73319686
70052044,73296041
70052045,73296042
70052046,73308032
70052047,73296043
70052048,73308033
70052049,73310901
70052050,73319687
70052051,73311673
70052052,73308956
70052053,73319688
70052054,73320576
70052055,73320577
70052056,73302189
70052057,73298566
70052058,73308034
70052059,73298567
70052060,73320578
70052061,73298568
70052062,73302190
70052063,73311674
70052064,73296044
70052065,73311675
70052066,73320579
70052067,73310902
70052068,73308957
70052069,73296045
70052070,73298569
70052071,73298570
70052072,73296046
70052073,73320580
70052074,73296047
70052075,73298571
70052076,73311676
70052077,73311677
70052078,73311678
70052079,73302191
70052080,73302192
70052081,73302193
70052082,73308035
70052083,73310903
70052084,73308958
70052085,73308036
70052085,73308037
70052086,73310904
70052087,73310904
70052088,73310905
70052089,73310906
70052090,73298572
70052091,73310907
70052092,73296048
70052093,73298573
70052094,73298574
70052094,73298575
70052994,73298576
70052995,73298577
70052996,73310908
70052997,73298578
70052998,73311679
70052999,73310909
70053000,73310910
70053001,73308038
70053002,73308039
70053003,73311680
70053004,73308040
70053004,73308041
70053005,73308959
70053006,73308042
70054158,73320140
70054167,73312614
70053007,73311681
70053008,73296049
70053009,73298579
70053010,73311682
70053011,73296050
70053012,73311683
70053013,73308960
70053014,73308961
70055225,73312639
70051950,73308942
70051951,73308017
70051952,73311666
70051953,73319672
70051954,73298549
70051955,73319673
70051956,73310890
70051957,73308018
70051958,73310891
70051959,73311667
70051960,73302177
70051961,73302178
70051962,73308019
70051963,73311668
70051964,73308943
70051965,73308944
70051966,73319674
70051967,73310892
70051968,73319675
70051969,73298550
70051970,73319676
70051971,73298551
70051972,73296034
70051973,73302179
70051974,73319677
70051975,73308020
70051976,73310893
70051976,73310894
70051977,73319678
70051978,73298552
70051979,73302180
70051980,73296035
70051981,73319679
70051982,73308945
70051983,73308946
70051984,73319680
70051985,73308021
70051986,73308947
70051987,73308948
70051988,73319681
70051989,73296036
70051990,73302181
70051991,73308022
70051992,73308022
70051993,73296037
70053082,73298587
70053083,73296063
70053084,73308974
70053085,73308052
70053086,73308053
70053087,73312589
70053088,73296064
70053089,73312590
70053090,73308975
70053091,73312591
70053092,73308054
70053093,73310918
70053094,73308976
70053094,73308977
70053095,73302202
70053096,73308055
70053097,73302203
70053098,73296065
70053099,73296066
70053100,73310919
70053101,73302204
70053102,73308978
70053103,73308056
70053104,73302205
70053105,73310920
70053106,73310921
70053107,73302206
70053108,73302207
70053109,73308057
70053110,73310922
70053114,73296067
70053114,73296068
70053115,73320593
70053117,73310923
70053122,73310924
70053123,73310925
70051994,73298553
70051995,73308023
70053132,73310927
70053133,73310928
70051996,73308949
70051997,73308024
70051998,73298554
70051998,73298555
70051999,73308950
70052000,73319682
70052001,73308951
70052002,73298556
70052003,73319683
70052004,73308025
70052005,73311669
70052006,73311670
70052007,73308026
70052008,73298557
70052009,73308027
70052010,73308028
70052011,73298558
70052012,73298559
70052013,73308952
70052014,73298560
70052015,73296038
70052016,73298561
70052017,73311671
70052018,73310895
70052019,73308029
70841985,71586002
70061656,73317189
70053144,73312592
70053145,73298591
70053145,73298592
70053146,73320122
70053148,73308065
70053149,73298593
70053150,73296072
70053150,73296073
70053152,73320124
70053153,73312593
70053154,73296965
70053155,73311818
70053156,73310316
70053157,73310317
70053157,73310318
70053158,73312594
70053159,73320595
70053160,73311819
70053161,73308066
70053162,73320596
70053163,73310319
70053164,73320597
70053165,73320125
70053166,73296966
70053167,73296966
70053168,73310320
70053169,73320598
70053170,73312595
70053171,73312596
70053172,73311820
70053173,73296967
70053174,73311821
70054076,73298594
70054077,73320126
70054078,73296969
70054079,73312597
70054080,73320127
70054081,73312598
70054082,73320128
70054083,73296970
70054084,73312599
70054087,73298596
70054086,73298595
70054088,73298595
70054085,73298596
70054089,73298597
70054090,73312600
70054091,73312601
70054092,73312602
70054093,73311822
70054094,73308067
70054095,73296971
70054096,73296972
70054097,73298598
70054098,73311823
70054099,73308068
70054100,73296973
70056323,73310372
70056340,73320192
70056351,73311888
70056355,73299531
70056361,73320670
70054101,73320599
70054102,73320600
70054103,73320129
70054104,73296974
70054105,73296975
70054106,73320130
70054107,73320601
70054108,73298599
70054109,73320602
70054110,73311824
70054111,73311825
70054112,73296976
70054113,73320131
70054114,73320131
70054115,73308069
70054116,73308069
70054117,73312603
70054118,73298600
70054119,73310321
70054120,73310322
70054121,73311826
70054123,73320132
70054122,73320133
70054122,73320134
70054124,73296977
70054125,73310323
70054127,73320603
70054128,73312604
70054129,73296978
70054130,73320136
70054130,73320137
70054131,73308070
70054131,73308071
70054132,73312605
70054133,73308072
70054134,73312606
70054135,73308073
70054135,73308074
70054136,73312607
70054137,73298601
70055287,73310362
70055288,73312644
70055293,73320643
70055313,73316195
70055317,73320166
70055318,73312654
70056242,73311872
70056243,73299520
70056247,73299521
70056258,73320655
70056259,73316201
70054138,73320138
70054139,73298602
70054140,73296979
70054141,73298603
70054142,73298604
70054143,73308075
70054144,73312608
70054145,73308076
70054146,73296980
70054147,73296981
70054148,73312609
70054149,73312610
70054151,73310324
70054152,73312611
70054153,73311827
70054154,73296982
70054155,73311828
70054156,73311829
70054157,73320139
70054159,73312612
70054160,73320604
70054161,73310325
70054162,73310326
70054163,73320605
70054163,73320606
70054164,73296983
70054165,73298605
70054166,73312613
70054168,73320141
70054169,73298606
70054170,73320607
70054171,73320608
70056269,73312659
70056270,73320656
70055214,73311854
70055215,73311855
70055216,73310351
70055217,73299508
70055218,73310352
70055219,73308088
70055220,73312635
70055221,73311856
70055222,73312636
70055223,73312637
70055224,73312638
70055226,73320629
70055227,73310353
70055228,73320158
70055229,73320159
70055230,73320159
70055231,73320160
70055232,73308089
70055233,73299509
70055234,73312640
70055235,73297000
70055236,73297001
70055237,73308090
70055238,73320161
70055239,73310354
70055240,73320630
70055241,73311857
70055242,73297002
70055243,73320631
70055244,73320632
70055244,73320633
70055245,73310355
70055246,73320634
70055247,73308091
70055251,73299510
70055252,73310356
70055253,73312642
70055254,73297003
70055265,73320163
70055276,73320638
70054172,73296984
70054173,73308078
70054174,73312615
70054175,73298607
70054176,73296985
70054177,73310327
70054178,73320142
70054179,73312616
70054180,73311830
70054181,73310328
70054182,73310329
70054183,73298608
70054184,73310330
70054185,73298609
70054186,73298610
70054187,73312617
70054188,73298611
70054189,73296986
70054190,73312618
70054191,73308079
70054192,73308079
70054193,73310331
70054194,73320609
70054195,73312619
70054196,73310332
70054197,73312620
70054198,73310333
70054199,73308080
70054200,73320143
70054201,73299496
70054202,73310334
70054203,73296987
70054204,73296988
70054205,73296989
70054206,73311831
70054207,73312621
70054208,73296990
70054209,73312622
70054210,73311832
70054211,73320144
70054212,73299497
