victim_id,offender_id,relationship_id,nibrs_victim_offender_id
70448357,73075815,3,21722127
70448363,73075821,24,21722126
70448364,73075822,17,21722125
70448365,73075823,24,20879523
70054126,72654376,3,21928872
70053015,72654153,9,21735797
70053017,72654155,1,21940706
70053022,72654164,3,21735796
70053024,72654166,21,21704986
70053027,72654170,24,21704985
70053030,72654173,1,21704984
70053031,72654174,21,21704983
70053032,72654175,21,21704982
70053033,72654176,9,21940705
70053034,72654177,3,21940704
70053053,72654196,3,21940703
70053066,72654209,1,21940702
70053069,72654212,18,20628389
70053073,72654216,1,21704981
70053076,72654219,21,21704980
70053077,72654220,3,21023125
70053080,72654223,3,21704979
70052027,72652527,5,21934743
70052040,72652545,1,21934742
70052040,72652546,24,22212056
70052042,72652548,1,21934741
70052044,72652550,1,21624487
70052044,72652553,1,22275518
70052044,72652552,1,22269387
70052044,72652551,1,22212055
70052045,72652554,26,21615259
70052046,72652555,1,21624486
70052047,72652556,21,21615258
70052054,72652564,3,21615257
70052056,72652566,21,21592937
70052057,72652567,13,21934740
70052058,72652568,3,21934739
70052059,72652569,17,21934738
70052063,72652573,21,21554758
70052064,72652574,9,21554757
70052066,72652576,9,21554756
70052078,72654114,21,21816196
70052079,72654115,3,21946600
70052086,72654122,24,21318654
70052087,72654122,24,21318653
70052088,72654123,18,21816195
70052994,72654129,19,21816194
70052997,72654132,21,21816193
70053003,72654138,3,21735798
70053007,72654142,1,21940707
70055225,72656129,1,21253272
70051950,72652438,3,21735801
70051953,72652441,1,21023126
70051957,72652445,17,21735800
70051962,72652450,21,21735799
70051971,72652460,1,21940620
70051973,72652462,16,21940619
70051977,72652466,16,21940618
70051977,72652468,16,22252682
70051977,72652467,16,22213279
70051986,72652478,3,21615268
70051988,72652480,3,21934746
70051990,72652482,3,21615267
70053083,72654226,24,21717347
70053085,72654228,24,21704978
70053089,72654231,3,21940701
70053092,72654234,3,21704977
70053107,72654251,1,21934737
70053108,72654252,24,21934736
70053122,72654267,26,21934735
70051996,72652487,3,21934745
70051996,72652488,3,22212057
