victim_id,offense_id
80611175,82534306
80611176,82542455
80611177,82539978
80611178,82542456
80611179,82542456
80611180,82542456
80610201,82532365
80610201,82532366
80610202,82539963
80610203,82541934
80610204,82542437
80610205,82533125
80610206,82541935
80610207,82532367
80610208,82532368
80610209,82542438
80610209,82542439
80610210,82539964
80610211,82532369
80610211,82532370
80610212,82542530
80610213,82542440
80610214,82539965
80610216,82542441
80610215,82542441
80610217,82542442
80610218,82534299
80610219,82542443
80610220,82534300
80610221,82541936
80610222,82532371
80610223,82542444
80610224,82539966
80610225,82534301
80610226,82533126
80610227,82542531
80610228,82533127
80610229,82532372
80610230,82539967
80610230,82539968
80610231,82541937
80610232,82539969
80610233,82532373
80610234,82539970
80610235,82542445
80610236,82533128
80610236,82533129
80610237,82539971
80610238,82532374
80610239,82533130
80610239,82533131
80610240,82541938
80610241,82534302
80610242,82533132
80610243,82533133
80610244,82542446
80610244,82542447
80610245,82542448
80610246,82534303
80610247,82542449
80610248,82542450
80610249,82539972
80610250,82542451
80610251,82542452
80611138,82539973
80611139,82539974
80611140,82533134
80611140,82533135
80611141,82532375
80611143,82542533
80611142,82542532
80611144,82539975
80611145,82539478
80611146,82539479
80611147,82539480
80611148,82539481
80611149,82533136
80610154,82541923
80610155,82539953
80610156,82532358
80610157,82539954
80610158,82532359
80610159,82539955
80610160,82534293
80610160,82534294
80610161,82534296
80610162,82534295
80610163,82532360
80610163,82532361
80610164,82541924
80610164,82541925
80610165,82541926
80611150,82539482
80611151,82533137
80611152,82533138
80611152,82533139
80611153,82542534
80611153,82542535
80611154,82542453
80611155,82534304
80611156,82542536
80611157,82533140
80611158,82539483
80611159,82541939
80611160,82533141
80611161,82539484
80611162,82539485
80611163,82542537
80611164,82542538
80611165,82541940
80611165,82541941
80611166,82539976
80611167,82542454
80611168,82542539
80611169,82539977
80611170,82541942
80611171,82541942
80611172,82542540
80611173,82541943
80611174,82534305
80610166,82539956
80610167,82533118
80610168,82542433
80610169,82541927
80610169,82541928
80610170,82533119
80610171,82533120
80610172,82542434
80610173,82542520
80610174,82539957
80610175,82541929
80610176,82542521
80610177,82532362
80610178,82534297
80610179,82539958
80610180,82541930
80610181,82541931
80610182,82542522
80610182,82542523
80610183,82539959
80610184,82542524
80610185,82542435
80610186,82542525
80610187,82532363
80610187,82532364
80610188,82533121
80610189,82542526
80610190,82539960
80610191,82534298
80610192,82533122
80610192,82533123
80610193,82541932
80610194,82539961
80610195,82542527
80610195,82542528
80610196,82539962
80610197,82542529
80610198,82541933
80610199,82533124
80610200,82542436
80613385,82540323
80611201,82542460
80611202,82542543
80611294,82540000
80611295,82539507
80611296,82542479
80611297,82539508
80611297,82539509
80612239,82534324
80611203,82534309
80611204,82539491
80611205,82539983
80611206,82539492
80611207,82539493
80611208,82542461
80611209,82539494
80611210,82542544
80611211,82542462
80611212,82539495
80611212,82539496
80611213,82534310
80611214,82539497
80611216,82539984
80611215,82539984
80611217,82533146
80611218,82539498
80611219,82541944
80611220,82534311
80611221,82533147
80611222,82542463
80611222,82542464
80611222,82542465
80611223,82539985
80611224,82542466
80611225,82542467
80611226,82542545
80611227,82542546
80611227,82542547
80611228,82539986
80611228,82539987
80611229,82542548
80611229,82542549
80611230,82539499
80611231,82542468
80611232,82542468
80611233,82542468
80611234,82542468
80611235,82533148
80611236,82542469
80611237,82541945
80611238,82539500
80611239,82541946
80611240,82542550
80611241,82539988
80611242,82542551
80611243,82539989
80611244,82541947
80611245,82542552
80611246,82533149
80611247,82542470
80611247,82542471
80611248,82533150
80611249,82541948
80611250,82539501
80611250,82539502
80611250,82539503
80611251,82533151
80611252,82542553
80611252,82547948
80611253,82542472
80611254,82533152
80611254,82533153
80611255,82541949
80611256,82547949
80611257,82534312
80611258,82539990
80611259,82542473
80611260,82542474
80611260,82542475
80611261,82547950
80611263,82533154
80611264,82533154
80611262,82533154
80611265,82539504
80611266,82539991
80611267,82533155
80611268,82539992
80611269,82539505
80611270,82547951
80611271,82534313
80611272,82542476
80611273,82541950
80611274,82534314
80611274,82534315
80611275,82534316
80611276,82539993
80611277,82534317
80611278,82539506
80611279,82533156
80611280,82541951
80611281,82547952
80611282,82547953
80611283,82539994
80611285,82539996
80611286,82534318
80611181,82539979
80611181,82539980
80611182,82539486
80611183,82539487
80611184,82542541
80611185,82542457
80611186,82534307
80611187,82539488
80611188,82542458
80611189,82539489
80611287,82533157
80611288,82539997
80611289,82539998
80611290,82542477
80611290,82542478
80611291,82541952
80611292,82539999
80611293,82539999
80611190,82539981
80611191,82539982
80611192,82542459
80611193,82533142
80611194,82533143
80611195,82533144
80611196,82539490
80611197,82539490
80611198,82533145
80611199,82534308
80611200,82542542
80613278,82539545
80613279,82547153
80613280,82535107
80612294,82547133
80612295,82539528
80612296,82539528
80612297,82543262
80612298,82539529
80612299,82539529
80612300,82541962
80612301,82533174
80612302,82539530
80612303,82539531
80612304,82547975
80612305,82539532
80612306,82543263
80612307,82547134
80612308,82533175
80612309,82533176
80612310,82541963
80612311,82543264
80612312,82535094
80612313,82541964
80612314,82541964
80612315,82541964
80612316,82541964
80612317,82539533
80612318,82541965
80612319,82533177
80612320,82541966
80612321,82541967
80612322,82547135
80612323,82535095
80612324,82535096
80612325,82533178
80612326,82547136
80612327,82539534
80612327,82539535
80612328,82533179
80612329,82547137
80612330,82547138
80612331,82535097
80612332,82539536
80613281,82543268
80613282,82539546
80613283,82539547
80613284,82543269
80613285,82543270
80613286,82535108
80613287,82547154
80613288,82541974
80613289,82543271
80613290,82533951
80613291,82543272
80613292,82543273
80613293,82533952
80613294,82533953
80613295,82543274
80613296,82533954
80613297,82539548
80613298,82541975
80613299,82543275
80613300,82535109
80613301,82547155
80613302,82539549
80613303,82539550
80613304,82535110
80613305,82547156
80613306,82547156
80613307,82547983
80613308,82543276
80613308,82543277
80613309,82533955
80613310,82543278
80613311,82547157
80613312,82547157
80613313,82533956
80612333,82541968
80612334,82547139
80612335,82547976
80612336,82547140
80612337,82533180
80612338,82539537
80612339,82535098
80612340,82543265
80612341,82539538
80612342,82541969
80612343,82547977
80612344,82533181
80612345,82535099
80612346,82539539
80612347,82547141
80612348,82533182
80612349,82535100
80612350,82539540
80612351,82547142
80612352,82547143
80612353,82533943
80612354,82547144
80612355,82547145
80612356,82541970
80612357,82543266
80612358,82533944
80612359,82547146
80612360,82539541
80612361,82535101
80612361,82535102
80612362,82547147
80612363,82547978
80612364,82541971
80612365,82535103
80612366,82535104
80612367,82533945
80612368,82539542
80612369,82535105
80612369,82535106
80612370,82547979
80612372,82547149
80612371,82547148
80612373,82547980
80613263,82547150
80613264,82547151
80613265,82533946
80613266,82547981
80613267,82539543
80613268,82547982
80613269,82533947
80613270,82541972
80613271,82547152
80613272,82539544
80613273,82533948
80613274,82541973
80613275,82543267
80613276,82533949
80613277,82533950
80612243,82547966
80612244,82533164
80612245,82539520
80612246,82533165
80612247,82547967
80612247,82547968
80612248,82547969
80612249,82547969
80612250,82533166
80612251,82534325
80612252,82534326
80612253,82543257
80612254,82541958
80612255,82535086
80612256,82533167
80612257,82547970
80612258,82541959
80612259,82533168
80612260,82547127
80612261,82543258
80612262,82533169
80612263,82547971
80612264,82543259
80612265,82539521
80612265,82539522
80612266,82535087
80612267,82547128
80612268,82547129
80612269,82547972
80612271,82535089
80612270,82535088
80612272,82535090
80612274,82547131
80612273,82547130
80612275,82539523
80612276,82539524
80612277,82541960
80612278,82539525
80612279,82543260
80612280,82533170
80612281,82533171
80612282,82543261
80612283,82535091
80612284,82547973
80612285,82539526
80612286,82533172
80612287,82539527
80612288,82541961
80612289,82547132
80612290,82535092
80612291,82547974
80612292,82533173
80612293,82535093
80611298,82539510
80611299,82547954
80611300,82542480
80611301,82539511
80611302,82539512
80611303,82539513
80611304,82533158
80611305,82539514
80611306,82541953
80611307,82547955
80611308,82547956
80611309,82539515
80612201,82542481
80612202,82539516
80612202,82539517
80612203,82534319
80612204,82542482
80612204,82542483
80612205,82547957
80612206,82533159
80612206,82533160
80612207,82547958
80612207,82547959
80612208,82547959
80612209,82539518
80612210,82534320
80612211,82547960
80612212,82540001
80612213,82540002
80612214,82533161
80612215,82541954
80612216,82547961
80612217,82542484
80612218,82542485
80612219,82534321
80612220,82533162
80612221,82542486
80612222,82547962
80612223,82542487
80612224,82547963
80612225,82541955
80612226,82547124
80612227,82541956
80612228,82547125
80612229,82547964
80612230,82534322
80612231,82547965
80612232,82534323
80612233,82541957
80612234,82542488
80612235,82542489
80612235,82542490
80612236,82539519
80612237,82547126
80612238,82533163
80612240,82542491
80612241,82542492
80612242,82542493
80611284,82539995
80613401,82547996
80613402,82547173
80613403,82540326
80613404,82535129
80613405,82535130
80613406,82540327
80613407,82533966
80613408,82543289
80613408,82543290
80613409,82547174
80613410,82547175
80613411,82540328
80613413,82547176
80613412,82547177
80613414,82543291
80613415,82543292
80613416,82539344
80613417,82547178
80613417,82547179
80613418,82547997
80613419,82535131
80613420,82535132
80613421,82540329
80613422,82547998
80613423,82539345
80613424,82539346
80613425,82540330
80613426,82540331
80613427,82547180
80613428,82548758
80613428,82548759
80613429,82535133
80613430,82540332
80613431,82535134
80613432,82535135
80613433,82547181
80614338,82539347
80614338,82539348
80614339,82547182
80614340,82535136
80614340,82535137
80614341,82547183
80614342,82535138
80614342,82535139
80614343,82547184
80614344,82542747
80614345,82535140
80614346,82543293
80614347,82535141
80614348,82548760
80614349,82535142
80614350,82548761
80614351,82535143
80614352,82548762
80614353,82543294
80614354,82547185
80614355,82535144
80614356,82535145
80614357,82542748
80614358,82542749
80614359,82540333
80614360,82535146
80614361,82535147
80614362,82535148
80614363,82535149
80614364,82548763
80614365,82548764
80614366,82540334
80614367,82539349
80614368,82535150
80614369,82535151
80614370,82539350
80614371,82543295
80614372,82548765
80614373,82542750
80614374,82548766
80613314,82547984
80613315,82547985
80613316,82539551
80613317,82535111
80613318,82541976
80613319,82547986
80613320,82547158
80613321,82541977
80613323,82543280
80613322,82543279
80613324,82539552
80613325,82547987
80613326,82535112
80613327,82543281
80613328,82547159
80613329,82535113
80613330,82543283
80613331,82543282
80613332,82541978
80613333,82535114
80613334,82543284
80613335,82547988
80613336,82533957
80613337,82541979
80613338,82535115
80613339,82535116
80613340,82535117
80613341,82535118
80613342,82547160
80613343,82547161
80613344,82547162
80613345,82547163
80613346,82547163
80613347,82547163
80613348,82547164
80613349,82535119
80613350,82543285
80613351,82543286
80613352,82547165
80613353,82539553
80613354,82533958
80613355,82533959
80613357,82539554
80613358,82533960
80613359,82533961
80613360,82535120
80613361,82539555
80613362,82547990
80613363,82535121
80613364,82533962
80613365,82547166
80613366,82541980
80613366,82541981
80613367,82540319
80613368,82547991
80613368,82547992
80613369,82543287
80613370,82547167
80613371,82535122
80613372,82535122
80613373,82535122
80613374,82535122
80613375,82533963
80613376,82535123
80613377,82547993
80613378,82533964
80613379,82540320
80613379,82540321
80613380,82540322
80613381,82547168
80613382,82547168
80613383,82547168
80613384,82547169
80613386,82547170
80613387,82541982
80613388,82535124
80613389,82535125
80613390,82547994
80614375,82539351
80614376,82535152
80614377,82535153
80614378,82543296
80614379,82540335
80614379,82540336
80614380,82547186
80614381,82547187
80614381,82547188
80614382,82542751
80614383,82540337
80613391,82543288
80613392,82535126
80613393,82535127
80613394,82547995
80613395,82547171
80613396,82540324
80613397,82540325
80613398,82535128
80613399,82533965
80613400,82547172
80614419,82540348
80614420,82542753
80614421,82539356
80614422,82548772
80614423,82535158
80614424,82535159
80614425,82543304
80614426,82542754
80614427,82542755
80614428,82548773
80614429,82539357
80614430,82539358
80614431,82547196
80614432,82543305
80614433,82540349
80614434,82547197
80614435,82542756
80614436,82535160
80614437,82539359
80614438,82542757
80614439,82535161
80614440,82542758
80614441,82548774
80614442,82543306
80614443,82547198
80614444,82535162
80614445,82535163
80614446,82548775
80614447,82548776
80614448,82539360
80614448,82539361
80614449,82542759
80614450,82540350
80614451,82543307
80614452,82539362
80614453,82548777
80614454,82540351
80614456,82543308
80614455,82543308
80614457,82540352
80614458,82535164
80614459,82547199
80614460,82542760
80614461,82540353
80614462,82548778
80614463,82543309
80614464,82535165
80614465,82547200
80614466,82542761
80614467,82539363
80614468,82539364
80614469,82542762
80614470,82543310
80614471,82540354
80614384,82548767
80614384,82548768
80614385,82548769
80614386,82543297
80614388,82543298
80614389,82543298
80614387,82543299
80614390,82539352
80614391,82547189
80614392,82535154
80614393,82548770
80614394,82539353
80614395,82535155
80614396,82547190
80614397,82547190
80614398,82547191
80614399,82540338
80614399,82540339
80614400,82547192
80614401,82539354
80614402,82540340
80614404,82540341
80614403,82540342
80614403,82540343
80614405,82543300
80614406,82547193
80614406,82547194
80614407,82542752
80614408,82535156
80614409,82540344
80614410,82548771
80614411,82540345
80614412,82543301
80614413,82547195
80614414,82540346
80614415,82535157
80614416,82539355
80614417,82540347
80614418,82543302
80614418,82543303
80614506,82548786
80614507,82543316
80614508,82539369
80614509,82539370
80614510,82539370
80614511,82547207
80614512,82540358
80615417,82548787
80615418,82547208
80615419,82542769
80615420,82543317
80615421,82548788
80615422,82548789
80615423,82548790
80615424,82547209
80615425,82547210
80615426,82539371
80615427,82542770
80615428,82535170
80615429,82547211
80615430,82543318
80615430,82543319
80615431,82535171
80615432,82543320
80615432,82543321
80615433,82540359
80615434,82547212
80615435,82543322
80615436,82548791
80615436,82548792
80615437,82547213
80615438,82542771
80615439,82548793
80615440,82535172
80615441,82548794
80615442,82535173
80615443,82547214
80615444,82542772
80615445,82542773
80615446,82542774
80615447,82542775
80615448,82539372
80615449,82548795
80615449,82548796
80615450,82540360
80615451,82543323
80615452,82540361
80615453,82535174
80615454,82539373
80615455,82539374
80615531,82547223
80615532,82540375
80615533,82540376
80615534,82540377
80615535,82539386
80615536,82548803
80615537,82542787
80615538,82541345
80615539,82542788
80615540,82540378
80615541,82547224
80615542,82541346
80615543,82548804
80615544,82547225
80615545,82539387
80615546,82539388
80615546,82539389
80615547,82540379
80615548,82547226
80615549,82548805
80615550,82542789
80615551,82542789
80615552,82542789
80616529,82543341
80616530,82542798
80616531,82542799
80616532,82541355
80616533,82543342
80616534,82540399
80616535,82548002
80616536,82541356
80616537,82548818
80616538,82548003
80616539,82548004
80615456,82542776
80615457,82535175
80615458,82539375
80615459,82539376
80615460,82540363
80615460,82540364
80615461,82540362
80615462,82540365
80615463,82535176
80615464,82539377
80615465,82539378
80615466,82548797
80615467,82548797
80615468,82539379
80615469,82543324
80615472,82535177
80615471,82535177
80615470,82535178
80615473,82535179
80615474,82540366
80615475,82543325
80615476,82543326
80615477,82539380
80615478,82540367
80615479,82535180
80615480,82540368
80615481,82540369
80615482,82535181
80615483,82535182
80615484,82547215
80615485,82543327
80615486,82540370
80615487,82535183
80615553,82548806
80615554,82540380
80615555,82543330
80615556,82540381
80615557,82543331
80615558,82542790
80615559,82548807
80615560,82542791
80615561,82548808
80615562,82540382
80615563,82542792
80615564,82542793
80615565,82540383
80615566,82540384
80615566,82540385
80615567,82547227
80615568,82540386
80615569,82543332
80615571,82542795
80615570,82542794
80615572,82548809
80615573,82548810
80615574,82548811
80615575,82541347
80615576,82543333
80615577,82543334
80615578,82543335
80615579,82543336
80615580,82540387
80615580,82540388
80615581,82548812
80615582,82541348
80615583,82541349
80615584,82540389
80615585,82547228
80615586,82540390
80616496,82548813
80616497,82543337
80616498,82539390
80616499,82539391
80616500,82542796
80616501,82539392
80616502,82540391
80616503,82542797
80616504,82547229
80616505,82540392
80616506,82543338
80616507,82547230
80616508,82547231
80616509,82541350
80616510,82548814
80616510,82548815
80616511,82541351
80616511,82541352
80616512,82540393
80616513,82547232
80616513,82547233
80616514,82548816
80616515,82543339
80616516,82548817
80616517,82543340
80616518,82541353
80616519,82540394
80616520,82540395
80616521,82539393
80616522,82540396
80616523,82547999
80616524,82540397
80616525,82548000
80616526,82540398
80616527,82541354
80616528,82548001
80615488,82535184
80615488,82535185
80615489,82547216
80615489,82547217
80615492,82535187
80615490,82535186
80615491,82535186
80615493,82542777
80615494,82542778
80615495,82548798
80615496,82535188
80615498,82542779
80615499,82542780
80615497,82542779
80615500,82535189
80615501,82547218
80615502,82548799
80615503,82543328
80615504,82547219
80615505,82540371
80615506,82547220
80615507,82542781
80615508,82539381
80615509,82542782
80615510,82543329
80615511,82542783
80615511,82542784
80615512,82548800
80615513,82535190
80615514,82542785
80615515,82539382
80615516,82548801
80615517,82548802
80615518,82539383
80615519,82540372
80615520,82540569
80615521,82540373
80615522,82542786
80615523,82540570
80615524,82540571
80615525,82547221
80615525,82547222
80615526,82539384
80615527,82540374
80615528,82540572
80615529,82540572
80615530,82539385
80616548,82548819
80616549,82548009
80616550,82543345
80616551,82542802
80616552,82548010
80616553,82548011
80616553,82548012
80616554,82540401
80616555,82548013
80616556,82540402
80616557,82548014
80616558,82548015
80616559,82541359
80616560,82548016
80616561,82548820
80616562,82548017
80616562,82548018
80616563,82543346
80616564,82548019
80616565,82542803
80616565,82542804
80616566,82541360
80616567,82548020
80616569,82541362
80616570,82541363
80616571,82539394
80616572,82548021
80616573,82539395
80616573,82539396
80616574,82540403
80616574,82540404
80616575,82540405
80616576,82542805
80616577,82548022
80616578,82542806
80616579,82548023
80616580,82541364
80616581,82548024
80616582,82543347
80616583,82539397
80616540,82540400
80616541,82543343
80616542,82548005
80616542,82548006
80616543,82542800
80616544,82543344
80616545,82541357
80616545,82541358
80616546,82548007
80616546,82548008
80616547,82542801
80614472,82543311
80614473,82535166
80614474,82539365
80614475,82542763
80614476,82548779
80614477,82535167
80614478,82535168
80614479,82540355
80614480,82548780
80614481,82547201
80614482,82542764
80614483,82548781
80614484,82542765
80614485,82542766
80614486,82539366
80614487,82548782
80614488,82548783
80614489,82539367
80614490,82547202
80614491,82543312
80614492,82535169
80614493,82543313
80614494,82547203
80614495,82539368
80614496,82542767
80614497,82540356
80614498,82547204
80614499,82548784
80614500,82542768
80614501,82547205
80614502,82540357
80614503,82548785
80614504,82547206
80614505,82543314
80614505,82543315
80617743,82550497
80617744,82548059
80617745,82541402
80617746,82550498
80618647,82548854
80618648,82548060
80618649,82548855
80618650,82548061
80618651,82548062
80618652,82542846
80618653,82542846
80618654,82548063
80618655,82547573
80618655,82547574
80618656,82550499
80618657,82548064
80618658,82539429
80618659,82548856
80618660,82541403
80618661,82547575
80618663,82547576
80618662,82547576
80618664,82548065
80618665,82548857
80618666,82541404
80618667,82547577
80618668,82541405
80618669,82542847
80618669,82542848
80618669,82542849
80618670,82548066
80618671,82548067
80618672,82548068
80618673,82541406
80618674,82550500
80618675,82550501
80618676,82548858
80618677,82550502
80618678,82548859
80618679,82548860
80618680,82548069
80617655,82542824
80617656,82548052
80617657,82539419
80617658,82542825
80617659,82548839
80617660,82548053
80617661,82548840
80617662,82544152
80617663,82548841
80617664,82544153
80617665,82542826
80617666,82541390
80617667,82539420
80617668,82542827
80617669,82548842
80617670,82547563
80617671,82542828
80617672,82542829
80617673,82550487
80617674,82541391
80617675,82547564
80617676,82550488
80617677,82548843
80617678,82548844
80617679,82541392
