"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,104000735,5
2017,104000863,4
2017,104000939,4
2017,104001861,5
2017,104001918,4
2017,104001935,5
2017,104002391,4
2017,104004549,5
2017,104006272,4
2017,104007608,4
2017,104007613,4
2017,104007709,5
2017,104008156,5
2017,104008143,5
2017,104008151,5
2017,104008153,5
2017,104008208,5
2017,104013754,4
2017,104014996,5
2017,104015000,5
2017,104015320,5
2017,104015306,5
2017,104015289,4
2017,104015325,5
2017,104015483,4
2017,104017225,4
2017,104017316,4
2017,104017744,5
2017,104019210,4
2017,104019421,4
2017,104019706,4
2017,104020678,5
2017,104021685,4
2017,104021824,5
2017,104021897,5
2017,104021906,5
2017,104022731,5
2017,104022806,4
2017,104022926,4
2017,104022993,5
2017,104023012,4
2017,104023079,4
2017,104023419,1
2017,104023556,5
2017,104023653,5
2017,104023878,5
2017,104024109,5
2017,104024252,5
2017,104024259,5
2017,104024721,4
2017,104024843,5
2017,104025069,5
2017,104025199,4
2017,104025538,5
2017,104025854,5
2017,104026071,4
2017,104026282,5
2017,104026702,5
2017,104027109,5
2017,104027368,4
2017,104027576,5
2017,104027704,4
2017,104028431,5
2017,104030384,5
2017,104030573,5
2017,104031130,5
2017,104031186,4
2017,104031675,4
2017,104032496,5
2017,104032492,5
2017,104032659,2
2017,104033105,5
2017,104033573,5
2017,104034223,5
2017,104034231,5
2017,104034359,4
2017,104034614,5
2017,104034796,5
2017,104034871,5
2017,104035283,5
2017,104035297,5
2017,104035305,5
2017,104035303,5
2017,104035406,4
2017,104035552,2
2017,104035593,4
2017,104035697,4
2017,104035792,4
2017,104035800,4
2017,104035806,5
2017,104035889,5
2017,104035899,4
2017,104035909,4
2017,104035947,5
2017,104035970,4
2017,104036370,5
2017,104036405,5
2017,104036967,5
2017,104037144,1
2017,104037144,4
2017,104038368,4
2017,104038453,4
2017,104038468,4
2017,104038730,5
2017,104039317,5
2017,104039410,4
2017,104039696,5
2017,104039760,5
2017,104039878,5
2017,104044738,5
2017,104044744,5
2017,104045192,4
2017,104045191,4
2017,104046272,4
2017,104046292,4
2017,104047209,4
2017,104047720,5
2017,104048066,2
2017,104048786,4
2017,104048977,5
2017,104048971,4
2017,104049186,4
2017,104049193,4
2017,104049241,4
2017,104049796,3
2017,104049881,4
2017,104049885,4
2017,104050041,4
2017,104050020,4
2017,104050198,5
2017,104050205,4
2017,104050252,4
2017,104050420,4
2017,104050424,4
2017,104050434,5
2017,104051111,5
2017,104051107,5
2017,104051148,4
2017,104051245,5
2017,104051468,5
2017,104052758,5
2017,104053144,4
2017,104053271,4
2017,104053347,6
2017,104053513,4
2017,104054622,4
2017,104054683,5
2017,104054866,4
2017,104055584,4
2017,104055576,4
2017,104055589,4
2017,104056762,5
2017,104056755,5
2017,104056874,5
2017,104057347,5
2017,104057356,5
2017,104057362,5
2017,104057649,6
2017,104057865,5
2017,104060797,5
2017,104061036,4
2017,104061467,5
2017,104061569,5
2017,104061584,5
2017,104061815,5
2017,104061799,5
2017,104062635,4
2017,104062864,4
2017,104062859,4
2017,104063278,4
2017,104063344,4
2017,104063332,4
2017,104063320,4
2017,104063340,5
2017,104063477,5
2017,104063485,5
2017,104063544,5
2017,104063757,5
2017,104063846,5
2017,104063910,5
2017,104064052,5
2017,104064120,4
2017,104064139,5
2017,104064219,5
2017,104064397,5
2017,104064392,5
2017,104064588,4
2017,104064997,5
2017,104064988,5
2017,104065137,5
2017,104065480,4
2017,104065862,5
2017,104065869,5
2017,104065962,5
2017,104065972,5
2017,104068057,3
2017,104068126,5
2017,104068188,5
2017,104068547,5
2017,104068711,5
2017,104068734,5
2017,104068770,5
2017,104068882,5
2017,104069399,5
2017,104069696,4
2017,104070000,5
2017,104070210,5
2017,104070508,5
2017,104056668,5
2017,104056915,5
2017,104061627,4
2017,104063103,5
2017,104063719,5
2017,104063926,5
2017,104064414,5
2017,104064407,5
2017,104064599,5
2017,104064603,5
2017,104065634,5
2017,104068509,5
2017,104068568,8
2017,104068669,5
2017,104068834,5
2017,104069009,5
2017,104070241,5
2017,104070492,5
2017,104071317,5
2017,104071999,5
2017,104072231,4
2017,104072384,5
2017,104073055,4
2017,104075004,5
2017,104075779,4
2017,104075771,4
2017,104075822,5
2017,104076371,5
2017,104076970,4
2017,104078208,4
2017,104079811,4
2017,104081175,5
2017,104081242,5
2017,104082761,4
2017,104083200,2
2017,104083403,4
2017,104083501,4
2017,104084764,4
2017,104084984,4
2017,104085656,5
2017,104086183,5
2017,104087787,5
2017,104090784,5
2017,104091767,5
2017,104091841,5
2017,104093216,4
2017,104094499,4
2017,104094533,4
2017,104094638,5
2017,104094998,4
2017,104095317,4
2017,104095309,4
2017,104095555,4
2017,104095691,5
2017,104097317,5
2017,104097745,4
2017,104098016,4
2017,104099114,4
2017,104099396,5
2017,104099448,4
2017,104099452,4
2017,104102603,4
2017,104000566,5
2017,104000648,5
2017,104000673,5
2017,104000696,5
2017,104000718,5
2017,104000795,5
2017,104001284,4
2017,104001564,5
2017,104001592,4
2017,104001595,4
2017,104001628,5
2017,104001741,5
2017,104001750,5
2017,104001778,5
2017,104001994,5
2017,104001989,5
2017,104002134,5
2017,104002295,5
2017,104002429,4
2017,104002451,4
2017,104002474,5
2017,104002522,4
2017,104002988,5
2017,104003237,5
2017,104003388,4
2017,104003470,5
2017,104003961,4
2017,104004077,4
2017,104005316,5
2017,104005676,5
2017,104006085,4
2017,104006867,4
2017,104006927,4
2017,104007337,6
2017,104007585,5
2017,104007778,5
2017,104009998,4
2017,104010394,5
2017,104013737,5
2017,104013997,5
2017,104014226,4
2017,104014221,4
2017,104014665,5
2017,104014899,5
2017,104015145,5
2017,104016104,4
2017,104016211,5
2017,104016407,4
2017,104016875,5
2017,104018690,5
2017,104019463,4
2017,104019606,4
2017,104020686,4
2017,110229501,5
2017,104064369,5
2017,104064740,4
2017,104064731,4
2017,104064795,4
2017,104065255,5
2017,104065279,5
2017,104065250,5
2017,104065265,5
2017,104066065,5
2017,104066088,5
2017,104068001,5
2017,104068019,5
2017,104068623,5
2017,104068689,5
2017,104069315,5
2017,104069662,4
2017,104069944,5
2017,104070158,5
2017,104070228,5
2017,104070518,5
2017,104070513,5
2017,104071210,5
2017,104071335,5
2017,104071336,5
2017,104071498,4
2017,104072598,4
2017,104072707,5
2017,104072777,4
2017,104073159,5
2017,104076008,5
2017,104076576,4
2017,104078252,4
2017,104078387,5
2017,104079466,5
2017,104079835,6
2017,104081042,4
2017,104082592,6
2017,104083848,4
2017,104083844,4
2017,104084068,4
2017,104084063,4
2017,104085415,4
2017,104086105,4
2017,104086250,4
2017,104086337,5
2017,104087700,4
2017,104088160,4
2017,104088459,5
2017,104088465,5
2017,104088970,6
2017,104089311,4
2017,104090469,4
2017,104090786,5
2017,104090794,5
2017,104091922,5
2017,104091894,5
2017,104091883,5
2017,104091904,5
2017,104092928,4
2017,104092938,5
2017,104092946,5
2017,104092921,4
2017,104093061,5
2017,104094435,4
2017,104094816,4
2017,104095461,4
2017,104097174,5
2017,104097185,5
2017,104097700,5
2017,104098165,5
2017,104099465,5
2017,104099860,5
2017,104099962,5
2017,104099964,5
2017,104028316,5
2017,104030543,5
2017,104031345,4
2017,104031504,5
2017,104031569,5
2017,104031627,5
2017,104031781,4
2017,104033166,2
2017,104033241,8
2017,104033536,5
2017,104033894,5
2017,104034085,4
2017,104034092,5
2017,104034088,5
2017,104034390,3
2017,104034689,5
2017,104034693,5
2017,104036045,5
2017,104036220,5
2017,104036311,5
2017,104038216,4
2017,104038336,4
2017,104039678,5
2017,104039786,4
2017,104045395,4
2017,104045468,5
2017,104045592,5
2017,104046537,5
2017,104047942,4
2017,104048177,4
2017,104048190,4
2017,104049533,5
2017,104049570,4
2017,104049854,5
2017,104051467,5
2017,104051533,4
2017,104053360,5
2017,104053481,5
2017,104053664,5
2017,104053669,5
2017,104054285,5
2017,104054991,5
2017,104056330,5
2017,104056593,4
2017,104057017,4
2017,104057114,5
2017,104057120,4
2017,104057212,5
2017,104057343,5
2017,104057350,5
2017,104057841,5
2017,104061198,5
2017,104062299,4
2017,104062294,4
2017,104063435,4
2017,104063613,5
2017,104063899,4
2017,104063891,5
2017,104063886,5
2017,104064593,4
2017,104064935,4
2017,104065618,5
2017,104065630,5
2017,104065839,4
2017,104065827,4
2017,104065860,5
2017,104068644,5
2017,104068733,5
2017,104069675,5
2017,104069942,5
2017,104069946,5
2017,104070107,5
2017,104070391,4
2017,104070415,5
2017,104072620,5
2017,104073210,5
2017,104073265,4
2017,104073372,5
2017,104075013,5
2017,104075788,5
2017,104075886,5
2017,104076437,5
2017,104076749,5
2017,104078127,1
2017,104078549,5
2017,104078706,4
2017,104078714,4
2017,104079224,5
2017,104079341,5
2017,104079609,5
2017,104080111,4
2017,104080381,4
2017,104081085,4
2017,104081083,5
2017,104082975,5
2017,104083813,5
2017,104083919,4
2017,104084535,4
2017,104085039,5
2017,104086223,4
2017,104090873,5
2017,104090884,5
2017,104091003,5
2017,104092134,5
2017,104092197,5
2017,104093509,5
2017,104093500,5
2017,104093679,5
2017,104093831,4
2017,104094138,5
2017,104094591,5
2017,104094688,5
2017,104094721,5
2017,104094884,5
2017,104095353,5
2017,104095657,4
2017,104095802,4
2017,104095829,5
2017,104095835,5
2017,104095978,5
2017,104096355,5
2017,104096594,5
2017,104096589,5
2017,104096620,5
2017,104097013,5
2017,104097878,5
2017,104097941,5
2017,104097979,5
2017,104097980,5
2017,104098048,5
2017,104098221,5
2017,104098481,5
2017,104098692,4
2017,104098737,5
2017,104099090,4
2017,104099618,5
2017,104099938,5
2017,104100140,5
2017,104100303,5
2017,104100495,4
2017,104100489,4
2017,104100535,5
2017,104101334,5
2017,104101795,2
2017,104101795,6
2017,104101795,4
2017,104101974,5
2017,104102001,5
2017,104102647,5
2017,104000831,5
2017,104000850,4
2017,104000929,5
2017,104001039,5
2017,104001563,4
2017,104001563,2
2017,104002229,5
2017,104002357,5
2017,104002422,4
2017,104002464,5
2017,104065739,4
2017,104068276,5
2017,104068799,5
2017,104070071,5
2017,104070188,4
2017,104070443,4
2017,104070533,4
2017,104071328,4
2017,104072215,4
2017,104072689,4
2017,104072749,4
2017,104072846,4
2017,104072859,4
2017,104075532,5
2017,104075535,5
2017,104075640,5
2017,104075634,4
2017,104076213,5
2017,104076568,5
2017,104046266,4
2017,104048314,4
2017,104048346,5
2017,104050459,5
2017,104050465,5
2017,104050519,5
2017,104051370,4
2017,104052964,5
2017,104053009,5
2017,104053495,4
2017,104054498,1
2017,104054585,4
2017,104054629,4
2017,104054643,4
2017,104054954,4
2017,104057837,4
2017,104057827,4
2017,104061707,5
2017,104062821,4
2017,104062954,4
2017,104063791,5
2017,104066332,5
2017,104068180,5
2017,104068968,5
2017,104069302,4
2017,104069425,5
2017,104069604,5
2017,104069811,5
2017,104070138,5
2017,104070134,5
2017,104070197,5
2017,104070347,5
2017,104070354,5
2017,104071411,5
2017,104071756,4
2017,104071820,5
2017,104072232,5
2017,104076540,4
2017,104076588,4
2017,104077004,5
2017,104078153,4
2017,104078484,5
2017,104079275,4
2017,104079282,4
2017,104079287,5
2017,104079384,5
2017,104079805,5
2017,104079941,5
2017,104080342,4
2017,104082496,5
2017,104082492,5
2017,104082489,6
2017,104084030,5
