"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2017,104680057,1,
2017,104682200,10,
2017,105294667,9,
2017,105288484,1,
2017,105303900,9,
2017,105303953,1,
2017,110336737,1,
2017,110336735,1,
2017,110336732,1,
2017,110336736,1,
2017,110336734,1,
2017,110336733,1,
2017,110340698,1,
2017,110332587,1,
2017,110337175,1,
2017,110337290,10,
2017,110341051,10,
2017,110341648,9,
2017,110341648,6,
2017,110333551,1,
2017,110337885,1,
2017,110338336,9,
2017,110335188,9,
2017,110339623,6,
2017,110347159,1,
2017,110350577,1,
2017,110350592,9,
2017,110344472,9,
2017,110350907,10,
2017,110345181,1,
2017,110353281,9,
2017,110353296,10,
2017,110353301,9,
2017,105296532,9,
2017,110303065,9,
2017,110312433,2,
2017,110307326,2,
2017,110312432,2,
2017,110307395,1,
2017,110312631,9,
2017,110303277,9,
2017,110307772,1,
2017,110312858,1,
2017,110312961,4,
2017,110304660,9,
2017,110309528,10,
2017,110316152,1,
2017,110317416,1,
2017,110304496,1,
2017,110314625,9,
2017,110314622,9,
2017,110314624,9,
2017,110326062,6,
2017,110321670,10,
2017,110326372,6,
2017,105285366,1,
2017,105295348,6,
2017,105295660,9,
2017,105296779,9,
2017,105299829,10,
2017,110307470,1,
2017,110303254,1,
2017,110307877,1,
2017,110307888,1,
2017,110338475,1,
2017,110342345,9,
2017,110304646,1,
2017,110309465,1,
2017,110310097,1,
2017,110315117,9,
2017,110315577,9,
2017,110315979,1,
2017,110321386,6,
2017,110317045,10,
2017,110322059,9,
2017,110333062,1,
2017,110350562,1,
2017,110345084,1,
2017,110355466,9,
2017,110351814,9,
2017,110325039,9,
2017,110352354,6,
2017,110356769,9,
2017,110331962,10,
2017,110331961,10,
2017,110330213,10,
2017,110332452,1,
2017,105297002,9,
2017,110303092,9,
2017,110307687,1,
2017,110312818,1,
2017,110309003,1,
2017,110309001,1,
2017,110309000,1,
2017,110314065,9,
2017,110314077,9,
2017,110314453,6,
2017,110309798,1,
2017,110310245,9,
2017,110316415,9,
2017,110349726,1,
2017,110307830,1,
2017,110333174,1,
2017,110337855,1,
2017,110338195,1,
2017,110314093,1,
2017,110309605,3,
2017,110314652,10,
2017,110304920,1,
2017,110320731,1,
2017,110315775,1,
2017,110325642,1,
2017,110315779,1,
2017,110315776,1,
2017,110320733,1,
2017,110315896,1,
2017,110320841,1,
2017,110325723,1,
2017,110321418,1,
2017,110326480,1,
2017,110322053,6,
2017,110317410,9,
2017,110342661,6,
2017,110339148,1,
2017,110345450,1,
2017,110312571,1,
2017,110343261,2,
2017,110345621,2,
2017,110343965,9,
2017,110343962,9,
2017,110340300,1,
2017,110347764,1,
2017,110331916,1,
2017,110337238,1,
2017,110343963,9,
2017,110346792,1,
2017,110340413,1,
2017,110362547,9,
2017,110366383,1,
2017,110366624,1,
2017,110359827,9,
2017,110367075,1,
2017,110364196,1,
2017,110364190,1,
2017,110364193,1,
2017,110370717,1,
2017,110367753,1,
2017,110338645,10,
2017,110343529,1,
2017,110343804,1,
2017,110343805,1,
2017,110304463,1,
2017,110309308,1,
2017,110304661,1,
2017,110315189,9,
