"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7471669,4530,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ID0010000_NIBRS",26416585,0
2017,7493725,4530,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ID0010000_NIBRS",26412605,0
2017,7552099,4530,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ID0010000_NIBRS",26416604,0
2017,7843530,4530,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ID0010000_NIBRS",26421367,0
2017,7843522,4530,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ID0010000_NIBRS",26421410,0
2017,7843523,4530,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ID0010000_NIBRS",26421444,0
2017,7843524,4530,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ID0010000_NIBRS",26416686,0
2017,7843525,4530,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ID0010000_NIBRS",26412269,0
2017,7843526,4530,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ID0010000_NIBRS",26412291,0
2017,7843527,4530,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ID0010000_NIBRS",26421579,0
2017,7843528,4530,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ID0010000_NIBRS",26416783,0
2017,7843529,4530,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ID0010000_NIBRS",26416851,0
2017,7471674,4572,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ID0140100_NIBRS",26421314,0
2017,7493735,4572,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ID0140100_NIBRS",26371313,0
2017,7525623,4572,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ID0140100_NIBRS",26371328,0
2017,7552606,4572,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ID0140100_NIBRS",26421329,0
2017,7881086,4572,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ID0140100_NIBRS",26416613,0
2017,7957448,4572,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ID0140100_NIBRS",26416632,0
2017,7881117,4572,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ID0140100_NIBRS",26421392,0
2017,7881089,4572,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ID0140100_NIBRS",26416662,0
2017,7881092,4572,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ID0140100_NIBRS",26421441,0
2017,7881098,4572,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ID0140100_NIBRS",26416684,0
2017,7881102,4572,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ID0140100_NIBRS",26421470,0
2017,7881105,4572,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ID0140100_NIBRS",26421487,0
2017,7528110,4562,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ID0100000_NIBRS",26412215,0
2017,7528114,4562,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ID0100000_NIBRS",26363306,0
2017,7553521,4562,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ID0100000_NIBRS",26363316,0
2017,7844527,4562,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ID0100000_NIBRS",26412084,0
2017,7844552,4562,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ID0100000_NIBRS",26363313,0
2017,7844595,4562,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ID0100000_NIBRS",26416554,0
2017,7844618,4562,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ID0100000_NIBRS",26416571,0
2017,7844655,4562,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ID0100000_NIBRS",26421311,0
2017,7844691,4562,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ID0100000_NIBRS",26416591,0
2017,7844771,4562,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ID0100000_NIBRS",26421337,0
2017,7844929,4562,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ID0100000_NIBRS",26412158,0
2017,7845066,4562,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ID0100000_NIBRS",26416630,0
2017,7471676,4608,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ID0280000_NIBRS",26438393,0
2017,7493743,4608,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ID0280000_NIBRS",26429393,0
2017,7552094,4608,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ID0280000_NIBRS",26433008,0
2017,7552140,4608,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ID0280000_NIBRS",26437718,0
2017,7848750,4608,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ID0280000_NIBRS",26437291,0
2017,7848762,4608,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ID0280000_NIBRS",26437360,0
2017,7848771,4608,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ID0280000_NIBRS",26432856,0
2017,7848922,4608,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ID0280000_NIBRS",26433474,0
2017,7848923,4608,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ID0280000_NIBRS",26438429,0
2017,7848924,4608,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ID0280000_NIBRS",26429801,0
2017,7848925,4608,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ID0280000_NIBRS",26437638,0
2017,7848931,4608,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ID0280000_NIBRS",26429808,0
2017,7494823,4531,1,2017,"I",,"Y","G","C","2017_01_ID0010100_NIBRS",26412548,0
2017,7528214,4531,2,2017,"I",,"Y","G","C","2017_02_ID0010100_NIBRS",26421871,0
2017,7528215,4531,3,2017,"I",,"Y","G","C","2017_03_ID0010100_NIBRS",26412648,0
