victim_id,circumstances_id,justifiable_force_id
17869432,9,
17870309,9,
17869615,1,
17869664,9,
17868949,7,
17869716,9,
17869717,9,
17869753,1,
17870480,1,
17869047,6,
17869077,2,
17869826,1,
17870584,1,
17870585,1,
17869864,10,
17869893,9,
17869152,9,
17869944,1,
17869952,1,
17869989,9,
17870715,1,
17869239,1,
17869254,1,
17870052,9,
17870753,1,
17870817,2,
17870131,1,
17869398,1,
17875649,10,
17876514,1,
17875775,1,
17874333,9,
17875179,9,
17876769,1,
17876015,1,
17875429,1,
17876244,6,
17877097,8,
17874768,1,
17875522,1,
17876308,1,
17876429,1,
17871023,9,
17872644,2,
17871072,1,
17872660,1,
17873480,1,
17871891,9,
17871892,9,
17871893,9,
17871894,9,
17871138,9,
17871957,1,
17872845,10,
17873995,3,
17872850,1,
17872066,10,
17871346,1,
17871462,1,
17871463,1,
17873673,1,
17872449,1,
17872466,1,
17880364,1,
17880372,10,
17881897,10,
17880443,1,
17880452,10,
17881956,10,
17882757,1,
17880457,9,
17880458,9,
17880496,10,
17882033,10,
17882804,1,
17882054,10,
17882073,1,
17880569,9,
17880595,1,
17880596,10,
17880688,10,
17880689,10,
17881400,1,
17881401,9,
17881436,1,
17881437,1,
17880711,9,
17882337,3,
17882338,3,
17880807,10,
17881577,10,
17881582,10,
17880856,10,
17880898,1,
17880899,1,
17880939,1,
17880965,1,
17880971,10,
17881061,6,
17881086,10,
17877267,1,
17878074,1,
17879667,9,
17879669,9,
17879670,9,
17877352,1,
17878922,1,
17878923,1,
17879709,1,
17877395,1,
17878978,1,
17879757,1,
17877427,1,
17878202,9,
17879800,1,
17879825,1,
17877488,10,
17878269,1,
17877514,1,
17877526,9,
17877527,9,
17877540,9,
17878313,1,
17878314,1,
17878373,1,
17879171,1,
17879172,1,
17879173,1,
17879174,1,
17879175,1,
17880091,10,
17877607,9,
17879837,9,
17877662,1,
17877666,1,
17877667,1,
17878459,1,
17878460,1,
17878484,1,
17879292,1,
17879992,10,
17878505,6,
17878515,1,
17879349,9,
17880122,10,
17880123,10,
17878553,1,
17878554,1,
17878576,1,
17878577,1,
17879363,1,
17879387,1,
17879914,1,
17879915,1,
17879434,10,
17879435,10,
17879436,10,
17879437,10,
17880038,1,
17877873,1,
17877892,1,
17877893,1,
17878642,9,
17878643,9,
17879459,1,
17880195,1,
17877936,1,
17877942,1,
17877945,1,
17877946,1,
17877947,1,
17877956,1,
17878694,1,
17878699,9,
17878718,1,
17877159,1,
17877160,1,
17877167,9,
17877990,1,
17878732,1,
17878733,1,
17879557,1,
17879577,1,
17879586,2,
17877230,10,
17877244,1,
17878050,10,
17886669,9,
17887396,1,
17887397,1,
17888166,10,
17888237,6,
17888244,10,
17888258,10,
17886737,2,
17886738,2,
17887491,1,
17888287,2,
17888325,10,
17888351,1,
17888352,2,
17889132,9,
17887626,1,
17888423,10,
17888448,10,
17888515,10,
17887051,2,
17887052,2,
17888578,10,
17889371,1,
17889372,1,
17887079,1,
17888652,10,
17889424,1,
17887878,1,
17888715,10,
17889491,1,
17887241,1,
17887267,1,
17887270,1,
17888767,6,
17889548,1,
17888066,9,
17888067,9,
17888089,10,
17888090,2,
17888103,10,
17885877,1,
17885921,10,
17884367,1,
17884368,1,
17885216,1,
17883599,1,
17886209,9,
17886338,1,
17885528,1,
17884702,1,
17883978,2,
17884031,1,
17884032,1,
17886318,1,
17885707,1,
17885719,1,
17885720,1,
17894345,10,
17893634,1,
17894403,10,
17892906,3,
17894444,9,
17893788,10,
17894539,10,
17894561,1,
17895383,10,
17894643,9,
17894670,1,
17894671,1,
17895436,10,
17893273,9,
17893279,10,
17893280,10,
17893373,10,
17893384,10,
17893410,10,
17894158,9,
17895725,10,
17895804,10,
17894241,9,
17894243,9,
17894244,9,
17894250,6,
17894334,9,
17894335,9,
17894336,9,
17895103,10,
17895104,10,
17891273,1,
17889694,1,
17889695,1,
17892123,1,
17892124,1,
17892157,9,
17892158,9,
17890535,1,
17890536,1,
17890555,1,
17890562,1,
17889812,1,
17889826,1,
17891436,9,
17892231,10,
17889852,1,
17892290,1,
17891516,1,
17892587,10,
17892588,10,
17892589,10,
17892590,10,
17892317,1,
17891715,1,
17891762,9,
17890132,1,
17890183,1,
17890184,1,
17890203,1,
17890208,1,
17890209,1,
17890235,1,
17890262,1,
17890273,1,
17890283,1,
17890284,1,
17890358,10,
17889593,1,
17889594,1,
17889605,1,
17889606,1,
17889624,1,
17889634,1,
17892048,1,
17890453,10,
17900557,1,
17900559,1,
17900573,10,
17900581,10,
17901335,10,
17899099,9,
17899100,9,
17899144,9,
17899837,1,
17899844,9,
17899845,9,
17900609,10,
17900632,1,
17900633,1,
17900634,1,
17900635,1,
17900636,1,
17901380,9,
17901417,10,
17899174,1,
17899907,9,
17899909,10,
17899912,9,
17899913,9,
17899914,9,
17899915,9,
17899916,9,
17899917,9,
17900659,10,
17900669,1,
17900692,10,
17901447,1,
17899218,1,
17899222,1,
17899225,1,
17900726,9,
17900727,9,
17900728,9,
17900729,9,
17900730,9,
17900731,9,
17900732,9,
17900733,9,
17900734,9,
17900735,9,
17900736,9,
17900737,9,
17901470,1,
17901472,10,
17899251,1,
17899985,1,
17900754,1,
17900776,9,
17901522,10,
17899326,6,
17900799,9,
17900823,10,
17900834,1,
17901569,10,
17901575,9,
17901605,10,
17900089,1,
17900090,1,
17900094,1,
17900095,1,
17900882,9,
17900883,9,
17901617,1,
17899396,10,
17899397,10,
17900150,10,
17900897,10,
17900921,1,
17900928,10,
17901664,10,
17901672,1,
17899460,10,
17900195,10,
17900970,1,
17901723,10,
17901724,10,
17901725,10,
17900229,9,
17900261,10,
17901018,1,
17901019,1,
17901020,1,
17901773,1,
17899566,10,
17899567,10,
17899568,10,
17900305,9,
17901033,10,
17901048,1,
17901051,1,
17901052,1,
17901078,10,
17901080,1,
17901808,10,
17900317,9,
17900329,9,
17900330,9,
17901081,10,
