victim_id,offender_id,relationship_id,nibrs_victim_offender_id
18024387,18945155,24,5407382
18024387,18945156,24,6192521
18024387,18945157,24,6242322
18024390,18945160,16,5992530
18024393,18945163,16,5407381
18024394,18945164,24,5407380
18024396,18945166,24,5407379
18024396,18945167,24,6192522
18024396,18945168,24,6242321
18024396,18945169,24,6271763
18024397,18945166,24,5407378
18024397,18945167,24,6192523
18024397,18945168,24,6242320
18024397,18945169,24,6271762
18024402,18945174,24,5465471
18024402,18945175,24,6190870
18024402,18945176,24,6245092
18024412,18945186,24,5407377
18024416,18945190,24,5992529
18024422,18945196,24,5407376
18024422,18945197,24,6192524
18024433,18945208,3,5407375
18024440,18945215,24,5992528
18024451,18945227,24,5194630
18024455,18945231,24,5407374
18024462,18945238,24,5407373
18024464,18945240,18,5221270
18024492,18945272,24,5463788
18024492,18945273,24,6190905
18024494,18945275,24,5407303
18024494,18945276,24,6192534
18024495,18945277,24,5407302
18024495,18945278,24,6192535
18024496,18945279,24,5407301
18024504,18945285,24,5407300
18024504,18945286,24,6190906
18024504,18945289,24,6281596
18024504,18945290,24,6286508
18024504,18945287,24,6242312
18024504,18945288,24,6271751
18024505,18945285,24,5407299
18024505,18945286,24,6190907
18024505,18945289,24,6281597
18024505,18945290,24,6286509
18024505,18945287,24,6242311
18024505,18945288,24,6271750
18024506,18945291,24,5407298
18024507,18945292,24,5407297
18024509,18945293,24,5407296
18024520,18945306,5,5407295
18024523,18945309,24,5407294
18024529,18945313,24,5407293
18024538,18945321,24,5553697
18024539,18945322,24,5407292
18024540,18945323,18,6000986
18024541,18945324,24,5407291
18024542,18945325,24,5407290
18024543,18945326,24,5407289
18024544,18945327,24,5407288
18024544,18945328,24,6192536
18024546,18945330,24,5407287
18024548,18945332,24,5407286
18024549,18945332,24,5407285
18024555,18945338,24,5407284
18024557,18945340,24,6000985
18024560,18945343,24,5463787
18024561,18945344,1,5407283
18024561,18945345,1,6094573
18024625,18945404,24,5407267
18024625,18945405,24,6192540
18024629,18945409,24,6000941
18024629,18945410,24,6178897
18024631,18945411,1,5407266
18024635,18945415,16,6000940
18024648,18945424,24,5407265
18024648,18945425,24,6192541
18024648,18945426,24,6242310
18024648,18945427,24,6271748
18024649,18945428,18,6000939
18024650,18945429,24,5407264
18024663,18945440,24,6000938
18024667,18945444,3,5407263
18024669,18945446,24,5497643
18024672,18945449,24,5407262
18024672,18945450,24,6192542
18024676,18945453,24,5407261
18024677,18945454,24,5407260
18024680,18945456,24,5407259
18024680,18945457,24,6192543
18024681,18945458,24,5407258
18024698,18945475,24,5407257
18024704,18945487,1,5463784
18024704,18945488,1,6092552
18024712,18945496,24,5227865
18024712,18945497,24,6192544
18024712,18945500,24,6281600
18024712,18945498,24,6242309
18024712,18945499,24,6271747
18026791,18947705,24,5410369
18024730,18945516,24,5412128
18024566,18945351,24,5407282
18024570,18945355,24,5407281
18024581,18945366,24,5407280
18024582,18945367,24,5407279
18024593,18945372,24,5407278
18024603,18945382,24,5407277
18024617,18945396,24,5407268
18024732,18945518,24,5412127
18024737,18945523,1,5412126
18024737,18945524,1,6094433
18024738,18945525,24,5412125
18024741,18945528,24,5412124
18024747,18945534,24,5412123
18024757,18945544,24,5412122
18024758,18945545,24,5412121
18024759,18945545,24,5412120
18024767,18945554,24,5412119
18024772,18945559,16,5412118
18024773,18945560,16,5993742
18024777,18945564,1,5412117
18024778,18945565,24,5412116
18024782,18945569,24,5412115
18024784,18945572,24,5553736
18024789,18945577,16,5412114
18024794,18945582,24,5464632
18024799,18945587,24,5194610
18024806,18945595,24,5244163
18024808,18945596,3,5993741
18024810,18945598,24,5412113
18024811,18945598,24,5412112
18024813,18945599,24,5412111
18024815,18945603,24,5412110
18024817,18945605,16,5412109
18024817,18945606,16,6135631
18024820,18945609,24,5412108
18024821,18945610,24,5993740
18024822,18945610,24,5993739
18024824,18945612,24,5244162
18024825,18945613,24,5412107
18024825,18945614,24,6192394
18024826,18945615,24,5410464
18024826,18945616,24,6192395
18024826,18945617,24,6242488
18024830,18945620,1,5410463
18024830,18945621,1,6094485
18024834,18945625,24,5464626
18024835,18945626,24,5464625
18024840,18945631,24,5410462
18024843,18945634,24,5410461
18024844,18945635,24,5464624
18024847,18945638,24,5992333
18024848,18945639,1,5464623
18024858,18945648,24,5410460
18024865,18945654,24,5410459
18024865,18945655,24,6192396
18024865,18945658,24,6281610
18024865,18945659,24,6286514
18024865,18945656,24,6242487
18024865,18945660,24,6288761
18024865,18945657,24,6271815
18024865,18945661,24,6289826
18024866,18945654,24,5410458
18024866,18945655,24,6192397
18024866,18945658,24,6281611
18024866,18945659,24,6286515
18024866,18945656,24,6242486
18024866,18945660,24,6288762
18024866,18945657,24,6271814
18024866,18945661,24,6289827
18024869,18945664,24,5410457
18024869,18945665,24,6192398
18024871,18945667,24,5410456
18024871,18945668,24,6192399
18024871,18945675,24,6290362
18024871,18945671,24,6281612
18024871,18945676,24,6290649
18024871,18945672,24,6286516
18024871,18945669,24,6242485
18024871,18945673,24,6288763
18024871,18945670,24,6271813
18024871,18945674,24,6289828
18024872,18945677,24,5464622
18024874,18945679,24,5410455
18024876,18945681,24,5992332
18024877,18945681,24,5992331
18024879,18945683,25,5410454
18024879,18945684,18,6165192
18024880,18945683,18,5410453
18024880,18945684,25,6229443
18024887,18945691,24,5410452
18024888,18945692,24,5410451
18024890,18945693,24,5191511
18024982,18945789,24,5410417
18025013,18945822,24,5410413
18025018,18945827,24,5410412
18025020,18945829,24,5410411
18025020,18945830,24,6192409
18025025,18945835,24,5410410
18025026,18945836,25,5410409
18025026,18945837,16,6137861
18025027,18945836,16,5410408
18025027,18945837,25,6229444
18025031,18945841,24,5410407
18025031,18945842,24,6192410
18025031,18945843,24,6234512
18025031,18945844,24,6271812
18025044,18945857,24,5990785
18025047,18945859,24,5410392
18025048,18945860,24,5410391
18025048,18945861,24,6190885
18025049,18945860,24,5410390
18025049,18945861,24,6190886
18025054,18945867,24,5410389
18025054,18945868,24,6192411
18025055,18945867,24,5410388
18025055,18945868,24,6192412
18025056,18945869,24,5410387
18025010,18945817,24,5410414
18025010,18945818,24,6192408
18025010,18945819,24,6234513
18024899,18945702,1,5410450
18024901,18945704,24,5410449
18024901,18945705,24,6192400
18024904,18945708,24,5410448
18024910,18945713,24,5244159
18024919,18945722,24,5410447
18024919,18945723,24,6192401
18024931,18945733,24,5410426
18024934,18945737,24,5410425
18024935,18945738,24,5410424
18024948,18945750,24,5410423
18024954,18945756,24,5410422
18024954,18945757,24,6192406
18024958,18945762,24,5410421
18024961,18945765,18,5992289
18024962,18945766,24,5410420
18024962,18945767,24,6192407
18024962,18945768,24,6242483
18024975,18945782,24,5410419
18024979,18945786,24,5410418
18024986,18945794,24,5497658
18024990,18945797,24,5410416
18024991,18945798,24,5410415
18025067,18945879,1,5410386
18025068,18945880,24,5410385
18025069,18945881,24,5410384
18025075,18945887,16,5464617
18025078,18945890,24,5410383
18025081,18945893,24,5410382
18025081,18945894,24,6192413
18025084,18945897,24,5410381
18025088,18945901,24,5410380
18025088,18945902,24,6192414
18025091,18945905,24,5410379
18025096,18945910,24,5410378
18025100,18945914,16,5410377
18025104,18945919,24,5410376
18025110,18945924,24,5410375
18025110,18945925,24,6192415
18025122,18945934,24,5410374
18025123,18945935,24,5410373
18025123,18945936,24,6199580
18025137,18945951,24,5990784
18025148,18945964,24,5410368
18025149,18945965,24,5410367
18025159,18945975,24,5410366
18025162,18945980,16,5408852
18025163,18945981,24,5408851
18025168,18945984,24,6067690
18025171,18945987,24,5408850
18025193,18946009,16,5408843
18025196,18946012,24,5408842
18025201,18946017,24,5464616
18025201,18946018,24,6190887
18025201,18946020,24,6272769
18025201,18946019,24,6245034
18025202,18946017,24,5464615
18025202,18946018,24,6190888
18025202,18946020,24,6272768
18025202,18946019,24,6245033
18025209,18946030,24,5469201
18025209,18946031,24,6179142
18025210,18946030,24,5469200
18025210,18946031,24,6179143
18025211,18946030,24,5469199
18025211,18946031,24,6179144
18025214,18946034,24,5408841
