year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2015,Connecticut,CT,2120,CT0000200,Ansonia,18887,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2121,CT0000400,Avon,18485,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2122,CT0000500,Beacon Falls,6054,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2015,Connecticut,CT,2123,CT0000700,Berlin,20793,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2124,CT0000900,Bethel,19560,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2125,CT0001100,Bloomfield,20901,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2126,CT0001400,Branford,28274,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2127,CT0001500,Bridgeport,148313,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2015,Connecticut,CT,2128,CT0001700,Bristol,60593,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2015,Connecticut,CT,2129,CT0001800,Brookfield,17202,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2130,CT0002300,Canton,10358,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2223,CT0019000,Central Connecticut State University,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Connecticut,CT,2131,CT0002500,Cheshire,29245,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2132,CT0002700,Clinton,13100,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2239,CTCSP0000,Connecticut State Police,524558,8A,"Non-MSA counties 100,000 or over",1,12,1,12,0,1,1
2015,Connecticut,CT,2133,CT0003200,Coventry,12413,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2134,CT0003300,Cromwell,14141,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2135,CT0003400,Danbury,84404,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2015,Connecticut,CT,2155,CT0006900,Danielson,3986,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2015,Connecticut,CT,2136,CT0003500,Darien,21925,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2137,CT0003700,Derby,12735,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2224,CT0019100,Eastern Connecticut State University,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Connecticut,CT,2138,CT0004200,East Hampton,12854,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2139,CT0004300,East Hartford,50977,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2015,Connecticut,CT,2140,CT0004400,East Haven,29001,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2141,CT0004500,East Lyme,19138,5,"Cities from 10,000 thru 24,999",0,0,0,0,1,1,1
2015,Connecticut,CT,2142,CT0004600,Easton,7663,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2143,CT0004700,East Windsor,11483,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2144,CT0004900,Enfield,44617,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2015,Connecticut,CT,2228,CT001SP00,Fairfield,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,1
2015,Connecticut,CT,2145,CT0005100,Fairfield,61762,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2015,Connecticut,CT,2146,CT0005200,Farmington,25696,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2147,CT0005400,Glastonbury,34832,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2148,CT0005600,Granby,11317,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2149,CT0005700,Greenwich,62942,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2015,Connecticut,CT,2151,CT0005900,Groton,9278,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2238,CT00B5900,Groton Long Point,517,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Connecticut,CT,2237,CT00A5900,Groton Town,30387,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Connecticut,CT,2152,CT0006000,Guilford,22421,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
