nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
6800454,2198,6,2015,I,,,N,F,,C,2015_06_CT0013900_NIBRS,
6862229,2198,10,2015,I,,,N,F,,C,2015_10_CT0013900_NIBRS,141020
6889102,2198,5,2015,I,,,N,F,,C,2015_05_CT0013900_NIBRS,
6901677,2198,7,2015,I,,,N,F,,C,2015_07_CT0013900_NIBRS,9921728
6923071,2198,11,2015,I,,,Y,F,,C,2015_11_CT0013900_NIBRS,4436555
6936893,2198,2,2015,I,,,N,F,,C,2015_02_CT0013900_NIBRS,
7012367,2198,9,2015,I,,,Y,F,,C,2015_09_CT0013900_NIBRS,9921630
7010702,2198,1,2015,I,,,N,F,,C,2015_01_CT0013900_NIBRS,
6962373,2198,12,2015,I,,,Y,F,,C,2015_12_CT0013900_NIBRS,9921641
6976598,2198,3,2015,I,,,N,F,,C,2015_03_CT0013900_NIBRS,
6981607,2198,4,2015,I,,,N,F,,C,2015_04_CT0013900_NIBRS,5301970
7049139,2198,8,2015,I,,,Y,F,,C,2015_08_CT0013900_NIBRS,9920719
6789412,2199,4,2015,I,,,Y,F,,C,2015_04_CT0014000_NIBRS,6230020
6808821,2199,5,2015,I,,,N,F,,C,2015_05_CT0014000_NIBRS,6230053
6803247,2199,11,2015,I,,,Y,F,,C,2015_11_CT0014000_NIBRS,6230034
6877050,2199,9,2015,I,,,N,F,,C,2015_09_CT0014000_NIBRS,3626601
6914558,2199,2,2015,I,,,N,F,,C,2015_02_CT0014000_NIBRS,1466384
6908755,2199,1,2015,I,,,N,F,,C,2015_01_CT0014000_NIBRS,
6944722,2199,10,2015,I,,,N,F,,C,2015_10_CT0014000_NIBRS,6230102
6925162,2199,6,2015,I,,,N,F,,C,2015_06_CT0014000_NIBRS,3627087
6939362,2199,12,2015,I,,,N,F,,C,2015_12_CT0014000_NIBRS,6230112
6978975,2199,8,2015,I,,,N,F,,C,2015_08_CT0014000_NIBRS,6229539
6963979,2199,3,2015,I,,,N,F,,C,2015_03_CT0014000_NIBRS,
7042446,2199,7,2015,I,,,N,F,,C,2015_07_CT0014000_NIBRS,6230075
6807903,2200,8,2015,I,,,Y,F,,C,2015_08_CT0014300_NIBRS,8132526
6870493,2200,10,2015,I,,,Y,F,,C,2015_10_CT0014300_NIBRS,10810464
6883716,2200,11,2015,I,,,Y,F,,C,2015_11_CT0014300_NIBRS,8132264
6831851,2200,4,2015,I,,,N,F,,C,2015_04_CT0014300_NIBRS,3626291
6856237,2200,3,2015,I,,,Y,F,,C,2015_03_CT0014300_NIBRS,8131796
6833455,2200,9,2015,I,,,Y,F,,C,2015_09_CT0014300_NIBRS,8132224
6856310,2200,5,2015,I,,,N,F,,C,2015_05_CT0014300_NIBRS,1426385
6915431,2200,2,2015,I,,,Y,F,,C,2015_02_CT0014300_NIBRS,1425302
6905625,2200,7,2015,I,,,Y,F,,C,2015_07_CT0014300_NIBRS,10809736
6931385,2200,12,2015,I,,,Y,F,,C,2015_12_CT0014300_NIBRS,8131378
7024727,2200,6,2015,I,,,Y,F,,C,2015_06_CT0014300_NIBRS,8132082
7046158,2200,1,2015,I,,,N,F,,C,2015_01_CT0014300_NIBRS,
6817497,2201,10,2015,I,,,Y,F,,C,2015_10_CT0014400_NIBRS,8103200
6879451,2201,11,2015,I,,,Y,F,,C,2015_11_CT0014400_NIBRS,8102458
6877944,2201,7,2015,I,,,Y,F,,C,2015_07_CT0014400_NIBRS,9917175
6843113,2201,4,2015,I,,,Y,F,,C,2015_04_CT0014400_NIBRS,9916533
6906772,2201,8,2015,I,,,Y,F,,C,2015_08_CT0014400_NIBRS,10807896
6946751,2201,6,2015,I,,,Y,F,,C,2015_06_CT0014400_NIBRS,3613038
7015402,2201,1,2015,I,,,N,F,,C,2015_01_CT0014400_NIBRS,2621707
7009972,2201,3,2015,I,,,N,F,,C,2015_03_CT0014400_NIBRS,3614210
7010394,2201,12,2015,I,,,Y,F,,C,2015_12_CT0014400_NIBRS,10808213
7022784,2201,9,2015,I,,,Y,F,,C,2015_09_CT0014400_NIBRS,7344863
7025027,2201,5,2015,I,,,Y,F,,C,2015_05_CT0014400_NIBRS,5281374
7040000,2201,2,2015,I,,,Y,F,,C,2015_02_CT0014400_NIBRS,8102530
6801975,2202,10,2015,I,,,Y,F,,C,2015_10_CT0014600_NIBRS,8105932
6798866,2202,12,2015,I,,,Y,F,,C,2015_12_CT0014600_NIBRS,8106367
6818768,2202,2,2015,I,,,Y,F,,C,2015_02_CT0014600_NIBRS,8940299
6810967,2202,1,2015,I,,,N,F,,C,2015_01_CT0014600_NIBRS,4463976
6884120,2202,4,2015,I,,,Y,F,,C,2015_04_CT0014600_NIBRS,3604746
6833051,2202,6,2015,I,,,Y,F,,C,2015_06_CT0014600_NIBRS,2611780
6909768,2202,11,2015,I,,,Y,F,,C,2015_11_CT0014600_NIBRS,8107061
6924353,2202,3,2015,I,,,Y,F,,C,2015_03_CT0014600_NIBRS,8106316
7011223,2202,9,2015,I,,,Y,F,,C,2015_09_CT0014600_NIBRS,8940255
7011672,2202,5,2015,I,,,Y,F,,C,2015_05_CT0014600_NIBRS,8106262
6998412,2202,8,2015,I,,,Y,F,,C,2015_08_CT0014600_NIBRS,7345532
6965562,2202,7,2015,I,,,Y,F,,C,2015_07_CT0014600_NIBRS,4463729
6788622,2203,7,2015,I,,,Y,F,,C,2015_07_CT0014800_NIBRS,7334494
6805708,2203,10,2015,I,,,Y,F,,C,2015_10_CT0014800_NIBRS,4439849
6878759,2203,5,2015,I,,,Y,F,,C,2015_05_CT0014800_NIBRS,1458837
6875508,2203,8,2015,I,,,Y,F,,C,2015_08_CT0014800_NIBRS,6244005
6843966,2203,2,2015,I,,,Y,F,,C,2015_02_CT0014800_NIBRS,9913466
6840810,2203,3,2015,I,,,Y,F,,C,2015_03_CT0014800_NIBRS,4439696
6833255,2203,12,2015,I,,,Y,F,,C,2015_12_CT0014800_NIBRS,8123846
6903032,2203,11,2015,I,,,Y,F,,C,2015_11_CT0014800_NIBRS,8123825
6946381,2203,6,2015,I,,,Y,F,,C,2015_06_CT0014800_NIBRS,6244022
6931110,2203,4,2015,I,,,Y,F,,C,2015_04_CT0014800_NIBRS,4438775
6935968,2203,1,2015,I,,,N,F,,C,2015_01_CT0014800_NIBRS,1460207
7025944,2203,9,2015,I,,,Y,F,,C,2015_09_CT0014800_NIBRS,5290678
6791089,2204,11,2015,U,,,N,F,,C,2015_11_CT0015100_NIBRS,
6803960,2204,10,2015,U,,,N,F,,C,2015_10_CT0015100_NIBRS,
6873589,2204,8,2015,U,,,N,F,,C,2015_08_CT0015100_NIBRS,
6852228,2204,7,2015,U,,,N,F,,C,2015_07_CT0015100_NIBRS,
6843251,2204,3,2015,U,,,N,F,,C,2015_03_CT0015100_NIBRS,
6902905,2204,1,2015,U,,,N,F,,C,2015_01_CT0015100_NIBRS,
6948653,2204,9,2015,U,,,N,F,,C,2015_09_CT0015100_NIBRS,
6924158,2204,5,2015,U,,,N,F,,C,2015_05_CT0015100_NIBRS,
6988005,2204,4,2015,U,,,N,F,,C,2015_04_CT0015100_NIBRS,
7027202,2204,12,2015,U,,,N,F,,C,2015_12_CT0015100_NIBRS,
7037644,2204,2,2015,U,,,N,F,,C,2015_02_CT0015100_NIBRS,
7046358,2204,6,2015,U,,,N,F,,C,2015_06_CT0015100_NIBRS,
6869706,2205,12,2015,I,,,Y,F,,C,2015_12_CT0015200_NIBRS,10795624
6896874,2205,11,2015,I,,,Y,F,,C,2015_11_CT0015200_NIBRS,10796355
6930053,2205,3,2015,I,,,Y,F,,C,2015_03_CT0015200_NIBRS,10795372
6951905,2205,9,2015,I,,,Y,F,,C,2015_09_CT0015200_NIBRS,10795518
6935905,2205,7,2015,I,,,Y,F,,C,2015_07_CT0015200_NIBRS,10795486
7002684,2205,1,2015,I,,,Y,F,,C,2015_01_CT0015200_NIBRS,10796699
7012004,2205,10,2015,I,,,Y,F,,C,2015_10_CT0015200_NIBRS,10795549
6964733,2205,8,2015,I,,,Y,F,,C,2015_08_CT0015200_NIBRS,10795505
7033414,2205,6,2015,I,,,Y,F,,C,2015_06_CT0015200_NIBRS,10796247
7045524,2205,5,2015,I,,,Y,F,,C,2015_05_CT0015200_NIBRS,10796216
7023537,2205,2,2015,I,,,Y,F,,C,2015_02_CT0015200_NIBRS,9908587
