suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
8,95779390,1,9,6880794
2,95790672,1,1,6881947
8,95812756,1,11,6970150
8,95812756,4,9,6885146
8,102897748,1000,9,7927383
5,95752803,1,3,6878537
16,95756822,1,9,6878783
8,95790301,1,9,6881477
8,95752759,1,1,6878536
8,95750737,1,1,6878760
1,95779351,2,1,6880790
5,95779371,1,1,6880793
8,95779396,1,1,6880795
8,95813593,0,,6884678
2,95763487,1,9,6878208
8,95767178,3,1,6878225
8,95783408,1,9,6881068
8,95778930,1,1,6881256
15,95812751,1,11,6885145
5,95750714,1,9,6878759
8,95779356,1,1,6969623
1,95779356,1,1,6880791
8,95779357,1,1,6880792
1,103789337,4000,9,8061132
17,103789337,4000,9,8061133
8,95767873,1,9,6878753
8,95790128,1,1,6882596
5,95813596,0.169,3,6884679
5,95812771,0.269,3,6885147
5,95812772,25.09,1,6885148
8,95752830,27,1,6878538
1,95780579,3,3,6880797
2,95813588,1,11,6884677
8,95778879,1,1,6881254
5,95778891,1,1,6881255
5,98369006,4000,1,7312569
8,96920777,1000,9,7095676
5,96920777,1000,9,7095675
5,91186500,1,1,6517783
4,93659097,3,9,6950069
1,93659097,2,9,6719884
8,93665608,2,9,6720275
4,93668063,1,9,6720292
16,93668064,64,9,6950096
18,93668064,0,11,6981992
15,93668064,1,9,6720293
5,93668070,0.97,3,6720294
12,93701287,3,9,6722344
5,93710398,1,3,6722787
5,93715255,1,1,6722817
4,93721469,0.5,1,6723295
16,93721470,5,9,6723296
4,93526288,10.4,1,6948799
1,93526288,14.1,1,6709212
4,93530040,10,1,6709219
4,93520395,1,11,6709428
16,93534382,184,9,6709662
16,93604548,3,9,6713146
4,93598730,1,9,6713601
16,93598731,29,9,6713602
1,93618236,4,1,6716220
8,93688422,58,9,6718240
16,93689610,2,9,6949928
8,93658034,4,9,6720051
8,93665648,19,9,6950093
4,93665648,1,9,6720280
8,93668089,2,9,6720296
12,97378851,4500,9,7162035
16,97378851,1000,9,7162036
5,93718470,3.3,3,6722666
2,93710403,1,3,6722788
5,93722557,1,11,6723169
13,93526275,27,9,6709208
4,93526277,1,9,6709209
1,93526282,1,9,6709210
8,93519133,10,9,6981700
7,93519133,12,9,6948822
4,93519133,0.5,1,6709422
8,93606965,2,9,6713150
4,93606974,0.5,1,6713151
8,93603652,4,9,6949324
4,93603652,1,1,6713624
4,93595398,6.1,1,6714083
4,93595404,1,1,6714084
16,93618219,22,9,6716219
4,93632086,1,9,6716689
4,93682697,1,9,6718779
16,93706175,28,9,6950260
4,93706175,4.004,1,6722354
4,93706210,0.5,1,6722360
16,93713032,80,9,6723028
5,93786391,19,9,6726273
4,93786410,1.2,1,6726276
4,93774242,0.35,1,6726427
4,93774283,0.225,1,6726435
4,93786572,0.225,1,6950748
2,93786572,1.75,1,6726560
2,93769606,0.3,1,6726582
4,93769608,0.1,1,6950752
8,93769608,0.1,1,6982147
2,93769608,1.005,1,6726583
8,93480301,41,9,6709012
16,93511257,80,9,6709908
5,93547109,4,10,6711218
4,93552639,68,1,6711684
8,93535490,94,1,6711688
16,93535494,34,9,6949074
4,93535494,2.8,1,6711689
4,93535534,130,9,6711691
16,93707970,1,9,6721609
16,93713952,4,9,6722708
5,93722556,1,11,6723168
4,93721467,22.3,8,6723294
5,93722689,1,11,6723298
5,93713480,0.5,4,6723477
5,93713481,1.838,4,6950361
2,93713481,11.057,1,6723478
5,93713494,2,3,6723480
8,93713496,7,9,6950362
4,93713496,1,9,6723481
4,93714718,2,1,6950363
4,93714718,1,9,6723489
8,93526236,10,9,6948796
2,93526236,2.3,1,6709205
4,93520416,1,11,6709431
4,93598715,129.9,1,6713600
16,93603660,1,9,6949325
8,93603660,2,9,6713625
8,93603661,100.5,9,6713626
4,93595410,1.4,1,6714085
16,93632111,1,9,6949757
8,93632111,1,9,6716691
5,93689611,0.3,3,6718244
4,93689622,1,9,6718246
4,93677087,6.3,1,6719463
4,93682100,1,9,6719602
5,99683341,22000,1,7491609
13,93696710,6,9,6721382
13,93698526,3,9,6950215
4,93698526,2,9,6721975
4,93706187,1,9,6722357
12,93709781,18,9,6950263
7,93709781,6,9,6722369
3,93709798,2,1,6722372
4,93717535,1,1,6722830
4,93775177,74,9,6725983
4,93775189,1.8,1,6725984
4,93778854,0.24,1,6726000
8,93774229,3,9,6950730
16,93774229,18,9,6982144
1,93774229,1.051,1,6726425
2,93774234,0.02,1,6726426
4,93769573,40,9,6726575
4,93511225,0,,6709906
12,93511251,1,11,6709907
8,93500760,11,9,6710643
4,93543324,19,1,6948998
4,93659113,0.6,1,6950070
