victim_id,circumstances_id,justifiable_force_id
47016117,1,
47012986,1,
47012987,1,
47013008,2,
47016159,1,
47016161,1,
47016218,1,
47016247,6,
47016248,9,
47007657,2,
47010791,1,
47014040,1,
47017203,1,
47010882,1,
47010883,1,
47010884,1,
47014079,6,
47014086,1,
47014096,1,
47017272,1,
47017286,1,
47017287,1,
47017297,1,
47017304,1,
47017315,1,
47017326,1,
47017329,1,
47026821,1,
47026822,1,
47020516,1,
47018248,9,
47023727,1,
47023732,1,
47018266,1,
47018268,1,
47018278,1,
47018282,10,
47018291,1,
47018293,1,
47018294,1,
47018298,1,
47018300,1,
47018321,1,
47018331,10,
47018353,1,
47021485,1,
47018366,10,
47018383,1,
47018404,1,
47021516,1,
47018406,9,
47018409,1,
47021550,1,
47021567,1,
47021568,1,
47024696,1,
47024727,2,
47024732,10,
47027927,1,
47027939,1,
47021604,1,
47024755,2,
47024756,2,
47027983,1,
47027999,1,
47019309,1,
47019310,1,
47019326,1,
47019337,1,
47028030,1,
47028046,1,
47019341,1,
47019347,1,
47019351,1,
47019363,1,
47019373,1,
47019375,10,
47025729,1,
47028049,1,
47030138,1,
47030143,10,
47030160,9,
47019427,1,
47019428,9,
47022548,2,
47025730,1,
47030175,2,
47030176,2,
47019459,1,
47019478,10,
47022615,1,
47022616,1,
47022617,1,
47022618,1,
47028974,1,
47025864,1,
47020391,1,
47029119,1,
47020445,1,
47023600,1,
47026801,9,
47026802,9,
47026803,9,
47020515,6,
47023640,1,
47023653,1,
47023654,1,
47023655,1,
47002401,1,
47000094,6,
47000095,1,
47000100,1,
47000116,1,
46993833,1,
46996955,10,
46996959,1,
46996971,1,
47000140,9,
47000141,9,
47000144,1,
47000169,9,
47003305,1,
46997002,1,
47000183,9,
47000184,1,
47000191,1,
47000203,10,
47003344,1,
47003345,1,
47003374,8,
47000239,10,
47000245,1,
47000246,9,
47003391,1,
47003400,1,
47005454,9,
47005464,1,
46994726,1,
46994756,9,
46994759,10,
46994763,1,
47005518,1,
46997981,1,
47001193,6,
47004454,1,
46995815,9,
46995816,9,
46995823,9,
46995857,1,
46999045,1,
47002242,1,
46995912,1,
46999064,1,
46999070,10,
46999078,1,
46999079,1,
46999096,1,
46999097,1,
47002275,1,
46995974,1,
46995979,1,
46999115,6,
46999116,1,
46999140,1,
46999141,9,
46993656,10,
46999158,1,
46999161,6,
46999162,9,
46999173,6,
46999175,9,
46999189,1,
47002389,1,
46993733,10,
47087519,1,
47087551,1,
47090659,1,
47090660,1,
47090661,1,
47090686,10,
47197538,1,
47194398,1,
47194437,1,
47197553,1,
47197554,1,
47194475,9,
47194476,9,
47194483,9,
47194484,9,
47197612,9,
47194499,9,
47194531,1,
47195305,1,
47195326,9,
47195418,1,
47195419,1,
47195424,9,
47199403,2,
47199456,1,
47199457,1,
47199460,9,
47199484,1,
47199501,1,
47196392,1,
47196397,9,
47196405,1,
47196408,1,
47199523,1,
47196421,1,
47196439,1,
47196441,9,
47196496,1,
47196501,1,
47196510,2,
47196511,2,
46837311,1,
46837330,9,
46837349,1,
46840422,1,
46840439,9,
46840440,1,
46837391,9,
46832056,2,
46835174,9,
46842492,9,
46835210,10,
46841394,10,
46841401,1,
46835257,10,
46841417,9,
46841447,10,
46838365,9,
46838366,9,
46838367,9,
46841456,1,
46841479,1,
46841492,1,
46833014,1,
46833057,1,
46838389,1,
46838390,1,
46838391,1,
46838392,1,
46841510,1,
46842550,1,
46842566,1,
46833058,1,
46833092,10,
46833094,1,
46833101,10,
46833102,10,
46833103,10,
46833104,10,
46833105,10,
46833106,10,
46833125,1,
46833145,1,
46833171,2,
46833173,1,
46836285,9,
46836302,1,
46836303,1,
46836333,10,
46836346,1,
46836351,1,
46836365,10,
46839421,10,
46839446,1,
46830929,3,
46830930,3,
46830933,10,
46830954,2,
46834104,1,
46834133,10,
46836397,9,
46839449,10,
46839476,1,
46839492,1,
46839493,10,
46839494,10,
46839495,10,
46839496,10,
47055660,1,
47055696,1,
47082257,9,
47082282,9,
47082293,9,
47085342,1,
47090698,9,
47090699,9,
47090708,10,
47090717,9,
47090718,9,
47090724,1,
47090745,1,
47085381,9,
47085393,9,
47090748,1,
47092732,1,
47092742,1,
47085426,1,
47085437,1,
47085464,1,
47088454,1,
47092861,1,
47092867,1,
47092870,1,
47083175,6,
47083195,1,
47083196,1,
47083197,1,
47083205,9,
47088528,1,
47091632,1,
47083255,1,
47083265,1,
47083266,1,
47088558,10,
47083317,10,
47086342,9,
47088606,1,
47091727,10,
47091740,1,
47091767,1,
47092768,1,
47083326,9,
47083334,1,
47086348,10,
47086373,9,
47086391,1,
47091785,1,
47091799,1,
47092817,1,
47092827,1,
47092828,1,
47086405,1,
47084238,1,
47084242,9,
47084249,1,
47086485,9,
47086486,1,
47089531,1,
47089535,1,
47089550,1,
47089551,1,
47081128,9,
47081160,1,
47084286,9,
47089601,1,
47089612,1,
47081191,1,
47081192,1,
47081193,1,
47084310,9,
47084313,9,
47084320,9,
47084321,1,
47089641,1,
47089651,1,
47089667,1,
47084374,6,
47084375,6,
47084385,6,
47089672,1,
47089678,1,
47089686,2,
47084406,6,
47087404,9,
47082145,9,
47196531,1,
47193417,9,
47193419,10,
47193421,1,
47193477,1,
47197439,9,
47197451,1,
47197488,10,
47197491,1,
46830967,1,
46839504,10,
46839528,1,
46834209,1,
46834241,1,
46840346,1,
46840358,1,
46842447,1,
46842454,10,
46826480,2,
47087444,1,
47087463,9,
47087464,9,
47087465,9,
47082194,9,
47082195,2,
47085306,9,
47085307,9,
47087466,10,
47082233,9,
47067442,1,
47055697,1,
47055698,1,
47058835,1,
47058852,10,
47058875,1,
47055787,1,
47058885,2,
47058886,2,
47058911,1,
47058918,1,
47062025,1,
47062061,5,
47062062,6,
47065212,10,
47058956,9,
47062063,1,
47062064,1,
47065285,6,
47062138,1,
47062141,6,
47065337,6,
47065343,10,
47065344,10,
47056695,1,
47062171,9,
47065345,10,
47056783,10,
47056788,6,
47056798,1,
47056810,6,
47059923,1,
47059937,1,
47059939,4,
47059942,10,
47059955,9,
47059957,10,
47063115,10,
47059966,10,
47059967,10,
47059968,10,
47063168,1,
47063169,1,
47063179,1,
47066303,10,
47066308,9,
47060016,9,
47060017,9,
47060018,9,
47060029,1,
47063223,9,
47063224,9,
47066331,9,
47066332,1,
47057754,1,
47057755,1,
47066388,6,
47066394,1,
47057801,4,
46827670,2,
46829788,9,
46829819,6,
46829849,6,
46829853,6,
47060950,1,
47064141,1,
47061005,4,
47061025,1,
47064173,9,
47064175,9,
47064194,10,
47067317,10,
47067339,1,
47067340,1,
47061051,8,
47061082,1,
47064226,1,
47067348,9,
47067434,9,
47067441,1,
47058811,1,
47076848,10,
47076859,10,
47070577,1,
47070578,1,
47073711,4,
47073712,4,
47076914,6,
47076918,9,
47076922,10,
47070629,1,
47070654,10,
47073789,6,
47076935,1,
47076952,1,
47076953,1,
47076955,1,
47076958,9,
47076967,1,
47076970,1,
47076971,1,
47076972,1,
47076973,1,
47076974,1,
47068361,2,
47068362,2,
47073826,10,
47073827,10,
47076983,1,
47076987,1,
47068374,10,
47068381,9,
47068386,10,
47068389,2,
47071550,1,
47068458,1,
47071598,9,
47074709,9,
47077898,1,
47068484,9,
47068501,9,
47077908,1,
47074821,10,
47078016,1,
47080061,1,
47080063,1,
47080096,1,
47069421,9,
47069436,1,
47078054,9,
47080102,9,
47080117,9,
47080118,9,
47080141,1,
47069481,4,
47069482,4,
47072611,9,
47072612,9,
47072613,9,
47072614,9,
47080155,9,
47069540,1,
47069541,1,
47069542,1,
47069543,1,
47069544,1,
47072674,9,
47072675,1,
47072679,1,
46855275,1,
46882841,1,
46892496,1,
46882863,1,
46888217,1,
46888244,1,
46888245,1,
46882947,1,
46882948,1,
46882949,1,
46882950,1,
46888274,10,
46888275,10,
46888303,10,
46891417,1,
46888322,1,
46891457,2,
46891477,1,
46891484,1,
46880724,1,
46880743,9,
46886114,1,
46892596,1,
46880744,9,
46886172,1,
46886173,1,
46886174,1,
