property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
55236394,20,7,,55297496
55222267,63,50,,55091133
55232247,26,40,,55289991
55232320,25,10,2009-01-15 00:00:00,55291202
55232321,20,200,,55291203
55232322,22,0,,55291204
55232323,25,20,,55291205
55236356,26,100,2009-01-01 00:00:00,55296312
55236357,9,0,,55296313
55236358,26,100,,55296314
55236359,63,0,,55296315
55232324,38,50,,55291206
55237477,3,200,,55295154
55222268,3,1000,2009-01-01 00:00:00,55091134
55222269,3,1000,,55091135
55237478,63,20,,55295155
55237479,8,27,,55295156
55238600,9,0,,55293991
55238601,16,100,,55293992
55238602,20,130,,55293993
55238603,22,0,,55293994
55238604,23,500,,55293995
55238605,25,40,,55293996
55238606,63,21,,55293997
55237480,38,150,,55295157
55238607,63,50,,55293998
55241644,38,300,,55284483
55241645,10,0,,55284484
55232248,38,1,,55289992
55232325,68,,,55291207
55222270,19,214,2009-01-02 00:00:00,55091136
55222271,19,214,,55091137
55238608,7,130,,55293999
55232326,23,250,,55291208
55222272,20,130,,55091138
55232249,38,78,,55289993
55232250,9,0,,55289994
55232251,22,0,,55289995
55232252,25,300,,55289996
55232327,63,100,,55291209
55236360,38,50,,55296316
55236361,26,100,,55296317
55236362,38,200,,55296318
55236363,63,200,,55296319
55241646,8,24,,55284485
55238609,3,500,,55294000
55241647,26,800,,55284486
55222273,6,50,,55091139
55222274,16,210,,55091140
55222275,26,200,,55091141
55222276,26,25,,55091142
55222277,27,200,,55091143
55237481,6,400,,55295158
55237482,6,500,,55295159
55237483,23,300,,55295160
55237484,25,70,,55295161
55237485,26,400,,55295162
55241648,10,0,,55284487
55237486,63,30,,55295163
55237487,7,300,,55295164
55237488,17,1000,,55295165
55237489,68,,,55295166
55238610,10,0,,55294001
55241649,8,10,,55284488
55237490,3,700,,55295167
55232328,38,1000,,55291210
55232329,38,1000,,55291211
55222278,63,200,,55091144
55237491,7,300,,55295168
55241650,68,,,55284489
55241651,63,65,,55284490
55236364,6,450,,55296320
55236365,17,285,,55296321
55236366,20,631,,55296322
55236367,37,300,,55296323
55236368,36,100,,55296324
55238611,16,110,,55294002
55238612,63,250,,55294003
55238613,63,30,,55294004
55222279,38,200,,55091145
55222280,26,30,,55091146
55222281,36,10,,55091147
55236369,68,,,55296325
55236370,63,200,,55296326
55232253,63,27,2009-01-03 00:00:00,55289997
55232254,63,27,,55289998
55237492,63,400,,55295169
55222282,10,0,,55091148
55240893,63,100,,55291709
55240069,26,230,,55297745
55244561,63,300,,55251687
55244562,20,50,,55251688
55244563,26,140,,55251689
55244564,63,120,,55251690
55244565,16,120,,55251691
55240070,63,75,2009-01-28 00:00:00,55297746
55240071,63,75,,55297747
55240072,8,3,2009-01-28 00:00:00,55297748
55240073,19,7,2009-01-28 00:00:00,55297749
55240074,8,3,,55297750
55240075,19,7,,55297751
55238481,68,,,55291580
55238482,63,10,,55291581
55233047,63,200,,55283956
55238483,23,210,,55291582
55233048,23,350,2009-01-29 00:00:00,55283957
55233049,23,350,,55283958
55233050,8,19,,55283959
55238484,68,,,55291583
55238485,63,100,,55291584
55247122,20,20,,55253094
55247123,16,150,,55253095
55248340,21,1500,,55253176
55253563,20,293,,55259557
55275163,63,0,,55271904
55284783,9,0,,55232483
55233129,63,2,,55285168
55233130,27,15,2009-01-15 00:00:00,55285169
55233131,27,15,,55285170
55236395,68,,,55297497
55236396,20,530,,55297498
55232009,9,0,,55286333
55232010,22,0,,55286334
55232011,25,380,,55286335
55232012,63,0,,55286336
55231183,25,380,2009-01-07 00:00:00,55292347
55231184,10,0,,55292348
55232013,63,450,,55286337
55238651,3,5000,2009-01-07 00:00:00,55294042
55238652,3,5000,,55294043
55238653,20,30,,55294044
55237516,3,15000,,55296331
55241674,38,100,,55284513
55238654,63,350,,55294045
55232347,8,14,,55292378
55237517,20,4,,55296332
55237518,10,0,,55296333
55237519,9,0,,55296334
55232348,23,25,,55292379
55232349,68,,,55292380
55232014,2,176,,55286338
55232350,20,140,,55292381
55237520,3,300,,55296335
55236397,8,28,2009-01-23 00:00:00,55297499
55236398,8,28,,55297500
55249172,16,75,,55248274
55249173,23,150,,55248275
55249174,63,900,,55248276
55248347,13,870,,55254326
55253282,23,200,,55254677
55240143,7,3000,,55298949
55247144,3,1000,,55254259
55238534,63,200,,55292792
55247153,63,350,,55254268
55247154,63,0,,55254269
55247155,21,1,,55254270
