agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
5659,47848886,4818399,09-002495,,,2009-01-06 00:00:00,,19,6,,0,C,2009_01_IL1010400_09-002495_INC_NIBRS,,,
5659,47847871,4818399,09-000178,,,2009-01-01 00:00:00,,4,6,,0,C,2009_01_IL1010400_09-000178_INC_NIBRS,,,
5659,47847872,4818399,09-000179,,,2009-01-01 00:00:00,,4,6,,0,C,2009_01_IL1010400_09-000179_INC_NIBRS,,,
5659,47847873,4818399,09-000180,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000180_INC_NIBRS,,,
5659,47847874,4818399,09-000185,,,2009-01-01 00:00:00,,2,2,2009-02-17 00:00:00,0,C,2009_01_IL1010400_09-000185_INC_NIBRS,,,
5659,47847875,4818399,09-000188,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000188_INC_NIBRS,,,
5659,47847876,4818399,09-000209,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000209_INC_NIBRS,,,
5659,47847877,4818399,09-000235,,,2009-01-01 00:00:00,,3,6,,0,C,2009_01_IL1010400_09-000235_INC_NIBRS,,,
5659,47847878,4818399,09-000246,,,2009-01-01 00:00:00,,10,6,,0,C,2009_01_IL1010400_09-000246_INC_NIBRS,,,
5659,47847879,4818399,09-000258,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000258_INC_NIBRS,,,
5659,47847880,4818399,09-000259,,,2009-01-01 00:00:00,,1,6,,0,C,2009_01_IL1010400_09-000259_INC_NIBRS,,,
5659,47847881,4818399,09-000264,,,2009-01-01 00:00:00,,0,2,2009-04-09 00:00:00,0,C,2009_01_IL1010400_09-000264_INC_NIBRS,,,
5659,47847882,4818399,09-000269,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000269_INC_NIBRS,,,
5659,47847884,4818399,09-000284,,,2009-01-01 00:00:00,,12,6,,0,C,2009_01_IL1010400_09-000284_INC_NIBRS,,,
5659,47847885,4818399,09-000301,,,2009-01-01 00:00:00,,13,6,,0,C,2009_01_IL1010400_09-000301_INC_NIBRS,,,
5659,47847887,4818399,09-000355,,,2009-01-01 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000355_INC_NIBRS,,,
5659,47847888,4818399,09-000384,,,2009-01-01 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000384_INC_NIBRS,,,
5659,47847889,4818399,09-000400,,,2009-01-01 00:00:00,,19,6,,0,C,2009_01_IL1010400_09-000400_INC_NIBRS,,,
5659,47847890,4818399,09-000407,,,2009-01-01 00:00:00,,20,2,2009-02-17 00:00:00,0,C,2009_01_IL1010400_09-000407_INC_NIBRS,,,
5659,47847891,4818399,09-000448,,,2009-01-01 00:00:00,,1,6,,0,C,2009_01_IL1010400_09-000448_INC_NIBRS,,,
5659,47847892,4818399,09-000485,,,2009-01-01 00:00:00,,8,6,,0,C,2009_01_IL1010400_09-000485_INC_NIBRS,,,
5659,47847893,4818399,09-000496,,,2009-01-02 00:00:00,,1,6,,0,C,2009_01_IL1010400_09-000496_INC_NIBRS,,,
5659,47847894,4818399,09-000497,,,2009-01-02 00:00:00,,1,4,2009-01-22 00:00:00,0,C,2009_01_IL1010400_09-000497_INC_NIBRS,,,
5659,47847895,4818399,09-000517,,,2009-01-02 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000517_INC_NIBRS,,,
5659,47847896,4818399,09-000566,,,2009-01-02 00:00:00,,1,6,,0,C,2009_01_IL1010400_09-000566_INC_NIBRS,,,
5659,47847898,4818399,09-000615,,,2009-01-02 00:00:00,,11,6,,0,C,2009_01_IL1010400_09-000615_INC_NIBRS,,,
5659,47847899,4818399,09-000665,,,2009-01-02 00:00:00,,13,6,,0,C,2009_01_IL1010400_09-000665_INC_NIBRS,,,
5659,47847900,4818399,09-000674,,,2009-01-01 00:00:00,,19,6,,0,C,2009_01_IL1010400_09-000674_INC_NIBRS,,,
5659,47847901,4818399,09-000702,,,2009-01-01 00:00:00,,0,6,,0,C,2009_01_IL1010400_09-000702_INC_NIBRS,,,
5659,47847902,4818399,09-000728,,,2009-01-02 00:00:00,,13,6,,0,C,2009_01_IL1010400_09-000728_INC_NIBRS,,,
5659,47847903,4818399,09-000741,,,2009-01-01 00:00:00,,7,6,,0,C,2009_01_IL1010400_09-000741_INC_NIBRS,,,
5659,47847904,4818399,09-000750,,,2009-01-01 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000750_INC_NIBRS,,,
5659,47847905,4818399,09-000761,,,2009-01-02 00:00:00,,16,6,,0,C,2009_01_IL1010400_09-000761_INC_NIBRS,,,
5659,47847906,4818399,09-000772,,,2009-01-02 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000772_INC_NIBRS,,,
5659,47847907,4818399,09-000779,,,2009-01-02 00:00:00,,11,6,,0,C,2009_01_IL1010400_09-000779_INC_NIBRS,,,
5659,47847908,4818399,09-000785,,,2009-01-02 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000785_INC_NIBRS,,,
5659,47847909,4818399,09-000791,,,2009-01-02 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000791_INC_NIBRS,,,
5659,47847910,4818399,09-000795,,,2009-01-02 00:00:00,,18,6,,0,C,2009_01_IL1010400_09-000795_INC_NIBRS,,,
5659,47847911,4818399,09-000800,,,2009-01-02 00:00:00,,15,6,,0,C,2009_01_IL1010400_09-000800_INC_NIBRS,,,
5659,47847912,4818399,09-000808,,,2009-01-02 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-000808_INC_NIBRS,,,
5659,47847913,4818399,09-000809,,,2009-01-02 00:00:00,,20,6,,0,C,2009_01_IL1010400_09-000809_INC_NIBRS,,,
5659,47847914,4818399,09-000858,,,2009-01-01 00:00:00,,5,6,,0,C,2009_01_IL1010400_09-000858_INC_NIBRS,,,
5659,47847915,4818399,09-000877,,,2009-01-03 00:00:00,,19,6,,0,C,2009_01_IL1010400_09-000877_INC_NIBRS,,,
5659,47847916,4818399,09-000887,,,2009-01-02 00:00:00,,22,6,,0,C,2009_01_IL1010400_09-000887_INC_NIBRS,,,
5659,47847917,4818399,09-000897,,,2009-01-02 00:00:00,,14,6,,0,C,2009_01_IL1010400_09-000897_INC_NIBRS,,,
5659,47847918,4818399,09-000907,,,2009-01-02 00:00:00,,23,6,,0,C,2009_01_IL1010400_09-000907_INC_NIBRS,,,
5659,47847919,4818399,09-000910,,,2009-01-02 00:00:00,,23,6,,0,C,2009_01_IL1010400_09-000910_INC_NIBRS,,,
5659,47847920,4818399,09-000920,,,2009-01-02 00:00:00,,23,6,,0,C,2009_01_IL1010400_09-000920_INC_NIBRS,,,
5659,47847921,4818399,09-000948,,,2009-01-03 00:00:00,,0,6,,0,C,2009_01_IL1010400_09-000948_INC_NIBRS,,,
5659,47847922,4818399,09-000958,,,2009-01-03 00:00:00,,1,6,,0,C,2009_01_IL1010400_09-000958_INC_NIBRS,,,
5659,47847923,4818399,09-000960,,,2009-01-03 00:00:00,,0,6,,0,C,2009_01_IL1010400_09-000960_INC_NIBRS,,,
5659,47847924,4818399,09-000981,,,2009-01-03 00:00:00,,2,6,,0,C,2009_01_IL1010400_09-000981_INC_NIBRS,,,
5659,47847925,4818399,09-000991,,,2009-01-03 00:00:00,,3,6,,0,C,2009_01_IL1010400_09-000991_INC_NIBRS,,,
5659,47847926,4818399,09-000994,,,2009-01-03 00:00:00,,3,2,2009-04-23 00:00:00,0,C,2009_01_IL1010400_09-000994_INC_NIBRS,,,
5659,47847927,4818399,09-000997,,,2009-01-03 00:00:00,,3,4,2009-06-10 00:00:00,0,C,2009_01_IL1010400_09-000997_INC_NIBRS,,,
5659,47847928,4818399,09-001000,,,2009-01-03 00:00:00,,5,6,,0,C,2009_01_IL1010400_09-001000_INC_NIBRS,,,
5659,47847929,4818399,09-001011,,,2009-01-02 00:00:00,,22,6,,0,C,2009_01_IL1010400_09-001011_INC_NIBRS,,,
5659,47847930,4818399,09-001017,,,2009-01-02 00:00:00,,19,6,,0,C,2009_01_IL1010400_09-001017_INC_NIBRS,,,
5659,47847931,4818399,09-001027,,,2009-01-03 00:00:00,,9,4,2009-01-26 00:00:00,0,C,2009_01_IL1010400_09-001027_INC_NIBRS,,,
5659,47847932,4818399,09-001032,,,2009-01-01 00:00:00,,17,6,,0,C,2009_01_IL1010400_09-001032_INC_NIBRS,,,
5659,47847933,4818399,09-001036,,,2009-01-03 00:00:00,,9,6,,0,C,2009_01_IL1010400_09-001036_INC_NIBRS,,,
5659,47847934,4818399,09-001039,,,2009-01-02 00:00:00,,16,6,,0,C,2009_01_IL1010400_09-001039_INC_NIBRS,,,
5659,47847935,4818399,09-001046,,,2009-01-02 00:00:00,,14,6,,0,C,2009_01_IL1010400_09-001046_INC_NIBRS,,,
