agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
5575,IL0920900,IL0920900,Ridge Farm Police Department,Ridge Farm,1,City,,,2862,Ridge Farm,18,IL,798,Vermilion,17183,A,23367,ILUCR0001,Illinois State Police,IL,1980,,2016,,,855,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2015,1,0,61870,40.18674,-87.726771
5561,IL0910000,IL0910000,Union County Sheriff's Office,Union,2,County,,,,,18,IL,797,Union,17181,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,10118,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,9,,,,2013,12,1,62952,37.475207,-89.252808
5571,IL0920500,IL0920500,Georgetown Police Department,Georgetown,1,City,,,2543,Georgetown,18,IL,798,Vermilion,17183,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,3365,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2015,3,0,61846,40.18674,-87.726771
5352,IL0650100,IL0650100,Petersburg Police Department,Petersburg,1,City,,,2830,Petersburg,18,IL,771,Menard,17129,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,2014,,2206,7,"Cities under 2,500",L,Y,N,12,0,2,,,,2011,4,0,62675,40.022569,-89.794133
4856,IL0166C00,IL0166C00,University of Illinois: Chicago,University of Illinois: Chicago,3,University or College,,736,,,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,0,7,"Cities under 2,500",L,Y,N,0,0,5,,,,2012,87,54,60608,41.894294,-87.645455
5609,IL0980600,IL0980600,Rock Falls Police Department,Rock Falls,1,City,,,2876,Rock Falls,18,IL,804,Whiteside,17195,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,8982,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,9,,,,2012,19,7,61071,41.750571,-89.910957
4767,IL0161100,IL0161100,Bridgeview Police Department,Bridgeview,1,City,,,2370,Bridgeview,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,16499,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,7,,,,2012,36,2,60455,41.894294,-87.645455
4756,IL0160000,IL0160000,Cook County Sheriff's Office,Cook,2,County,,,,,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,94987,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,9,,,,2016,1800,4306,60602,41.894294,-87.645455
5676,IL1020100,IL1020100,El Paso Police Department,El Paso,1,City,,,2492,El Paso,18,IL,808,Woodford,17203,A,23367,ILUCR0001,Illinois State Police,IL,1988,,2016,,,2803,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,7,,,,2011,5,0,61738,40.789596,-89.210301
5603,IL0980000,IL0980000,Whiteside County Sheriff's Office,Whiteside,2,County,,,,,18,IL,804,Whiteside,17195,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,19230,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,10,,,,2016,20,28,61270,41.750571,-89.910957
5113,IL0450800,IL0450800,Hampshire Police Department,Hampshire,1,City,,,2582,Hampshire,18,IL,751,Kane,17089,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,6081,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,7,,,,2012,11,0,60140,41.939594,-88.42804
4888,IL0168600,IL0168600,Palos Hills Police Department,Palos Hills,1,City,,,2814,Palos Hills,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,17660,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,31,3,60465,41.894294,-87.645455
5146,IL0470100,IL0470100,Plano Police Department,Plano,1,City,,,2838,Plano,18,IL,753,Kendall,17093,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,11247,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,7,,,,2016,16,2,60545,41.58814,-88.430626
5207,IL0501000,IL0501000,Streator Police Department,Streator,1,City,,,2946,Streator,18,IL,756,Lasalle,17099,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,13189,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,7,,,,2016,24,2,61364,41.343341,-88.885931
4981,IL0223300,IL0223300,DuPage County Forest Preserve,DuPage County Forest Preserve,5,Other,,,,,18,IL,728,Dupage,17043,A,23367,ILUCR0001,Illinois State Police,IL,1993,,2016,,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,8,,,,2013,25,5,60189,41.852058,-88.086038
5489,IL0830200,IL0830200,Eldorado Police Department,Eldorado,1,City,,,2494,Eldorado,18,IL,788,Saline,17165,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,4061,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,7,,,,2012,7,4,62930,37.751653,-88.545031
5578,IL0921200,IL0921200,Westville Police Department,Westville,1,City,,,3012,Westville,18,IL,798,Vermilion,17183,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,3109,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2015,3,0,61883,40.18674,-87.726771
5135,IL0460200,IL0460200,Kankakee Police Department,Kankakee,1,City,,,2642,Kankakee,18,IL,752,Kankakee,17091,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,26695,4,"Cities from 25,000 thru 49,999",L,N,Y,12,0,10,,,,2016,68,4,60901,41.13951,-87.861117
5032,IL0300200,IL0300200,Shawneetown Police Department,Shawneetown,1,City,,,2909,Shawneetown,18,IL,736,Gallatin,17059,A,23367,ILUCR0001,Illinois State Police,IL,1985,,2016,,,1155,7,"Cities under 2,500",L,N,N,12,0,3,,,,2016,3,0,62984,37.768677,-88.227964
5027,IL0291500,IL0291500,London Mills Police Department,London Mills,1,City,,,2685,London Mills,18,IL,735,Fulton,17057,A,23367,ILUCR0001,Illinois State Police,IL,1992,,2016,,2016,381,7,"Cities under 2,500",L,N,N,0,0,4,5018,IL0290000,Fulton,1997,1,0,61544,40.465688,-90.206793
5622,IL0990700,IL0990700,Joliet Police Department,Joliet,1,City,,,2639,Joliet,18,IL,805,Will,17197,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,147991,2,"Cities from 100,000 thru 249,000",L,N,N,12,0,10,,,,2016,263,67,60432,41.448474,-87.978456
4710,IL0090300,IL0090300,Virginia Police Department,Virginia,1,City,,,2988,Virginia,18,IL,715,Cass,17017,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,1537,7,"Cities under 2,500",L,N,N,1,0,6,,,,2012,1,0,62691,39.969202,-90.245704
5068,IL0371000,IL0371000,Orion Police Department,Orion,1,City,,,2805,Orion,18,IL,743,Henry,17073,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,1827,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,2,0,61273,41.350021,-90.130838
4933,IL0190500,IL0190500,Sycamore Police Department,Sycamore,1,City,,,2955,Sycamore,18,IL,726,Dekalb,17037,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,17813,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,7,,,,2015,30,3,60178,41.894612,-88.768991
5530,IL0870200,IL0870200,Shelbyville Police Department,Shelbyville,1,City,,,2910,Shelbyville,18,IL,792,Shelby,17173,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,2014,,4653,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,1,,,,2011,7,1,62565,39.384926,-88.798862
5140,IL0460900,IL0460900,Essex Police Department,Essex,1,City,,,2506,Essex,18,IL,752,Kankakee,17091,A,23367,ILUCR0001,Illinois State Police,IL,1994,,2016,,,772,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2011,1,0,60935,41.13951,-87.861117
5670,IL1011600,IL1011600,Secretary of State Police: District 2,Secretary of State Police: District 2,6,Other State Agency,,,,,18,IL,807,Winnebago,17201,A,23367,ILUCR0001,Illinois State Police,IL,1989,,2016,2014,2010,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,5519,IL0848900,Secretary of State Police,,,,61108,42.337396,-89.161205
5462,IL0820700,IL0820700,East St. Louis Police Department,East St. Louis,1,City,,,2487,East Saint Louis,18,IL,793,St Clair,17163,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,26616,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2015,44,17,62201,38.470198,-89.928546
5607,IL0980400,IL0980400,Morrison Police Department,Morrison,1,City,,,2747,Morrison,18,IL,804,Whiteside,17195,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,4124,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,7,,,,2016,6,0,61270,41.750571,-89.910957
4968,IL0221800,IL0221800,Wayne Police Department,Wayne,1,City,,,3003,Wayne,18,IL,728,Dupage,17043,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,2450,7,"Cities under 2,500",L,Y,N,12,0,7,,,,2012,5,0,60184,41.852058,-88.086038
5484,IL0824000,IL0824000,East Carondelet Police Department,East Carondelet,1,City,,,2481,East Carondelet,18,IL,793,St Clair,17163,A,23367,ILUCR0001,Illinois State Police,IL,1981,,2016,,,476,7,"Cities under 2,500",L,Y,N,12,0,7,,,,2013,1,0,62240,38.470198,-89.928546
5072,IL0380200,IL0380200,Gilman Police Department,Gilman,1,City,,,2549,Gilman,18,IL,744,Iroquois,17075,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,,,1754,7,"Cities under 2,500",L,N,N,12,0,6,,,,2016,2,0,60938,40.748867,-87.833601
5535,IL0880200,IL0880200,Wyoming Police Department,Wyoming,1,City,,,3037,Wyoming,18,IL,794,Stark,17175,A,23367,ILUCR0001,Illinois State Police,IL,1994,,2016,2014,,1374,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2011,2,0,61491,41.096908,-89.797411
4875,IL0167700,IL0167700,Northlake Police Department,Northlake,1,City,,,2787,Northlake,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,12382,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,7,,,,2015,39,13,60164,41.894294,-87.645455
4787,IL0162400,IL0162400,Crestwood Police Department,Crestwood,1,City,,,2447,Crestwood,18,IL,722,Cook,17031,A,23367,ILUCR0001,Illinois State Police,IL,1963,,2016,2014,,11047,5,"Cities from 10,000 thru 24,999",L,Y,N,0,0,3,,,,2015,5,2,60445,41.894294,-87.645455
5434,IL0790800,IL0790800,Prairie du Rocher Police Department,Prairie du Rocher,1,City,,,2849,Prairie du Rocher,18,IL,785,Randolph,17157,A,23367,ILUCR0001,Illinois State Police,IL,2009,,2016,,,574,7,"Cities under 2,500",L,N,N,0,0,3,,,,,,,62277,38.056515,-89.82121
5500,IL0840C00,IL0840C00,State Fire Marshal,State Fire Marshal,6,Other State Agency,,,,,18,IL,3326,,,A,23367,ILUCR0001,Illinois State Police,IL,2009,,2016,,,0,7,"Cities under 2,500",L,N,N,12,0,7,,,,2015,11,2,62703,39.756342,-89.662306
4980,IL0223200,IL0223200,Elmhurst Park District,Elmhurst Park District,5,Other,,,2498,Elmhurst,18,IL,728,Dupage,17043,A,23367,ILUCR0001,Illinois State Police,IL,1973,,2016,2014,2006,0,7,"Cities under 2,500",L,Y,N,0,0,0,4950,IL0220000,DuPage,,,,60126,41.852058,-88.086038
5111,IL0450600,IL0450600,Elgin Police Department,Elgin,1,City,,,2495,Elgin,18,IL,751,Kane,17089,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,111832,2,"Cities from 100,000 thru 249,000",L,N,Y,12,0,10,,,,2016,182,64,60120,41.939594,-88.42804
5278,IL0571400,IL0571400,Stanford Police Department,Stanford,1,City,,,2937,Stanford,18,IL,770,Mclean,17113,A,23367,ILUCR0001,Illinois State Police,IL,1991,,2016,,,586,7,"Cities under 2,500",L,Y,N,12,0,4,,,,1998,1,0,61774,40.494559,-88.844539
4954,IL0220400,IL0220400,Carol Stream Police Department,Carol Stream,1,City,,,2400,Carol Stream,18,IL,728,Dupage,17043,A,23367,ILUCR0001,Illinois State Police,IL,1967,,2016,,,40499,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,60,22,60188,41.852058,-88.086038
5218,IL0520000,IL0520000,Lee County Sheriff's Office,Lee,2,County,,,,,18,IL,758,Lee,17103,A,23367,ILUCR0001,Illinois State Police,IL,1960,,2016,,,14929,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,6,,,,2012,21,18,61021,41.747442,-89.299351
5498,IL0840800,IL0840800,Williamsville Police Department,Williamsville,1,City,,,3017,Williamsville,18,IL,789,Sangamon,17167,A,23367,ILUCR0001,Illinois State Police,IL,1993,,2016,2014,,1498,7,"Cities under 2,500",L,Y,N,0,0,0,,,,2010,3,0,62693,39.756342,-89.662306
4723,IL0101200,IL0101200,Ogden  Police Department,Ogden ,1,City,,,2797,Ogden,18,IL,716,Champaign,17019,A,23367,ILUCR0001,Illinois State Police,IL,1987,,2016,,2015,811,7,"Cities under 2,500",L,Y,N,0,0,1,4711,IL0100000,Champaign,1998,1,0,61859,40.13915,-88.197201
