victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
17691439,16515274,1,4,,,,5,57,M,1,2,R,,,,
17691440,16515275,1,1,,,,,,,,,,,,,
17691441,16515276,1,8,,,,,,,,,,,,,
17691442,16515277,1,4,,,,5,61,M,1,2,R,,,,
17691443,16515278,1,4,,,,5,17,F,1,2,R,,,,
17691444,16515279,1,1,,,,,,,,,,,,,
17691445,16515280,1,4,,,,5,46,F,1,2,R,,,,
17691446,16515281,1,4,,,,5,34,F,1,2,R,,,,
17691448,16515282,2,4,,,,5,78,F,1,2,R,,,,
17691447,16515282,1,4,,,,4,,M,1,2,R,,,,
17691449,16515283,1,4,,,,5,88,M,1,2,R,,,,
17691450,16515284,1,4,,,,5,29,F,1,2,R,,,,
17691451,16515285,1,4,,,,5,67,M,1,2,R,,,,
17691452,16515286,1,4,,,,5,23,F,1,2,R,,,,
17691453,16515287,1,4,,,,5,57,M,1,2,R,,,,
17691454,16515287,2,4,,,,5,55,F,1,2,R,,,,
17691455,16515288,1,4,,,,5,19,M,1,2,R,,,,
17691456,16515289,1,4,,,,5,26,F,1,2,R,,,,
17691457,16515290,1,4,,,,5,28,F,1,2,R,,,,
17691458,16515291,1,4,,,,5,17,M,1,2,R,,,,
17691459,16515292,1,4,,,,5,66,M,1,2,R,,,,
17691460,16515293,1,4,,,,4,,U,0,3,U,,,,
17691461,16515294,1,4,,,,5,34,F,1,2,R,,,,
17691462,16515295,1,4,,,,5,61,F,1,2,R,,,,
17691463,16515296,1,1,,,,,,,,,,,,,
17691464,16515297,1,4,,,,5,22,M,1,2,R,,,,
17691465,16515298,1,4,,,,5,59,M,1,2,R,,,,
17691466,16515299,1,4,,,,5,27,M,1,2,R,,,,
17691467,16515300,1,4,,,,5,21,F,1,2,R,,,,
17691468,16515301,1,4,,,,5,18,F,1,2,R,,,,
17691469,16515302,1,4,,,,5,32,F,1,2,R,,,,
17691470,16515303,1,4,,,,5,18,F,1,2,R,,,,
17691471,16515304,1,4,,,,4,,M,1,2,R,,,,
17691472,16515305,1,4,,,,4,,M,1,2,R,,,,
17691473,16515306,1,1,,,,,,,,,,,,,
17691474,16515307,1,4,,,,5,36,F,1,2,R,,,,
17691475,16515308,1,4,,,,4,,F,1,2,R,,,,
17691476,16515309,1,4,,,,5,81,F,1,2,R,,,,
17691477,16515310,1,4,,,,5,44,M,1,2,R,,,,
17691478,16515311,1,4,,,,5,45,M,1,2,R,,,,
17691479,16515312,1,4,,,,5,50,F,1,2,R,,,,
17691480,16515313,1,4,,,,5,24,F,1,2,R,,,,
17691481,16515313,2,4,,,,5,27,M,1,2,R,,,,
17691482,16515313,3,4,,,,5,21,F,1,2,R,,,,
17691483,16515313,4,4,,,,5,21,M,1,2,R,,,,
17691484,16515314,1,4,,,,5,21,M,1,2,R,,,,
17691485,16515315,1,4,,,,5,55,M,1,2,R,,,,
17691486,16515316,1,4,,,,5,49,M,1,2,R,,,,
17691487,16515317,1,8,,,,,,,,,,,,,
17691488,16515318,1,4,,,,5,42,F,1,2,R,,,,
17691489,16515318,2,4,,,,5,44,M,1,2,R,,,,
17691491,16515319,2,8,,,,,,,,,,,,,
17691490,16515319,1,1,,,,,,,,,,,,,
17691492,16515320,1,4,,,,5,67,F,1,2,R,,,,
17691493,16515321,1,1,,,,,,,,,,,,,
17691494,16515322,1,1,,,,,,,,,,,,,
17691495,16515323,1,4,,,,5,15,M,1,2,R,,,,
17691496,16515324,1,4,,,,5,78,F,1,2,R,,,,
17691497,16515325,1,3,,,,,,,,,,,,,
17691498,16515326,1,4,,,,5,63,F,1,2,R,,,,
17691499,16515327,1,4,,,,4,,F,1,2,R,,,,
17691500,16515328,1,4,,,,5,37,F,1,2,R,,,,
17691501,16515328,2,4,,,,5,37,M,1,2,R,,,,
17691502,16515329,1,4,,,,5,55,F,1,1,R,,,,
17691503,16515330,1,4,,,,5,16,F,1,2,R,,,,
17691504,16515331,1,4,,,,4,,F,1,2,R,,,,
17691505,16515332,1,4,,,,5,64,M,1,2,R,,,,
17691506,16515333,1,4,,,,5,73,M,1,2,R,,,,
17691507,16515334,1,4,,,,5,65,M,1,2,R,,,,
17691508,16515335,1,1,,,,,,,,,,,,,
17691509,16515336,1,4,,,,5,16,M,1,2,R,,,,
17691510,16515337,1,4,,,,5,32,M,1,3,U,,,,
17691511,16515338,1,8,,,,,,,,,,,,,
17691512,16515339,1,8,,,,,,,,,,,,,
17691513,16515340,1,4,,,,5,66,M,1,2,R,,,,
17691514,16515341,1,4,,,,5,39,M,1,2,R,,,,
17691515,16515342,1,8,,,,,,,,,,,,,
17691516,16515343,1,1,,,,,,,,,,,,,
17691517,16515344,1,4,,,,5,17,M,1,2,R,,,,
17691518,16515345,1,4,,,,5,17,M,1,2,R,,,,
17691519,16515346,1,4,,,,5,60,M,1,2,R,,,,
17691520,16515347,1,4,,,,5,37,F,1,2,R,,,,
17691521,16515348,1,4,,,,5,18,F,1,2,R,,,,
17691522,16515349,1,4,,,,5,83,F,1,2,R,,,,
17691523,16515350,1,4,,,,5,53,M,1,2,R,,,,
17691524,16515351,1,4,,,,5,17,M,1,2,R,,,,
17691525,16515351,2,4,,,,5,16,M,1,2,R,,,,
17691526,16515352,1,1,,,,,,,,,,,,,
17691527,16515353,1,4,,,,5,33,M,1,2,R,,,,
17691528,16515354,1,4,,,,5,23,M,1,2,R,,,,
17691529,16515355,1,4,,,,5,74,F,1,2,R,,,,
17691530,16515356,1,1,,,,,,,,,,,,,
17691531,16515357,1,1,,,,,,,,,,,,,
17691532,16515358,1,1,,,,,,,,,,,,,
17691533,16515359,1,1,,,,,,,,,,,,,
17691534,16515360,1,4,,,,5,42,M,1,2,R,,,,
17691535,16515361,1,1,,,,,,,,,,,,,
17691536,16515362,1,1,,,,,,,,,,,,,
17691537,16515363,1,4,,,,5,10,M,1,2,R,,,,
17691538,16515364,1,1,,,,,,,,,,,,,
17691539,16515365,1,4,,,,5,14,M,1,3,R,,,,
17691540,16515366,1,8,,,,,,,,,,,,,
17691541,16515367,1,8,,,,,,,,,,,,,
17691542,16515368,1,4,,,,5,88,M,1,2,R,,,,
17691543,16515369,1,1,,,,,,,,,,,,,
17691544,16515370,1,1,,,,,,,,,,,,,
17691545,16515371,1,4,,,,5,48,M,1,2,R,,,,
17691546,16515372,1,4,,,,5,51,M,1,2,R,,,,
17691547,16515373,1,4,,,,5,44,M,1,2,R,,,,
17691548,16515374,1,4,,,,5,56,M,1,2,R,,,,
17691549,16515375,1,4,,,,5,34,F,1,2,R,,,,
17691550,16515376,1,4,,,,5,42,M,1,2,R,,,,
17691551,16515376,2,4,,,,5,17,M,1,2,R,,,,
17691552,16515377,1,1,,,,,,,,,,,,,
17691553,16515378,1,4,,,,4,,M,1,2,R,,,,
17691554,16515379,1,8,,,,,,,,,,,,,
17691555,16515380,1,4,,,,5,43,F,1,2,R,,,,
17691556,16515380,2,4,,,,5,42,M,1,2,R,,,,
17691557,16515381,1,4,,,,5,37,F,1,2,R,,,,
17691558,16515382,1,4,,,,5,19,M,1,2,R,,,,
