victim_id,offender_id,relationship_id,nibrs_victim_offender_id
17691443,18613408,18,6070361
17691445,18613411,26,6037773
17691446,18613412,17,6037772
17691452,18613417,3,6037771
17691458,18613424,9,6070360
17691460,18613426,18,6037770
17691460,18613427,18,6142457
17691460,18613428,18,6265926
17691460,18613429,18,6280431
17691469,18613438,18,6037769
17691475,18613444,18,6037768
17691488,18613454,3,6070359
17691489,18613454,24,6070358
17691500,18613466,25,6037767
17691500,18613467,3,6105481
17691501,18613466,3,6037766
17691501,18613467,25,6203093
17691502,18613468,18,6037765
17691509,18613475,1,6037764
17691514,18613481,14,6070357
17691518,18613485,18,5589056
17691524,18613491,19,5589055
17691524,18613492,19,6167367
17691525,18613491,19,5589054
17691525,18613492,19,6167368
17691527,18613494,18,6037763
17691528,18613495,1,6037762
17691537,18613505,20,6070356
17691549,18613518,1,6070355
17691553,18613521,1,6037761
17691555,18613523,24,6037760
17691556,18613523,16,6037759
17691572,18613544,24,6037758
17691573,18613544,21,6037757
17691584,18613560,5,6037756
17691588,18613564,21,6037755
17691590,18613566,24,6070354
17691602,18613579,3,6037754
17691603,18613580,18,6037753
17691604,18613581,18,6037752
17691616,18613593,1,6037751
17691620,18613597,21,6037750
17691623,18613600,17,5589053
17691626,18613603,18,6037749
17698144,18620236,18,6027623
17698145,18620237,1,5480033
17698146,18620238,18,5480032
17698147,18620239,18,5480031
17698148,18620240,24,5480030
17698149,18620241,18,5223160
17698150,18620242,18,5480029
17698151,18620243,3,5480028
17698152,18620244,18,5480027
17698159,18620251,3,5480026
17698160,18620252,16,5223159
17698161,18620253,18,5480025
17698164,18620256,18,5480024
17698166,18620258,3,5480023
17698167,18620259,18,5480022
17698175,18620267,16,6070341
17698189,18620284,24,5480021
17698193,18620289,18,5552793
17698197,18620295,1,6027622
17698197,18620296,1,6073702
17698198,18620295,1,6027621
17698198,18620296,1,6073703
17698201,18620299,16,5480020
17698206,18620305,24,6027620
17698214,18620315,1,6027619
17698214,18620316,1,6073704
17698214,18620317,1,6265399
17698218,18620321,24,5480019
17698226,18620334,24,6070340
17698232,18620340,26,6027618
17698233,18620341,16,6027617
17698233,18620342,16,6127294
17698238,18620347,16,6027616
17698239,18620348,24,5463001
17698243,18620352,18,6027615
17698266,18620373,3,6027614
17698273,18620380,1,5480018
17698299,18620410,24,5480017
17698300,18620411,9,6070339
17698304,18620415,24,6027613
17698309,18620420,3,5480016
17698385,18620495,3,6027607
17698320,18620433,26,6027612
17698325,18620438,18,5552792
17698330,18620444,17,6027611
17698344,18620457,16,6027610
17698346,18620459,24,5463000
17698355,18620462,3,6027609
17698356,18620463,16,5480015
17698369,18620477,3,6027608
17698399,18620510,24,6027606
17698401,18620511,3,5480014
17698403,18620514,3,6027605
17698404,18620515,21,6027604
17698408,18620522,1,5455940
17698417,18620532,1,6027603
17698418,18620533,3,5480013
17698433,18620548,18,5552791
17698445,18620561,24,6027602
17698450,18620566,21,6027601
17698558,18620682,1,5462999
17698560,18620684,1,6027589
17698564,18620688,21,6027588
17698564,18620689,25,6203248
17698565,18620689,21,6027587
17698565,18620688,25,6203247
17698570,18620693,16,6070335
17698573,18620696,16,5478638
17698592,18620719,24,5478637
17698592,18620720,24,6189886
17698592,18620721,24,6233517
17698600,18620728,1,5505005
17698603,18620730,13,6070334
17698604,18620731,9,5584722
17698605,18620732,19,6027586
17698456,18620571,24,6070338
17698458,18620574,24,6027600
17698458,18620573,24,6178333
17698458,18620575,24,6265398
17698461,18620578,24,6070337
17698463,18620580,16,6070336
17698471,18620588,3,6027599
17698472,18620588,1,6027598
17698490,18620607,3,6027597
17698491,18620608,1,6027596
17698493,18620610,26,6027595
17698501,18620617,3,6027594
17698516,18620633,3,5478642
17698517,18620634,1,5478641
17698517,18620635,1,6092036
17698519,18620637,1,5478640
17698520,18620638,24,6027593
17698528,18620646,21,5584723
17698529,18620647,16,5478639
17698529,18620648,16,6134475
17698529,18620650,16,6273292
17698529,18620649,16,6246445
17698542,18620667,16,6027592
17698549,18620675,3,6027591
17698550,18620675,9,6027590
17698639,18620770,24,6070333
17698644,18620775,1,5478636
17698660,18620796,1,6070332
17698660,18620797,1,6092589
17698682,18620819,24,6027585
17698687,18620824,21,6027584
17698695,18620832,24,5552790
17698702,18620839,24,6027583
17698706,18620844,16,6027582
17698710,18620847,1,5478635
17698711,18620848,24,6070331
17698717,18620854,24,6030197
17698722,18620859,7,5462998
17698735,18620877,1,6027581
17698736,18620878,1,6027580
17698739,18620881,14,6027579
