weapon_id,offense_id,nibrs_weapon_id
12,67343679,13549037
12,67355198,13542653
12,67355199,13542654
12,67343681,13549038
2,67359758,13543093
12,67354142,13542813
2,67354145,13542814
12,67354146,13542815
12,67355203,13542655
12,67355204,13542656
12,67354147,13542816
12,67354148,13542817
3,67361955,13545948
12,67359759,13543094
12,67355209,13542657
12,67343683,13549039
12,67337164,13548307
12,67337165,13548308
4,67355216,13542658
19,67343686,13549040
19,67361959,13545949
12,67355217,13542659
18,67343687,13549041
3,67355218,13542660
12,67343688,13549042
12,67357252,13542279
12,67337171,13548309
12,67354155,13542818
12,67354156,13542819
12,67337173,13548310
12,67354157,13542820
12,67355223,13542661
18,67359773,13543095
12,67355224,13542662
12,67337176,13548311
10,67359777,13543096
12,67359778,13543097
12,67355228,13542663
19,67343693,13549043
12,67357255,13542280
12,67343695,13549044
12,67361968,13545950
12,67361969,13545951
12,67361970,13545952
12,67359781,13543098
12,67359782,13543099
12,67354163,13542821
12,67354164,13542822
12,67343708,13549045
12,67361972,13545953
12,67337188,13548312
12,67355239,13542829
4,67357265,13542281
4,67357268,13542282
12,67359787,13543100
12,67343714,13549046
12,67343716,13549235
12,67343718,13549236
12,67357269,13542283
5,67361979,13545954
12,67343721,13549237
12,67337191,13548313
12,67355242,13542830
12,67355244,13542831
12,67343724,13549238
12,67354170,13542823
12,67343726,13549239
12,67343727,13549240
12,67337195,13548314
19,67337196,13548315
12,67359797,13543101
12,67359798,13543102
12,67359799,13543103
12,67359800,13543104
12,67337198,13548316
12,67346866,13544221
12,67362748,13548170
5,67362753,13545123
12,67355248,13542832
12,67362746,13548169
12,67354928,13544843
12,67343729,13549241
20,67343731,13549242
12,67355253,13542833
12,67357276,13542284
12,67337203,13548317
12,67359805,13543105
12,67357280,13542285
12,67355262,13542834
9,67357283,13542286
12,67355265,13542835
12,67369606,13545623
9,67354932,13544844
9,67362759,13545124
12,67359808,13543106
20,67369607,13545624
12,67355272,13542838
12,67354942,13544846
12,67359809,13543107
18,67354935,13544845
12,67355269,13542836
12,67362762,13545125
12,67369608,13545625
9,67369610,13545626
20,67355270,13542837
12,67369612,13545627
12,67369613,13545628
12,67369614,13545629
12,67359815,13543108
12,67369616,13545630
12,67337215,13548473
18,67359816,13543109
12,67359817,13543110
12,67362782,13545126
12,67343744,13549243
12,67362784,13545127
12,67346857,13544218
12,67346858,13544219
12,67346859,13544220
12,67343750,13549244
12,67355290,13542839
12,67359827,13543282
12,67362787,13545128
10,67346867,13544222
12,67355294,13542840
12,67359829,13543283
12,67355298,13542841
12,67355300,13542842
12,67362792,13545129
12,67359831,13543284
18,67359831,13673147
12,67370473,13548258
12,67354965,13542067
12,67354957,13542066
9,67356060,13544852
10,67343759,13549245
12,67370407,13548041
12,67346878,13544223
12,67370408,13548042
12,67355303,13542843
12,67359833,13543285
12,67355304,13542844
12,67362794,13545130
12,67369646,13545832
12,67346909,13544232
12,67346880,13544224
18,67343762,13549246
22,67362801,13545131
9,67346884,13544225
12,67362803,13545132
9,67346885,13544226
12,67362805,13545133
20,67370413,13548043
12,67362807,13545134
12,67346886,13544227
12,67354966,13542068
12,67370416,13548044
12,67354967,13542069
12,67356071,13542083
20,67360597,13542326
12,67346888,13544228
12,67362809,13545135
20,67354973,13542070
9,67362812,13545136
20,67363160,13546137
12,67362813,13545137
11,67350766,13542791
12,67354976,13542071
12,67354977,13542072
12,67356080,13542084
12,67360601,13542327
12,67356082,13542085
9,67370425,13548045
12,67360604,13542328
12,67346891,13544229
12,67356084,13542086
12,67354980,13542073
12,67356086,13542087
18,67350771,13542792
12,67350772,13542793
12,67354985,13542074
12,67354986,13542075
18,67354986,13673131
12,67350778,13542794
12,67362831,13545331
12,67356094,13542088
12,67346904,13544230
12,67350781,13542795
12,67362838,13545332
12,67346905,13544231
12,67360617,13542329
12,67354996,13542076
12,67362839,13545333
12,67360619,13542330
12,67350785,13542796
12,67362844,13545334
19,67362844,13673184
9,67350788,13542798
12,67350790,13542799
10,67355004,13542078
12,67346910,13544233
18,67350786,13542797
12,67355001,13542077
9,67362845,13545335
12,67351552,13544825
12,67360640,13542331
12,67347690,13543508
20,67363141,13546133
4,67368915,13546816
5,67368915,13673211
12,67360644,13542332
12,67370457,13548046
20,67360645,13542333
20,67355013,13542079
20,67351554,13544826
9,67351555,13544827
12,67347699,13543509
10,67368923,13546817
12,67368924,13546818
12,67363156,13546134
12,67363157,13546135
12,67370470,13548256
12,67363158,13546136
12,67347708,13543510
12,67368927,13546819
12,67360658,13542334
9,67360324,13544530
12,67347710,13543511
12,67370472,13548257
12,67351569,13544990
18,67363165,13546138
12,67360664,13543664
10,67360333,13544531
12,67360334,13544532
20,67347716,13543512
19,67347717,13543513
22,67363180,13546329
5,67363180,13673198
12,67363176,13546327
18,67347722,13543514
18,67347723,13543515
18,67347724,13543516
12,67363177,13546328
12,67361096,13544741
18,67361096,13673171
12,67368942,13547006
18,67363186,13546330
12,67368944,13547007
18,67351589,13544991
12,67370487,13548259
3,67361110,13544742
12,67370490,13548260
12,67347736,13543517
9,67361111,13544743
18,67361111,13673172
19,67361112,13544744
4,67368950,13547008
4,67368951,13547009
3,67363194,13546331
12,67361117,13544745
3,67347741,13543518
12,67351593,13544992
12,67361121,13544746
3,67360677,13543665
3,67360678,13543666
12,67361124,13544747
12,67361125,13544748
12,67360679,13543667
12,67347747,13543519
3,67360680,13543668
12,67360681,13543669
12,67363200,13546332
12,67347754,13543695
12,67360688,13543670
19,67351621,13544998
9,67361140,13544749
12,67361141,13544750
19,67347766,13543696
12,67351602,13544993
12,67370507,13548261
12,67361143,13544751
12,67370351,13547820
12,67370352,13547821
9,67363223,13546333
12,67347770,13543697
12,67363230,13546335
12,67361153,13544911
12,67347777,13543698
12,67351618,13544997
12,67351605,13544994
3,67351606,13544995
12,67351606,13673177
12,67363227,13546334
12,67361151,13544909
12,67361152,13544910
12,67370355,13547822
18,67370359,13547823
12,67368971,13547011
16,67351610,13544996
12,67368970,13547010
12,67361158,13544912
12,67370519,13548262
12,67351623,13544999
18,67351623,13673178
12,67347785,13543699
12,67361166,13544913
12,67361167,13544914
10,67361168,13544915
10,67361169,13544916
18,67351632,13542204
12,67706908,13610407
19,67703154,13612503
12,67686358,13619819
19,67692799,13618993
19,67696703,13617152
9,67692803,13618994
9,67692804,13618995
18,67692805,13618996
12,67706917,13610408
12,67692806,13618997
16,67695864,13617985
12,67692808,13618998
12,67703165,13612504
12,67696710,13617153
12,67706920,13610409
12,67692810,13618999
12,67703171,13612505
9,67697481,13619523
19,67697482,13619524
12,67703172,13612506
12,67681322,13593474
10,67680563,13594496
11,67695872,13617986
19,67686374,13619820
10,67706923,13610410
12,67703179,13612507
19,67706928,13610411
12,67681331,13593476
12,67703182,13612508
19,67681327,13593475
12,67686383,13619821
19,67703189,13612687
12,67695883,13617987
12,67703192,13612688
19,67681342,13593477
19,67703193,13612689
4,67703197,13612690
4,67703971,13611626
12,67697491,13619525
19,67692827,13674644
11,67692827,13619000
12,67687671,13617046
12,67695893,13617988
9,67687673,13617047
4,67703974,13611627
18,67703975,13611628
11,67703976,13611629
12,67697496,13619526
12,67697498,13619527
12,67687685,13617048
12,67706948,13610412
12,67706949,13610413
12,67695902,13617989
12,67706951,13610414
12,67703979,13611630
12,67686393,13619822
12,67686394,13619823
12,67703980,13611631
18,67686395,13619824
12,67688439,13619409
12,67695904,13617990
12,67688441,13619410
12,67688442,13619411
12,67688444,13619412
12,67695905,13618171
12,67686399,13619825
12,67697502,13619528
12,67703984,13611632
12,67703985,13611633
12,67686401,13619826
12,67703987,13611634
12,67703988,13611635
12,67695912,13618172
12,67688446,13619413
12,67692845,13674647
10,67692845,13619219
12,67695919,13618175
12,67706961,13610416
12,67688451,13619415
12,67695915,13618173
12,67688447,13619414
9,67706960,13610415
