suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,66899866,0.2,1,4502525
8,66901077,2,9,4502526
5,66901093,1,1,4502527
12,66901106,0.8,1,4502528
17,66901111,1,11,4502529
5,66910479,5,1,4502570
5,66914079,0.1,3,4502580
12,66914101,10,1,4502581
5,66914115,1,11,4502582
5,66914129,1.5,1,4502646
5,66914151,0.7,1,4502647
17,66914177,129,9,4502648
5,66914191,1,11,4502649
5,66900049,1.5,1,4502666
5,66900052,1,11,4502667
5,66847122,0.001,1,4506997
5,66847139,0.001,1,4506998
5,66847142,0.001,1,4506999
5,66847160,29.7,1,4507000
5,66907346,0.5,3,4502805
5,66907375,2.035,3,4502872
5,66907377,1.5,1,4502873
5,66907394,1.7,1,4502874
17,66907402,1,11,4502875
5,66907417,4.2,1,4502876
5,66906358,0.001,1,4502938
5,66860329,20,1,4507347
17,66860332,0.001,1,4507348
11,66860337,0.001,1,4507349
12,66856066,0.001,1,4507422
5,66856069,188,1,4507423
5,66860396,4,1,4507430
5,66860402,1,11,4507431
12,66860412,9.18,1,4507432
5,66902866,2,1,4503078
12,66901750,3.3,1,4503147
5,66901800,12,1,4503148
5,66909964,1,1,4503168
17,66909979,2,9,4503169
5,66908934,5.8,1,4503216
5,66912447,0.9,1,4503228
8,66916009,7,9,4503236
17,66916016,1,11,4503237
8,66916019,4,9,4503238
17,66916030,1,11,4503239
5,66916045,1,11,4503240
5,66916055,3,1,4503241
12,66856136,0.6,1,4507489
5,66856148,53,1,4507490
17,66863463,0,,4503336
5,66863490,9.9,1,4503337
5,66863493,0.001,1,4503338
12,66861169,1,1,4503421
5,66861190,0.001,1,4503422
5,66870832,1.1,1,4503456
5,66870835,0.001,1,4503457
5,66870837,0.001,1,4503458
5,66870840,35,1,4503459
12,66870847,6,9,4503460
5,66870848,1.1,1,4503461
5,66870850,49.002,1,4503462
8,66874508,5,9,4503478
5,66874513,31.2,1,4503479
17,66874523,0.001,1,4503480
11,66874525,0.001,1,4503481
12,66874532,0.001,1,4503482
5,66874539,28,1,4503483
5,66874541,1.2,1,4503484
5,66879915,0.1,1,4503509
15,66879921,1,9,4503510
5,66879935,5.25,1,4503511
8,66879947,2,9,4503512
12,66879949,0.001,1,4503513
12,66879951,1.8,1,4503514
5,66866066,19,1,4503542
5,66866070,3,1,4503543
5,66866081,1.001,1,4503544
