property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
25430330,3,5000,2003-01-16 00:00:00,25409681
25430331,3,5000,,25409682
25433579,13,165,,25462953
25433580,16,330,,25462954
25433581,26,450,,25462955
25433582,36,295,,25462956
25433583,63,475,,25462957
25433612,63,500,,25462986
25430329,11,1,,25409680
25430332,16,550,,25409683
25430333,26,425,,25409684
25430334,36,200,,25409685
25433585,36,6000,,25462959
25424280,12,1147,,25409282
25440204,3,40,,25453736
25430353,10,0,,25410834
25424556,63,100,,25394909
25430356,63,4800,,25410837
25433610,26,280,,25462984
25433040,63,100,,25396631
25439630,20,45,,25463350
25439631,38,25,,25463351
25424535,63,300,,25394888
25439632,63,50,,25463352
25439633,9,0,,25463353
25424536,63,500,,25394889
25430335,38,100,,25409686
25424537,11,1,,25394890
25430336,17,500,,25409687
25439637,36,450,,25463357
25424552,10,0,,25394905
25430354,10,0,,25410835
25424553,11,1,,25394906
25433609,10,0,,25462983
25440208,3,15000,,25453740
25440209,34,700,,25453741
25433611,9,0,,25462985
25430357,63,45,,25410838
25424294,16,90,,25409296
25424295,17,2185,,25409297
25424296,26,700,,25409298
25424297,63,800,,25409299
25424298,63,250,,25409300
25433613,63,650,,25462987
25424557,3,18000,,25394910
25440212,9,0,,25453744
25424306,29,500,,25409308
25424534,28,2000,,25394887
25424538,38,65,,25394891
25424278,3,2000,2003-09-15 00:00:00,25409280
25424279,3,2000,,25409281
25439634,9,0,,25463354
25439635,20,20,,25463355
25439636,63,50,,25463356
25424281,30,25000,,25409283
25424282,13,350,,25409284
25433586,35,400,,25462960
25430337,38,400,,25410818
25424283,29,5000,,25409285
25424539,26,189,,25394892
25433587,13,600,2004-04-05 00:00:00,25462961
25433588,13,2850,,25462962
25424558,63,2600,,25394911
25430358,13,160,,25410839
25433589,63,100,,25462963
25424540,13,200,,25394893
25424284,3,500,,25409286
25424541,12,2100,,25394894
25430338,12,4000,,25410819
25424285,35,100,,25409287
25430355,10,0,,25410836
25440210,3,2500,,25453742
25440211,16,2000,,25453743
25433590,38,700,2003-06-25 00:00:00,25462964
25433591,38,700,,25462965
25439638,63,470,,25463358
25424542,63,100,,25394895
25424286,28,3000,,25409288
25424287,63,600,,25409289
25433614,63,100,,25462988
25424299,2,25,,25409301
25424300,20,395,,25409302
25424301,63,75,,25409303
25424302,38,27,,25409304
25424559,13,160,,25394912
25433039,11,1,,25396630
25433592,12,500,,25462966
25439639,12,500,,25463359
25430339,3,1500,,25410820
25424543,3,5000,2003-07-22 00:00:00,25394896
25424544,3,5000,,25394897
25424545,10,0,,25394898
25433593,3,28000,2003-09-25 00:00:00,25462967
25433594,3,28000,,25462968
25424288,63,400,,25409290
25440203,10,0,,25453735
25440213,3,18000,2003-07-14 00:00:00,25453745
25440214,3,18000,,25453746
25433615,13,1100,,25462989
25433616,17,200,,25462990
25433617,63,450,,25462991
25433618,12,600,,25462992
25424560,3,1000,,25394913
25424561,7,1850,,25394914
25424562,35,300,,25394915
25424563,63,400,,25394916
25430359,12,7500,,25410840
25430360,35,2000,,25410841
25433619,63,40,,25462993
25424303,21,250,,25409305
25440215,3,3000,,25453747
25424304,26,150,,25409306
25430340,3,5300,,25410821
25439640,21,75,,25463360
25430341,63,432,,25410822
25439641,3,350,,25463361
25439642,63,15000,,25463362
25439643,26,1075,,25463363
25440199,63,925,,25453731
25433595,3,14000,,25462969
25433596,10,0,,25462970
25440200,11,1,,25453732
25440205,11,1,,25453737
25440206,10,0,,25453738
25440216,63,3000,,25453748
25433584,12,506,,25462958
25433597,10,0,,25462971
25433598,11,10,,25462972
25433599,10,0,,25462973
25424289,36,500,,25409291
25424290,63,800,,25409292
25440201,5,15000,,25453733
25430342,30,50000,,25410823
25424554,10,0,,25394907
25440207,10,0,,25453739
25424555,10,0,,25394908
25424293,10,0,,25409295
25440217,31,650,,25453749
25424564,17,1690,,25394917
25433600,8,20,,25462974
25424546,38,250,,25394899
25433601,12,1,,25462975
25430343,20,300,,25410824
25430344,24,6500,,25410825
25424547,6,100,,25394900
25424548,21,15,,25394901
25433602,9,0,,25462976
25433603,20,50,,25462977
25433604,26,400,,25462978
25430345,26,150,,25410826
25424305,15,5000,,25409307
25433620,39,6000,,25462994
25430361,63,900,,25410842
25430346,3,5000,,25410827
25424549,17,200,,25394902
25424550,20,23,,25394903
25424551,63,10,,25394904
25433605,63,300,2003-11-10 00:00:00,25462979
25433606,63,300,,25462980
25440202,10,3,,25453734
25433608,21,20,,25462982
25433621,13,100,,25462995
25433607,38,450,,25462981
25424291,38,50,,25409293
25430347,13,500,,25410828
25430348,20,380,,25410829
25430349,26,180,,25410830
25430350,63,200,,25410831
25430351,63,300,,25410832
25424292,20,1,,25409294
25430352,9,0,,25410833
25424565,3,140,,25394918
25424566,19,17,,25394919
25433622,16,4,,25462996
25424307,4,100,,25409309
25430362,8,24,,25410843
25433623,38,17,,25464122
25424567,63,250,,25394920
25424308,63,0,,25409310
25430363,38,350,,25410844
25440218,38,11,,25453750
25424568,20,150,,25394921
25424573,26,700,2003-11-21 00:00:00,25394926
25424574,8,1,,25394927
25424575,26,750,,25394928
25433624,38,40,,25464123
25433625,3,1,,25464124
25433626,37,1,,25464125
25424309,37,8000,2003-11-13 00:00:00,25410440
25424310,37,8000,,25410441
25433627,3,200,,25464126
25440219,13,150,,25453751
25424311,3,200,,25410442
25424569,63,320,,25394922
25424312,38,1,2003-11-28 00:00:00,25410443
25424313,38,165,,25410444
25424570,3,700,,25394923
25433629,20,27,,25464128
25424315,16,500,,25410446
25424316,26,100,,25410447
25430364,10,0,,25410845
25433628,3,250,,25464127
25430365,35,20,,25410846
25424571,38,5,,25394924
25440220,3,100,,25453752
25440221,25,15,,25453753
25440222,38,150,,25453754
25424572,3,200,,25394925
25430366,3,2000,2003-12-07 00:00:00,25410847
25430367,3,2800,,25410848
25430368,3,250,,25410849
25430369,38,189,,25410850
25430370,3,800,,25410851
25440223,8,40,,25453755
25424576,19,250,,25394929
25440224,3,300,,25453756
25433630,29,50,,25464129
25440225,38,400,2003-12-31 00:00:00,25453757
25440226,38,400,,25453758
25433631,29,100,,25464130
25430371,13,450,,25410852
25430372,19,58,,25410853
25430373,16,25,,25410854
25430374,29,100,,25410855
25430375,7,450,,25410856
25430376,13,225,,25410857
25430377,17,1000,,25410858
25430378,26,400,,25410859
25424577,63,160,,25394930
25424578,38,6,,25394931
25440227,19,7,2003-12-19 00:00:00,25453759
25440228,19,7,,25453760
25433632,38,25,,25464131
25424314,3,250,,25410445
25440229,20,300,,25453761
25440230,3,200,,25453762
25430379,8,490,2003-12-19 00:00:00,25410860
25430380,10,0,,25410861
25430381,8,490,,25410862
25426418,10,0,,25405795
25433662,10,0,,25464161
25440275,10,0,,25454942
25440276,10,0,,25454943
25440231,3,3000,2003-07-04 00:00:00,25453763
25440232,9,0,2003-07-04 00:00:00,25453764
25440233,20,6561,2003-07-04 00:00:00,25453765
25440234,3,3000,,25453766
25440235,9,0,,25453767
25440236,17,700,,25453768
25440237,20,6561,,25453769
25424579,10,0,,25394932
25433633,3,3995,2003-07-05 00:00:00,25464132
25433634,3,3995,,25464133
25424317,22,0,,25410448
25440238,68,,,25453770
25440239,68,,,25453771
25440240,36,180,2003-07-10 00:00:00,25453772
25440241,36,180,,25453773
25424580,63,38,,25394933
25440242,63,0,,25453774
25424318,9,0,,25410449
25424319,20,270,,25410450
25433635,38,1,,25464134
25433636,68,,,25464135
25430382,3,1,2003-07-14 00:00:00,25410863
25430383,3,12000,,25410864
25424581,26,910,,25394934
25424582,63,90,,25394935
