"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,34102199,113500312,1,21-JUN-18,3,"N",16,5,27,"M",1,3,"R","","",27,0
2018,34098967,113500312,2,21-JUN-18,3,"N",16,5,28,"M",1,2,"R","","",28,0
2018,34099206,113502448,1,10-JUN-18,3,"N",48,5,27,"M",0,3,"R","","",27,0
2018,34102475,113502469,1,06-DEC-18,2,"N",16,5,29,"M",1,2,"R","","",29,0
2018,34093545,113502469,2,06-DEC-18,2,"N",16,5,29,"M",1,2,"N","","",29,0
2018,34102482,113506549,1,22-DEC-18,1,"N",51,5,30,"M",1,2,"R","","",30,0
2018,34102696,113502791,1,16-JAN-18,2,"N",16,5,30,"F",0,3,"R","","",30,0
2018,34102705,113506868,1,24-JAN-18,2,"N",16,5,39,"M",0,3,"N","","",39,0
2018,34099469,113511229,1,07-JUL-18,1,"N",27,5,48,"M",1,2,"R","","",48,0
2018,34099471,113507013,1,02-JUN-18,3,"N",27,5,59,"M",1,2,"R","","",59,0
2018,34093912,113511567,1,18-NOV-18,3,"C",49,5,14,"M",1,2,"U","H","",14,0
2018,34103143,113507962,1,29-NOV-18,1,"N",29,5,48,"M",1,,"","","",48,0
2018,34105012,113508004,1,15-DEC-18,1,"N",16,5,21,"M",1,1,"N","","",21,0
2018,34105127,113503612,1,05-AUG-18,1,"N",51,5,35,"F",0,3,"R","","",35,0
2018,34105162,113508343,1,25-JUL-18,2,"N",16,5,55,"M",1,2,"R","","",55,0
2018,34103337,113508501,1,20-JUL-18,3,"N",51,5,21,"M",0,3,"R","","",21,0
2018,34101232,113493637,1,01-JUL-18,1,"C",51,5,13,"M",0,3,"R","R","",13,0
2018,34092760,113493648,1,10-APR-18,2,"M",51,5,13,"M",1,2,"N","R","",13,0
2018,34101238,113498128,1,31-MAR-18,1,"N",51,5,18,"M",0,2,"R","","",18,0
2018,34097883,113493725,1,08-MAY-19,3,"C",23,5,30,"F",1,1,"N","","",30,0
2018,34092781,113490824,1,15-JUN-18,1,"C",27,5,19,"M",1,,"R","","",19,0
2018,34097908,113490872,1,05-MAR-19,2,"C",16,5,16,"M",1,2,"R","H","",16,0
2018,34097935,113490914,1,05-MAR-19,2,"C",44,5,17,"M",1,2,"R","H","",17,0
2018,34101306,113498289,1,05-MAR-19,2,"C",51,5,43,"F",1,2,"R","","",43,0
2018,34098147,113494596,1,30-APR-19,3,"N",2,5,44,"F",1,,"R","","",44,0
2018,34093810,113507090,1,21-JAN-18,3,"N",51,5,37,"M",1,2,"U","","",37,0
2018,34102821,113507188,1,28-JAN-18,1,"N",10,5,46,"M",1,2,"N","","",46,0
2018,34093841,113511352,2,27-FEB-18,1,"N",16,5,26,"F",1,3,"R","","",26,0
2018,34104575,113511352,1,27-FEB-18,1,"N",48,5,39,"M",1,2,"R","","",39,0
2018,34104612,113507278,1,01-JAN-18,3,"C",29,5,35,"M",1,2,"U","","",35,0
2018,34104619,113503065,1,01-JAN-18,3,"C",16,5,31,"M",1,2,"U","","",31,0
2018,34104630,113507303,2,03-JAN-18,2,"C",16,5,24,"M",1,1,"U","","",24,0
2018,34104629,113507303,1,03-JAN-18,2,"C",16,5,38,"M",1,2,"U","","",38,0
2018,34093874,113507307,1,01-JUL-18,3,"C",51,5,48,"M",1,2,"U","","",48,0
