"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2018,32344763,1,32371168
2018,32353725,1,32364478
2018,32348958,1,32368111
2018,32353778,1,32364540
2018,32353777,1,32364539
2018,32349086,1,32368244
2018,32353889,1,32364643
2018,32353897,1,32364652
2018,32349097,1,32368253
2018,32349110,1,32371476
2018,32349147,1,32368302
2018,32353929,1,32368306
2018,32353947,1,32364705
2018,32345111,1,32371505
2018,32349197,1,32368356
2018,32345119,1,32371515
2018,32345337,1,32371731
2018,32349686,1,32368837
2018,32349685,1,32371992
2018,32354383,1,32375130
2018,32354413,1,32375159
2018,32345601,1,32372015
2018,32354416,1,32368874
2018,32349776,1,32368930
2018,32354467,1,32375211
2018,32354474,1,32375220
2018,32345690,1,32372108
2018,32345695,1,32372113
2018,32354517,1,32372134
2018,32345743,1,32372164
2018,32354544,1,32375287
2018,32354545,1,32375288
2018,32345783,1,32372208
2018,32349876,7,32369025
2018,32349890,1,32372240
2018,32354596,1,32375330
2018,32345835,1,32372262
2018,32349914,1,32369068
2018,32349928,1,32372285
2018,32354640,1,32375378
2018,32349957,1,32372317
2018,32349974,1,32369126
2018,32349979,1,32369132
2018,32345910,1,32372334
2018,32350000,1,32372349
2018,32346014,1,32372423
2018,32350125,1,32375526
2018,32350133,1,32375534
2018,32354858,1,32375595
2018,32354886,1,32375627
2018,32354887,1,32375628
2018,32354885,5,32375626
2018,32355562,1,32376335
2018,32355561,1,32376334
2018,32351049,1,32380226
2018,32556898,1,32586344
2018,32553353,1,32578976
2018,32557024,1,32586475
2018,32561242,1,32582745
2018,32561241,1,32582744
2018,32553513,1,32579127
2018,32553544,1,32579155
2018,32557265,1,32586717
2018,32557279,1,32586731
2018,32561353,1,32582869
2018,32557297,1,32586748
2018,32553565,1,32579174
2018,32557303,1,32586753
2018,32557320,1,32586769
2018,32557319,1,32586768
2018,32553583,1,32579190
2018,32553584,1,32579191
2018,32553585,1,32579192
2018,32561372,1,32582892
2018,32553592,1,32579198
2018,32561373,1,32582893
2018,32561376,1,32582896
2018,32561377,1,32582897
2018,32553600,1,32579205
2018,32557349,1,32582900
2018,32561381,1,32579210
2018,32561382,1,32582903
2018,32557352,1,32582902
2018,32553608,1,32579212
2018,32553610,1,32579215
2018,32561390,1,32586818
2018,32553619,1,32579226
2018,32557384,1,32586834
2018,32557386,1,32586837
2018,32553627,1,32586847
2018,32557405,1,32586859
2018,32557404,1,32586858
2018,32557406,1,32586860
2018,32557410,1,32586863
2018,32553637,1,32579245
2018,32553636,1,32579244
2018,32557416,1,32586871
