victim_id,circumstances_id,justifiable_force_id
25359528,10,
25359542,9,
25359565,6,
25359390,10,
25359391,10,
25359393,10,
25359442,1,
25360019,10,
25360023,10,
25360024,10,
25360025,10,
25359713,10,
25359715,10,
25359775,1,
25359950,10,
25359953,1,
25359974,10,
25360304,1,
25360326,10,
25360336,1,
25360047,1,
25360077,10,
25360078,10,
25360108,1,
25360113,2,
25360771,10,
25360497,10,
25360498,10,
25360517,10,
25360624,10,
25360632,9,
25360633,9,
25360634,9,
25360635,9,
25360715,10,
25360850,1,
25360894,10,
25360895,10,
25360896,10,
25360940,10,
25360968,10,
25361505,1,
25361167,9,
25361168,9,
25361169,9,
25361170,9,
25361180,9,
25361197,6,
25361208,9,
25361289,1,
25361301,9,
25361302,9,
25361310,10,
25361321,1,
25361325,9,
25361336,9,
25361340,10,
25361349,10,
25361350,10,
25361421,9,
25361446,9,
25361447,9,
25361874,9,
25361597,9,
25361624,9,
25361636,10,
25361637,9,
25361668,6,
25361672,9,
25361673,9,
25361718,1,
25361719,1,
25361767,9,
25361788,1,
25362295,9,
25361999,9,
25362023,10,
25362082,10,
25362105,1,
25362117,1,
25362126,9,
25362223,9,
25362565,6,
25362568,9,
25362575,9,
25362589,1,
25362593,9,
25362614,10,
25362615,10,
25362308,10,
25362338,1,
25362339,1,
25362346,10,
25362372,9,
25362376,9,
25362378,10,
25362403,9,
25362486,9,
25362502,10,
25362522,9,
25363020,1,
25363052,9,
25362662,6,
25362663,9,
25362666,9,
25362677,6,
25362679,9,
25362680,9,
25362710,10,
25362715,3,
25362716,3,
25362830,9,
25362899,9,
25362941,1,
25362944,1,
25362950,1,
25362993,9,
25362994,9,
25363349,1,
25363071,1,
25363072,1,
25363077,1,
25363078,1,
25363149,9,
25363151,3,
25363152,3,
25363154,3,
25363159,1,
25363209,6,
25363221,1,
25363252,10,
25363284,1,
25363288,9,
25363289,9,
25363417,3,
25360108,9,
