victim_id,offender_id,relationship_id,nibrs_victim_offender_id
25360317,26529453,15,7930528
25359518,26528685,16,7963774
25359520,26528687,3,7672806
25359528,26528694,4,7813510
25359529,26528695,21,8265520
25359530,26528696,3,7672807
25359530,26528697,1,8518230
25359534,26528701,16,7963775
25359537,26528704,25,8473158
25359537,26528705,21,8639649
25359538,26528704,21,8265521
25359538,26528705,25,8678259
25359541,26528708,1,7464386
25359542,26528709,1,7588304
25359542,26528710,16,8584104
25359551,26528718,5,7818454
25359552,26528719,3,7672808
25359552,26528720,25,8678260
25359553,26528720,3,8557841
25359553,26528719,25,8473159
25359557,26528723,19,8227265
25359558,26528723,19,8227266
25359565,26528729,3,7672809
25359566,26528730,1,7464387
25359566,26528731,16,8584105
25359632,26528796,17,8065021
25359633,26528796,17,8065022
25359654,26528811,1,7455286
25359672,26528825,10,7897285
25359390,26528568,16,8584100
25359390,26528567,24,8366831
25359391,26528568,16,8584101
25359391,26528567,24,8366832
25359393,26528568,16,8584102
25359393,26528567,24,8366833
25359409,26528584,21,8265516
25359415,26528588,3,7672804
25359426,26528597,24,8366834
25359430,26528600,13,7904205
25359432,26528602,21,8265517
25359442,26528610,1,7464384
25359461,26528627,1,7464385
25359468,26528635,21,8265518
25359567,26528732,3,7672810
25359570,26528735,3,7672811
25359577,26528742,3,7672812
25359580,26528745,3,7672813
25359582,26528747,1,7464388
25359602,26528766,1,7573756
25359602,26528767,5,8566032
25359606,26528771,1,7464389
25359611,26528775,5,7818455
25359612,26528775,21,8265522
25359613,26528776,1,7464390
25359617,26528780,15,7930487
25359619,26528781,4,7813511
25359621,26528784,4,7813512
25359623,26528786,1,7464391
25359623,26528787,16,8584019
25359628,26528791,16,7963776
25359628,26528792,3,8557842
25359629,26528793,1,7573757
25359688,26528841,15,7930506
25359689,26528841,15,7930507
25359692,26528844,1,7464580
25359693,26528844,1,7464581
25359698,26528848,15,7930508
25359699,26528848,15,7930509
25359481,26528648,21,8327688
25359485,26528652,19,8227264
25359485,26528653,16,8584103
25359487,26528655,3,7672805
25359490,26528658,21,8265519
25361132,26530230,1,7465010
25359994,26529128,1,7464576
25359995,26529128,3,7672837
25359637,26528799,4,7815553
25359638,26528799,4,7815554
25359640,26528799,3,7745550
25359641,26528800,19,8227267
25359641,26528801,16,8584116
25359643,26528800,17,8065023
