"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7303970,19587,8,2016,"U",,"N","F","C","2016_08_TX1810400_NIBRS",,0
2016,7303971,19588,8,2016,"U",,"N","F","C","2016_08_TX1810500_NIBRS",,0
2016,7303972,19589,8,2016,"U",,"N","F","C","2016_08_TX1810800_NIBRS",,0
2016,7303973,19590,8,2016,"U",,"N","F","C","2016_08_TX1820000_NIBRS",,0
2016,7303974,19591,8,2016,"U",,"N","F","C","2016_08_TX1820200_NIBRS",,0
2016,7303975,19592,8,2016,"U",,"N","F","C","2016_08_TX1830000_NIBRS",,0
2016,7303976,19593,8,2016,"U",,"N","F","C","2016_08_TX1830100_NIBRS",,0
2016,7303977,19594,8,2016,"I",,"N","F","C","2016_08_TX1840000_NIBRS",,0
2016,7303978,19595,8,2016,"U",,"N","F","C","2016_08_TX1840100_NIBRS",,0
2016,7303979,19596,8,2016,"U",,"N","F","C","2016_08_TX1840300_NIBRS",,0
2016,7303980,19597,8,2016,"U",,"N","F","C","2016_08_TX1840400_NIBRS",,0
2016,7303981,19598,8,2016,"U",,"N","F","C","2016_08_TX1840500_NIBRS",,0
2016,7303982,19599,8,2016,"U",,"N","F","C","2016_08_TX1850000_NIBRS",,0
2016,7303983,19600,8,2016,"U",,"N","F","C","2016_08_TX1850100_NIBRS",,0
2016,7303984,19601,8,2016,"U",,"N","F","C","2016_08_TX1850200_NIBRS",,0
2016,7303985,19602,8,2016,"U",,"N","F","C","2016_08_TX1850300_NIBRS",,0
2016,7303986,19603,8,2016,"U",,"N","F","C","2016_08_TX1860000_NIBRS",,0
2016,7303987,19604,8,2016,"U",,"N","F","C","2016_08_TX1860100_NIBRS",,0
2016,7303988,19605,8,2016,"I",,"Y","F","C","2016_08_TX1870000_NIBRS",9501705,0
2016,7303989,19606,8,2016,"U",,"N","F","C","2016_08_TX1870200_NIBRS",,0
2016,7303990,19607,8,2016,"U",,"N","F","C","2016_08_TX1870400_NIBRS",,0
2016,7303991,19608,8,2016,"U",,"N","F","C","2016_08_TX1870800_NIBRS",,0
2016,7303992,19609,8,2016,"U",,"N","F","C","2016_08_TX1880000_NIBRS",,0
2016,7303993,19610,8,2016,"I",,"Y","F","C","2016_08_TX1880100_NIBRS",9231376,0
2016,7303994,19611,8,2016,"U",,"N","F","C","2016_08_TX1880200_NIBRS",,0
2016,7303995,19612,8,2016,"U",,"N","F","C","2016_08_TX1880400_NIBRS",,0
2016,7303996,19613,8,2016,"U",,"N","F","C","2016_08_TX1880600_NIBRS",,0
2016,7303997,19614,8,2016,"U",,"N","F","C","2016_08_TX1890000_NIBRS",,0
2016,7303998,19615,8,2016,"U",,"N","F","C","2016_08_TX1890100_NIBRS",,0
2016,7303999,19616,8,2016,"U",,"N","F","C","2016_08_TX1890600_NIBRS",,0
2016,7304000,19617,8,2016,"U",,"N","F","C","2016_08_TX1900000_NIBRS",,0
2016,7304001,19618,8,2016,"U",,"N","F","C","2016_08_TX1910000_NIBRS",,0
