"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,97621712,0.1,3,8149413
2016,5,97607800,18.7,1,8146634
2016,5,97641596,0.1,3,8153576
2016,5,97715929,0.7,1,8163096
2016,17,94580852,,,7696961
2016,17,91537537,0,,7044041
2016,5,93980625,1,11,7027059
2016,5,90937934,1,11,7021643
2016,17,92147569,0,,7045822
2016,5,94132733,1,11,7027494
2016,15,101884971,6,9,8784489
2016,5,101884971,0.11,3,8784488
2016,16,101884971,0.02,3,8784490
2016,16,92158878,2,1,7394847
2016,11,93986858,0.105,1,7346922
2016,5,92767875,1.612,1,7346969
2016,5,95483558,,,7835893
2016,5,94611667,1.04,1,7700532
2016,16,94611667,37,9,7700533
2016,12,92140649,0.9,1,7348360
2016,5,94580016,2.7,1,7696855
2016,5,93972142,1.7,1,7348591
2016,5,92750752,9.5,1,7348741
2016,2,90925386,0.5,1,7348961
2016,5,91537633,6.2,1,7349100
2016,12,89706275,3.01,1,7349176
2016,4,89708967,0.9,1,7393554
2016,5,91538743,2.55,1,7393615
2016,5,92149744,304.87,1,7393617
2016,5,93370194,14.3,1,7393668
2016,16,90921065,0.41,1,7393847
2016,5,93370564,4.45,1,7394110
2016,12,93372727,1,1,7394277
2016,1,92764482,0.27,1,7346286
2016,5,91540053,0.37,1,7346450
2016,2,92157143,4.1,1,7346474
2016,12,90924362,14,1,7394441
2016,5,92142940,18.8,1,7394479
2016,16,92156180,2.736,1,7394732
2016,5,91549782,21.18,1,7248320
2016,2,89712000,0.062,1,7199976
2016,5,91543152,0.336,1,7248574
2016,2,91548631,112,1,7248821
2016,3,89707398,1,1,7200472
2016,1,89707683,0.06,1,7200562
2016,5,90917299,14.7,1,7231973
2016,4,97730389,10.2,1,8165298
2016,17,97551102,,,8137071
2016,5,97594892,0.066,3,8144241
2016,1,97594892,0.14,1,8144240
2016,5,97607520,15.3,1,8146548
2016,5,95547936,0.05,3,7844538
2016,5,94584707,185,1,7697416
2016,5,92765734,0.03,3,7141034
2016,16,93994038,9,9,7141041
2016,12,91538186,5,1,7245726
2016,1,90313368,3.6,1,7214992
2016,5,91529494,3.33,1,7245913
2016,5,91534518,18.1,1,7246130
2016,2,91545050,0.591,1,7246166
2016,12,91533841,0.72,1,7246178
2016,5,90918110,0.275,3,7181704
2016,5,90323800,0.6,1,7215802
2016,5,90926067,2,1,7228715
2016,12,91546663,0.5,1,7246365
2016,1,91539195,11,1,7246438
2016,5,97615296,1,3,8147810
2016,5,92140360,0.054,3,7168726
2016,5,93376087,0.145,3,7168984
2016,5,89710783,0.055,3,7169179
2016,5,90319170,0.42,3,7169281
2016,5,90933175,0.145,3,7156306
2016,8,92153522,1,9,7156331
2016,5,91087889,0.14,3,7187269
2016,5,90327812,0.01,3,7156475
2016,5,92761966,0.5,3,7156482
2016,5,91544739,0.23,3,7156520
2016,5,90327140,0.151,3,7156607
2016,12,93983473,0.81,1,7304727
2016,5,93985487,0.08,3,7125396
2016,5,89715890,29.45,3,7183589
2016,1,92155199,0.19,1,7265498
2016,5,92155778,4.252,1,7265504
2016,5,92752247,0.156,3,7153009
2016,5,92139245,1.3,1,7265698
2016,5,93361463,3.3,1,7305310
2016,5,90924699,0.1,3,7184127
2016,5,92154580,0.1,3,7184172
2016,5,90923779,0.02,3,7126384
2016,12,92147289,2,1,7265954
2016,2,92150115,16.91,1,7266032
2016,5,92145352,2.24,3,7184343
2016,5,90313154,0.007,3,7184471
2016,5,90309560,0.1,3,7126767
2016,5,91529844,0.249,3,7153458
2016,5,90313948,1,3,7157874
2016,5,89705162,0.11,3,7126878
2016,5,93985312,0.257,3,7140277
2016,12,92770791,0.42,1,7279641
2016,2,92764526,0.5,1,7279792
2016,11,92145352,0.2,1,7615182
2016,12,93368905,0.7,1,7615225
2016,18,90315660,0,11,7619339
2016,5,93380808,0.2,1,7306754
2016,3,92752679,0.85,1,7280463
2016,1,92939640,1.3,1,7276297
2016,18,89718018,0,11,7620245
2016,17,93987248,76.59,1,7632839
2016,13,92156100,5.594,1,7632840
2016,5,94232057,0.165,3,7644457
2016,8,94232057,2.13,1,7644458
2016,5,93376954,1.2,1,7307600
2016,5,93531490,8.81,1,7307738
2016,12,94240832,2.6,1,7646109
2016,12,93992097,4.2,1,7312358
2016,16,93531490,4,1,7629365
2016,5,97730311,0.61,3,8165258
2016,8,94241143,3,1,7646162
2016,12,94241143,2.68,1,7646163
2016,5,94241143,4.34,1,7646161
2016,5,93381757,0.3,1,7308402
2016,16,90923472,1.55,3,7140677
2016,5,93362679,0.148,3,7140739
2016,16,89718757,28,9,7078524
2016,5,89710367,0.425,3,7078750
2016,17,93369865,0,,7064600
2016,8,93981497,50.2,4,7114415
2016,17,92758576,0,,7060239
2016,5,89866942,0.045,3,7079842
2016,5,91536970,1,3,7093542
2016,5,91529893,0.02,3,7093732
2016,5,92750748,0,,7047567
2016,5,91542303,0.09,3,7093924
2016,9,91536835,60,9,7093933
2016,5,91532181,0.305,3,7093983
2016,5,93977963,0.048,3,7111713
2016,5,92146326,15,10,7071825
2016,5,91529009,0.47,3,7094089
2016,5,91538057,1,3,7094099
2016,5,93990043,0.135,3,7111883
2016,5,93361478,0.1,3,7112053
2016,5,91549483,0.01,3,7094533
2016,5,93378837,0.42,3,7112273
2016,17,93990281,0,,7053525
2016,17,89706125,0,,7058105
2016,5,92160312,0.01,3,7099211
2016,5,92160396,0.43,3,7099218
2016,5,92160413,0.021,3,7099219
2016,17,89705868,0,,7053633
2016,5,90923049,0.024,3,7090611
2016,5,93363828,0.167,3,7112660
2016,5,93368317,0.1,3,7112825
2016,17,93981143,0,,7063280
2016,5,92151109,0.04,3,7099771
2016,5,92154127,0.11,3,7099801
2016,5,93368555,0.197,3,7112916
2016,5,92142146,0.014,3,7100032
2016,5,92145565,0.048,3,7100090
2016,17,89867179,0,,7068600
2016,12,90925733,0.001,5,7073660
2016,5,92142759,0.1,3,7100223
2016,5,92757242,0.06,3,7104795
2016,5,92750210,0.075,3,7104846
2016,12,97558280,0.12,1,8138662
2016,16,97525088,0.6,1,8133831
2016,12,97558050,0.21,1,8138600
2016,5,97558050,2,3,8138601
2016,5,97594995,1,3,8144294
2016,12,97524862,0.54,1,8133780
2016,16,97524862,0.33,9,8133781
2016,5,97524862,2.33,1,8133779
2016,12,92150115,7,9,7622111
2016,5,95542764,0.3,3,7844179
2016,15,89718018,3.5,1,7614914
2016,12,91546289,1.6,1,7482746
2016,2,92765991,14.7,1,7483018
2016,5,90936295,0.66,1,7528349
2016,14,89718018,0.1,1,7528465
2016,2,92767124,0.9,1,7528684
2016,12,91548703,1.9,1,7528692
2016,12,93981519,0.3,1,7529835
2016,5,93370455,2.7,1,7529891
2016,5,91528435,16.7,1,7521169
2016,12,90927063,0.2,1,7530006
2016,12,93973366,5.9,1,7530034
2016,5,91530500,2.2,1,7530042
2016,5,93368905,1.2,1,7530253
2016,12,92758612,0.4,1,7530478
2016,12,90929532,0.03,1,7530495
2016,5,92149880,1.27,1,7539180
2016,8,91528976,13,1,7521955
2016,8,90924636,1.5,1,7530577
2016,5,93979312,76.3,1,7482202
2016,1,93988817,3,1,7482412
2016,4,93987248,11.1,1,7482487
2016,5,92156100,1025.031,1,7482496
2016,5,92759875,0.06,1,7482541
2016,12,91548779,0.95,1,7482568
2016,5,90316535,15.42,1,7482597
2016,5,90317532,8.11,1,7482604
2016,5,92150969,0.5,1,7482660
2016,12,92145733,2,1,7406860
2016,5,91529146,26.5,1,7433486
2016,16,93993630,11.4,1,7442347
2016,16,91531208,0.34,1,7433568
2016,2,92140567,0.1,1,7433650
2016,5,92139649,1.39,1,7433734
2016,2,90315660,0.1,1,7442627
2016,5,93982686,1.86,1,7442744
2016,8,89706857,4,1,7442835
2016,12,90325129,0.7,1,7442863
2016,5,90316873,2.36,1,7442882
2016,1,92766932,1,1,7442907
2016,5,90938334,1.8,1,7442915
2016,1,93367889,1.8,1,7434209
2016,3,90308763,0.86,1,7434302
2016,2,90317101,0.43,1,7443104
2016,1,92159677,0.1,1,7443125
2016,4,93370567,0.2,1,7407977
2016,8,91532181,1,9,7553668
2016,5,93988817,0.1,3,7571659
2016,5,91537838,1.4,1,7540621
2016,5,92150115,2.68,1,7585170
2016,12,93378837,0.6,1,7589642
2016,5,91549087,5,1,7540844
2016,8,93380808,1,1,7589799
2016,12,93531490,6.3,1,7589920
2016,12,92767875,10.981,1,7594350
2016,5,90315660,23.1,3,7568721
2016,5,92766932,0.05,3,7568743
2016,5,89707398,23.2,1,7577602
2016,12,91529146,0.7,1,7603923
2016,16,92149744,151.45,1,7599610
2016,12,93370194,1.6,1,7599626
2016,17,92158878,5,1,7599867
2016,12,92757242,0.5,1,7586944
2016,15,91545050,1.347,1,7582838
2016,12,91548631,1.3,1,7583180
2016,12,89706857,1,1,7605121
2016,8,93987248,14.6,1,7609721
2016,11,92156100,182.87,1,7609723
2016,12,92759875,6.35,1,7609731
2016,12,90316535,3.48,1,7609750
2016,12,94132733,2.2,1,7605502
2016,4,92765991,41.7,1,7609833
2016,11,91537633,2,9,7561558
2016,5,92767124,0.38,3,7575297
2016,5,89701545,3.6,1,7434522
2016,5,93976625,1.3,1,7434591
2016,12,92143226,1.86,1,7434594
2016,2,90311686,0.15,1,7434595
2016,5,93521918,6,1,7401480
2016,5,95540941,1.77,1,7843967
2016,2,95540941,0.5,1,7843966
2016,2,95541106,30,2,7844001
2016,5,95507540,0.108,3,7840086
2016,5,95484678,2.11,1,7836217
2016,12,95485201,0.3,1,7836368
2016,16,95485201,28.3,1,7836370
2016,5,97716152,2.4,1,8163147
2016,2,97722721,60.28,4,8164057
2016,2,97627033,0.4,1,8150442
2016,8,97627033,9.12,2,8150443
2016,12,97521361,2.5,1,8132981
2016,5,97599823,0.1,3,8145231
2016,17,91537267,0,,7044008
2016,17,91537469,0,,7044037
2016,17,91537570,0,,7044044
