victim_id,offense_id
46500099,46349726
46500100,46349727
46500101,46354190
46500102,46350842
46500103,46354593
46500104,46350843
46500105,46354191
46500106,46353955
46500107,46354192
46500108,46350844
46500109,46353620
46500110,46354193
46500111,46353621
46500111,46353622
46500112,46353956
46500113,46353957
46500135,46350851
46500202,46359052
46500203,46359052
46500206,46349741
46501248,46359076
46501248,46359077
46500114,46354194
46500115,46353958
46500116,46353623
46500117,46354195
46500118,46359037
46500119,46359038
46500119,46359039
46500120,46354594
46500121,46354196
46500122,46350845
46500124,46350846
46500123,46350846
46500125,46354197
46500126,46350847
46500126,46350848
46500127,46353624
46500128,46354595
46500129,46350849
46500130,46349728
46500131,46350850
46500132,46354198
46500133,46353959
46500134,46353959
46500137,46353625
46500136,46354199
46500138,46354596
46500139,46359040
46500142,46350855
46500140,46350852
46500140,46350854
46500141,46350853
46500143,46353960
46500143,46353961
46500144,46354200
46500145,46349729
46500146,46349730
46500147,46353627
46500148,46353626
46500149,46349731
46500150,46350856
46500186,46354380
46500097,46353619
46500151,46354597
46500152,46354597
46500153,46354598
46500154,46353628
46500154,46353629
46500155,46349733
46500155,46349734
46500156,46349732
46500157,46359041
46500158,46354599
46500159,46349735
46500160,46359042
46500161,46349736
46500161,46349737
46500162,46359043
46500162,46359044
46500163,46359045
46500164,46359046
46500166,46353963
46500166,46353964
46500165,46353962
46500167,46350857
46500172,46353630
46500174,46354601
46500168,46353965
46500169,46349738
46500170,46354201
46500171,46354600
46500173,46354202
46500175,46354203
46500176,46359047
46500176,46359048
46500177,46354204
46500178,46354204
46500179,46353966
46500180,46354205
46500181,46359049
46500182,46354206
46500183,46359050
46500185,46354379
46500184,46354379
46500187,46353967
46500188,46349739
46500189,46353968
46500190,46353969
46500191,46353970
46500192,46354381
46500200,46350859
46500210,46353972
46500193,46354382
46500194,46350858
46500195,46359051
46500197,46354603
46500196,46354602
46500199,46353971
46500198,46353971
46500201,46349740
46500204,46354207
46500205,46354383
46500207,46349742
46500208,46349743
46500209,46350860
46500211,46350861
46500212,46350861
46500213,46354604
46500214,46354605
46500215,46354208
46500216,46350862
