"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2016,21,111842346
2016,21,111842349
2016,21,111842015
2016,21,111842050
2016,21,111842064
2016,21,111842061
2016,21,111842355
2016,21,111842365
2016,21,111446577
2016,21,111446589
2016,21,110787841
2016,21,110788465
2016,21,110789893
2016,21,110790090
2016,21,110790129
2016,21,110790157
2016,21,110792234
2016,21,110792238
2016,21,110792952
2016,21,110792959
2016,21,110792954
2016,21,110793726
2016,21,110800430
2016,21,110800968
2016,21,111435953
2016,21,111436396
2016,21,111436471
2016,21,111436527
2016,21,111438757
2016,21,111438798
2016,21,111446573
2016,21,111458711
2016,21,111458752
2016,21,111458895
2016,21,111458931
2016,21,111459044
2016,21,111459140
2016,21,111459210
2016,21,111461759
2016,21,111461743
2016,21,111462501
2016,21,111463721
2016,21,111468501
2016,21,111468549
2016,21,111468547
2016,21,111469532
2016,21,111469727
2016,21,111469983
2016,21,111469996
2016,21,111470016
2016,21,111470310
2016,21,111470466
2016,21,111470986
2016,21,111471105
2016,21,111846455
2016,21,111846484
2016,21,111848230
2016,21,111848055
2016,21,111848070
2016,21,111848082
2016,21,111848062
2016,21,111848072
2016,21,111848073
2016,21,111848249
2016,21,111848263
2016,21,111842223
2016,21,111842221
2016,21,111847740
2016,21,111848046
2016,21,111848075
2016,21,111853468
2016,21,111853658
2016,21,111840392
2016,21,111840697
2016,21,111840695
2016,21,111840478
2016,21,111840750
2016,21,111852565
2016,21,111857565
2016,21,111857561
2016,21,111434918
2016,21,111434955
2016,21,111436384
2016,21,111436632
2016,21,111438659
2016,21,111438797
2016,21,111442849
2016,21,111446576
2016,21,111448359
2016,21,111448361
2016,21,111448747
2016,21,111448851
2016,21,111449085
2016,21,111449570
2016,21,111449594
2016,21,111449598
2016,21,111449861
2016,21,111450045
2016,21,111857550
2016,21,111857582
2016,21,111857775
2016,21,111857778
2016,21,111857790
2016,21,111857780
2016,21,111857814
2016,21,111857804
2016,21,111857828
2016,21,111857811
2016,21,111857840
2016,21,111857870
2016,21,111857881
2016,21,111857886
2016,21,111857909
2016,21,111857924
2016,21,111857920
2016,21,111857921
2016,21,111857937
2016,21,111857960
2016,21,111858042
2016,21,111858051
2016,21,111858057
2016,21,111858104
2016,21,111858102
2016,21,111858134
2016,21,111858157
2016,21,111858125
2016,21,111858232
2016,21,111858234
2016,21,111858290
2016,21,111858312
2016,21,111858319
2016,21,111858342
2016,21,111858414
2016,21,111858421
