arrestee_id,weapon_id,nibrs_arrestee_weapon_id
21145981,1,21161126
21145979,1,21161124
21145973,1,21161118
21145965,1,21161110
21145964,1,21161109
21144878,1,21161092
21144842,1,21161057
21144839,1,21161054
21144838,1,21161053
21144837,1,21161052
21144835,1,21161050
21144833,1,21161048
21150565,1,21158587
20880172,1,20895405
20880158,1,20895391
20880147,1,20895380
20880139,1,20895372
20880111,1,20895344
20879074,1,20895308
20880032,1,20894872
21204349,1,21225498
21204348,1,21225497
21219817,1,21225438
21219813,1,21225434
21219777,1,21225398
21219757,1,21225378
21225319,1,21190370
21224250,1,21190295
21224249,1,21190294
21224222,1,21190267
21224221,1,21190266
21224210,1,21190255
21223177,1,21190217
21223169,1,21190209
21223168,1,21190208
21223163,1,21190203
21222109,1,21190147
21222103,1,21190141
21222095,1,21190133
21222087,1,21190125
21222081,1,21190119
21523005,1,21579104
21521961,1,21579056
21521954,1,21579049
21521953,1,21579048
21522947,1,21578061
21522946,1,21578060
21521858,1,21577968
21515458,1,21577614
21515406,1,21577562
21522911,1,21577034
21522893,1,21577017
21521823,1,21576944
21521796,1,21576917
21520778,1,21576895
21520777,1,21576894
21520759,1,21576876
21520725,1,21576842
21463838,1,21479229
20875668,1,20882035
21242615,1,21302011
21522981,1,21579080
21522978,1,21578091
21522977,1,21578090
21521857,1,21577967
21520811,1,21577917
21516517,1,21577678
21516516,1,21577677
21516513,1,21577674
21515442,1,21577598
21515441,1,21577597
21521822,1,21576943
21521821,1,21576942
21521815,1,21576936
21520723,1,21576840
21518605,1,21576719
21516442,1,21576616
21516404,1,21576578
21516403,1,21576577
21515387,1,21576556
21515343,1,21576512
21515339,1,21576508
21514326,1,21576488
21514288,1,21576450
21521781,1,21575913
21520666,1,21575796
21519620,1,21575749
21519592,1,21575721
21518554,1,21575681
21518526,1,21575653
21517474,1,21575598
21517464,1,21575588
21517463,1,21575587
21516398,1,21575585
21516390,1,21575577
21516388,1,21575575
21514259,1,21575435
21514231,1,21575407
21513193,1,21575363
21513164,1,21575334
21513163,1,21575333
21513160,1,21575330
21513159,1,21575329
21510022,1,21575185
21519584,1,21574727
21514183,1,21574375
21513126,1,21574313
21513125,1,21574312
21513096,1,21574283
21512089,1,21574269
21510990,1,21574167
21510972,1,21574149
21518449,1,21573605
21517359,1,21573513
21512015,1,21573212
21511980,1,21573177
21510939,1,21573132
21510902,1,21573095
21510847,1,21572053
21524057,1,21568637
21524034,1,21567638
21525238,1,21546747
21527327,1,21545853
21527296,1,21545822
21525176,1,21545697
21528309,1,21544853
21527244,1,21544779
21526200,1,21544733
21526199,1,21544732
21525145,1,21544674
21525124,1,21544653
21525116,1,21544645
21528264,1,21543815
21527222,1,21543764
21445682,1,21513848
21443462,1,21512634
21448017,1,21500348
21446926,1,21500263
21447976,1,21499320
21445802,1,21499150
21444727,1,21499072
21445775,1,21498133
21445774,1,21498132
21445746,1,21498104
21489955,1,21495538
21489928,1,21494534
21468818,1,21473279
21468815,1,21473276
21468813,1,21473274
21468812,1,21473273
21468810,1,21473271
21468809,1,21473270
21468805,1,21473266
21468800,1,21473261
21468799,1,21473260
21468792,1,21473253
21468788,1,21473249
21468778,1,21473239
21467763,1,21473214
21467759,1,21473210
21467752,1,21473203
21467747,1,21473198
21466713,1,21473153
21466712,1,21473152
21466707,1,21473147
21466700,1,21473140
21466698,1,21473138
21466697,1,21473137
21466686,1,21473126
21466684,1,21473124
21466681,1,21473121
21466680,1,21473120
21459194,1,21472694
21458119,1,21472618
21458091,1,21472590
21458087,7,21472586
21458086,1,21472585
21457060,1,21472557
21457052,1,21472549
21457051,1,21472548
21457050,1,21472547
21457036,1,21472533
21457032,1,21472529
21457031,1,21472528
21457027,1,21472524
21457021,1,21472518
21457015,1,21472512
21457011,1,21472508
21470881,1,21472367
21469822,1,21472300
21469818,1,21472296
21469808,1,21472286
21469798,1,21472276
21469796,1,21472274
21469789,1,21472267
21469785,1,21472263
21468754,1,21472227
21468741,1,21472214
21468734,1,21472207
21468716,1,21472189
21468712,1,21472185
21468706,1,21472179
21456990,1,21471503
21456989,1,21471502
21456986,1,21471499
21456985,1,21471498
21456982,1,21471495
21456967,1,21471480
21456966,1,21471479
21456963,1,21471476
21456961,1,21471474
21456958,1,21471471
21456957,1,21471470
21456956,1,21471469
21456938,1,21471451
21473260,1,21471441
21473258,1,21471439
21473257,1,21471438
21473256,1,21471437
21473255,1,21471436
21473245,1,21471426
21473229,1,21471410
21468686,1,21471171
21468682,1,21471167
21468680,1,21471165
21468675,1,21471160
21468670,1,21471155
21468658,1,21471143
21473152,1,21470349
21473146,1,21470343
21473144,1,21470341
21224195,1,21189259
21224191,1,21189255
21224183,1,21189247
21224177,1,21189241
21224176,1,21189240
21224174,1,21189238
21224171,1,21189235
21223139,1,21189197
21223138,1,21189196
21223127,1,21189185
21223122,1,21189180
21223105,1,21189163
21223104,1,21189162
21222065,1,21189120
21222057,1,21189112
21222035,1,21189090
20872418,1,20889531
20872417,1,20889530
20872379,1,20889492
20872361,1,20889474
20872359,1,20889472
20872341,1,20889256
20872326,1,20889241
20870187,1,20889093
20869083,1,20889046
20869055,1,20889018
20870106,1,20888816
20869034,1,20888801
20869009,1,20888776
20868998,1,20888765
21269160,1,21270095
21170406,1,21241219
21234880,1,21195141
21225356,1,21191389
21221941,1,21187026
21232928,1,21181408
21163860,1,21175615
21164846,1,21175146
21495528,1,21461481
21492055,1,21456068
21498854,1,21450150
21497778,1,21448034
21437918,1,21391163
21248155,1,21305486
21243777,1,21304150
21271489,1,21290176
21160459,1,21164455
21143828,1,21148558
21257031,1,21278783
21263650,1,21266609
21264655,1,21265632
21252620,1,21309913
21251489,1,21308797
21251488,1,21308796
21250365,1,21307683
21250364,1,21307682
21250363,1,21307681
21150599,1,21158621
21150585,1,21158607
21150584,1,21158606
21150583,1,21158605
21150577,1,21158599
21150575,1,21158597
21149509,1,21158535
21149499,1,21158525
21149498,1,21158524
21149497,1,21158523
21152683,1,21158502
21152682,1,21158501
21151577,1,21158392
21150560,1,21158382
21150544,1,21158366
21150535,1,21158357
21150534,1,21158356
21150506,1,21158328
21150501,1,21158323
21149492,1,21158316
21149478,1,21158302
21149471,1,21158295
21149467,1,21158291
21152614,1,21158232
21152574,1,21158192
21151563,1,21158178
21151562,1,21158177
21151534,1,21158149
21151529,1,21158144
21150488,1,21158110
21150467,1,21158089
21150460,1,21158082
21149399,1,21158022
21149389,1,21158012
21149385,1,21158008
21149360,1,21157983
21151467,1,21157882
21151454,1,21157869
21149332,1,21157756
21149331,1,21157755
21151409,1,21157627
21151407,1,21157625
21143767,1,21148299
21141505,1,21147645
21428988,1,21382218
21246990,1,21303357
21243773,1,21303164
21243763,1,21303154
21243759,1,21303150
21243753,1,21303144
21243738,1,21303129
21243726,7,21303117
21243725,7,21303116
21242695,1,21303076
21242694,1,21303075
21242682,1,21303063
21242681,1,21303062
21242680,1,21303061
21242657,1,21303038
21241631,1,21303002
21241629,1,21303000
21241628,1,21302999
21241622,1,21302993
21249313,1,21307615
21247155,1,21306452
21247154,1,21306451
21246050,1,21306400
21246019,1,21306369
21246002,1,21305376
21244856,1,21304241
21244855,1,21304240
21244854,1,21304239
21241652,1,21303023
21241651,1,21303022
21255872,1,21277625
21254790,1,21276552
21254709,7,21275487
21260364,1,21265367
21259275,1,21264279
21231854,1,21180340
21496659,1,21462596
21495545,1,21461498
21494392,1,21459365
21494354,1,21459327
21493303,1,21459273
21493234,1,21458218
21491047,1,21457045
21505606,1,21455849
21505525,1,21454784
21505524,1,21454783
21504477,1,21454734
20876722,1,22264617
21505462,1,21453732
21505446,1,21453716
21504422,1,21453690
21504396,1,21453664
21503373,1,21453637
21503343,1,21453608
21503334,1,21453599
21504352,1,21452629
21503283,1,21452558
21503263,1,21452538
21502215,1,21452491
21502186,1,21452462
21502139,1,21451429
21501033,1,21450337
21499941,1,21450239
21499852,1,21449164
21498786,1,21448109
21205578,1,21228685
21243694,1,21302100
21242646,1,21302042
21242645,1,21302041
21242644,1,21302040
21242643,1,21302039
21242627,1,21302023
21242625,1,21302021
21242623,1,21302019
21242617,1,21302013
21242605,1,21302001
21242595,1,21301991
21241593,1,21301978
21241592,1,21301977
21241584,1,21301969
21241583,1,21301968
21241579,1,21301964
21241566,1,21301951
21241560,1,21301945
21240546,1,21301921
21240533,1,21301908
21240515,1,21301890
21240484,1,21301859
21253767,1,21301601
21258024,1,21277798
21255871,1,21277624
21254861,1,21277605
21254859,1,21277603
21261337,1,21264366
21260332,1,21264348
21260320,1,21264336
21260318,1,21264334
21258186,7,21264178
21252604,1,21309897
21251567,1,21309849
21252577,1,21308895
21252575,1,21308893
21252571,1,21308889
21252535,1,21308853
21251520,1,21308828
21251519,1,21308827
21251483,1,21308791
21252504,1,21307849
21252495,1,21307840
21251430,1,21307763
21250404,1,21307722
21250402,1,21307720
21249330,1,21307632
21250342,1,21306680
21250313,1,21306651
21248228,1,21306536
21249224,1,21305569
21248176,1,21305507
21245972,1,21305346
21243844,1,21305193
21245934,1,21304331
21245903,1,21304300
21244837,1,21304222
21243719,1,21303110
21243708,1,21302114
21243705,1,21302111
21242597,1,21301993
21240419,1,21300806
21239404,1,21300780
21524173,1,21514539
21443580,1,21513738
21443576,1,21513734
21442478,1,21513636
