property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
85808211,36,32,,85811686
85814188,12,7000,,85810850
85814189,17,3800,,85810851
85816394,63,1000,,85807461
85817631,3,1500,2014-02-07 00:00:00,85815897
85817632,3,1500,,85815898
85812100,13,1,,85815535
85825766,63,350,,85768851
85801122,38,200,,85812493
85814190,19,1,,85810852
85825767,39,500,,85768852
85812101,13,1400,,85815536
85808212,10,0,,85811687
85808213,11,1,,85811688
85812102,68,,,85815537
85825768,9,0,,85768853
85817633,20,900,,85815899
85801123,63,3000,,85812494
85816395,15,500,,85807462
85816396,63,840,,85807463
85816397,63,121,,85807464
85817634,21,1,,85815900
85808214,3,2500,2014-06-26 00:00:00,85811689
85808215,11,1,,85811690
85808216,3,2500,,85811691
85817635,21,176,,85815901
85816399,13,1,2014-09-04 00:00:00,85807466
85816400,63,1,2014-09-04 00:00:00,85807467
85816401,13,1,,85807468
85816402,63,1,,85807469
85825769,11,1,,85768854
85816398,36,300,,85807465
85808217,12,5500,,85811692
85812103,20,20,2014-09-04 00:00:00,85815538
85801126,9,0,,85813615
85801127,10,7,,85813616
85801128,63,2,,85813617
85801124,3,10000,2014-09-22 00:00:00,85812495
85801125,3,10000,,85812496
85817636,63,1000,,85815902
85816403,20,1075,,85807470
85816404,10,0,,85807471
85816405,11,5,,85807472
85817637,38,10,,85815903
85812104,26,150,,85815539
85812105,36,40,,85815540
85812106,63,140,,85815541
85812107,10,0,,85815542
85812108,11,1,,85815543
85812109,33,60,,85815544
85814191,16,1,,85810853
85814192,24,4000,,85810854
85812110,3,40,,85815545
85801129,8,164,,85813618
85808218,63,1,,85811693
85817638,12,7500,,85815904
85817639,12,5000,2014-12-07 00:00:00,85815905
85817640,12,5000,,85815906
85825770,10,0,,85768855
85825771,11,1,,85768856
85825772,20,10,,85768857
85808219,2,30,,85811694
85812111,63,200,,85815546
85808220,10,1,,85811695
85817641,20,1167,,85815907
85817642,36,165,,85815908
85812112,63,50,,85815547
85812113,7,10,,85815548
85812114,36,40,,85815549
85812115,63,15,,85815550
85812116,31,1,,85815551
85825773,63,98,,85768858
85816406,11,1,,85807473
85801130,20,80,,85813619
85816407,20,100,,85807474
85816408,10,0,,85807475
85816409,11,1,,85807476
85825774,10,0,,85768859
85814193,17,400,,85810855
85816410,3,3500,,85807477
85801131,10,0,,85813620
85816411,3,300,,85807478
85808221,10,0,,85811696
85801132,10,0,,85813621
85801133,11,1,,85813622
85808222,68,,,85811697
85808223,10,0,,85811698
85808224,11,1,,85811699
85812117,17,10,,85815552
85812118,25,100,,85815553
85812119,27,265,,85815554
85816412,10,0,,85807479
85814194,10,0,,85810856
85812120,10,1,,85815555
85801134,11,1,,85813623
85814195,10,0,,85810857
85825775,63,100,,85768860
85825776,20,100,,85768861
85808225,17,1000,,85811700
85801135,10,0,,85813624
85801136,11,1,,85813625
85814196,63,10,,85810858
85801137,20,30,,85813626
85814197,3,1000,,85810859
85814198,7,800,2014-05-23 00:00:00,85810860
85814199,7,800,,85810861
85814200,38,61,,85810862
85812121,3,100,,85815556
85816413,10,6,,85807480
85814201,20,476,,85810863
85808226,10,0,,85811701
85808227,11,1,,85811702
85816414,36,350,,85807481
85801138,2,10,,85813627
85801139,10,70,,85813628
85814202,3,1000,,85810864
85812122,21,20,,85815557
85825777,20,200,,85768862
85825778,26,1,,85768863
85817643,3,150,,85815909
85825779,7,2,2014-07-29 00:00:00,85768864
85825780,7,1050,,85768865
85801140,10,0,,85813629
85801141,11,1,,85813630
85817644,10,0,,85815910
85817645,11,1,,85815911
85816415,2,61,,85807482
85812123,3,1000,,85815558
85814203,10,0,,85810865
85814204,11,1,,85810866
85814205,63,1100,,85810867
85808228,9,0,,85811703
85812124,3,3000,,85815559
85808229,10,0,,85811704
85808230,11,1,,85811705
85801142,10,0,,85813631
85817646,10,0,,85815912
85817647,11,1,,85815913
85814206,10,0,,85810868
85825781,10,0,,85769999
85825782,11,1,,85770000
85817648,22,0,,85815914
85812125,20,20,,85815560
85816416,63,400,,85807483
85814207,10,0,,85810869
85814208,11,1,,85810870
85816417,63,15,,85807484
85814209,16,560,,85810871
85825783,25,16,,85770001
85825784,63,46,,85770002
85825785,3,13000,2014-10-14 00:00:00,85770003
85825786,3,13000,,85770004
85817649,10,0,,85815915
85817650,11,2,,85815916
85817651,8,237,,85815917
85801143,2,4,,85813632
85817652,10,0,,85815918
85817653,11,1,,85815919
85825787,17,1,,85770005
85817654,63,1,,85815920
85809045,20,700,,85805808
85816418,4,1,,85807485
85816419,7,100,,85807486
85814210,21,60,,85810872
85812126,67,1,,85815561
85814211,21,1,,85810873
85814212,20,10,,85810874
85817655,3,350,,85815921
85814213,21,1,,85810875
85809046,63,1,,85805809
88010498,37,1000,,88062113
87998201,16,100,,88060139
88008994,16,100,,88057192
88017054,12,3406,,88029760
88008995,35,10000,,88057193
88008996,16,100,,88057194
88017892,11,10,,88023781
88017893,3,500,,88023782
88018628,36,1850,,88016538
88018629,36,3745,,88016539
88018630,39,200,,88016540
88018631,68,,,88016541
88010501,36,750,,88062116
88010502,38,1900,,88062117
88010503,39,1000,,88062118
