suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,9924668,0.014,2,469586
5,9925777,1,3,469587
5,9926974,2,10,469588
5,9926978,0.009,2,469589
5,9926998,0.004,2,469590
5,9927004,0.008,2,469591
5,9927020,0.011,2,469592
5,9927028,0.004,2,469593
5,9927034,7,10,469594
5,9929404,3.7,1,469595
9,9930550,0.001,1,469596
5,9924678,0.025,2,469597
5,9924691,12,10,469598
5,9924702,0.003,2,469599
5,9924704,0.001,2,469600
12,9924717,0.013,2,469601
5,9924721,0.002,2,469602
5,9924737,0.04,2,469603
5,9925855,0.5,3,469604
5,9925858,0.5,3,469605
5,9925879,0.25,3,469606
5,9925880,0.25,3,469607
5,9925881,0.25,3,469608
15,9925883,9,9,469609
5,9925894,1,1,469610
1,9925923,1,9,469611
5,9927040,0.004,2,469612
5,9927041,0.036,2,469613
5,9927049,0.098,2,469614
5,9927053,0.001,2,469615
17,9927062,0,,469616
5,9927075,0.004,2,469617
5,9927084,0.001,2,469618
5,9927106,0.001,2,469619
5,9928228,1,1,469620
5,9929454,1.5,1,469621
5,9929455,1.6,1,469622
5,9929456,2.9,1,469623
5,9930662,1.5,1,469624
5,9960671,0.8,1,469625
5,9960715,0.25,1,469626
5,9961888,9.31,1,469627
12,9961892,0,,469628
5,9961896,6,1,469629
5,9963097,1,11,469630
5,9963123,1,11,469631
5,9964266,0.25,1,469632
5,9964290,0.25,1,469633
5,9964323,1,11,469634
5,9965451,1,11,469635
5,9965452,1,11,469636
5,9965453,1,11,469637
5,9965517,1,11,469638
5,9966666,1,11,469639
2,9966667,1,11,469640
5,9966712,0.025,3,469641
17,9967868,0,,469642
5,9967906,0.005,3,469643
5,9967907,0.002,1,469644
5,9969015,0.001,1,469645
5,9969075,0.003,1,469646
5,9969082,0.001,1,469647
5,9970238,0.001,1,469648
5,9970239,0.001,1,469649
5,9971442,0.001,1,469650
5,9971474,0.002,1,469651
5,9971489,0.003,1,469652
5,9953784,0.25,1,469653
5,9957316,0.25,1,469654
1,9957328,6,1,469655
5,9958408,0.3,1,469656
1,9958427,0.14,1,469657
1,9958439,0.14,1,469658
17,9958440,0,,469659
1,9958461,1,3,469660
1,9959557,0.42,3,469661
1,9959565,5.6,1,469662
5,9959594,49.33,1,469663
15,9960725,5,9,469664
17,9960737,0,,469665
1,9960782,0.55,1,469666
5,9963140,0.001,1,469667
5,9963141,1,11,469668
5,9963196,1,11,469669
5,9964333,0.25,3,469670
2,9964347,0.16,1,469671
5,9964356,15,3,469672
5,9964358,0.1,3,469673
5,9964368,12.26,1,469674
5,9964372,0.17,1,469675
5,9964373,1,11,469676
17,9964383,0,,469677
17,9964391,0,,469678
11,9964392,0.673,2,469679
5,9964394,6,9,469680
5,9965537,1,11,469681
5,9965564,1,11,469682
5,9965584,1,11,469683
5,9965595,1,11,469684
5,9966728,1,9,469685
5,9966736,0.01,3,469686
5,9966742,0.01,3,469687
5,9966755,1,11,469688
5,9966757,1,11,469689
5,9966790,1,11,469690
17,9967919,0,,469691
5,9967920,0.014,1,469692
5,9967933,0.01,1,469693
5,9967934,0.01,1,469694
5,9967936,0.025,3,469695
5,9967973,6,1,469696
17,9967982,0.008,9,469697
5,9969094,0.001,1,469698
5,9969095,0.001,1,469699
16,9969110,0,,469700
5,9969114,1,1,469701
8,9969162,0,,469702
5,9970328,0.001,1,469703
10,9970362,0.001,1,469704
5,9971504,0.012,1,469705
5,9971523,0.005,1,469706
5,9971524,0.023,1,469707
5,9971525,0.002,1,469708
5,9971535,0.002,1,469709
5,9971538,0.003,1,469710
15,9971540,0.013,1,469711
5,9971541,0.001,1,469712
12,9971558,0.006,1,469713
1,9953831,0.03,1,469714
5,9953832,0.5,5,469715
5,9953841,0.25,1,469716
1,9953847,0.14,1,469717
1,9953861,0.33,1,469718
17,9953870,0,,469719
17,9953871,0,,469720
5,9953898,0.55,1,469721
2,9955026,0.14,1,469722
17,9955048,1,9,469723
1,9955076,0.14,3,469724
5,9955077,0.55,1,469725
1,9956227,0.2,1,469726
5,9956282,0.25,1,469727
17,9956300,0,,469728
5,9957404,3.51,1,469729
5,9957406,3,4,469730
5,9958481,3.51,1,469731
5,9958489,0.5,1,469732
5,9958523,0.25,3,469733
1,9958524,0.5,1,469734
5,9959611,0.1,1,469735
1,9959627,0.14,1,469736
17,9959628,0,,469737
2,9959636,0.5,1,469738
1,9959674,0.01,1,469739
5,9960811,0.1,1,469740
5,9960812,3.51,1,469741
1,9960829,0.14,1,469742
5,9960834,12.49,3,469743
5,9960839,0.25,1,469744
5,9960841,0.25,1,469745
5,9960854,1.2,1,469746
5,9960857,0.25,2,469747
5,9960858,1.2,1,469748
5,9960863,3.51,1,469749
5,9963231,1,11,469750
5,9963232,1,11,469751
5,9963247,1,11,469752
5,9963250,1,11,469753
5,9963257,1,11,469754
5,9963258,1,11,469755
5,9964405,0.005,2,469756
17,9964422,0.001,2,469757
5,9964437,0.001,2,469758
17,9964440,1,1,469759
5,9964444,0.005,2,469760
17,9964445,1,1,469761
5,9964464,0.006,2,469762
5,9965624,1,11,469763
5,9965628,1,11,469764
5,9965648,1,11,469765
5,9965652,1,11,469766
5,9965660,1,11,469767
5,9966807,0.038,2,469768
5,9966810,0.002,2,469769
5,9966811,1,11,469770
5,9966813,0.003,2,469771
5,9966815,0.004,2,469772
5,9966819,0.001,2,469773
5,9966821,0.001,2,469774
5,9966826,0.002,2,469775
5,9966831,0.003,2,469776
5,9966835,0.014,2,469777
5,9966839,0.001,2,469778
5,9966848,0.007,2,469779
5,9966850,0.008,2,469780
5,9966852,0.013,2,469781
5,9966855,0.003,2,469782
