victim_id,circumstances_id,justifiable_force_id
9504073,10,
9467597,9,
9467609,1,
9467610,1,
9493096,9,
9493869,1,
9495421,1,
9495449,1,
9496986,1,
9498638,1,
9499398,10,
9499399,1,
9500966,2,
9502544,10,
9502566,1,
9504083,9,
9492355,1,
9492361,10,
9492378,9,
9493918,1,
9493919,1,
9493920,1,
9493923,9,
9493947,1,
9493950,1,
9494696,1,
9494716,9,
9495488,1,
9501019,6,
9501052,9,
9502601,1,
9502616,10,
9502617,10,
9503360,9,
9503384,1,
9503385,1,
9504170,1,
9492414,1,
9492429,9,
9494747,1,
9494774,1,
9496320,1,
9500296,1,
9500312,1,
9500313,1,
9500318,9,
9501064,1,
9502642,1,
9504216,1,
9492470,1,
9493232,1,
9493233,1,
9494795,1,
9495586,1,
9495593,1,
9497131,10,
9497969,1,
9498737,1,
9500338,10,
9500345,1,
9501133,1,
9501914,1,
9501915,1,
9501917,1,
9502720,9,
9504258,6,
9492528,6,
9492539,1,
9492545,9,
9495620,1,
9495633,1,
9498009,9,
9498010,9,
9498791,9,
9498797,10,
9498806,1,
9500378,1,
9501201,1,
9502744,1,
9503508,9,
9504291,6,
9492569,9,
9492578,1,
9494125,1,
9494126,9,
9494903,1,
9496459,1,
9497260,1,
9499633,1,
9499650,2,
9502798,10,
9503560,9,
9503565,1,
9503566,1,
9492640,9,
9492641,9,
9492642,9,
9493388,9,
9494969,6,
9495713,1,
9495723,1,
9495724,1,
9498145,9,
9498146,9,
9498891,1,
9498892,1,
9501251,1,
9501252,1,
9501293,9,
9502056,1,
9502066,1,
9503599,1,
9503640,1,
9503642,6,
9494222,10,
9494237,10,
9495014,1,
9496533,1,
9500549,6,
9502116,9,
9502907,6,
9502908,6,
9502919,10,
9493475,1,
9493476,1,
9493481,9,
9493482,9,
9493499,9,
9493500,9,
9494261,10,
9494262,10,
9494266,6,
9494272,1,
9495052,1,
9495802,1,
9495806,1,
9495807,1,
9495808,1,
9495809,1,
9495836,1,
9495839,1,
9496585,10,
9497403,2,
9497404,2,
9498243,1,
9498244,1,
9498245,1,
9498986,10,
9498988,10,
9499003,1,
9500612,1,
9502164,1,
9503708,1,
9503735,10,
9503736,10,
9504507,9,
9492767,1,
9492768,1,
9492769,1,
9492773,1,
9493521,1,
9493534,10,
9494327,1,
9495100,1,
9495113,1,
9496636,1,
9499854,1,
9500629,1,
9501411,1,
9502977,1,
9502981,10,
9503775,1,
9492800,10,
9493571,9,
9494380,1,
9495131,1,
9495140,1,
9495154,1,
9497498,10,
9498321,1,
9499901,10,
9500689,9,
9500708,1,
9502252,9,
9502285,1,
9503793,9,
9503820,1,
9503821,1,
9503825,10,
9504610,1,
9504611,1,
9504612,1,
9494397,10,
9494420,2,
9494421,2,
9494423,1,
9495168,1,
9495212,1,
9498344,1,
9499136,1,
9499141,1,
9499929,2,
9501500,9,
9503087,2,
9503088,2,
9493705,1,
9494442,1,
9494450,1,
9494451,1,
9494454,9,
9495227,1,
9495233,1,
9495252,1,
9495260,1,
9496791,1,
9496792,1,
9496814,1,
9496816,1,
9496817,1,
9535670,1,
9537254,9,
9538787,1,
9539571,1,
9539601,9,
9541179,1,
9530439,1,
9531184,1,
9531987,9,
9531988,10,
9534124,10,
9534158,6,
9534917,1,
9535701,10,
9535709,1,
9535736,10,
9536513,1,
9536516,1,
9537315,9,
9538096,6,
9538101,6,
9540419,6,
9541203,1,
9541230,1,
9542020,9,
9542021,9,
9530472,1,
9531275,10,
9532031,1,
9532032,1,
9532043,1,
9532044,1,
9532048,1,
9533460,9,
9533476,9,
9533477,9,
9533478,9,
9533483,1,
9533485,9,
9534174,9,
9534995,1,
9537322,1,
9537328,1,
9538104,6,
9538147,9,
9538901,6,
9541280,1,
9541292,10,
9542053,1,
9531302,10,
9532789,6,
9533500,1,
9535023,9,
9537408,6,
