"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,113924262,117266936,24,34608681
2018,113924260,117266936,24,34608679
2018,113924264,117266936,24,34608683
2018,113924263,117266936,24,34608682
2018,113924261,117266936,24,34608680
2018,113927494,117262797,3,34604516
2018,113924338,117267003,24,34608725
2018,113924338,117267004,24,34608726
2018,113924338,117267002,24,34608724
2018,113927616,117262908,1,34604542
2018,113927652,117258391,24,34610624
2018,113927653,117258391,24,34604552
2018,113927652,117267183,24,34604551
2018,113927653,117267183,24,34604553
2018,113927675,117262953,1,34604559
2018,113931675,117258504,24,34610642
2018,113927796,117263061,1,34604612
2018,113927797,117258509,18,34604614
2018,113927797,117258508,24,34604613
2018,113927832,117267417,1,34604628
2018,113927841,117263114,1,34604632
2018,113931737,117258548,1,34610655
2018,113927917,117258588,17,34604647
2018,113927924,117263191,19,34604652
2018,113927932,117263194,19,34604658
2018,113927931,117263194,15,34604657
2018,113927933,117263194,1,34604659
2018,113927929,117263194,17,34604654
2018,113927959,117263225,15,34604666
2018,113927966,117263236,24,34604668
2018,113924872,117267521,24,34608898
2018,113927979,117267526,18,34608900
2018,113927979,117258608,24,34604677
2018,113928034,117263278,1,34604680
2018,113928052,117263291,21,34610697
2018,113928125,117267626,1,34604698
2018,113928144,117263367,3,34604709
2018,113925002,117267663,24,34608969
2018,113928232,117263457,24,34604737
2018,113928241,117263469,1,34604739
2018,113928322,117258727,5,34604774
2018,113928329,117263560,17,34610729
2018,113928347,117267794,19,34604786
2018,113925199,117267866,3,34609034
2018,113928405,117263629,21,34604807
2018,113928438,117267898,3,34604816
2018,113928439,117267899,24,34604817
2018,113928440,117267899,24,34604819
2018,113928440,117267900,24,34604820
2018,113928439,117267900,24,34604818
2018,113928446,117263674,24,34604825
2018,113928451,117263685,16,34604829
2018,113925261,117263685,16,34609060
2018,113928483,117258830,17,34604839
2018,113928482,117258830,15,34610777
2018,113931975,117267941,24,34610779
2018,113931978,117258834,17,34610782
2018,113931977,117258834,3,34604844
2018,113925342,117263747,24,34604849
2018,113928546,117263772,9,34604856
2018,113925414,117268039,1,34610808
2018,113925428,117258902,24,34609119
2018,113925433,117263814,24,34604871
2018,113925433,117263815,24,34604872
2018,113925458,117263842,1,34604875
2018,113928625,117263845,15,34604879
2018,113925467,117268091,1,34610815
2018,113928663,117268128,3,34609150
2018,113925655,117268292,21,34609182
2018,113925716,117268382,16,34609201
2018,113928884,117264083,24,34604985
2018,113932212,117264099,19,34604990
2018,113928907,117264099,1,34604991
2018,113925758,117264099,1,34604992
2018,113932254,117264198,19,34610891
2018,113925973,117268585,1,34609286
2018,113929107,117268597,24,34609300
2018,113929107,117268595,24,34609299
2018,113926010,117259138,16,34609315
2018,113926044,117259150,24,34609321
2018,113926044,117268662,24,34609324
2018,113926044,117268661,16,34609323
2018,113926044,117259151,24,34609322
2018,113926044,117259149,9,34609320
2018,113929201,117259160,1,34605078
2018,113926073,117268700,5,34605081
2018,113929208,117268707,1,34609333
2018,113929208,117268708,1,34605082
2018,113932354,117264447,1,34605109
2018,113929369,117268885,1,34605128
2018,113936244,117264511,18,34610932
2018,113936246,117264511,18,34609384
2018,113936249,117264511,18,34609386
2018,113936248,117264511,18,34609385
2018,113936375,117264596,21,34609422
2018,113929493,117269627,3,34609436
2018,113932479,117269075,22,34605156
2018,113936594,117269179,11,34609468
2018,113932533,117269189,16,34605189
2018,113932543,117269775,24,34605204
2018,113932543,117269204,24,34609486
2018,113932543,117259347,24,34609483
2018,113929734,117259359,6,34605218
2018,113929763,117269833,1,34605224
2018,113929764,117269833,1,34609505
2018,113929796,117269313,3,34610995
2018,113929883,117259432,5,34605268
2018,113937057,117270088,1,34609624
2018,113932709,117274630,1,34615332
2018,113937079,117274645,3,34609630
2018,113930072,117259517,5,34615336
2018,113937121,117270125,1,34609643
2018,113930102,117270124,1,34611062
2018,113937121,117270124,1,34609642
2018,113930102,117270125,1,34615341
2018,113930205,117270229,21,34615372
2018,113937337,117270283,5,34609709
2018,113937605,117275103,17,34609754
2018,113937605,117270457,1,34609756
2018,113937617,117270467,3,34615435
