"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,113946957,1,
2018,113944113,9,
2018,114382726,2,
2018,114386756,10,
2018,114383304,1,
2018,114379155,9,
2018,114383503,9,
2018,114383814,9,
2018,114383815,9,
2018,114379404,9,
2018,114388222,10,
2018,114388346,1,
2018,114379903,1,
2018,114384551,9,
2018,114380359,10,
2018,114380485,1,
2018,114389152,6,
2018,114380935,1,
2018,114385475,6,
2018,114380994,1,
2018,114381086,1,
2018,114390436,1,
2018,114401261,9,
2018,114392711,6,
2018,114397529,10,
2018,114397531,10,
2018,114397528,10,
2018,114393787,1,
2018,114402666,1,
2018,114398040,10,
2018,114403365,1,
2018,114395020,9,
2018,114395455,1,
2018,114395956,10,
2018,114406203,10,
2018,114401093,5,
2018,114401093,1,
2018,114411188,9,
2018,114405493,10,
2018,114411428,10,
2018,114412656,1,
2018,114407765,10,
2018,114407764,10,
2018,114412734,10,
2018,114407783,10,
2018,114417108,1,
2018,114408204,10,
2018,114413246,10,
2018,114417286,1,
2018,114413869,9,
2018,114415249,1,
2018,114419674,6,
2018,114415755,1,
2018,114419777,1,
2018,114410499,1,
2018,114410574,1,
2018,114420169,1,
2018,114420249,1,
2018,114420449,1,
2018,114410927,1,
2018,114420731,1,
2018,114426674,1,
2018,114426736,9,
2018,114422997,1,
2018,114422994,1,
2018,114431862,10,
2018,114426970,1,
2018,114432646,1,
2018,114424068,1,
2018,114424163,10,
2018,114424299,1,
2018,114433208,1,
2018,114424301,1,
2018,114427957,1,
2018,114425392,9,
2018,114429706,1,
2018,114435199,6,
2018,114429867,1,
2018,114435445,1,
2018,114436973,1,
2018,114442599,1,
2018,114447769,1,
2018,114447912,6,
2018,114443073,1,
2018,114441014,9,
2018,114443547,9,
2018,114441013,9,
2018,114443942,9,
2018,114444459,1,
2018,114450181,1,
2018,114452332,1,
2018,114450348,1,
2018,114450347,1,
2018,114450349,1,
2018,114450410,1,
2018,114452477,1,
2018,114450570,6,
2018,114450575,10,
2018,114450572,10,
2018,114450573,10,
2018,114450574,10,
2018,114450637,1,
2018,114450668,1,
2018,114450666,1,
2018,114450745,1,
2018,114450890,1,
2018,114451025,10,
2018,114451036,1,
2018,114451059,1,
2018,114445411,9,
2018,114456712,1,
2018,114456968,1,
2018,114457236,6,
2018,114457239,10,
2018,114457244,1,
2018,114457311,1,
2018,114445862,1,
2018,114457539,10,
2018,114454209,10,
2018,114454208,10,
2018,114454206,10,
2018,114454207,10,
2018,114457733,9,
2018,114457846,10,
2018,114461133,9,
2018,114457904,1,
2018,114457957,10,
2018,114457977,10,
2018,114457997,10,
2018,114458020,10,
2018,114458021,10,
2018,114458160,10,
2018,114458313,1,
2018,114458314,1,
2018,114458316,1,
2018,114458315,1,
2018,114458312,1,
2018,114455948,1,
2018,114466566,1,
2018,114459644,1,
2018,114460047,1,
2018,114460096,1,
2018,114460272,10,
2018,114460320,1,
2018,114468864,1,
2018,114469141,10,
2018,114461017,1,
2018,114469762,10,
2018,114476591,1,
2018,114472424,1,
2018,114477557,1,
2018,114472971,10,
2018,114473173,1,
2018,114477905,1,
2018,114477904,1,
2018,114473357,1,
2018,114478000,10,
2018,114473413,10,
2018,114473424,9,
2018,114473614,1,
2018,114473679,1,
2018,114473687,1,
2018,114473689,10,
2018,114473736,10,
2018,114473739,10,
2018,114473737,10,
2018,114473738,10,
2018,114473743,1,
2018,114473745,1,
2018,114473756,1,
2018,114478435,10,
2018,114473990,1,
2018,114473995,1,
2018,114478578,1,
2018,114474013,10,
2018,114474059,1,
2018,114474061,1,
2018,114474137,1,
2018,114474295,10,
2018,114474371,10,
2018,114479046,10,
2018,114474423,1,
2018,114474481,1,
2018,114480664,1,
2018,114460033,1,
2018,114462311,10,
2018,114462310,10,
2018,113748086,10,
2018,114460443,1,
2018,114460447,1,
2018,114460504,10,
2018,114460503,10,
2018,114460502,10,
2018,113781832,9,
2018,114460837,1,
2018,114460838,1,
2018,114460836,1,
2018,114460891,1,
2018,114460897,1,
2018,114460950,1,
2018,114471316,10,
2018,114463360,10,
2018,114471704,1,
2018,114471804,10,
2018,114471812,9,
2018,114471911,1,
2018,114472125,1,
2018,114472183,9,
2018,114472189,10,
2018,114472194,2,
2018,114472193,2,
2018,114472197,1,
2018,114472255,9,
2018,114477269,1,
2018,114477645,1,
2018,114473047,10,
2018,114473556,10,
2018,114472405,10,
2018,114473631,10,
2018,114473632,10,
2018,114474310,10,
2018,114474311,10,
2018,114477286,1,
2018,114474385,1,
2018,114463836,1,
2018,114474424,1,
2018,114474474,1,
2018,114474473,9,
2018,114479601,3,
2018,114474828,1,
2018,114474889,10,
2018,114475013,1,
2018,114475298,1,
2018,114475317,10,
2018,114481234,2,
2018,114477288,1,
2018,114481530,10,
2018,114477287,1,
2018,114477285,1,
2018,114472407,1,
2018,114472477,1,
2018,114472476,1,
2018,114477351,1,
2018,114472517,10,
2018,114472599,6,
2018,114472718,1,
