property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
12473291,11078980,7,,,
12473292,11078981,7,,,
12472589,11078987,6,,,
12475729,11078988,6,,,
12475730,11078989,5,,1,
12475731,11078989,7,1,,
12475732,11078995,4,,,
12475583,11078996,7,0,,
12475584,11078996,7,,,
12472591,11078997,5,,1,
12472592,11078997,7,1,,
12472594,11079004,7,,,
12472595,11079004,7,,,
12472596,11079004,7,,,
12475585,11079005,4,,,
12475586,11079006,7,,,
12475587,11079006,7,,,
12472597,11079007,4,,,
12472598,11079007,7,0,,
12472599,11079010,5,,1,
12472600,11079010,7,1,,
12473297,11079012,6,,,
12472601,11079013,4,,,
12472602,11079013,5,,,
12472603,11079013,7,,,
12473298,11079016,7,,,
12475707,11078895,4,,,
12472562,11078902,4,,,
12472563,11078904,4,,,
12472566,11078908,7,1,,
12472577,11078944,7,,,
12475582,11078991,6,,,
12472590,11078993,4,,,
12473293,11079000,5,,,
12473294,11079000,7,,,
12472593,11079002,6,,,
12472564,11078907,7,,,
12472565,11078907,7,,,
12475568,11078910,4,,,
12475569,11078915,4,,,
12475570,11078917,7,,,
12475571,11078918,7,,,
12475572,11078918,7,,,
12473280,11078919,7,,,
12472568,11078922,4,,,
12472569,11078922,7,,,
12473281,11078923,7,,,
12473282,11078923,7,,,
12475708,11078926,4,,,
12475709,11078926,7,,,
12475710,11078926,7,,,
12475711,11078926,7,0,,
12475712,11078926,7,,,
12472570,11078927,5,,,
12472571,11078927,7,,,
12475575,11078930,4,,,
12475713,11078932,7,,,
12475714,11078932,7,,,
12475715,11078932,7,,,
12472573,11078937,7,,,
12475578,11078957,7,,,
12473295,11079003,6,,,
12475733,11079008,6,,,
12475588,11079009,6,,,
12473296,11079011,5,,,
12475705,11078894,5,,,
12475706,11078894,7,,,
12475565,11078896,5,,,
12475566,11078896,7,,,
12473278,11078901,1,,,
12472572,11078934,7,1,,
12475718,11078943,4,,,
12475719,11078943,7,,,
12475720,11078943,7,,,
12475576,11078945,4,,,
12472578,11078946,7,1,,
12472579,11078947,7,,,
12472580,11078949,7,,,
12475721,11078950,1,,,
