"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,4,112984150
2017,4,112984399
2017,4,112984550
2017,4,112984608
2017,4,112984701
2017,4,112984799
2017,1,112984924
2017,4,112985035
2017,4,112985117
2017,4,112985195
2017,4,112985314
2017,1,112985465
2017,3,112985465
2017,4,112985574
2017,4,112985607
2017,4,112985659
2017,1,112985743
2017,3,112985743
2017,4,112985934
2017,4,112986009
2017,4,112986084
2017,4,112986105
2017,4,112986258
2017,4,112986341
2017,4,112986427
2017,4,112986442
2017,4,112986523
2017,1,112986566
2017,4,112986591
2017,4,112986730
2017,1,112987055
2017,3,112987133
2017,3,112987134
2017,4,112987180
2017,4,112987309
2017,4,112987343
2017,1,112987422
2017,4,112987513
2017,4,112987549
2017,4,112987591
2017,4,112987641
2017,4,112987683
2017,3,112987738
2017,4,112988268
2017,4,112988298
2017,4,112988294
2017,4,112988369
2017,4,112988370
2017,4,112988860
2017,4,112988965
2017,4,112988982
2017,4,112989105
2017,4,112989217
2017,4,112989303
2017,4,112989305
2017,3,112989462
2017,4,112989635
2017,4,112989698
2017,4,112989745
2017,4,112989853
2017,4,112989940
2017,4,112989993
2017,4,112990568
2017,4,112990598
2017,4,112990874
2017,3,112990876
2017,4,112991053
2017,4,112991198
2017,3,112991244
2017,4,112991332
2017,3,112991431
2017,4,112991488
2017,4,112991513
2017,4,112991565
2017,4,112991589
2017,4,112991631
2017,4,112991788
2017,4,112991842
2017,4,112992051
2017,4,112992128
2017,4,112992164
2017,4,112992210
2017,3,112992544
2017,3,112992549
2017,1,112993223
2017,1,112993272
2017,1,112993271
2017,3,112993385
2017,3,112993382
2017,4,112993472
2017,4,112993500
2017,4,112993591
2017,4,112993637
2017,4,112993679
2017,4,112993793
2017,4,112993879
2017,4,112993883
2017,4,112993978
2017,4,112994038
2017,4,112994116
2017,4,112994147
2017,4,112994203
2017,4,112994231
2017,3,112994291
2017,4,112994370
2017,4,112994373
2017,4,112994595
2017,4,112994632
2017,4,112994627
2017,4,112994731
2017,4,112994724
2017,4,112994804
2017,4,112994840
2017,4,112994914
2017,4,112994946
2017,4,112994969
2017,1,112995240
2017,4,112995372
2017,4,112995401
2017,4,112995412
2017,4,112995489
2017,4,112995485
2017,4,112995797
2017,4,112995816
2017,4,112995837
2017,4,112995888
2017,4,112995905
2017,4,112995930
2017,4,112996082
2017,4,112996124
2017,4,112996197
2017,4,112996247
2017,4,112996251
2017,4,112996352
2017,1,112996363
2017,1,112996389
2017,4,112996399
2017,4,112996400
2017,4,112996429
2017,4,112996447
2017,4,112996487
2017,4,112996535
2017,4,112996548
2017,4,112996570
2017,4,112996580
2017,4,112996592
2017,4,112996681
2017,4,112996723
2017,4,112996753
2017,4,112996754
2017,4,112996774
2017,4,112996781
2017,4,112996808
2017,4,112996830
2017,4,112996851
2017,4,112997032
2017,4,112997084
2017,4,112997198
2017,4,112997388
2017,1,112997585
2017,4,112997676
2017,4,112997736
2017,3,112997934
2017,4,112997992
2017,4,112998007
2017,4,112998326
2017,3,112998390
2017,4,112998447
2017,4,112998503
2017,4,112998563
2017,4,112998669
2017,3,112998746
2017,4,112998765
2017,4,112998790
2017,4,112998811
2017,4,112998836
2017,4,112998908
2017,4,112999009
2017,4,112999072
2017,3,112999221
2017,4,112999262
2017,1,112999297
2017,4,112999322
2017,4,112999373
2017,4,112999448
2017,4,112999574
2017,4,112999714
2017,4,112999768
2017,4,112999784
2017,4,112999967
2017,4,113000151
2017,4,113000214
2017,4,113000475
2017,4,113000513
2017,4,113000508
2017,4,113000531
2017,4,113000702
2017,1,113000813
2017,4,113000889
2017,4,113000938
2017,4,113001064
2017,4,113001129
2017,4,113001260
2017,4,113001511
2017,4,113001565
2017,4,113001603
2017,4,113002091
2017,4,113002503
2017,4,113002667
2017,4,113522281
2017,4,113522306
2017,4,113522337
2017,4,113522381
2017,2,113522412
2017,1,113522572
2017,4,113522615
2017,4,113522703
2017,1,113522716
2017,4,113522729
2017,4,113522778
2017,4,113522796
2017,3,113522895
2017,4,113522954
2017,3,113523228
2017,4,113523543
2017,4,113523583
2017,3,113523700
2017,4,113523813
2017,4,113523907
2017,4,113524003
2017,3,113524093
2017,4,113524254
2017,4,113524402
2017,4,113524429
2017,4,113524430
2017,4,113524518
2017,4,113524517
2017,4,113524538
2017,4,113524619
2017,1,113524663
2017,3,113524715
2017,4,113524780
2017,4,113524850
2017,4,113524888
2017,4,113524919
2017,4,113524960
2017,4,113524982
2017,3,113525005
2017,4,113525029
2017,4,113525057
2017,4,113525105
2017,4,113525128
2017,4,113525141
2017,4,113525354
2017,4,113525371
2017,4,113522289
2017,4,113522322
2017,4,113522319
2017,4,113522323
2017,4,113522354
2017,4,113522379
2017,4,113522574
2017,4,113522646
2017,4,113522651
2017,1,113522652
2017,4,113522694
2017,4,113522783
2017,4,113522791
2017,4,113522794
2017,4,113522831
2017,4,113522862
2017,4,113522863
2017,4,113522897
2017,4,113522974
2017,4,113523127
2017,4,113523231
2017,4,113523373
2017,3,113523419
2017,4,113523783
2017,4,113523958
2017,4,113524069
2017,4,113524094
2017,3,113524241
2017,3,113524238
2017,4,113524273
2017,4,113524311
2017,4,113524312
2017,4,113524344
2017,4,113524366
2017,4,113524380
2017,4,113524413
2017,4,113524437
2017,4,113524456
2017,4,113524452
2017,1,113524510
2017,4,113524791
2017,3,113524903
2017,4,113524946
2017,4,113525132
2017,4,113525160
2017,1,113525175
2017,4,114339792
2017,4,114339836
2017,4,114339847
2017,4,114339852
2017,4,114339867
2017,4,114339884
2017,4,114339913
2017,3,114339921
2017,4,114339925
2017,3,114339935
2017,4,114339933
2017,4,114339951
2017,4,114339955
2017,4,114339965
2017,4,114339971
2017,4,114339968
2017,4,114339987
2017,4,114339991
2017,4,114340017
2017,4,114340026
2017,4,114340079
2017,4,114340085
2017,4,114340072
2017,4,114340077
2017,4,114340084
2017,4,114340080
2017,3,114340119
2017,4,114340123
2017,4,114340122
2017,4,114340121
2017,4,114340137
2017,4,114340171
2017,4,114340183
2017,3,114340189
2017,1,114340190
2017,4,114340191
2017,4,114340192
2017,4,114340225
2017,4,114340229
2017,4,114340233
2017,1,114340258
2017,4,114340278
2017,4,114340295
2017,4,114340307
2017,4,114340319
2017,1,114340321
2017,3,114340321
2017,4,114340327
2017,4,114340325
2017,4,114340328
2017,4,114340393
2017,4,114340395
2017,4,114340402
2017,4,114340415
2017,4,114340438
2017,4,114340439
2017,4,114340461
2017,4,114340466
2017,1,114340476
2017,3,114340476
2017,3,114340487
2017,4,114340492
2017,4,114340532
2017,4,114340513
2017,4,114340536
2017,4,114340547
2017,1,114340553
2017,4,114340563
2017,4,114340565
2017,4,114340575
2017,4,114340599
2017,4,114340612
2017,4,114340619
2017,4,114340631
2017,4,114340641
2017,4,114340647
2017,4,114340649
2017,4,114340675
2017,4,114340686
2017,4,114340690
2017,4,114340722
2017,4,114340758
2017,1,114340795
2017,4,114340790
2017,3,114340794
2017,4,114340812
2017,4,114340811
2017,4,114340872
2017,4,114340878
2017,1,114340905
2017,4,114340942
2017,4,114340947
2017,4,114340948
2017,4,114340990
2017,1,114340983
2017,4,114340976
2017,4,114340998
2017,4,114341013
2017,4,114341024
2017,3,114341054
2017,4,114341050
2017,4,114341052
2017,4,114341064
2017,4,114341075
2017,4,114341084
2017,4,114341072
2017,4,114341107
2017,4,114341111
2017,1,114341123
2017,3,114341123
2017,1,114341132
2017,1,114341130
2017,4,114341148
2017,4,114341176
2017,4,114341177
2017,4,114341183
2017,4,114341181
2017,4,114341180
2017,4,114341196
2017,1,114341212
2017,4,114341229
2017,4,114341240
2017,4,114341238
2017,4,114341233
2017,4,114341262
2017,4,114341298
2017,4,114341309
2017,4,114341329
2017,4,114341336
2017,4,114341356
2017,4,114341367
2017,4,114341372
2017,4,114341376
2017,4,114341392
2017,4,114341419
2017,4,114341416
2017,4,114341433
2017,4,114341432
2017,4,114341439
2017,4,114341440
2017,4,114341463
2017,4,114341485
2017,4,114341494
2017,4,114341486
2017,4,114341535
2017,4,114341540
2017,4,114341552
2017,4,114341568
2017,4,114341582
2017,4,114341630
2017,4,114341653
2017,4,114341643
2017,4,114341651
2017,4,114341671
2017,4,114341667
2017,4,114341681
2017,4,114341706
2017,4,114341753
2017,4,114341767
2017,4,114341778
2017,4,114341781
2017,4,114341785
2017,4,114341798
2017,1,114341803
2017,3,114341803
2017,4,114341814
2017,4,114341815
2017,4,114341820
2017,4,114341911
2017,4,114341934
2017,4,114341971
2017,4,114342003
2017,4,114342014
2017,4,114342012
2017,4,114342019
2017,4,114342030
2017,3,114342083
2017,4,114342087
2017,4,114342077
2017,4,114342130
2017,4,114342127
2017,4,114342150
2017,4,114342175
2017,4,114342167
2017,4,114342305
2017,4,114342324
2017,4,114342354
2017,4,114342365
2017,4,114342375
2017,4,114342394
2017,4,114342395
2017,4,114342438
2017,4,114342448
2017,4,114342459
2017,4,114342475
2017,4,114342538
2017,4,114342550
2017,4,114342564
2017,4,114342579
2017,4,114342592
2017,4,114342594
2017,4,114342586
2017,4,114342606
2017,4,114342612
2017,1,114342611
2017,4,114342693
2017,4,114342701
2017,4,114342704
2017,4,114342715
2017,4,114342733
2017,4,114342735
2017,4,114342739
2017,4,114342754
2017,4,114342759
2017,4,114342780
2017,4,114342781
2017,4,114342784
2017,4,114342791
2017,4,114342798
2017,3,114342814
2017,4,114342865
2017,4,114342893
2017,4,114342872
2017,4,114342905
2017,4,114342924
2017,4,114342950
2017,4,114342956
2017,4,114342958
2017,4,114342949
2017,4,114342959
2017,4,114342982
2017,4,114342996
2017,4,114342997
2017,3,114343022
2017,4,114343020
2017,4,114343024
2017,4,114343026
2017,1,114343044
2017,1,114343042
2017,4,114343049
2017,4,114343051
2017,4,114343079
2017,4,114343082
2017,4,114343091
2017,4,114343083
2017,4,114343106
2017,4,114343096
2017,4,114343102
2017,4,114343115
2017,4,114343121
2017,4,114343137
2017,1,114343153
2017,3,114343153
2017,4,114343161
2017,4,114343159
2017,4,114343190
2017,3,114343195
2017,3,114343199
2017,4,114343210
2017,4,114343220
2017,4,114343230
2017,3,114343316
2017,4,114343341
2017,4,114343343
2017,4,114343368
2017,4,114343376
2017,4,114343364
2017,4,114343383
2017,4,114343418
2017,1,114343427
2017,1,114343439
2017,4,114343459
2017,4,114343463
2017,4,114343471
2017,4,114343486
2017,4,114343485
2017,4,114343499
2017,1,114343532
2017,4,114343537
2017,4,114343531
2017,4,114343542
2017,4,114343548
2017,4,114343549
2017,4,114343577
2017,4,114343578
2017,4,114343594
2017,4,114343598
2017,4,114343613
2017,4,114343627
2017,3,114343640
2017,4,114343656
2017,3,114343659
2017,3,114343662
2017,4,114343710
2017,4,114343712
2017,4,114343767
2017,4,114343862
2017,4,114343863
2017,4,114343892
2017,4,114343908
2017,4,114343917
2017,4,114343924
2017,4,114343947
2017,4,114343946
2017,4,114343950
2017,4,114343952
2017,4,114343957
2017,4,114343963
2017,4,114343970
2017,4,114343966
2017,4,114343973
2017,4,114343976
2017,4,114343985
2017,1,114343977
2017,4,114343986
2017,4,114343997
2017,1,114343991
2017,1,114343992
2017,4,114344030
2017,4,114344025
2017,4,114344029
2017,4,114344043
2017,4,114344053
2017,4,114344068
2017,4,114344070
2017,3,114344064
2017,4,114344076
2017,4,114344083
2017,4,114344094
2017,4,114344097
2017,4,114344095
2017,4,114344110
2017,4,114344108
2017,4,114344117
2017,4,114344121
2017,4,114344122
2017,3,114344123
2017,4,114344145
2017,4,114344152
2017,3,114344147
2017,3,114344146
2017,4,114344166
2017,3,114344164
2017,4,114344185
2017,4,114344187
2017,4,114344196
2017,4,114344201
2017,4,114344202
2017,1,114344205
2017,4,114344211
2017,4,114344214
2017,4,114344217
2017,4,114344228
2017,3,114344230
2017,4,114344251
2017,4,114344258
2017,4,114344260
2017,4,114344265
2017,4,114344270
2017,4,114344274
2017,4,114344283
2017,1,114344290
2017,3,114344290
2017,4,112984099
2017,4,112984297
2017,4,112984483
2017,4,112984527
2017,4,112984553
2017,4,112984597
2017,1,112984624
2017,4,112984669
2017,4,112984970
2017,4,112985203
2017,4,112985292
2017,4,112985412
2017,4,112985689
2017,4,112985709
2017,4,112985987
2017,4,112986031
2017,4,112986096
2017,4,112986147
2017,4,112986168
2017,4,112986224
2017,4,112986318
2017,4,112986415
2017,4,112986468
2017,4,112986531
2017,4,112986581
2017,4,112986767
2017,4,112986999
2017,1,112987056
2017,4,112987113
2017,4,112987238
2017,4,112987341
2017,1,112987413
2017,4,112987480
2017,4,112987561
2017,4,112987575
2017,4,112987586
2017,3,112987626
2017,1,112987691
2017,4,112988233
2017,4,112988252
2017,4,112988292
2017,4,112988317
2017,4,112988333
2017,4,112988394
2017,4,112988496
2017,1,112988561
2017,4,112988644
2017,4,112988646
2017,4,112988641
2017,4,112988919
2017,4,112988981
2017,4,112989203
2017,4,112989308
2017,4,112989387
2017,4,112989553
2017,4,112989582
2017,4,112989792
2017,4,112989849
2017,4,112990428
2017,4,112990546
2017,4,112990548
2017,4,112990605
2017,1,112990833
2017,4,112990867
2017,3,112991175
2017,4,112991293
2017,4,112991668
2017,3,112991729
2017,4,112991742
2017,1,112992049
2017,1,112992046
2017,4,112992104
2017,4,112992176
2017,4,112992267
2017,4,112992338
2017,4,112992434
2017,4,112993218
2017,3,112993266
2017,4,112993323
2017,4,112993367
2017,1,112993412
2017,4,112993473
2017,4,112993530
2017,4,112993615
2017,4,112993640
2017,4,112993827
2017,4,112993864
2017,4,112993863
2017,4,112993902
2017,1,112994035
2017,3,112994035
2017,1,112994086
2017,1,112994117
2017,1,112994194
2017,4,112994237
2017,4,112994278
2017,4,112994299
2017,4,112994369
2017,4,112994372
2017,4,112994526
2017,4,112994631
2017,4,112994919
2017,4,112995417
2017,4,112995422
2017,4,112995518
2017,4,112995514
2017,4,112995777
2017,4,112995800
2017,4,112995803
2017,4,112995804
2017,4,112995843
2017,4,112995869
2017,1,112995896
2017,3,112995997
2017,3,112995995
2017,4,112996049
2017,4,112996076
2017,4,112996086
2017,4,112996136
2017,4,112996135
2017,4,112996178
2017,4,112996276
2017,4,112996403
2017,4,112996530
2017,4,112996560
2017,4,112996557
2017,4,112996577
2017,4,112996622
2017,4,112996645
2017,4,112996697
2017,4,112996717
2017,4,112996741
