"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,107910008,98441064,1,8,,,,,,"",,,"",,
2017,107910171,98441216,1,4,,,,5,30,"F",1,2,"R",30,0
2017,107911150,98442101,1,4,,,,5,53,"M",1,2,"R",53,0
2017,107911562,98442450,1,4,,,,5,36,"F",1,2,"R",36,0
2017,107911611,98442494,2,8,,,,,,"",,,"",,
2017,107911610,98442494,1,4,,,,5,36,"M",0,2,"N",36,0
2017,107909166,98440311,1,4,,,,5,29,"F",1,2,"N",29,0
2017,107910167,98441212,1,4,,,,5,22,"F",2,2,"R",22,0
2017,107911549,98442437,1,4,,,,5,33,"M",1,2,"N",33,0
2017,107054803,97685462,1,4,,,,5,36,"M",1,2,"R",36,0
2017,107055984,97686568,1,4,,,,5,29,"M",1,2,"N",29,0
2017,107056082,97686658,1,1,,,,,,"",,,"",,
2017,107056920,97687425,1,8,,,,,,"",,,"",,
2017,107055977,97686562,3,4,,,,5,26,"M",1,2,"R",26,0
2017,107055962,97686562,1,4,,,,5,32,"M",1,2,"R",32,0
2017,107055972,97686562,2,4,,,,5,37,"M",1,2,"N",37,0
2017,107056032,97686613,1,4,,,,5,5,"F",1,2,"R",5,0
2017,107056122,97686698,1,1,,,,,,"",,,"",,
2017,107056263,97686830,1,4,,,,5,41,"M",1,2,"N",41,0
2017,107056568,97687100,1,1,,,,,,"",,,"",,
2017,107056930,97687435,1,4,,,,5,69,"M",1,2,"N",69,0
2017,107909127,98440279,1,4,,,,5,83,"M",1,2,"R",83,0
2017,107470569,98053466,1,4,,,,5,55,"M",1,2,"N",55,0
2017,107470668,98053553,1,4,,,,5,26,"M",1,2,"N",26,0
2017,107471478,98054300,3,1,,,,,,"",,,"",,
2017,107471473,98054300,1,4,,,,5,70,"M",1,2,"R",70,0
2017,107471475,98054300,2,4,,,,5,20,"F",1,2,"R",20,0
2017,107471765,98054556,1,4,,,,5,38,"F",1,2,"R",38,0
2017,107471865,98054649,1,4,,,,5,38,"M",1,2,"N",38,0
2017,109274115,99658623,1,4,,,,5,27,"F",1,2,"N",27,0
