"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26682611,22,26703056
2017,26682676,1,26703120
2017,26682829,1,26703274
2017,26524379,1,26544634
2017,26524415,1,26544671
2017,26524436,1,26544691
2017,26524435,1,26544690
2017,26524489,1,26544744
2017,26524526,1,26544781
2017,26524540,1,26544793
2017,26524538,1,26544794
2017,26524633,1,26544889
2017,26524642,1,26544898
2017,26524645,1,26544901
2017,26524775,1,26545032
2017,26524798,1,26545056
2017,26524865,1,26545121
2017,26524871,1,26545127
2017,26524977,1,26545233
2017,26524994,1,26545250
2017,26525033,1,26545289
2017,26525229,1,26545485
2017,26525365,1,26545619
2017,26525371,1,26545627
2017,26525368,1,26545624
2017,26525418,1,26545674
2017,26525525,1,26545779
2017,26525555,1,26545811
2017,26525574,1,26545830
2017,26525581,1,26545837
2017,26525608,1,26545863
2017,26525825,1,26546081
2017,26525854,1,26546110
2017,26525864,1,26546122
2017,26525909,1,26546166
2017,26525938,1,26546194
2017,26525936,1,26546193
2017,26525955,1,26546211
2017,26525986,1,26546242
2017,26526002,1,26546258
2017,26526025,1,26546281
2017,26526052,1,26546308
2017,26526091,1,26546346
2017,26526151,1,26546407
2017,26526220,1,26546478
2017,26526211,1,26546467
2017,26526217,1,26546473
2017,26526251,8,26546507
2017,26526303,1,26546558
2017,26526322,1,26546580
2017,26526343,1,26546600
2017,26526356,1,26546612
2017,26526471,1,26546727
2017,26526677,7,26546933
2017,26526762,1,26547018
2017,26526820,1,26547076
2017,26526834,1,26547091
2017,26526928,1,26547185
2017,26526994,1,26547251
2017,26527152,1,26547411
2017,26527202,1,26547461
2017,26527234,1,26547493
2017,26527271,1,26547529
2017,26527317,1,26547577
2017,26527329,1,26547587
2017,26527361,1,26547620
2017,26527576,1,26547834
2017,26527614,1,26547875
2017,26527613,1,26547872
2017,26527650,1,26547909
2017,26527672,1,26547930
2017,26527719,1,26547977
2017,26527726,1,26547986
2017,26527773,1,26548033
2017,26527836,1,26548095
2017,26527850,1,26548109
2017,26527863,1,26548124
2017,26527894,1,26548153
2017,26527890,1,26548151
2017,26527906,1,26548165
2017,26527932,1,26548191
2017,26528020,1,26548279
2017,26528023,1,26548282
2017,26528065,1,26548324
2017,26528199,1,26548460
2017,26528359,1,26548619
2017,26528532,1,26548792
2017,26528536,1,26548797
2017,26528565,1,26548827
2017,26528563,1,26548824
2017,26528568,7,26548828
2017,26528594,1,26548854
2017,26528595,1,26548855
2017,26528607,1,26548867
2017,26528638,1,26548899
2017,26528682,1,26548942
2017,26528722,1,26548982
2017,26528726,1,26548986
2017,26528745,1,26549005
2017,26528757,1,26549017
2017,26528758,1,26549019
2017,26528769,1,26549029
2017,26528823,1,26549083
2017,26528829,1,26549089
2017,26528837,1,26549097
2017,26528840,1,26549100
2017,26528936,1,26549196
2017,26529085,1,26549344
2017,26529143,1,26549403
2017,26529227,1,26549487
2017,26529235,1,26549495
2017,26529244,1,26549504
2017,26529272,1,26549532
2017,26529386,1,26549647
2017,26529398,22,26549658
2017,26529478,1,26549737
2017,26529547,1,26549807
2017,26529580,1,26549840
2017,26529584,1,26549844
2017,26529633,1,26549892
2017,26529635,1,26549895
2017,26529678,1,26549938
2017,26529807,1,26550067
2017,26529811,1,26550072
2017,26529809,1,26550069
2017,26529848,1,26550108
2017,26530023,1,26550283
2017,26530027,1,26550287
2017,26530070,1,26550330
2017,26530133,1,26550392
2017,26530146,1,26550406
2017,26530201,3,26550461
2017,26530215,1,26550474
2017,26530250,1,26550510
2017,26530313,1,26550573
2017,26524535,1,26544790
2017,26524625,1,26544881
2017,26524652,1,26544909
2017,26524656,1,26544911
2017,26524761,1,26545017
2017,26524777,1,26545029
2017,26524825,1,26545081
2017,26525139,7,26545395
2017,26525236,1,26545490
2017,26525366,1,26545622
2017,26525442,1,26545698
2017,26525460,1,26545717
2017,26526150,1,26546406
2017,26526209,7,26546465
2017,26526282,1,26546538
2017,26526763,1,26547020
2017,26526813,1,26547069
2017,26526826,1,26547083
2017,26526847,1,26547103
2017,26526917,1,26547174
2017,26527031,1,26547288
2017,26527056,1,26547314
