"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7522950,8267,1,2017,"I",,"Y","G","C","2017_01_ME0160400_NIBRS",9677325,0
2017,7631843,8267,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0160400_NIBRS",24642252,0
2017,7631844,8267,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0160400_NIBRS",9677353,0
2017,7631845,8267,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0160400_NIBRS",24639047,0
2017,7631847,8267,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0160400_NIBRS",16687862,0
2017,7631850,8267,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0160400_NIBRS",22221449,0
2017,7657642,8267,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0160400_NIBRS",27647619,0
2017,7687069,8267,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0160400_NIBRS",21451983,0
2017,7829127,8267,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0160400_NIBRS",29367139,0
2017,7877322,8267,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0160400_NIBRS",27647632,0
2017,7917551,8267,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0160400_NIBRS",27654295,0
2017,7950776,8267,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0160400_NIBRS",21451780,0
2017,7522937,8264,1,2017,"I",,"Y","G","C","2017_01_ME0160100_NIBRS",24645209,0
2017,7631175,8264,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0160100_NIBRS",29371958,0
2017,7631183,8151,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ME0060100_NIBRS",29366433,0
2017,7631189,8151,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0060100_NIBRS",29371346,0
2017,7631193,8151,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0060100_NIBRS",29366546,0
2017,7631196,8151,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0060100_NIBRS",29371414,0
2017,7631672,8150,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ME0060000_NIBRS",29371206,0
2017,7631673,8150,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0060000_NIBRS",19284447,0
2017,7631178,8114,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ME0030700_NIBRS",22214844,0
2017,7631179,8264,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0160100_NIBRS",24642204,0
2017,7631188,8264,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0160100_NIBRS",29364214,0
2017,7631192,8264,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0160100_NIBRS",24642106,0
2017,7657639,8264,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0160100_NIBRS",29366835,0
2017,7657640,8264,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0160100_NIBRS",29371786,0
2017,7829119,8264,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0160100_NIBRS",29366892,0
2017,7829120,8264,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0160100_NIBRS",29371871,0
2017,7631199,8151,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0060100_NIBRS",29366471,0
2017,7631201,8151,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0060100_NIBRS",27653992,0
2017,7657638,8151,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0060100_NIBRS",29363638,0
2017,7686861,8151,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0060100_NIBRS",27647433,0
2017,7829103,8151,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0060100_NIBRS",29363836,0
2017,7877295,8151,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0060100_NIBRS",29363683,0
2017,7950744,8151,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0060100_NIBRS",29366528,0
2017,7631674,8150,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0060000_NIBRS",29363551,0
2017,7631675,8150,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0060000_NIBRS",22215251,0
2017,7657620,8150,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0060000_NIBRS",29366384,0
2017,7686851,8150,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0060000_NIBRS",18711422,0
2017,7686854,8150,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0060000_NIBRS",18711470,0
2017,7686856,8150,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0060000_NIBRS",29385203,0
2017,7829075,8150,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0060000_NIBRS",29366421,0
2017,7950754,8150,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0060000_NIBRS",29366439,0
2017,7950755,8150,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0060000_NIBRS",29363506,0
2017,7950756,8150,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0060000_NIBRS",29385185,0
2017,7631181,8114,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0030700_NIBRS",9672725,0
2017,7631185,8114,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0030700_NIBRS",9672770,0
2017,7657619,8114,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0030700_NIBRS",29389377,0
2017,7686850,8114,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0030700_NIBRS",21450230,0
2017,7686852,8114,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0030700_NIBRS",18711338,0
2017,7686853,8114,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0030700_NIBRS",27643479,0
2017,7686857,8114,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0030700_NIBRS",27653990,0
2017,7829069,8114,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0030700_NIBRS",22214852,0
2017,7877287,8114,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0030700_NIBRS",29385066,0
2017,7917533,8114,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0030700_NIBRS",29366278,0
2017,7950741,8114,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0030700_NIBRS",29366291,0
2017,7522923,8231,1,2017,"I",,"Y","G","C","2017_01_ME0130000_NIBRS",21451259,0
2017,7631160,8231,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0130000_NIBRS",7566565,0
2017,7631161,8231,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0130000_NIBRS",20661701,0
2017,7631164,8231,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0130000_NIBRS",22217906,0
2017,7631166,8231,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0130000_NIBRS",9674567,0
2017,7631167,8231,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0130000_NIBRS",29366283,0
2017,7657626,8231,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0130000_NIBRS",27654233,0
2017,7686881,8231,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0130000_NIBRS",27643590,0
2017,7917546,8264,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0160100_NIBRS",24638920,0
2017,7917547,8264,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0160100_NIBRS",29364163,0
2017,7950773,8264,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0160100_NIBRS",24638946,0
2017,7950745,8151,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0060100_NIBRS",27654124,0
2017,7829104,8231,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0130000_NIBRS",20661556,0
2017,7877310,8231,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0130000_NIBRS",21451512,0
2017,7917534,8231,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0130000_NIBRS",22218052,0
2017,7917535,8231,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0130000_NIBRS",22218314,0
2017,7631186,8084,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ME0010200_NIBRS",29389966,0
2017,7631190,8084,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0010200_NIBRS",29392879,0
2017,7631194,8084,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_ME0010200_NIBRS",29392928,0
2017,7631197,8084,4,2017,"I",01-APR-04,"Y","F","C","2017_04_ME0010200_NIBRS",22214877,0
2017,7631200,8084,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_ME0010200_NIBRS",24638460,0
2017,7631203,8084,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_ME0010200_NIBRS",29390316,0
2017,7657621,8084,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_ME0010200_NIBRS",29385019,0
2017,7686865,8084,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_ME0010200_NIBRS",29392479,0
2017,7829105,8084,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_ME0010200_NIBRS",29392608,0
2017,7877307,8084,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_ME0010200_NIBRS",29389734,0
2017,7950778,8084,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_ME0010200_NIBRS",29389810,0
2017,7950779,8084,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_ME0010200_NIBRS",29385445,0
2017,7631162,8113,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_ME0030600_NIBRS",27653998,0
2017,7631169,8113,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_ME0030600_NIBRS",21450228,0
