victim_id,offense_id
40585294,42967095
40578638,42947017
40585190,42967082
40585203,42958706
40585231,42948715
40586238,42958730
40586238,42958731
40586250,42958988
40585256,42961005
40585257,42961005
40585258,42961005
40585267,42958977
40586275,42956777
40586282,42958741
40586297,42958742
40586312,42967119
40584220,42958237
40584222,42958694
42434934,42786168
42434935,42784228
42434936,42777146
42434937,42784229
42434938,42786169
42434939,42777147
42434940,42777148
42434940,42777149
42434941,42791805
42434941,42791806
42434942,42784230
42434943,42777150
42434944,42777151
42434945,42777152
42434946,42791807
42434948,42791808
42434947,42791809
42434949,42777153
42434949,42777154
42434950,42789903
42434950,42789904
42434951,42786310
42434952,42786625
42434952,42786626
42434953,42786626
42434954,42786626
42434955,42786626
42434956,42786170
42434956,42786171
42434957,42786172
42434957,42786173
42434958,42789905
42434959,42789906
42434960,42789906
42434961,42786174
42434962,42791810
42434963,42786175
42434963,42786176
42434964,42786177
42434965,42791811
42434966,42784231
42434967,42786311
42434968,42784232
42434969,42786627
42434970,42789907
42434971,42786628
42434971,42786629
42434972,42786178
42434973,42786630
42434974,42789908
42434975,42786312
42434976,42784233
42434977,42791812
42434978,42791813
42434979,42777155
42434980,42784234
42434981,42789909
42434982,42786179
42434985,42789910
42434983,42789910
42434986,42789910
42434984,42789910
42434987,42786631
42434988,42777156
42434988,42777157
42434989,42791814
42434990,42786180
42434991,42789422
42434992,42786313
42434993,42786314
42434994,42789911
42434995,42789423
42434996,42791815
42434997,42789424
42434997,42789425
42434998,42786632
42434998,42786633
42434999,42789426
42434999,42789427
42435000,42786315
42435001,42784235
42435904,42791816
42435906,42784236
42435906,42784237
42435907,42786181
42435908,42786181
42435909,42789428
42435911,42784239
42435910,42784238
42435912,42791817
42435913,42789429
42435914,42786634
42435915,42786318
42435917,42791818
42435916,42791818
42435918,42786635
42435919,42786182
42435919,42786183
42435920,42791819
42435921,42784240
42435922,42789430
42435923,42789431
42435924,42789432
42435925,42791820
42435926,42789433
42435927,42784241
42435928,42784242
42435928,42784243
42435929,42789912
42435929,42789913
42435930,42784244
42435931,42786184
42435932,42786185
42438131,42793387
42438132,42793387
42438133,42790365
42438134,42786702
42438135,42793388
42438136,42787131
42438137,42792626
42438139,42786703
42438138,42786703
42438140,42786704
42438141,42790253
42438142,42786705
42438143,42792627
42438144,42790254
42438145,42793389
42438146,42793390
42438147,42790255
42438148,42790256
42438149,42786706
42438150,42792628
42438150,42792629
42438151,42786707
42438152,42787132
42438153,42793391
42438153,42793392
42438154,42787133
42438154,42787134
42438157,42787008
42438156,42787007
42438198,42787464
42438199,42787464
42438200,42793397
42438200,42793398
42438201,42793397
42438202,42792633
42438203,42790264
42438204,42787146
42438205,42787147
42438205,42787148
42438205,42787149
42438207,42792634
42438206,42792634
42438208,42787465
42438209,42787150
42438210,42792635
42438210,42792636
42438211,42792637
42438212,42792638
42438213,42792639
42438213,42792640
42438214,42792639
42438215,42787015
42438215,42787016
42438216,42793399
42438216,42793400
42438217,42793401
42438217,42793402
42438218,42787151
42438219,42787152
42438220,42787153
42438221,42787466
42438221,42787467
42438222,42787017
42438222,42787018
42438223,42787154
42438223,42795097
42438224,42793403
42438224,42793404
42438225,42787019
42438225,42787020
42439118,42790265
42439119,42790371
42439119,42790372
42439120,42787021
42439120,42787022
42439121,42787468
42439122,42787468
42439123,42787469
42439124,42790266
42439125,42790373
42439125,42790374
42439126,42792641
42439127,42787470
42439127,42787471
42439128,42790375
42439129,42792642
42439130,42795098
42439131,42792643
42439131,42792644
42439132,42792645
42439132,42792646
42439133,42790376
42439133,42790377
42439134,42795099
42439135,42790378
42439136,42787023
42439136,42787024
42439137,42787472
42439138,42795100
42439139,42795100
42439140,42792647
42439141,42787025
42439142,42787026
42439143,42787027
42439144,42792648
42439145,42787028
42439146,42790379
42439147,42792649
42439148,42793406
42439149,42793405
42439150,42793407
42439151,42787029
42439151,42787030
42439152,42787029
42439152,42787030
42429609,42779052
42429609,42779053
42429610,42783009
42429611,42783355
42429612,42783010
42429613,42776134
42429614,42779192
42429614,42779193
42430527,42779054
42430528,42776271
42430528,42776272
42430529,42783356
42430529,42783357
42430530,42783358
42430531,42776135
42430532,42776136
42430533,42779055
42430535,42776137
42430536,42789003
42430538,42789005
42430537,42789004
42430539,42779056
42430542,42776274
42430540,42776273
42430541,42776273
42430543,42776138
42430544,42783359
42430545,42779194
42430546,42789006
42430547,42783360
42430548,42776139
42430549,42783361
42430549,42783362
42430550,42776275
42430551,42783363
42430551,42783364
42430646,42779210
42430646,42779211
42430647,42789021
42430648,42783378
42430649,42779084
42430649,42779085
42430650,42783379
42430650,42783380
42430651,42779212
42430653,42779087
42430652,42779086
42430654,42779088
42430655,42776286
42430655,42776287
42430656,42779089
42430657,42776288
42430659,42789022
42430660,42789022
42430658,42789023
42430661,42779213
42430661,42779214
42430662,42783381
42430662,42783382
42430662,42783383
42430663,42783384
42430664,42789024
42430665,42786203
42427298,42771846
42427299,42771846
42427306,42778245
42427307,42776064
42427308,42778246
42427310,42771849
42427309,42771848
42427312,42781941
42427313,42776065
42427314,42782168
42434873,42791797
42434874,42789890
42434875,42784222
42434876,42789891
42434877,42789892
42434878,42777136
42434879,42791798
42434880,42791798
42434881,42786297
42434882,42786298
42434883,42784223
42434884,42784224
42434884,42784225
42434885,42777137
42434886,42777138
42434886,42777139
42434887,42777138
42434888,42786160
42434889,42786299
42434889,42786300
42434890,42786299
42434890,42786300
42434891,42786618
42434892,42784226
42434893,42777140
42434894,42786161
42434895,42789893
42434895,42789894
42434896,42786301
42434898,42786302
42434897,42786303
42434897,42786304
42434897,42786305
42434899,42786162
42434899,42786163
42434900,42786164
42434900,42786165
42434901,42786619
42434902,42786620
42434903,42786621
