victim_id,offender_id,relationship_id,nibrs_victim_offender_id
85296494,88243384,3,26642376
91046447,94080793,3,27498949
85200532,88141240,24,27022483
85200532,88141239,18,26081534
85200533,88141242,24,27022485
85200533,88141241,9,26081536
85200534,88141242,24,27022484
85200534,88141241,24,26081535
85200535,88141243,24,26081537
85200536,88141244,3,26081538
85201517,88141310,1,26112681
85201518,88141310,1,26112680
98494138,101645065,18,29783049
96885594,100017601,4,29302683
96883524,100015527,18,29301346
96883524,100015528,18,29301348
96883527,100015528,18,29301350
96883527,100015527,18,29301349
96883521,100015528,18,29301342
96883521,100015527,18,29301341
96883522,100015527,18,29301343
96883522,100015528,18,29301344
96884276,100015573,15,29302082
96884278,100015573,18,29302084
96884279,100015573,18,29302085
96884281,100015573,18,29302086
85250565,88194243,1,26677673
91967557,95017413,3,27782924
85298595,88245215,1,26380240
91967570,95017422,3,27782257
90292407,93308897,3,27252829
85197279,88137638,12,26235386
85197280,88137639,1,26235387
85198181,88137640,24,26235388
85198184,88137642,18,26938124
85198184,88137641,18,26235389
85198182,88137642,18,26938126
85198182,88137641,18,26235391
85198183,88137642,18,26938125
85198183,88137641,18,26235390
85198185,88137643,3,26235392
85198187,88137646,24,26235393
85198190,88137649,3,26235394
85198194,88137654,3,26235395
85198198,88137659,17,26235396
85198201,88137662,4,26235397
85198203,88137664,1,26235398
85198207,88137668,3,26235399
85198212,88137674,3,26235400
85198213,88137675,18,25650862
85198214,88137676,26,26235401
85198220,88139189,19,26235402
85198222,88139191,16,25650863
85200387,88141064,1,25992462
85200389,88141066,21,26048872
85200394,88141075,24,27015654
85200394,88141074,24,25711991
85200394,88141076,24,27192294
85200394,88141077,24,27237445
85200397,88141082,3,26081467
85200405,88141089,14,27022475
85200405,88141088,14,26081468
85200403,88141089,14,27022477
85200403,88141088,14,26081470
85200404,88141089,14,27022476
85200404,88141088,14,26081469
85200410,88141102,16,26081471
85200411,88141103,1,26081472
85200412,88141105,17,27022478
85200412,88141106,17,27193726
85200412,88141104,1,26081473
85198232,88139204,15,27055659
85198232,88139203,6,26235403
91535393,94579849,1,27650356
85198354,88139330,3,26206595
85199287,88139336,18,25650850
85199298,88139344,17,26206596
85199302,88139349,14,26206597
85199304,88139351,16,26206598
85200436,88141136,24,26940274
85200436,88141137,24,27172297
85200436,88141139,24,27237708
85200436,88141140,24,27245731
85200436,88141141,24,27249920
85200436,88141138,24,27237447
85200436,88141135,24,26081480
85200438,88141143,1,26081481
85200439,88141144,18,26878635
85200439,88141145,18,27161532
85200440,88141144,18,26878634
85200440,88141145,18,27161531
85200443,88141148,16,26081482
85200444,88141149,1,26081483
85200445,88141150,1,26081484
85200446,88141151,3,26054428
85200449,88141154,3,26081485
85200450,88141155,24,26081486
85200451,88141156,1,26054429
85200453,88141158,21,26837186
85200454,88141159,1,26081487
85200457,88141161,3,26837187
85200458,88141162,1,25766583
85200460,88141164,17,26081488
85200466,88141170,1,26081489
85200478,88141182,24,26081490
85200484,88141189,3,26081520
85200487,88141191,3,26081521
85200488,88141192,19,26081522
85200492,88141196,3,26081523
85200495,88141199,18,25677252
85200500,88141206,9,26081524
85200502,88141208,3,26081525
85200509,88141215,16,26081526
85200512,88141220,3,26081527
85200517,88141224,3,26081528
85200520,88141227,3,26081529
85200521,88141229,1,26944270
85200521,88141228,3,25677253
85200525,88141233,12,26081530
85200528,88141235,5,26081531
85200527,88141235,21,26081532
85200530,88141237,12,26081533
85197138,88137492,21,26206580
85197140,88137494,25,26993443
85197140,88137493,3,26206581
85197139,88137494,3,26993444
85197139,88137493,25,26206582
85197143,88137497,3,27045454
85197143,88137496,5,26206583
85197144,88137498,3,26206584
85197148,88137502,1,26206585
85197152,88137505,1,26023580
85197153,88137506,18,25650847
85197159,88137512,3,26235345
85197160,88137513,18,26235347
85197161,88137513,18,26235346
85197162,88137514,19,26235348
85197166,88137518,24,27051162
85197166,88137517,24,26235349
85197166,88137519,24,27199415
91536090,94580366,18,27651281
91536090,94580368,18,27651282
91536090,94580372,18,27651284
91536090,94580369,18,27651283
91536090,94579850,18,27651285
91536088,94580366,24,27651275
91536088,94580372,24,27651279
91536088,94580369,24,27651278
91536088,94580368,24,27651276
91536088,94579850,24,27651280
91536091,94580366,18,27651286
91536091,94579850,18,27651290
91536091,94580368,18,27651287
91536091,94580372,18,27651289
91536091,94580369,18,27651288
91971047,95018960,21,27784656
85201552,88142879,16,26081491
90594514,93620425,19,27350234
85193993,88133984,9,26235293
85193994,88133985,17,26235294
85193996,88133986,24,26235295
85193997,88133987,16,26235296
85194001,88133991,3,26235297
85194004,88133994,1,26235298
85194005,88133995,3,26235299
85194009,88133999,1,26085559
85194010,88134000,3,26235300
85194011,88134002,18,26938119
85194011,88134001,18,26235301
85194012,88134003,3,26235302
85194014,88134005,3,26085560
85194017,88134008,24,26235305
85194019,88134008,3,26235303
85194018,88134008,15,26235304
85194021,88134010,3,26085561
85194024,88134013,3,26235306
85194027,88134015,3,26235307
85194028,88134016,16,26085562
85194038,88135567,24,26179147
85194039,88135567,24,26179146
85194040,88135569,24,27039683
85194040,88135568,24,26179149
85194040,88135570,24,27196666
85194040,88135571,24,27236169
85194041,88135569,24,27039682
85194041,88135568,1,26179148
85194041,88135570,24,27196665
85194041,88135571,24,27236170
85194044,88135575,24,26934167
85194044,88135574,24,26179150
85194044,88135579,24,27246461
85194044,88135576,24,27170277
85194044,88135577,1,27236171
85194044,88135578,24,27243300
85198237,88139208,21,26262610
85198240,88139215,3,26262611
85198244,88139221,21,27055661
85198244,88139220,25,26262613
85198245,88139221,25,27055660
85198245,88139220,21,26262612
85198255,88139235,1,26262614
85198256,88139236,1,26262615
85198260,88139240,1,26262616
85198261,88139241,1,26262617
85198265,88139245,24,26262619
85198266,88139245,24,26262618
85198268,88139246,24,26262620
85198269,88139247,1,26085564
85198270,88139248,4,26262621
85198274,88139251,1,26262622
85198277,88139254,18,26262623
85198278,88139255,18,26262624
85198279,88139256,24,26262625
85198285,88139262,16,26262626
85198286,88139264,3,27055662
85198286,88139263,3,26147673
85198288,88139265,24,26262627
85198287,88139265,24,26262628
85198290,88139266,18,26262629
85198289,88139266,18,26262630
85198308,88139281,24,26262631
85198310,88139283,3,26262632
85198311,88139284,16,26262633
85198312,88139285,3,26147674
85198318,88139291,18,26805946
85198321,88139293,18,26206586
85198322,88139295,24,26938117
85198322,88139294,24,25650848
85195026,88135660,3,26206530
85195029,88135663,3,26206531
85195031,88135666,24,27045436
85195031,88135665,24,26206532
85195038,88135673,24,26206533
85195040,88135675,3,26206534
85195042,88135676,1,26206535
85195041,88135676,3,26206536
85195045,88135677,1,26805941
85195043,88135677,1,26805943
85195044,88135677,1,26805942
85195051,88135681,18,27045442
85195051,88135680,18,26206542
85195056,88135681,18,27045437
85195056,88135680,18,26206537
85195049,88135681,18,27045444
85195049,88135680,18,26206544
85195050,88135681,18,27045443
85195050,88135680,18,26206543
85195052,88135681,18,27045441
85195052,88135680,18,26206541
85195053,88135681,18,27045440
85195053,88135680,18,26206540
85195054,88135681,18,27045439
85195054,88135680,18,26206539
85195055,88135681,18,27045438
85195055,88135680,18,26206538
85197203,88137558,9,26235362
85197207,88137561,16,26235363
85197209,88137563,11,26235364
85197210,88137565,24,27051166
85197210,88137564,16,26235365
85197211,88137566,3,26805955
85197215,88137570,18,25650857
85197216,88137572,1,27051169
85197216,88137571,1,26235368
85197216,88137573,18,27170438
85197217,88137572,1,27051168
85197217,88137571,1,26235367
85197217,88137573,18,27170437
85197218,88137572,1,27051167
85197218,88137571,1,26235366
85197218,88137573,18,27170436
85197219,88137574,17,25643945
85197224,88137579,3,26235369
85197232,88137587,18,25650858
85197234,88137590,1,26235370
85197235,88137591,3,26235371
85195065,88135689,19,26206545
85195066,88135690,3,26206546
85195068,88135691,1,26206547
85195067,88135691,3,26206548
85195070,88135693,3,26023577
85195074,88135702,5,26206549
85296557,88243461,3,26662615
85296572,88243478,16,26662617
85296574,88243480,18,26662618
85296577,88243484,24,26662619
85296588,88243496,24,27120409
85296588,88243495,24,26662621
85296591,88243499,15,26662622
85296599,88243503,20,26662624
85297512,88243520,1,26662626
85297521,88243531,1,27207536
85297521,88243533,1,27241316
