suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,91077390,16.6,1,6510067
5,91133345,2.9,1,6512224
5,91145773,0,,6512443
5,91075527,3.9,1,6509269
5,91077939,1,1,6509274
5,91124504,0,,6513189
5,91129057,0,,6514074
5,91035782,0.8,1,6506330
5,91035784,3,1,6506331
1,91035788,2.1,1,6506332
5,91066951,3.1,1,6506937
5,91103744,2.4,1,6510094
1,91150869,0.7,1,6512679
2,91116849,1.9,1,6514088
4,91131789,2,1,6923891
5,91131789,7.8,1,6514294
5,91017590,9.1,1,6505959
2,91049462,1110.1,1,6508526
2,91049464,6,2,6508527
5,91053078,1.9,1,6508540
1,91152107,2,1,6512682
1,91030123,7.8,1,6506662
5,91116858,12,1,6514089
5,91156217,2,1,6923930
8,91156217,26,9,6514587
5,91034897,0.001,1,6506681
16,91034934,2,9,6506682
16,91153714,29.3,1,6923899
8,91153714,12.9,1,6514397
5,91023912,4.1,1,6922756
1,91023912,0.5,1,6506367
4,91034943,0.01,1,6506683
5,91075533,3.8,1,6509270
5,91076142,1.2,1,6510060
2,91066912,63,1,6506933
1,91066925,0.6,1,6506934
2,91114484,2.62,1,6514083
5,91042891,0.8,1,6508136
2,91042892,1.8,1,6508137
5,91042913,1.1,1,6508140
5,91149422,0.3,1,6512449
16,91042906,33,9,6508139
1,91075494,0.2,1,6509267
16,91017552,1,9,6505958
5,91017591,0,,6505960
2,91066927,1.5,1,6506935
5,91066931,0.2,1,6506936
5,91053060,1.8,1,6508539
5,91135222,6.5,1,6512915
5,91135223,18.2,1,6512916
5,91135224,0.7,1,6512917
5,91135225,1.3,1,6512918
5,91131803,6.6,1,6514295
5,98346115,900,1,7309200
1,98346115,400,1,7309199
5,96803274,1800,1,7076018
8,91145892,0,,6512576
5,96803910,223000,1,7076181
5,96803910,39000,9,7076182
5,96804159,27900,1,7077206
5,91113640,0.8,1,6512164
5,91052488,2.7,1,6507967
5,91055770,6.56,1,6508955
2,91055805,1.2,1,6508956
5,91083087,1.1,1,6509564
5,91020655,26.2,1,6506638
5,91055888,5,1,6506917
5,91054869,1,1,6507971
5,91054914,26.2,1,6507973
5,91144973,7.3,1,6512871
5,91080596,8.1,1,6509550
1,91100139,0,,6511633
5,91125444,15.2,1,6514062
5,91125457,1.2,1,6514063
5,91030569,0.5,1,6505948
1,91030587,0,,6505949
5,91023046,4.4,1,6506643
5,91048991,0.2,1,6508088
5,91136770,0,,6512020
8,91055895,6,9,6922838
1,91055895,34.1,1,6976011
4,91055895,0.6,1,6506918
16,91134234,55,9,6923736
5,91134234,0.4,1,6513157
5,91135473,0,,6513159
5,91125415,3.3,1,6514060
1,91125428,0.7,1,6514061
5,91029687,8.2,1,6506306
5,91087904,10.5,1,6509481
5,91104736,0.8,1,6511538
4,91144048,0.2,1,6923568
1,91144048,4.2,1,6511978
4,96803831,13400,1,7076165
1,96803831,23600,1,7076166
8,96803834,3000,9,7076169
1,91045533,23.07,1,6508307
5,91140757,0,,6512414
5,91043057,4.4,1,6508288
5,91116846,0,,6514021
16,91030529,2,9,6922697
2,91030529,2.4,1,6505947
1,91034887,2,1,6506628
5,91043065,5.1,1,6923056
12,91043065,0.6,1,6508289
5,91043085,0.5,1,6508290
1,91092511,0.1,1,6509252
5,91092524,0.6,1,6509253
16,91140800,1,11,6512417
17,91134236,3,9,6923737
5,91134236,10.3,1,6513158
5,91053001,12.8,1,6508475
5,91053017,0.4,1,6508477
1,91083074,4.9,1,6509563
5,91124722,0.2,1,6513396
5,91036752,4.7,1,6923012
1,91036752,19.5,1,6507978
5,91037958,4.8,1,6507979
5,91037987,1,1,6507980
5,91043088,4.9,1,6508291
5,91045522,0,,6508306
5,91045535,2.4,1,6923061
1,91045535,1,1,6508308
5,91092504,28,10,6509251
5,91146758,1.3,1,6512205
5,91140759,28,1,6512415
16,91140767,26,9,6923625
5,91140767,12.8,1,6512416
5,91144975,0.2,1,6512873
5,91104357,2.3,1,6511033
5,91104362,9.6,1,6511034
2,91076902,0,,6509458
5,91104343,4.6,1,6510940
4,91098664,0,,6511109
5,91036488,7.8,1,6507786
4,91036489,18.9,1,6922981
1,91036489,6.9,1,6976040
16,91036489,28,9,6507787
5,91084203,0,,6509470
5,91133395,5.2,1,6512316
5,91124686,3.4,1,6513310
5,91125625,1.1,1,6514270
8,91125655,0,,6514272
5,91045919,0,,6507518
1,91045924,1.2,1,6922937
5,91045924,1.9,1,6976033
