"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26421146,1,26441263
2017,26421231,1,26441348
2017,26421265,1,26441382
2017,26421334,1,26441451
2017,26421326,1,26441445
2017,26421577,1,26441693
2017,26421635,1,26441752
2017,26421638,1,26441755
2017,26521266,8,26541502
2017,26521320,1,26541555
2017,26521342,1,26541578
2017,26521461,1,26541696
2017,26521909,1,26542150
2017,26523377,1,26543625
2017,26523407,1,26543655
2017,26523525,1,26543773
2017,26524077,1,26544329
2017,26524247,1,26544502
2017,26524251,1,26544506
2017,26297837,1,26317818
2017,26297835,1,26317814
2017,26298021,1,26318002
2017,26298162,1,26318143
2017,26298167,1,26318145
2017,26298282,1,26318262
2017,26298316,1,26318295
2017,26298370,8,26318350
2017,26298379,1,26318359
2017,26299144,1,26319126
2017,26299158,1,26319140
2017,26299160,1,26319142
2017,26299222,1,26319202
2017,26299657,1,26319637
2017,26299675,1,26319656
2017,26299974,1,26319955
2017,26300151,1,26320132
2017,26300203,1,26320184
2017,26300225,1,26320206
2017,26300237,1,26320219
2017,26300492,1,26320473
2017,26300493,1,26320474
2017,26300785,1,26320768
2017,26301306,1,26321291
2017,26301382,1,26321366
2017,26301380,1,26321364
2017,26301429,1,26321413
2017,26301888,1,26321876
2017,26302365,1,26322354
2017,26302422,1,26322409
2017,26302525,1,26322515
2017,26302568,1,26322559
2017,26302713,3,26322703
2017,26303425,1,26323421
2017,26303450,1,26323446
2017,26303477,1,26323473
2017,26303476,1,26323472
2017,26303548,1,26323548
2017,26303614,1,26323613
2017,26303674,1,26323672
2017,26303861,1,26323860
2017,26303875,1,26323874
2017,26303990,1,26323990
2017,26304016,1,26324015
2017,26304015,1,26324014
2017,26304141,1,26324140
2017,26304406,1,26324406
2017,26304403,1,26324403
2017,26304468,1,26324468
2017,26305370,1,26325372
2017,26305412,1,26325414
2017,26305664,1,26325667
2017,26305794,1,26325800
2017,26305895,1,26325901
2017,26306049,1,26326055
2017,26306048,1,26326054
2017,26306139,7,26326146
2017,26306145,1,26326151
2017,26306152,1,26326158
2017,26306149,1,26326155
2017,26306336,1,26326342
2017,26306338,1,26326344
2017,26306344,1,26326349
2017,26306406,1,26326416
2017,26306514,1,26326521
2017,26311786,1,26331795
2017,26311882,1,26331891
2017,26312047,1,26332056
2017,26312175,1,26332186
2017,26311633,1,26331638
2017,26311704,1,26331713
2017,26311725,1,26331734
2017,26311724,1,26331733
2017,26311885,1,26331894
2017,26311936,1,26331944
2017,26312071,1,26332082
2017,26312086,1,26332095
2017,26312166,1,26332178
2017,26312215,1,26332226
2017,26312241,1,26332252
2017,26312240,1,26332251
2017,26312252,1,26332263
2017,26312249,7,26332261
2017,26312298,1,26332308
2017,26312293,1,26332303
2017,26312655,1,26332667
2017,26312683,1,26332695
2017,26312748,1,26332760
2017,26312797,1,26332809
2017,26312799,1,26332811
2017,26312978,1,26332990
2017,26312988,1,26332999
2017,26313032,1,26333044
2017,26313038,1,26333050
2017,26313039,1,26333051
2017,26313087,1,26333100
2017,26313187,1,26333200
2017,26313235,1,26333249
2017,26313275,1,26333287
2017,26313278,1,26333292
2017,26316007,1,26336027
2017,26316067,1,26336086
2017,26316073,1,26336091
2017,26316094,1,26336112
2017,26316100,1,26336119
2017,26316157,1,26336177
