property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
76034672,68,,,76052557
76023508,10,0,,75876336
76023509,63,10,,75876337
76018556,63,800,,75874831
76018561,63,500,,75874836
76023992,63,50,,75883718
76023993,63,100,,75883719
76044265,29,100,,76049482
76044266,68,,,76049483
76017085,3,10000,,75890642
76034700,63,287,,76052585
76041596,10,0,,76063939
76034688,17,145,,76052573
76018568,10,0,,75874843
76018569,20,320,,75874844
76010788,10,0,,75884113
76044280,38,550,,76049497
76023542,17,1,,75876370
76023543,63,255,,75876371
76017089,63,1,,75890646
76017090,20,118,,75890647
76044291,63,5000,,76049508
76010806,3,7500,,75884131
76010807,7,600,,75884132
76010808,25,450,,75884133
76010809,38,900,,75884134
76010810,68,,,75884135
76017086,29,150,,75890643
76044272,29,350,,76049489
76010800,20,2651,,75884125
76041619,19,1200,,76065102
76017084,63,1600,,75890641
76017048,15,20000,,75889453
76023494,10,1,,75875167
76017049,63,50,,75889454
76023495,9,0,,75875168
76023496,10,310,,75875169
76023497,25,30,,75875170
76010778,13,200,,75884103
76010779,17,3800,,75884104
76010780,25,75,2012-03-20 00:00:00,75884105
76010781,9,0,,75884106
76010782,25,75,,75884107
76018553,12,500,,75874828
76018554,24,3500,,75874829
76023986,20,45000,,75883712
76023498,17,1200,2012-03-26 00:00:00,75875171
76023499,21,1,2012-03-26 00:00:00,75875172
76023500,17,1200,,75875173
76023501,21,83,,75875174
76018555,29,200,,75874830
76041630,63,150,,76065113
76023539,2,27,,75876367
76023540,10,0,,75876368
76023541,11,35,,75876369
76010797,10,0,,75884122
76010798,11,25,,75884123
76034694,17,27,,76052579
76017050,63,1000,,75889455
76023502,10,70,,75875175
76041591,36,710,,76063934
76023503,38,1,,75875176
76023504,63,110,,75875177
76034673,63,509,,76052558
76017051,9,0,,75889456
76017052,20,40,,75889457
76017053,25,20,,75889458
76017054,63,200,,75889459
76034674,36,1150,,76052559
76010783,63,1,,75884108
76010784,63,1,,75884109
76023505,68,,,75875178
76023506,63,1,,75875179
76023507,63,2,,75875180
76023510,7,800,,75876338
76023511,38,300,,75876339
76044259,63,5000,,76049476
76034675,63,245,,76052560
76044260,36,200,,76049477
76044261,63,25,,76049478
76010785,68,,,75884110
76023987,29,1,,75883713
76023988,7,1,,75883714
76023989,26,284,,75883715
76023990,36,1187,,75883716
76023991,63,8000,,75883717
76010786,20,110,,75884111
76041592,36,425,,76063935
76034676,35,250,,76052561
76018557,3,100,,75874832
76018558,29,100,,75874833
76023512,3,5000,,75876340
76023513,38,250,,75876341
76017059,38,200,,75890616
76010787,20,120,,75884112
76023514,68,,,75876342
76023515,63,750,,75876343
76034677,63,1028,2012-05-07 00:00:00,76052562
76034678,63,1028,,76052563
76044262,63,25,,76049479
76044263,25,20,,76049480
76041593,63,50,,76063936
76017060,63,5000,,75890617
76041594,25,40,,76063937
76044264,63,35,,76049481
76018562,63,600,,75874837
76023516,63,100,,75876344
76034679,63,34,,76052564
76044290,63,15,,76049507
76034680,13,400,,76052565
76034681,63,170,,76052566
76017061,7,300,,75890618
76023517,63,20,,75876345
76017062,63,220,,75890619
76023994,35,300,,75883720
76023518,8,40,,75876346
76023519,20,200,,75876347
76034682,68,,,76052567
76018563,63,35,,75874838
76023995,63,600,,75883721
76023996,63,100,,75883722
76010789,63,425,,75884114
76044267,63,200,,76049484
76034683,17,100,,76052568
76034684,63,200,,76052569
76023520,63,150,,75876348
76044268,20,120,,76049485
76044269,63,500,,76049486
76010790,20,4,,75884115
76044270,63,168,,76049487
76041595,7,200,,76063938
76023521,11,100,,75876349
76023522,20,20,,75876350
76023523,36,359,,75876351
76034685,38,200,,76052570
76023524,38,300,,75876352
76017063,13,569,,75890620
76017064,17,6800,,75890621
76010791,63,100,,75884116
76034686,20,2,,76052571
76034687,63,300,,76052572
76017065,9,0,,75890622
76017066,25,250,,75890623
76017067,63,100,,75890624
76023525,63,200,,75876353
76023526,63,500,,75876354
76023527,63,150,,75876355
76023985,63,45,,75883711
76044271,36,1305,,76049488
76034689,36,499,,76052574
76010792,63,1,,75884117
76018564,68,,,75874839
