victim_id,circumstances_id,justifiable_force_id
58058930,1,
58058953,1,
58058958,10,
58058961,9,
58062149,9,
58062150,9,
58069796,1,
58069807,1,
58069808,10,
58059005,10,
58059006,10,
58059015,10,
58059023,1,
58065382,1,
58065383,10,
58065398,1,
58059055,10,
58059056,10,
58059059,1,
58062209,1,
58062213,9,
58062240,1,
58065440,1,
58065458,1,
58069870,1,
58062275,1,
58062278,1,
58062285,1,
58065473,6,
58065478,1,
58065494,9,
58065495,9,
58065499,1,
58065504,1,
58068647,10,
58068648,10,
58062316,1,
58062320,1,
58065522,9,
58065535,1,
58068731,10,
58060009,1,
58060021,6,
58060037,9,
58060038,1,
58068744,10,
58068768,1,
58068775,10,
58068781,1,
58060048,1,
58063230,1,
58063236,1,
58060104,1,
58060105,9,
58063245,1,
58063249,1,
58063259,1,
58063260,10,
58063261,10,
58063263,9,
58063265,1,
58063273,1,
58063276,9,
58063279,1,
58066451,9,
58066496,2,
58060145,10,
58060159,6,
58063309,3,
58063333,6,
58078362,2,
58078367,1,
58078373,1,
58078385,6,
58078399,10,
58081524,1,
58081560,6,
58075241,1,
58078423,6,
58078432,1,
58078437,1,
58078443,1,
58078444,1,
58078451,1,
58081566,9,
58081582,8,
58081594,1,
58072920,1,
58075247,1,
58078466,9,
58078477,9,
58081613,1,
58081615,1,
58081617,1,
58081652,1,
58081653,1,
58072929,10,
58072931,9,
58072948,1,
58072957,1,
58072962,1,
58081666,9,
58081669,1,
58081676,10,
58081678,1,
58081699,10,
58072994,10,
58072998,6,
58073011,6,
58076170,1,
58076171,1,
58076183,9,
58079399,10,
58073023,10,
58073042,3,
58073045,9,
58073058,5,
58073063,1,
58076203,1,
58076205,1,
58076206,1,
58076216,1,
58076236,9,
58079422,10,
58079428,1,
58073071,1,
58073086,1,
58073090,9,
58073092,10,
58076246,10,
58076259,1,
58076262,3,
58079462,1,
58079470,6,
58079486,1,
58070776,1,
58070781,1,
58070784,1,
58070801,1,
58076292,10,
58076301,1,
58076302,17,
58076311,6,
58076323,6,
58076331,2,
58079505,1,
58079506,2,
58079521,1,
58079524,1,
57070029,10,
57070030,10,
57070048,9,
57070050,9,
57070058,1,
57070064,10,
57073171,1,
57073172,1,
57073173,1,
57073176,10,
57063788,1,
57063790,1,
57063796,10,
57063797,10,
57063824,1,
57063833,1,
57066945,10,
57066956,1,
57066958,1,
57070072,1,
57070073,1,
57070074,1,
57070075,1,
57070079,2,
57070090,1,
57070109,10,
57073179,2,
57073196,2,
57073214,10,
57073215,1,
57063855,1,
57063856,1,
57063858,1,
57066975,2,
57066976,2,
57067006,1,
57067007,1,
57070123,1,
57070131,1,
57070151,9,
57070161,1,
57073231,1,
57073242,10,
57073247,1,
57073268,6,
57073269,6,
57073271,1,
57073272,1,
57067009,1,
57067022,1,
57067026,6,
57067027,4,
57067028,4,
57067031,1,
57067038,10,
57070180,1,
57070181,1,
57070189,1,
57073307,1,
57073322,1,
57073325,9,
57073326,9,
57073327,9,
57064772,1,
57064784,1,
57064785,1,
57064788,1,
57064804,9,
57064807,1,
57064809,10,
57067926,6,
57071074,1,
57064815,10,
57064816,3,
57064838,1,
57064841,9,
57064844,1,
57064851,1,
57064855,10,
57067935,9,
57067938,1,
57067944,1,
57067972,6,
57067974,1,
57067977,1,
57071130,1,
57071134,1,
57074215,6,
57074221,1,
57074244,10,
57064866,1,
57064867,2,
57064874,9,
57064881,1,
57064905,1,
57067980,1,
57067987,1,
57067995,1,
57067997,1,
57067999,8,
57068005,1,
57068010,1,
57071150,1,
57071151,1,
57071170,9,
57071183,9,
57074258,1,
57074264,1,
57074279,1,
57074289,1,
57064913,6,
57064919,6,
57064922,9,
57064930,9,
57068043,1,
57068063,1,
57068064,1,
57068073,1,
57068074,1,
57071208,1,
57071237,9,
57074314,1,
57074319,1,
57071242,1,
57074355,6,
57074361,9,
57065817,1,
57065826,1,
57065828,9,
57065831,10,
57065832,1,
