"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,9,133844995
2018,9,118240821
2018,6,118240847
2018,6,118963088
2018,6,118962873
2018,6,118962875
2018,6,118962871
2018,6,118962867
2018,6,118962881
2018,9,118962916
2018,9,118962955
2018,7,118962977
2018,9,118962994
2018,6,118963032
2018,9,118963067
2018,9,118962863
2018,6,118962883
2018,9,118962918
2018,6,118962996
2018,6,118963017
2018,9,118963083
2018,6,118963094
2018,6,118962901
2018,6,118962924
2018,6,118962941
2018,6,118962960
2018,6,118962961
2018,9,118962992
2018,6,118963076
2018,9,118963096
2018,6,118962878
2018,6,118962879
2018,9,118963048
2018,6,118963089
2018,9,118240824
2018,6,118240863
2018,9,118240877
2018,6,118240807
2018,6,118240906
2018,9,118240946
2018,6,118240854
2018,9,118240879
2018,6,118240751
2018,9,118240923
2018,6,118240753
2018,6,118240756
2018,6,118240800
2018,9,118240872
2018,9,126839116
2018,9,126849000
2018,6,126838983
2018,6,118963053
2018,6,118963052
2018,6,118963063
2018,6,126830323
2018,6,126825423
2018,9,126835324
2018,9,126825497
2018,6,126835140
2018,9,126825251
2018,3,126830364
2018,9,126835272
2018,9,126830417
2018,9,126830438
2018,3,126835287
2018,9,126825438
2018,9,126825452
2018,9,118240724
2018,9,118240725
2018,9,118240731
2018,6,118240739
2018,9,118240771
2018,6,118240775
2018,9,118240784
2018,6,118240790
2018,6,118240799
2018,9,118240842
2018,6,118240848
2018,6,118240850
2018,9,118240865
2018,9,118240867
2018,9,118240869
2018,6,118240875
2018,9,118240876
2018,6,118240883
2018,6,118240889
2018,9,118240901
2018,6,118240888
2018,6,118240913
2018,6,118240918
2018,6,118240938
2018,6,118240937
2018,9,118240948
2018,6,118240959
2018,6,118240954
2018,6,118240953
2018,9,118240978
2018,9,118241002
2018,6,118241005
2018,9,140148605
2018,9,118962866
2018,6,118962964
2018,6,118962983
2018,6,118963068
2018,9,118240786
2018,9,118240887
2018,9,118240926
2018,6,118240782
2018,6,118240810
2018,6,118240897
2018,6,118240900
2018,6,118240908
2018,9,118240733
2018,9,118240943
2018,6,118240961
2018,9,118962877
2018,6,118962956
2018,9,118963007
2018,9,118963028
2018,9,118962932
2018,9,118963065
2018,9,118963070
2018,9,118240754
2018,9,118240801
2018,6,118240853
2018,6,118240851
2018,9,118240871
2018,6,118240939
2018,9,118240975
2018,9,118962864
2018,6,118962874
2018,6,118962876
2018,6,118962896
2018,6,118962895
2018,6,118962931
2018,2,118962984
2018,6,118963016
2018,9,118963041
2018,6,118963054
2018,9,118963066
2018,6,118963061
2018,6,118963060
2018,6,118962869
2018,6,118963079
2018,6,118963081
2018,9,118962909
2018,6,118963091
2018,9,118962868
2018,6,118962880
2018,9,118962920
2018,9,118962958
2018,9,118963002
2018,9,118963062
2018,6,118962925
2018,9,118962973
2018,9,118963010
2018,9,118963009
2018,6,118963024
2018,6,118962911
2018,9,118240747
2018,6,118240927
2018,9,118240805
2018,9,118240880
2018,6,118240905
2018,6,118240922
2018,9,118240942
2018,9,118240950
2018,6,118240759
2018,9,118240806
2018,6,118240830
2018,9,118240797
2018,6,118240804
2018,3,118240802
2018,9,118240895
2018,6,118240935
2018,6,118240952
2018,9,118240977
2018,9,118241017
2018,6,118962858
2018,9,118962887
2018,6,118962959
2018,6,118962980
2018,6,118962978
2018,3,118962985
2018,6,118963005
2018,6,118963011
2018,1,118963014
2018,1,118963038
2018,9,118963050
2018,9,118963056
2018,1,118962937
2018,6,118962939
2018,6,118962940
2018,6,118962942
2018,9,118962986
2018,6,118962991
2018,9,118963023
2018,6,118963025
2018,6,118963026
2018,6,118963033
2018,6,118963034
2018,6,118963055
2018,9,118963082
2018,6,118962894
2018,6,118962904
2018,6,118962928
2018,6,118962930
2018,9,118962943
2018,6,118962948
2018,6,118962949
2018,6,118962987
2018,6,118962933
2018,6,118963049
2018,9,118962902
2018,9,118962966
2018,6,118962974
2018,9,118963035
2018,6,118963051
2018,9,118962898
2018,9,118962946
2018,9,118962970
2018,6,118963019
2018,9,118963074
2018,6,118963069
2018,6,118962900
2018,9,118963030
2018,6,118240740
2018,6,118240770
2018,6,118240769
2018,6,118240832
2018,9,118240956
2018,9,118240891
2018,9,118240931
2018,9,118241013
2018,6,118240893
2018,6,118240892
2018,6,118240789
2018,6,118240960
2018,9,126839045
2018,9,126825206
2018,6,126830326
2018,9,126830456
2018,9,126830352
2018,9,126838994
2018,9,126843927
2018,9,126848917
2018,9,126848984
2018,9,130271138
2018,9,126344336
2018,6,126344355
2018,8,126344355
2018,6,126347359
2018,6,126344275
2018,9,126347281
2018,9,126347290
2018,6,126347298
2018,9,126347269
2018,6,126340335
2018,9,126340373
2018,9,126340333
2018,6,126347310
2018,9,126344356
2018,6,126344383
2018,7,126340412
2018,6,126340412
2018,9,126344274
2018,9,126347276
2018,9,126347361
2018,6,130271142
2018,9,126347255
2018,9,126340326
2018,9,126340367
2018,9,126347325
2018,6,126830388
2018,9,126835326
2018,9,126848884
2018,9,126848905
2018,9,126839118
2018,9,126825216
2018,9,126835184
2018,9,126835257
2018,6,126825426
2018,9,133850601
2018,9,126344279
2018,6,126344307
2018,9,126344283
2018,9,126843897
2018,9,126843917
2018,9,126848953
2018,9,130261144
2018,9,136132413
2018,9,118240730
2018,6,118240743
2018,6,118240744
2018,6,118240750
2018,6,118240749
2018,6,118240760
2018,6,118240772
2018,9,118240776
2018,6,118240779
2018,6,118240827
2018,6,118240836
2018,9,118240885
2018,6,118240903
2018,3,118240907
2018,6,118240933
2018,6,118240934
2018,6,118240940
2018,6,118240945
2018,9,124805815
2018,9,124801312
2018,6,124801229
2018,6,124801230
2018,9,124797782
2018,9,124797808
2018,6,124797830
2018,6,124801238
2018,6,124801239
2018,6,124797804
2018,9,124805746
2018,9,124805755
2018,9,124801250
2018,9,124805822
2018,9,124805751
2018,9,124801273
2018,9,124797824
2018,9,124801317
2018,6,124805758
2018,6,124805759
2018,9,124801284
2018,9,126843892
2018,9,126843916
2018,1,124516182
2018,6,124805733
2018,9,124797786
2018,9,124797794
2018,9,124801303
2018,9,124805824
2018,9,124516181
2018,9,126830407
2018,9,126825464
2018,9,124801219
2018,9,124801222
2018,1,124805765
2018,9,124797784
2018,6,124801263
2018,9,124797790
2018,3,126835192
2018,6,126835268
2018,6,126830411
2018,9,126830493
2018,9,126340329
2018,6,126344378
2018,1,124797753
2018,9,124801236
2018,9,124805805
2018,9,124801304
2018,9,126347259
2018,9,126340332
2018,6,126347302
2018,9,126347306
2018,9,126347333
2018,6,126347343
2018,9,124797754
2018,9,130261197
2018,9,130271379
2018,9,138214626
2018,6,126838971
2018,9,126848858
2018,9,126839001
2018,9,126848923
2018,9,126839106
2018,9,126843964
2018,9,126848956
2018,6,126843995
2018,9,120785196
2018,6,120785231
2018,9,120785225
2018,9,120785270
2018,9,120785311
2018,9,120785316
2018,9,120785322
2018,9,120785366
2018,9,120785411
2018,3,120785403
2018,9,120785427
2018,9,120785429
2018,9,120785537
2018,9,120785553
2018,9,120785583
2018,3,120785631
2018,6,120785674
2018,9,120341972
2018,9,120342082
2018,9,120342129
2018,9,120342153
2018,9,120342165
2018,9,120785236
2018,9,120785401
2018,9,120785663
2018,9,120785184
2018,9,120785188
2018,9,120785258
2018,9,120785306
2018,6,120785531
2018,9,120785630
2018,9,120785678
2018,9,120342014
2018,9,120342076
2018,1,120342125
2018,9,120342195
2018,6,120785590
2018,9,120785466
2018,6,120785483
2018,9,120785519
2018,9,120785559
2018,12,120785675
2018,9,120342077
2018,9,120342104
2018,9,120342173
2018,9,120341980
2018,6,120342023
2018,9,120342026
2018,9,120342093
2018,9,120342102
2018,9,120342113
2018,9,120342168
2018,9,120342188
2018,9,120342191
2018,9,120785624
2018,9,120785643
2018,9,120341978
2018,9,120341982
2018,9,120341985
2018,9,120341998
2018,6,120342016
2018,9,120342109
2018,9,120342161
2018,9,120342174
2018,9,120785382
2018,9,124797756
2018,7,124797772
2018,6,124797772
