"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,106060280,101214681,1,,
2018,106064767,101221475,1,,
2018,106060281,101214683,6,,
2018,106064771,101221482,7,,
2018,106056221,101221483,7,,
2018,106056222,101214693,1,,
2018,106064776,101214692,1,,
2018,106064781,101214697,7,,
2018,106064785,101219328,7,,
2018,106060292,101214708,6,,
2018,106064795,101221501,1,,
2018,106064797,101214718,4,,
2018,106056243,101214727,7,,
2018,106064801,101214732,4,,
2018,106056250,101214735,4,,
2018,106064804,101221513,7,,
2018,106064809,101219352,1,,
2018,106060326,101221522,7,,
2018,106056263,101221527,1,,
2018,106060333,101219371,7,,
2018,106064823,101214765,7,,
2018,106056272,101214765,4,,
2018,106060336,101214766,7,,
2018,106056274,101214767,7,,
2018,106060339,101214771,4,,
2018,106060338,101214770,4,,
2018,106056279,101221547,7,,
2018,106064838,101214782,7,,
2018,106060357,101214785,7,,
2018,106064840,101214788,1,,
2018,102882735,97685021,7,,
2018,102882748,97685039,4,,
2018,102882867,97685186,4,,
2018,102530050,97306858,7,,
2018,102530074,97306890,4,,
2018,102530113,97306932,8,,
2018,102530129,97306953,7,,
2018,102530144,97306974,7,,
2018,102530214,97307068,7,,
2018,110414210,106046073,7,,
2018,101422441,96107288,7,,
2018,101422465,96107325,6,,
2018,101422480,96107340,7,,
2018,101422511,96107376,7,,
2018,101422528,96107397,7,,
2018,101422530,96107403,7,,
2018,101422542,96107413,6,,
2018,102530047,97306853,7,,
2018,102530080,97306895,7,,
2018,102530089,97306909,4,,
2018,102530111,97306930,7,,
2018,102882753,97685048,7,,
2018,102882873,97685192,7,,
2018,102186842,96930301,7,1,
2018,102530121,97306944,7,,
2018,102530162,97306999,7,,
2018,102530169,97307008,7,,
2018,106056214,101221472,7,,
2018,106064783,101221487,7,1,
2018,106056232,101221496,7,,
2018,106060319,101214749,6,,
2018,106064816,101219362,6,,
2018,106064824,101214764,6,,
2018,100847490,95483249,7,,
2018,100847527,95483294,7,,
2018,100847575,95483358,6,,
2018,100847662,95483466,4,,
2018,102882686,97684961,7,1,
2018,102882720,97685002,1,,
2018,102882764,97685059,7,,
2018,102882808,97685111,7,,
2018,102882828,97685137,7,,
2018,102882850,97685165,7,,
2018,102882944,97685270,1,,
2018,102882976,97685308,6,,
2018,102882737,97685025,7,,
2018,102882769,97685066,7,,
2018,102882892,97685214,7,,
2018,102882963,97685291,7,,
2018,102883003,97685341,4,,
2018,102530049,97306854,7,,
2018,102530060,97306872,5,,
2018,102530073,97306888,4,,
2018,102530133,97306962,6,,
2018,102530146,97306978,7,,
2018,102530160,97306997,7,,
2018,102530163,97307002,7,,
2018,102530185,97307028,7,,
2018,102530158,97306995,1,,
2018,102530188,97307031,4,,
2018,102530207,97307060,7,,
2018,102882691,97684969,7,,
2018,102882732,97685022,7,,
2018,102882801,97685103,7,,
2018,102882818,97685128,7,1,
2018,102882881,97685203,7,,
2018,102882947,97685274,6,,
2018,102882997,97685333,7,,
2018,100847479,95483234,7,,
2018,100847505,95483266,4,,
2018,100847550,95483319,6,,
2018,100847576,95483360,4,,
2018,100847591,95483374,7,,
2018,100847607,95483394,7,,
2018,100847640,95483438,7,,
2018,100847650,95483450,7,,
2018,107663630,102980900,7,,
2018,107663648,102987925,3,,
2018,107665074,102985092,4,,
2018,107669361,102980969,7,,
2018,107665113,102980993,7,,
2018,107663729,102988015,5,,
2018,107665152,102988015,7,,
2018,107669478,102988051,7,,
2018,107277053,102565192,7,,
2018,107273068,102565194,3,,
2018,107273072,102555730,3,,
2018,107277059,102565203,7,,
2018,107268461,102565202,1,,
2018,107277060,102565204,7,,
2018,107277062,102565205,4,,
2018,107273096,102555753,7,,
2018,107277071,102565210,7,,
2018,107268473,102560868,7,,
2018,107277079,102565217,7,,
2018,107277080,102565218,7,,
2018,107273106,102565219,3,,
2018,107277086,102555771,7,,
2018,107268485,102560882,7,,
2018,107273114,102565230,7,1,
2018,107268486,102565232,7,,
2018,107268489,102560891,7,,
2018,107277104,102565242,7,,
2018,107273120,102565243,6,,
2018,107273125,102560895,7,,
2018,107268491,102560896,7,,
2018,107268495,102565247,7,,
2018,107268496,102560903,7,,
2018,107268500,102565253,7,,
2018,107277117,102565255,7,,
2018,107277118,102565257,7,,
2018,107277119,102555789,7,,
2018,107268509,102565259,7,,
2018,107273133,102555791,7,,
2018,107273136,102565262,7,,
2018,107277126,102565265,7,,
2018,107277127,102555797,7,,
2018,107268515,102560923,6,,
2018,107273140,102560924,7,,
2018,107277130,102565268,5,,
2018,107268519,102565268,7,,
2018,107268523,102560933,6,,
2018,107268526,102565276,7,,
2018,107277135,102560937,7,,
2018,107277136,102565277,7,,
2018,107273154,102555808,7,,
2018,107268531,102555813,5,,
2018,107277145,102565286,7,,
2018,107277146,102560946,4,,
2018,107277150,102565294,6,,
2018,106056246,101219347,7,,
