"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,111057184,4
2018,111061504,5
2018,111061518,5
2018,111054355,5
2018,111061543,5
2018,111054363,5
2018,111057235,5
2018,112573324,5
2018,112577829,4
2018,112581972,4
2018,111057160,5
2018,111061462,4
2018,112573326,5
2018,113058746,4
2018,113072719,5
2018,113064408,5
2018,113072662,5
2018,113077017,4
2018,113077017,2
2018,113081520,4
2018,113081531,5
2018,116606136,5
2018,113067874,5
2018,113067987,5
2018,113068012,5
2018,113072779,4
2018,113064224,5
2018,113064330,5
2018,113077027,5
2018,113077006,5
2018,112573382,4
2018,112577884,5
2018,113058706,5
2018,113058783,4
2018,113072769,5
2018,113081529,5
2018,113077133,4
2018,113081489,4
2018,113064446,5
2018,113064321,4
2018,113064173,5
2018,113068036,4
2018,113081456,4
2018,113077100,5
2018,113072680,5
2018,113081500,5
2018,113058757,5
2018,113064457,5
2018,113068085,5
2018,113067985,5
2018,113068086,5
2018,113064217,4
2018,113064342,5
2018,113067994,5
2018,113072685,5
2018,113072695,4
2018,113077029,4
2018,113077039,5
2018,113081473,4
2018,113072744,5
2018,113077071,5
2018,113072751,5
2018,113077095,5
2018,111057170,5
2018,111054299,5
2018,111054321,4
2018,111061539,5
2018,112573391,5
2018,112581991,5
2018,112582000,5
2018,112573349,5
2018,112577871,4
2018,112573376,4
2018,113058657,5
2018,111057179,5
2018,107054225,5
2018,107054542,5
2018,107054517,4
2018,107054550,4
2018,107054635,4
2018,107054651,5
2018,107054351,5
2018,107054508,5
2018,111054316,5
2018,111054333,5
2018,111054277,5
2018,107054402,5
2018,113067880,5
2018,107054267,4
2018,107054424,5
2018,107054672,5
2018,107054404,5
2018,107054483,5
2018,107054658,5
2018,104542487,4
2018,104542534,5
2018,104542596,4
2018,104542598,5
2018,104542701,4
2018,113058697,5
2018,113081432,5
2018,107054228,4
2018,107054452,5
2018,107054565,5
2018,107054630,5
2018,111057234,5
2018,111057154,5
2018,111061472,5
2018,111061483,5
2018,111054361,5
2018,111061469,5
2018,111054326,5
2018,111057146,5
2018,111054281,5
2018,111054301,5
2018,112581914,5
2018,112573343,5
2018,112581934,5
2018,112577844,5
2018,112577858,4
2018,112573381,5
2018,112581981,5
2018,112577885,5
2018,112577897,4
2018,112582008,5
2018,112577927,5
2018,111054293,5
2018,111061523,5
2018,124736554,5
2018,116611178,5
2018,126621759,5
2018,104542551,5
2018,104542555,5
2018,104542603,4
2018,104542619,4
2018,104542661,5
2018,104542609,5
2018,104542670,4
2018,104542678,5
2018,104542677,5
2018,104542673,5
2018,123610595,5
2018,106622232,4
2018,105255943,4
2018,105256041,4
2018,116606127,5
2018,105256029,5
2018,105255981,5
2018,106622177,5
2018,106622201,4
2018,106622234,5
2018,106622281,5
2018,106622299,5
2018,106622303,5
2018,107054325,5
2018,107054532,4
2018,107054649,4
2018,107054481,4
2018,107054219,4
2018,107054641,5
2018,107054683,5
2018,107054451,4
2018,105255911,4
2018,105255945,5
2018,105255941,5
2018,105255999,3
2018,107054311,5
2018,107054327,4
2018,107054339,5
2018,107054368,5
2018,107054389,4
2018,107054401,5
2018,107054448,5
2018,107054454,5
2018,107054551,5
2018,113064338,5
2018,113064406,5
2018,111057224,5
2018,113077120,5
2018,111061486,5
2018,113067896,5
2018,113077091,5
2018,124171719,5
2018,124171718,5
2018,113076996,4
2018,113081437,5
2018,113072794,4
2018,112573348,5
2018,112577860,5
2018,112581993,5
2018,113064316,4
2018,113067881,5
2018,113067905,4
2018,113064312,4
2018,112573334,5
2018,112577840,5
2018,113058663,5
2018,113058748,4
2018,113058801,5
2018,111057220,5
2018,112581918,5
2018,112581950,5
2018,112573329,5
2018,112581951,4
2018,112581966,5
2018,112573373,5
2018,112581998,4
2018,104542461,4
2018,104542467,4
2018,104542704,4
2018,106622140,5
2018,106622152,5
2018,106622198,5
2018,106622282,5
2018,106622322,5
2018,106622169,5
2018,106622275,5
2018,106622277,5
2018,106622338,5
2018,104542554,5
2018,104542644,4
2018,104542669,5
2018,104542590,4
2018,104542657,5
2018,104542549,4
2018,106622178,5
2018,106622286,4
2018,106622340,5
2018,106622350,5
2018,105256018,4
2018,106622157,5
2018,106622287,4
2018,106622360,4
2018,105255878,5
2018,105256016,5
2018,105255921,4
2018,105255990,5
2018,105255832,3
2018,105255838,3
2018,105255988,5
2018,105256012,5
2018,116616128,5
2018,104542463,5
2018,104542700,5
2018,111057204,5
2018,111061536,5
2018,113068035,5
2018,113072724,4
2018,113081481,4
2018,120315222,5
2018,123610472,4
2018,107054494,5
2018,107054642,5
2018,107054329,5
2018,107054336,5
2018,111061526,5
2018,111054367,5
2018,113064444,5
2018,113077011,5
2018,123610652,5
2018,105255829,5
2018,105255850,5
2018,105255882,4
2018,105255958,5
2018,105255996,5
2018,105256013,5
2018,105255883,5
2018,105255954,5
2018,105256010,4
2018,104542462,5
2018,104542517,5
2018,104542572,4
2018,104542597,4
2018,104542620,5
2018,104542622,4
2018,104542703,5
2018,104542735,5
2018,104542514,4
2018,104542652,5
2018,104542466,5
2018,104542508,5
2018,104542513,4
2018,104542601,4
2018,120321367,5
2018,107054412,5
2018,107054407,5
2018,107054478,5
2018,107054487,4
2018,107054534,5
2018,107054581,5
2018,111054278,5
2018,105255852,5
2018,105256004,5
2018,105255898,4
2018,105255925,5
2018,105256023,5
2018,113081433,5
2018,113072704,5
2018,113081568,5
2018,106622248,5
2018,106622295,5
2018,106622320,5
2018,106622145,5
2018,106622189,5
2018,106622257,5
2018,106622334,5
2018,106622356,5
2018,106622358,5
2018,104542683,4
2018,104542481,5
2018,104542614,4
2018,104542702,4
2018,106622164,5
2018,106622242,5
2018,106622270,5
2018,106622336,5
2018,106622241,4
2018,106622363,4
2018,106622146,5
2018,105255997,4
2018,113081438,5
2018,105255927,4
2018,105255966,5
2018,105255964,5
2018,110770688,5
2018,106622137,4
2018,106622252,5
