"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,113077039,116435509,21,34331009
2018,113077071,116439747,16,34331019
2018,113081521,116435575,3,34327925
2018,113077095,116435577,1,34331025
2018,120321367,123675094,18,36888794
2018,112577858,115946966,21,34180533
2018,112577885,115946998,21,34180539
2018,112577897,115951501,19,34180544
2018,112577927,115951526,17,34175176
2018,104542462,107758561,3,31568513
2018,104542469,107758573,1,31568517
2018,104542504,107758610,25,31568530
2018,104542504,107758611,5,31568531
2018,104542502,107758611,25,31568529
2018,104542502,107758610,17,31568528
2018,104542572,107758686,3,31568548
2018,104542590,107758711,21,31568549
2018,104542597,107758714,3,31568552
2018,104542606,107758720,24,31568556
2018,104542619,107758737,1,31568561
2018,104542661,107758779,9,31568567
2018,104542673,107758791,3,31568573
2018,104542732,107758858,24,31568586
2018,105255837,108479511,1,31783348
2018,105255883,108479556,5,31783362
2018,105255912,108479589,7,31783367
2018,105255954,108479629,26,31783375
2018,105255997,108479672,19,31783387
2018,105256010,108479684,21,31783389
2018,105255850,108479514,3,31783350
2018,105255958,108479634,3,31783376
2018,105255978,108479653,1,31783382
2018,105255996,108479566,26,31783386
2018,105256013,108479688,21,31783390
2018,105256018,108479690,3,31783392
2018,105255832,108479505,1,31783346
2018,105255838,108479505,24,31783349
2018,105255988,108479666,3,31783385
2018,105255898,108479575,3,31783364
2018,105255941,108479614,21,31783372
2018,105255975,108479650,3,31783381
2018,105256029,108479703,1,31783395
2018,105255852,108479526,3,31783351
2018,105256004,108479678,3,31783388
2018,105255927,108479603,3,31783371
2018,105255966,108479636,24,31783379
2018,105255964,108479636,24,31783377
2018,105255966,108479637,24,31783380
2018,105255964,108479637,24,31783378
2018,105255872,108479544,1,31783359
2018,105255834,108479508,1,31783347
2018,105255878,108479549,3,31783360
2018,105256016,108479689,3,31783391
2018,105255911,108479584,24,31783366
2018,105255911,108479585,24,31783368
2018,105255945,108479620,13,31783374
2018,105255981,108479655,3,31783383
2018,105255862,108479534,24,31783357
2018,105255903,108479578,24,31783365
2018,105255925,108479600,3,31783370
2018,105255943,108479619,21,31783373
2018,105256023,108479694,3,31783393
2018,105256041,108479712,21,31783398
2018,113072695,116439710,3,34331002
2018,113077029,116435492,5,34331004
2018,113081473,116435515,24,34327918
2018,112581921,115946924,18,34176802
2018,112581921,115944041,18,34176801
2018,112573346,115944065,24,34175157
2018,112573349,115944067,3,34175158
2018,112577871,115944104,24,34175164
2018,112573376,115944105,24,34180536
2018,112573376,115951470,24,34180535
2018,112577871,115951470,24,34175162
2018,112577871,115944102,18,34175165
2018,112573376,115944104,24,34180537
2018,112577871,115944105,24,34175163
2018,112573376,115944102,1,34176814
2018,112581991,115944119,19,34175171
2018,112573391,115944119,17,34180541
2018,112573401,115944126,1,34175173
2018,112582000,115951494,17,34180543
2018,112577904,115944138,21,34176818
2018,107054452,110308482,21,32330630
2018,107054630,110308656,3,32330665
2018,106622157,109867795,26,32197798
2018,106622234,109867880,21,32197818
2018,106622287,109867935,21,32197836
2018,106622299,109867951,24,32197839
2018,106622299,109867948,24,32197841
2018,106622299,109867949,24,32197840
2018,106622353,109868015,1,32197855
2018,106622360,109868026,3,32197860
2018,107054228,110308234,1,32330568
2018,107054261,110308267,3,32330572
2018,107054299,110308313,16,32330580
2018,107054565,110308590,3,32330651
2018,111061481,114388222,1,33652892
2018,111054316,114396411,3,33652901
2018,111054333,114388258,3,33642077
2018,111057204,114390917,15,33642078
2018,111061532,114390934,24,33652909
2018,111061536,114388272,3,33646956
2018,111057224,114396451,21,33642086
2018,116606485,119949864,24,35540363
2018,107054253,110308265,1,32330571
2018,107054311,110308329,3,32330584
2018,107054327,110308324,24,32330586
2018,107054327,110308323,24,32330588
2018,107054327,110308319,24,32330591
2018,107054339,110308355,5,32330596
2018,107054347,110308368,1,32330600
2018,107054368,110308384,3,32330604
2018,107054389,110308403,25,32330610
2018,107054401,110308403,5,32330614
2018,107054389,110308396,17,32330612
2018,107054401,110308396,25,32330615
2018,107054448,110308473,3,32330628
2018,107054454,110308481,21,32330631
2018,107054551,110308578,5,32330648
2018,107054639,110308668,1,32330667
2018,104542481,107758587,3,31568520
2018,104542487,107758594,21,31568523
2018,104542531,107758641,1,31568538
2018,104542598,107758716,21,31568553
2018,104542701,107758822,3,31568578
2018,113077011,116430480,24,34324578
2018,113077066,116439751,1,34327924
2018,113081522,116430558,1,34324600
2018,104542489,107758596,1,31568525
2018,112577821,115946935,18,34175154
2018,112573386,115946997,18,34175169
2018,112573386,115946999,18,34175168
2018,112573381,115951479,17,34175166
2018,113058697,116426234,21,34320091
2018,113081432,116439687,21,34327903
2018,113064369,116422129,16,34320117
2018,113072724,116435518,3,34331010
2018,113081481,116439732,3,34324587
2018,113072724,116439732,18,34327919
2018,113081481,116435518,18,34324589
2018,113058743,116422084,18,34326963
2018,113068035,116422149,17,34326981
2018,113058657,116421943,21,34326942
2018,113067910,116426197,18,34320083
2018,116616318,119944965,9,35535368
2018,116606127,119939624,13,35540276
2018,104542466,107758569,17,31568515
2018,104542508,107758616,1,31568533
2018,104542555,107758665,25,31568544
2018,104542551,107758668,25,31568543
2018,104542555,107758668,3,31568546
2018,104542551,107758665,3,31568542
2018,104542603,107758722,21,31568555
2018,106622172,109867812,24,32197806
2018,106622172,109867813,24,32197805
2018,106622223,109867871,2,32197816
2018,120315222,123675098,3,36894426
2018,116616128,119944620,5,35540278
2018,104542527,107758636,1,31568537
2018,104542607,107758724,9,31568557
2018,104542620,107758741,3,31568562
2018,104542614,107758731,21,31568559
2018,104542702,107758821,3,31568579
2018,104542703,107758823,17,31568580
2018,104542735,107758853,3,31568588
2018,113064338,116426292,17,34320102
2018,113064343,116426295,18,34323688
2018,113068034,116417222,18,34320120
2018,113064406,116417229,21,34326985
2018,111061469,114396378,21,33646949
2018,111061534,114396443,1,33642082
2018,111057234,114396457,21,33646962
2018,111057154,114396377,3,33652889
2018,111061472,114388214,26,33652891
2018,111061483,114396392,3,33642073
2018,111054361,114388282,21,33652910
2018,110770688,114110537,3,33561165
2018,111054326,114396418,1,33652904
2018,111054356,114396446,24,33642084
2018,111057146,114388194,3,33652886
2018,111061456,114390845,14,33646945
2018,111054281,114388201,21,33646947
2018,111054293,114388218,1,33652890
2018,111054301,114388234,21,33652898
2018,111057184,114390886,21,33652899
2018,111057186,114388245,15,33642075
2018,111061504,114396410,3,33652902
2018,111061518,114396428,3,33642079
2018,111061523,114390925,16,33646955
2018,111054355,114396444,3,33642083
2018,111054363,114388284,3,33652911
2018,111054363,114396452,16,33646958
2018,111061543,114388284,16,33646959
2018,111061543,114396452,3,33646960
2018,112581934,115946949,17,34176807
2018,112577844,115951436,21,34176809
2018,112581981,115946991,19,34176815
2018,111061495,114388231,24,33646954
2018,111057191,114390894,15,33652900
2018,111057220,114388279,21,33642085
2018,111057160,114390864,26,33642070
2018,111057201,114396424,1,33642076
2018,111057235,114396458,3,33642087
2018,111057179,114390883,3,33652896
2018,111061462,114390855,3,33646948
2018,111061471,114396379,9,33642067
2018,111054336,114390919,24,33652907
2018,111054349,114388270,7,33652908
2018,111061475,114396383,16,33642071
2018,111057170,114396391,3,33642072
2018,111054299,114396394,1,33652893
2018,111054321,114390896,3,33652903
2018,111061539,114388274,21,33646957
2018,111054278,114390849,16,33652888
2018,111054291,114390867,1,33642068
2018,111054291,114396380,1,33642069
2018,111054351,114396438,16,33642081
2018,112577853,115951454,18,34175159
2018,112582008,115951498,3,34176817
2018,113064444,116417264,17,34323708
2018,111061526,114390928,3,33642080
2018,111054367,114396455,3,33646961
2018,113077091,116435570,24,34331023
2018,113064159,116417074,24,34323636
2018,113067896,116426163,18,34323639
2018,113067896,116426162,24,34320078
2018,113068046,116426344,19,34326984
2018,112581914,115946919,3,34176797
2018,112573343,115944063,3,34175155
2018,112582023,115947044,18,34180545
