"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,110414270,63,1,,119342175
2018,110409235,63,800,,119342099
2018,106064805,63,1,,113689855
2018,106064805,25,150,,113692789
2018,106064805,20,40,,113698316
2018,106064805,9,0,,113692785
2018,106060330,64,1000,,113698334
2018,106056270,63,200,,113698339
2018,106060281,10,,,113689808
2018,106056221,20,3764,,113689814
2018,106064781,20,2247,,113689821
2018,106060326,63,150,,113692804
2018,106060336,63,1,,113698354
2018,106060338,38,1,,113698357
2018,106056279,63,1,,113689887
2018,105819776,13,150,26-JAN-18,113380335
2018,107273068,21,300,,115251690
2018,107277070,63,160,,115254903
2018,107277070,20,250,,115251728
2018,107277075,3,10000,,115254912
2018,107273106,21,2375,,115254919
2018,107268486,20,383,,115254939
2018,107268489,6,277,,115259180
2018,107268495,63,31,,115254960
2018,107268495,20,75,,115254959
2018,107268495,9,0,,115254958
2018,107268500,13,1,,115254966
2018,107268500,20,7400,,115254967
2018,107268500,6,1,,115254965
2018,107273133,6,694,,115251770
2018,107277126,25,10,,115251778
2018,107277126,63,30,,115254983
2018,107277126,22,0,,115259215
2018,107277126,9,0,,115254982
2018,107277126,7,1000,,115254981
2018,107273140,19,235,,115251780
2018,107268517,38,1000,,115254989
2018,107277135,63,1,,115259235
2018,107277135,6,1000,,115259234
2018,107277137,63,200,,115255000
2018,107277146,35,840,,115255014
2018,107277148,58,1600,,115259255
2018,107277148,26,350,,115259253
2018,107277148,7,400,,115259251
2018,107268538,38,250,,115259259
2018,106056215,8,10,,113692740
2018,106064770,63,1,,113692746
2018,106056216,63,450,,113692745
2018,106056216,17,1,,113698281
2018,106056216,60,2200,,113692744
2018,106056217,13,647,,113692747
2018,106056218,7,3000,,113689809
2018,106060284,25,1925,,113692750
2018,106060283,25,1500,,113689812
2018,106060283,9,0,,113689811
2018,106060283,63,1,,113689813
2018,106064777,15,50000,,113692755
2018,106064777,63,50000,,113692756
2018,106064778,15,50000,02-AUG-18,113692757
2018,106060285,20,200,,113689817
2018,106056225,63,1,,113698285
2018,106064782,20,5000,,113689822
2018,106060288,15,50000,,113698287
2018,106064787,63,500,,113698290
2018,106064791,63,360,,113692767
2018,106064790,20,900,,113698292
2018,106064793,38,350,,113698297
2018,106056234,63,1,,113698305
2018,106060296,26,400,,113698306
2018,106056235,20,74,,113689834
2018,106060297,20,100,,113698308
2018,106060304,10,,,113689842
2018,106060302,20,1564,,113698310
2018,106056242,20,500,,113689844
2018,106056241,42,2500,,113698312
2018,106064799,63,1,,113692776
2018,106064800,17,500,,113692779
2018,106064800,63,100,,113692780
2018,106064802,29,1,,113692786
2018,106064803,7,800,,113692788
2018,106060311,3,1,,113698317
2018,106060313,7,200,,113689856
2018,106056257,17,5414,,113689859
2018,106060317,63,0,,113692796
2018,106056258,63,1,,113698321
2018,106064810,7,350,,113689860
2018,106064810,17,400,,113692795
2018,106064813,7,2400,,113692801
2018,106060325,16,50,,113692803
2018,106060325,63,175,,113689867
2018,106060327,38,1,17-AUG-18,113689868
2018,106060332,11,2,,113692809
2018,106056268,38,100,,113689873
