offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
73408342,67354644,45,C,20,,,
73405438,67352375,40,C,18,,,
73405439,67352375,35,C,18,,,
73407373,67352376,51,C,18,,,
73393077,67352377,49,C,25,0,F,
73393078,67352377,5,C,25,,,
73388392,67352378,5,C,20,,,
73396673,67352379,7,C,20,,,
73396674,67352380,23,C,8,,,
73388393,67352381,21,C,20,,,
73396675,67352382,45,C,12,,,
73407374,67352383,44,C,20,,,
73400547,67352384,16,C,20,,,
73400548,67352384,35,C,20,,,
73393079,67352385,5,C,20,,,
73407375,67352386,41,C,8,,,
73408046,67352387,2,C,20,,,
73393080,67352388,23,C,12,,,
73400549,67352389,5,C,20,,,
73407376,67352390,51,C,13,,,
73388394,67352391,21,C,20,,,
73400550,67352392,23,C,8,,,
73397010,67352393,5,C,20,,,
73408047,67352394,45,C,8,,,
73408048,67352395,51,C,18,,,
73397011,67352396,51,C,20,,,
73393081,67352397,16,C,13,,,
73393082,67352397,35,C,13,,,
73393083,67352398,51,C,20,,,
73388395,67352399,49,C,20,0,N,
73393084,67352400,16,C,13,,,
73393085,67352400,35,C,13,,,
73400551,67352401,39,C,20,,,
73408049,67352402,51,C,20,,,
73408050,67352402,5,C,20,,,
73397012,67352403,41,C,25,,,
73408051,67352404,5,C,20,,,
73396676,67352405,45,C,20,,,
73405440,67352406,11,C,20,,,
73405441,67352406,41,C,20,,,
73393086,67352407,40,C,20,,,
73393087,67352407,5,C,20,,,
73407377,67352408,5,C,20,,,
73400552,67352409,5,C,20,,,
73405442,67352410,51,C,20,,,
73397013,67352411,49,C,25,0,F,
73397014,67352411,5,C,25,,,
73407378,67352412,14,C,25,,,
73405443,67352413,49,C,20,0,F,
73388396,67352414,49,C,20,0,F,
73393088,67352415,45,C,20,,,
73388397,67352416,45,C,20,,,
73400553,67352417,2,C,25,,,
73408052,67352418,45,C,20,,,
73408053,67352418,21,C,20,,,
73397015,67352419,44,C,20,,,
73400554,67352420,45,A,20,,,
73400555,67352420,5,C,20,,,
73394047,67355643,49,C,7,0,N,
73394048,67355643,5,C,7,,,
73405470,67353477,56,C,20,,,
73405444,67352421,45,C,20,,,
73388398,67352422,45,C,20,,,
73397016,67352423,7,C,20,,,
73405445,67352424,51,C,20,,,
73405446,67352425,23,C,12,,,
73397017,67352426,45,C,20,,,
73397018,67352426,5,C,20,,,
73400556,67352427,11,C,20,,,
73400557,67352427,2,C,20,,,
73400558,67352428,16,C,13,,,
73400559,67352428,35,C,13,,,
73400560,67352428,39,C,13,,,
73396677,67352429,49,C,20,0,N,
73396678,67352429,5,C,20,,,
73405447,67352430,51,C,20,,,
73393969,67352431,49,C,20,0,N,
73393970,67352431,5,C,20,,,
73400561,67352432,51,C,25,,,
73388399,67352433,11,C,17,,,
73396679,67352434,49,C,20,0,F,
73396680,67352434,5,C,20,,,
73393971,67352435,51,C,20,,,
73396681,67352436,46,C,20,,,
73407379,67352437,2,C,21,,,
73405448,67352438,5,C,20,,,
73397019,67352439,2,C,20,,,
73393972,67352440,23,C,12,,,
73396682,67352441,23,C,8,,,
73396683,67352442,45,C,20,,,
73407381,67352443,35,C,23,,,
73407380,67352443,45,C,23,,,
73400562,67352444,39,C,13,,,
73393973,67352445,11,C,24,,,
73393974,67352445,46,C,24,,,
73397912,67352446,46,C,20,,,
73396684,67352447,5,C,20,,,
73388400,67352448,5,C,20,,,
73393975,67352449,49,C,22,0,F,
73393976,67352449,5,C,22,,,
73396685,67352450,40,C,8,,,
73396686,67352450,35,C,8,,,
73400563,67352451,41,C,2,,,
73407382,67352452,16,C,13,,,
73407383,67352452,35,C,13,,,
73393977,67352453,21,C,20,,,
73396687,67352454,11,C,11,,,
73388401,67352455,51,C,20,,,
73408054,67352456,45,C,20,,,
73405449,67352457,5,C,4,,,
73396688,67352458,45,C,20,,,
73400564,67352459,51,C,18,,,
73400565,67352460,45,C,20,,,
73396689,67352461,27,C,20,,,
73408055,67352462,5,C,20,,,
73400566,67352463,49,C,20,0,F,
73400567,67352463,5,C,20,,,
73397913,67352464,45,C,20,,,
73397914,67352464,5,C,20,,,
73396690,67352465,51,C,20,,,
73396691,67352465,35,C,13,,,
73407384,67352466,45,C,20,,,
73407385,67352467,45,C,20,,,
73400568,67352468,44,C,20,,,
73397915,67352469,51,C,22,,,
73405450,67352470,41,C,20,,,
73408056,67352471,45,C,20,,,
73408057,67352472,16,C,13,,,
73408058,67352472,35,C,13,,,
73407386,67352473,14,C,11,,,
73397916,67352474,45,C,20,,,
73388402,67352475,51,C,20,,,
73393978,67352476,16,C,20,,,
73393979,67352476,35,C,20,,,
73393980,67352477,23,C,8,,,
73407387,67352479,49,C,11,0,N,
73417570,67365519,56,C,20,,,
73429791,67365520,41,C,20,,,
73388378,67351390,21,A,20,,,
73408029,67351391,49,C,24,0,F,
73408030,67351391,5,C,24,,,
73408031,67351392,45,C,25,,,
73397001,67351393,5,C,20,,,
73388379,67351394,29,C,20,,,
73388380,67351394,51,C,20,,,
73400539,67351395,29,C,13,,,
73400540,67351395,36,C,13,,,
73400541,67351395,45,C,13,,,
73408032,67351396,11,C,8,,,
73408033,67351396,46,C,8,,,
73397002,67351397,5,C,18,,,
73397003,67351398,49,C,20,0,N,
73407356,67351399,45,C,20,,,
73408034,67351400,49,C,21,0,N,
73408035,67351400,5,C,21,,,
73388381,67351401,21,C,18,,,
73388382,67351401,28,C,18,,,
73400542,67351402,23,C,46,,,
73388383,67351403,49,C,20,0,N,
73396671,67351404,49,C,20,0,N,
73393062,67351405,23,C,12,,,
73388384,67351407,27,C,20,,,
73408036,67351408,40,C,20,,,
73408037,67351408,28,C,13,,,
73408038,67351408,35,C,13,,,
73393063,67351409,35,C,13,,,
73407357,67351410,14,C,20,,,
73407358,67351411,11,C,7,,,
73407359,67351413,36,C,20,,,
73407360,67351413,45,C,20,,,
73407361,67351413,21,C,20,,,
73407362,67351414,45,C,25,,,
73407363,67351415,45,C,13,,,
73408039,67351416,23,C,8,,,
73388385,67351417,5,C,20,,,
73408040,67351418,5,C,13,,,
73407364,67351419,49,C,20,0,N,
73405435,67351420,7,C,20,,,
73400543,67351421,7,C,18,,,
73393064,67351422,21,C,20,,,
73393065,67351423,11,C,7,,,
73393066,67351423,2,C,7,,,
73397004,67351424,45,C,2,,,
73397005,67351424,11,C,2,,,
73397006,67351424,2,A,2,,,
73408041,67351425,51,C,20,,,
73408042,67351426,23,C,8,,,
73388386,67351427,23,C,12,,,
73397007,67351428,5,C,20,,,
73393067,67351429,45,C,20,,,
73407161,67356807,46,C,20,,,
73405437,67351432,46,C,13,,,
73407365,67351430,44,C,20,,,
73405436,67351431,51,C,20,,,
73407366,67351433,27,C,13,,,
73407367,67351433,39,C,13,,,
73393068,67351434,21,C,20,,,
73393069,67351435,45,C,20,,,
73393070,67351436,27,C,20,,,
73400544,67351437,51,C,20,,,
73400545,67351437,5,C,20,,,
73407368,67351438,27,C,20,,,
73397008,67351439,51,C,20,,,
73407369,67351440,14,C,20,,,
73400546,67351441,51,C,13,,,
73393071,67351442,23,C,8,,,
73393072,67351442,16,C,8,,,
73393073,67351442,35,C,8,,,
73388387,67351443,49,C,5,0,F,
73388388,67351443,5,C,5,,,
73407370,67351444,51,C,10,,,
73407371,67351444,45,C,10,,,
73396672,67351445,51,C,20,,,
73408043,67351446,23,C,12,,,
73408044,67351447,51,C,20,,,
73408045,67351447,5,C,20,,,
73393074,67351448,49,C,20,0,F,
