suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,77564524,1,1,5297917
5,77565760,2,1,5297919
5,77558707,1,9,5297941
8,77558709,0,,5297942
5,77558710,1,9,5297943
4,77559798,1,9,5297945
5,77559853,1,9,5297946
5,77563414,28,1,5297959
5,77563423,112,1,5297960
5,77564582,28,1,5297961
5,77565803,2,9,5297966
8,77565829,4,9,5297967
5,77565836,1,9,5297968
5,77568257,1,1,5297977
5,77548064,54,1,5302143
5,77548071,1,1,5302144
5,77549206,2,9,5302145
5,77550469,448,1,5302152
3,77550476,1,1,5302153
5,77639940,1,11,5302203
5,77643549,1.025,1,5302216
5,77643561,1.075,1,5302217
5,77643563,1,11,5302218
5,77647180,36.073,3,5302234
5,77637522,28,1,5302262
5,77637546,1,9,5302263
4,77637549,1,9,5302264
5,77637552,1,9,5302265
6,77637569,10,9,5302266
5,77639951,0.033,3,5302271
1,77639957,29.096,1,5302272
12,77639970,0.099,1,5302273
5,77639985,0.087,1,5302274
16,77640016,30,1,5302275
5,77646070,1,1,5302293
5,77638836,2,9,5302347
5,77638840,1,1,5302348
5,77638846,2,1,5302349
5,77638857,1,9,5302350
5,77622801,0.004,1,5306646
4,77620432,12,9,5306703
5,77620446,6,9,5306704
5,77622829,1.033,1,5306708
12,77622872,69.007,1,5306709
5,77622880,2.018,1,5306710
5,77620452,2,9,5306775
5,77620457,1,9,5306776
3,77620460,28,1,5306777
5,77620469,1,9,5306778
5,77620471,0.004,1,5306779
12,77620472,1,1,5306780
5,77620476,1,9,5306781
16,77620480,1,9,5306782
5,77620487,2,1,5306783
15,77620489,0,,5306784
5,77620491,2,1,5306785
5,77621695,2.029,1,5306788
5,77621696,1.015,1,5306789
12,77621712,1,11,5306790
12,77621718,1,1,5306791
5,77621720,331.034,4,5306792
5,77677426,9.021,1,5311026
5,77679928,40,1,5311033
5,77679931,5.025,1,5311034
5,77679946,0.001,1,5311035
5,77678823,0.185,3,5311075
12,77678825,0.029,1,5311076
5,77683684,23,1,5311090
16,77683686,23,9,5311091
12,77676318,20.035,1,5311126
8,77676325,4,9,5311127
12,77676334,1.025,1,5311128
5,77676353,0.005,1,5311129
12,77676365,0.002,1,5311130
5,77676382,67.076,1,5311131
5,77676386,9.001,1,5311132
5,77490117,1,1,5284630
5,77558716,2,1,5298002
2,77558720,2,9,5298003
5,77558742,28,1,5298004
2,77558749,56,1,5298005
2,77558751,7,9,5298006
5,77558754,1,9,5298007
4,77558757,1,9,5298008
5,77558761,1,1,5298009
8,77558765,0,,5298010
5,77558775,1,1,5298011
4,77558781,1,9,5298012
15,77559859,1,1,5298013
2,77563434,0.001,1,5298029
5,77563436,1,1,5298030
5,77563437,1,9,5298031
4,77563438,1,1,5298032
5,77563444,1,1,5298033
2,77563451,1,1,5298034
5,77563453,29,1,5298035
5,77563457,1,9,5298036
5,77563473,2,9,5298037
4,77563482,3,9,5298038
16,77563491,1,9,5298039
5,77564658,9,9,5298041
5,77564674,3,9,5298042
5,77568298,1,9,5298051
8,77568311,88,9,5298052
