bias_id,offense_id
21,73408342
21,73405438
21,73405439
21,73407373
21,73393077
21,73393078
21,73388392
21,73396673
21,73396674
21,73388393
21,73396675
21,73407374
21,73400547
21,73400548
21,73393079
21,73407375
21,73408046
21,73393080
21,73400549
21,73407376
21,73388394
21,73400550
21,73397010
21,73408047
21,73408048
21,73397011
21,73393081
21,73393082
21,73393083
21,73388395
21,73393084
21,73393085
21,73400551
21,73408049
21,73408050
21,73397012
21,73408051
21,73396676
21,73405440
21,73405441
21,73393086
21,73393087
21,73407377
21,73400552
21,73405442
21,73397013
21,73397014
21,73407378
21,73405443
21,73388396
21,73393088
21,73388397
21,73400553
21,73408052
21,73408053
21,73397015
21,73400554
21,73400555
21,73394047
21,73394048
21,73405470
21,73405444
21,73388398
21,73397016
21,73405445
21,73405446
21,73397017
21,73397018
21,73400556
21,73400557
21,73400558
21,73400559
21,73400560
21,73396677
21,73396678
21,73405447
21,73393969
21,73393970
21,73400561
21,73388399
21,73396679
21,73396680
21,73393971
21,73396681
21,73407379
21,73405448
21,73397019
21,73393972
21,73396682
21,73396683
21,73407381
21,73407380
21,73400562
21,73393973
21,73393974
21,73397912
21,73396684
21,73388400
21,73393975
21,73393976
21,73396685
21,73396686
21,73400563
21,73407382
21,73407383
21,73393977
21,73396687
21,73388401
21,73408054
21,73405449
21,73396688
21,73400564
21,73400565
21,73396689
21,73408055
21,73400566
21,73400567
21,73397913
21,73397914
21,73396690
21,73396691
21,73407384
21,73407385
21,73400568
21,73397915
21,73405450
21,73408056
21,73408057
21,73408058
21,73407386
21,73397916
21,73388402
21,73393978
21,73393979
21,73393980
21,73407387
22,73417570
21,73429791
21,73388378
21,73408029
21,73408030
21,73408031
21,73397001
21,73388379
21,73388380
21,73400539
21,73400540
21,73400541
21,73408032
21,73408033
21,73397002
21,73397003
21,73407356
21,73408034
21,73408035
21,73388381
21,73388382
21,73400542
21,73388383
21,73396671
21,73393062
21,73388384
21,73408036
21,73408037
21,73408038
21,73393063
21,73407357
21,73407358
21,73407359
21,73407360
21,73407361
21,73407362
21,73407363
21,73408039
21,73388385
21,73408040
21,73407364
21,73405435
21,73400543
21,73393064
21,73393065
21,73393066
21,73397004
21,73397005
21,73397006
21,73408041
21,73408042
21,73388386
21,73397007
21,73393067
21,73407161
21,73405437
21,73407365
21,73405436
21,73407366
21,73407367
21,73393068
21,73393069
21,73393070
21,73400544
21,73400545
21,73407368
21,73397008
21,73407369
21,73400546
21,73393071
21,73393072
21,73393073
21,73388387
21,73388388
21,73407370
21,73407371
21,73396672
21,73408043
21,73408044
21,73408045
21,73393074
