victim_id,injury_id
70127289,5
70127291,5
70127305,4
70127306,4
70127311,4
70127312,5
70127313,4
70127314,5
70127316,4
70127321,4
70127320,5
70127326,4
70127329,4
70127330,5
70128397,4
70127344,4
70127351,4
70127350,4
70127353,5
70127356,5
70128269,5
70128275,4
70128279,5
70128281,5
70128287,4
70128292,4
70128298,4
70141238,4
70127195,4
70127196,6
70127207,5
70127208,4
70127244,5
70127257,4
70127263,4
70127265,5
70127269,4
70127270,4
70127271,6
70127271,7
70127272,5
70127274,4
70127278,4
70127279,5
70127281,5
70127282,5
70127284,4
70127287,5
70131576,4
70128373,5
70128381,5
70128380,4
70128382,4
70128385,4
70128399,4
70128401,5
70128408,5
70128410,4
70128411,5
70128413,4
70128419,4
70128422,5
70128423,6
70128435,5
70129337,4
70129339,4
70129340,5
70129348,5
70129349,4
70129350,4
70129357,4
70129358,4
70128303,4
70128308,3
70128308,6
70128309,6
70128320,4
70128333,5
70128334,5
70128338,5
70128339,5
70128341,4
70128345,4
70128346,4
70128359,5
70129443,5
70128363,6
70128365,4
70128368,4
70129501,5
70129503,4
70129504,5
70129505,5
70129508,4
70129509,4
70129511,4
70129512,4
70130416,5
70130429,4
70130435,5
70130442,4
70130444,3
70129363,4
70129379,5
70129380,5
70129381,4
70129391,4
70129413,5
70129418,4
70129419,4
70129429,4
70129433,4
70129439,4
70129448,5
70129449,4
70129454,5
70129455,4
70129468,5
70129469,3
70129469,4
70129471,4
70129475,5
70129476,5
70129480,4
70129484,5
70133660,5
70130520,2
70130520,7
70130524,3
70130524,6
70130530,5
70130531,5
70130532,4
70130445,5
70130462,4
70130541,5
70130550,4
70130551,5
70130553,4
70130554,4
70130557,5
70130559,5
70130563,5
70130564,5
70130571,5
70130573,3
70130573,4
70130575,4
70130576,4
70130580,4
70130581,4
70130584,3
70130584,6
70130589,4
70131486,4
70131487,4
70131488,4
70131489,4
70131493,4
70131499,4
70131504,4
70131510,6
70131510,8
70131513,3
70131513,4
70130486,4
70130490,5
70130492,5
70130494,5
70130495,5
70130496,5
70130497,5
70130498,5
70130493,5
70130499,4
70130502,4
70131530,4
70131537,4
70131541,5
70131542,5
70131545,5
70131547,5
70131549,5
70131551,5
70131556,5
70131558,4
70131561,5
70131562,4
