"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,97064405,1,
2016,96544942,9,
2016,97064356,1,
2016,97065191,1,
2016,97064518,2,
2016,97064519,2,
2016,97065003,1,
2016,103721707,10,
2016,102620646,8,
2016,102620654,2,
2016,102620651,2,
2016,97705543,1,
2016,103721976,8,
2016,103721932,8,
2016,103722009,8,
2016,103721995,8,
2016,103721952,8,
2016,103721935,8,
2016,103721989,8,
2016,103722000,8,
2016,101712040,2,
2016,101243809,1,
2016,96544958,1,
2016,96545806,17,
2016,90301051,8,
2016,90300824,1,
2016,90300908,1,
2016,90300975,1,
2016,90301504,9,
2016,90301239,8,
2016,90301240,8,
2016,90301241,8,
2016,90301273,8,
2016,90301281,3,
2016,90301282,3,
2016,90301346,3,
2016,90301347,3,
2016,90301376,9,
2016,90301377,9,
2016,90301889,1,
2016,90301575,6,
2016,90302207,2,
2016,90302208,2,
2016,90302209,2,
2016,90302210,2,
2016,90302211,2,
2016,90302212,2,
2016,90301938,9,
2016,90301960,10,
2016,90302115,9,
2016,90302116,9,
2016,90302131,6,
2016,90302155,9,
2016,90302203,2,
2016,90302204,2,
2016,90302205,2,
2016,90302206,2,
2016,90302265,9,
2016,90302274,2,
2016,90302281,1,
2016,90302381,6,
2016,90302389,9,
2016,90302445,9,
2016,90302446,9,
2016,90302977,1,
2016,90302656,1,
2016,90302792,10,
2016,90302822,1,
2016,90302824,1,
2016,90302825,1,
2016,90303047,9,
2016,90303048,9,
2016,90303130,10,
2016,90307240,10,
2016,90307898,1,
2016,90307899,1,
2016,90307909,1,
2016,90307910,1,
2016,90307911,1,
2016,90307912,1,
2016,90308141,10,
2016,90308162,9,
2016,90308278,10,
2016,90308302,1,
2016,90308381,1,
2016,90308863,1,
2016,90308521,10,
2016,90309366,6,
2016,90308977,10,
2016,90309433,1,
2016,90308592,9,
2016,90308643,2,
2016,90308663,1,
2016,90308664,1,
2016,90308665,1,
2016,90308667,1,
2016,90308668,1,
2016,90308679,1,
2016,90308768,6,
2016,90309652,9,
2016,90309653,10,
2016,90309219,10,
2016,90307038,1,
2016,90307081,10,
2016,90307083,10,
2016,90306764,1,
2016,90307786,1,
2016,90303719,1,
2016,90304748,9,
2016,90304749,9,
2016,90304791,1,
2016,90304920,9,
2016,90305011,1,
2016,90305224,2,
2016,90305345,9,
2016,90305352,9,
2016,90305812,1,
2016,90305438,9,
2016,90306312,1,
2016,90306400,6,
2016,90305752,8,
2016,90305754,9,
2016,90305771,9,
2016,90305776,1,
2016,90305785,1,
2016,90304151,9,
2016,90304152,9,
2016,90304193,1,
2016,90304196,1,
2016,90304551,8,
2016,90303502,1,
2016,90303503,1,
2016,90303507,1,
2016,90303515,1,
2016,90303902,2,
2016,90303903,2,
2016,90303565,10,
2016,90304012,6,
2016,90313145,10,
2016,90313147,10,
2016,90313451,10,
2016,90313452,10,
2016,90313790,10,
2016,90314088,10,
2016,90314092,10,
2016,90314120,10,
2016,90313536,10,
2016,90313544,10,
2016,90313842,10,
2016,90313848,10,
2016,90313874,10,
2016,90313877,10,
2016,90314134,10,
2016,90314240,10,
2016,90314256,4,
2016,90314257,10,
2016,90314258,10,
2016,90314259,10,
2016,90314260,10,
2016,90314262,10,
2016,90314263,10,
2016,90314264,10,
2016,90314306,10,
2016,90314307,10,
2016,90314412,6,
2016,90314454,2,
2016,90314465,1,
2016,90314467,1,
2016,90314541,1,
2016,90314545,9,
2016,90314546,9,
2016,90314547,9,
2016,90314555,4,
2016,90314634,2,
2016,90315488,9,
2016,90314681,10,
2016,90314684,10,
2016,90314694,1,
2016,90315534,9,
2016,90315552,1,
2016,90315560,1,
2016,90314730,1,
2016,90314743,2,
2016,90314752,10,
2016,90314759,1,
2016,90315121,4,
2016,90315122,4,
2016,90315123,4,
2016,90315124,4,
2016,90315125,4,
2016,90315126,4,
2016,90315132,1,
2016,90315140,1,
2016,90315148,10,
2016,90315149,10,
2016,90315150,10,
2016,90315151,10,
2016,90315152,10,
2016,90315153,10,
2016,90315162,9,
2016,90315563,8,
2016,90314778,2,
2016,90314780,2,
2016,90314807,9,
2016,90314820,1,
2016,90315214,9,
2016,90315615,4,
2016,90315616,4,
2016,90315617,4,
2016,90315618,4,
2016,90315619,4,
2016,90315620,9,
2016,90315621,6,
2016,90315627,9,
2016,90315632,1,
2016,90315633,1,
2016,90315637,10,
2016,90315638,10,
2016,90315639,10,
2016,90315645,1,
2016,90314822,1,
2016,90314828,9,
2016,90314829,9,
2016,90314830,9,
2016,90315227,9,
2016,90314890,1,
2016,90315817,1,
2016,90315845,9,
2016,90315855,9,
2016,90314958,1,
2016,90314961,1,
2016,90314962,1,
2016,90315316,9,
2016,90315340,10,
2016,90315350,1,
2016,90315709,1,
2016,90315741,6,
2016,90314978,9,
2016,90315373,10,
2016,90315376,9,
2016,90315857,9,
2016,90315863,10,
2016,90315875,1,
2016,90315889,6,
2016,90315021,9,
2016,90315439,9,
2016,90315460,10,
2016,90315768,1,
2016,90315769,1,
2016,90312875,1,
2016,90312885,1,
2016,90313588,4,
2016,90313899,10,
2016,90313268,10,
2016,90313599,10,
2016,90313606,10,
2016,90313607,10,
2016,90313943,10,
2016,90313968,9,
2016,90312966,10,
2016,90313350,1,
2016,90313351,1,
2016,90313666,10,
2016,90313667,10,
2016,90314026,10,
2016,90313037,1,
2016,90313038,2,
2016,90313039,17,
2016,90313379,10,
2016,90313388,10,
2016,90313692,10,
2016,90313699,10,
2016,90313704,10,
2016,90313714,10,
2016,90314058,10,
2016,90314062,10,
2016,90314069,10,
2016,90313065,10,
2016,90313067,1,
2016,90313751,10,
2016,90309999,10,
2016,90310028,1,
2016,90310696,1,
2016,90310698,2,
2016,90311009,1,
2016,90310039,10,
2016,90310047,1,
2016,90310052,6,
2016,90310068,1,
2016,90310416,9,
2016,90311193,1,
2016,90311110,1,
2016,90311122,1,
2016,90311123,1,
2016,90311331,9,
2016,90312514,10,
2016,90312515,10,
2016,90312521,10,
2016,90312522,10,
2016,90312523,10,
2016,90312524,10,
2016,90312182,10,
2016,90312183,10,
2016,90312532,3,
2016,90312533,3,
2016,90312534,3,
2016,90312535,3,
2016,90312552,2,
2016,90312554,10,
2016,90312564,17,
2016,90312586,1,
2016,90312601,1,
2016,90312602,1,
2016,90312266,10,
2016,90312278,10,
2016,90312279,10,
2016,90312280,10,
2016,90312629,10,
2016,90312666,9,
2016,90312284,10,
2016,90312312,1,
2016,90312331,1,
2016,90312698,10,
2016,90311959,10,
2016,90311963,10,
2016,90312362,10,
2016,90312368,1,
2016,90312377,10,
2016,90312786,6,
2016,90312791,1,
2016,90312417,10,
2016,90312726,10,
2016,90312728,2,
2016,90312764,1,
2016,90312069,1,
2016,90312075,10,
2016,90312084,9,
2016,90312085,9,
2016,90312432,10,
2016,90312435,10,
2016,90312844,9,
2016,90312851,9,
2016,90312853,10,
2016,90312099,1,
2016,90312101,2,
2016,90309724,1,
2016,90310091,9,
2016,90310092,9,
2016,90310111,6,
2016,90310112,2,
2016,90310459,2,
2016,90310460,2,
2016,90310465,1,
2016,90310755,1,
2016,90309752,1,
2016,90309778,9,
2016,90310145,1,
2016,90310149,1,
2016,90310488,9,
2016,90310517,1,
2016,90310518,10,
2016,90310810,1,
2016,90310811,1,
2016,90309818,9,
2016,90309820,1,
2016,90309826,1,
2016,90310209,10,
2016,90310551,9,
2016,90310586,1,
2016,90309836,1,
2016,90309842,1,
2016,90310265,1,
2016,90310274,1,
2016,90310587,1,
2016,90310617,1,
2016,90310621,1,
2016,90310625,1,
2016,90310907,9,
2016,90310908,9,
2016,90310909,9,
2016,90309905,1,
2016,90310647,10,
2016,90310648,10,
2016,90310649,10,
2016,90310976,9,
2016,90309963,10,
2016,90309964,10,
2016,90309965,10,
2016,90309966,10,
2016,90319322,1,
2016,90319328,1,
2016,90319333,10,
2016,90319641,1,
2016,90319647,1,
2016,90319653,10,
2016,90319354,1,
2016,90319363,9,
2016,90319364,9,
2016,90319365,9,
2016,90319377,9,
2016,90319380,9,
2016,90319385,1,
2016,90319423,1,
2016,90319436,10,
2016,90319124,2,
2016,90319131,10,
2016,90319463,10,
2016,90319151,10,
2016,90319152,10,
2016,90319166,6,
2016,90319170,10,
2016,90319216,1,
