"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,99285832,93776418,4,,
2016,99285902,93776481,7,,
2016,99285900,93776481,5,,
2016,93554362,83288808,7,,
2016,92329612,83939981,6,,
2016,91099750,83953930,1,,
2016,91071108,83971911,7,,
2016,91099785,87632385,7,,
2016,91080634,83942212,7,,
2016,92923109,87616352,7,,
2016,92944325,87629319,7,,
2016,92944460,87634278,7,,
2016,90500386,82820517,7,,
2016,90479437,82817468,4,,
2016,92903803,87626444,1,,
2016,89278493,83283457,4,,
2016,89277653,83945305,5,,
2016,89277741,83949595,7,,
2016,89278909,82820596,7,,
2016,89279183,87621265,4,,
2016,89279311,87626410,7,0,
2016,91111666,87633302,7,,
2016,91111746,87636209,7,,
2016,91111747,87636211,7,,
2016,91111166,87613416,4,,
2016,92301129,87630403,7,,
2016,92330865,82818385,7,,
2016,92330919,82820513,7,0,
2016,92330184,83965333,3,,
2016,92331136,87617397,7,,
2016,92331147,87617471,4,,
2016,92330288,83969569,6,,
2016,92331406,87628486,7,,
2016,92329776,83947383,4,,
2016,92329797,83947561,3,,
2016,92329925,83952884,7,,
2016,92330490,83979766,6,,
2016,89888795,83951794,7,,
2016,92329899,83951853,6,,
2016,89277857,83953853,7,,
2016,92943751,82816376,7,,
2016,93554558,82817348,7,,
2016,89278931,82821598,4,,
2016,92943891,82823485,6,,
2016,90500449,82823550,7,,
2016,89278977,82824564,7,0,
2016,91111219,87615385,7,,
2016,91110259,83966393,7,,
2016,90499804,83976378,7,,
2016,90499826,83976499,6,,
2016,90500044,83286633,4,,
2016,90498936,83940018,5,,
2016,90498946,83940097,6,,
2016,90500395,82821478,7,,
2016,90500397,82821499,4,,
2016,90500538,87615378,5,,
2016,90500556,87616328,5,,1
2016,90499486,83962264,4,,
2016,90499548,83964444,6,,
2016,92943277,83975270,1,,
2016,91721449,87623417,7,,
2016,89277933,83957072,6,,
2016,89888602,83943186,7,,
2016,89890533,87635201,7,,
2016,92913450,83967422,7,,
2016,91719991,83949668,7,,
2016,92944051,87618344,7,,
2016,92944068,87618463,5,,
2016,92944145,87622274,6,,
