"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,917,83340205,7194216,"",,09-APR-16,"",13,6,,0,"C","",
2016,917,83340206,7194216,"",,09-APR-16,"",14,6,,0,"C","",
2016,917,83340207,7194216,"",,11-APR-16,"",1,6,,0,"C","",
2016,917,83340208,7194216,"",,12-APR-16,"",12,6,,0,"C","",
2016,917,83340209,7194216,"",,22-APR-16,"",19,6,,0,"C","",
2016,917,83340210,7194216,"",,30-APR-16,"",21,6,,0,"C","",
2016,917,83340212,7194216,"",,12-APR-16,"",10,6,,0,"C","",
2016,917,83340221,7262568,"",,01-JUL-16,"",19,6,,0,"C","",
2016,917,83340222,7262568,"",,01-JUL-16,"",12,6,,0,"C","",
2016,917,83340223,7262568,"",,12-JUL-16,"",1,6,,0,"C","",
2016,917,83340224,7262568,"",,14-JUL-16,"",13,6,,0,"C","",
2016,917,83340225,7262568,"",,23-JUL-16,"",21,6,,0,"C","",
2016,917,83340226,7262568,"",,30-JUL-16,"",18,6,,0,"C","",
2016,917,83340227,7285352,"",,04-AUG-16,"",23,6,,0,"C","",
2016,917,83340228,7285352,"",,08-AUG-16,"",18,6,,0,"C","",
2016,917,83340229,7285352,"",,18-AUG-16,"",14,6,,0,"C","",
2016,917,83340230,7285352,"",,19-AUG-16,"",8,6,,0,"C","",
2016,917,83340231,7285352,"",,19-AUG-16,"",16,6,,0,"C","",
2016,917,83340232,7285352,"",,23-AUG-16,"",17,6,,0,"C","",
2016,917,83340233,7285352,"",,24-AUG-16,"",11,6,,0,"C","",
2016,917,83340234,7285352,"",,25-AUG-16,"",20,6,,0,"C","",
2016,917,83340235,7285352,"",,26-AUG-16,"",0,6,,0,"C","",
2016,917,83340236,7285352,"",,29-AUG-16,"",23,6,,0,"C","",
2016,917,83340241,7194216,"",,15-APR-16,"",12,6,,0,"C","",
2016,917,83340246,7330920,"",,19-OCT-16,"",23,6,,0,"C","",
2016,917,83340247,7330920,"",,27-OCT-16,"",23,6,,0,"C","",
2016,917,83340248,7353704,"",,24-NOV-16,"",14,6,,0,"C","",
2016,917,83340249,7376488,"",,03-DEC-16,"",2,6,,0,"C","",
2016,917,83340250,7376488,"",,04-DEC-16,"",5,6,,0,"C","",
2016,917,83340251,7376488,"",,05-DEC-16,"",16,6,,0,"C","",
2016,917,83340252,7376488,"",,11-DEC-16,"",14,6,,0,"C","",
2016,917,83340253,7376488,"",,12-DEC-16,"",15,6,,0,"C","",
2016,917,83340254,7376488,"",,12-DEC-16,"",18,6,,0,"C","",
2016,917,83340255,7376488,"",,24-DEC-16,"",6,6,,0,"C","",
2016,917,83340256,7376488,"",,29-DEC-16,"",20,6,,0,"C","",
2016,917,83340257,7376488,"",,31-DEC-16,"",21,6,,0,"C","",
2016,917,83340237,7308136,"",,03-SEP-16,"",21,6,,0,"C","",
2016,917,83340238,7308136,"",,04-SEP-16,"",17,6,,0,"C","",
2016,917,83340239,7308136,"",,06-SEP-16,"",11,6,,0,"C","",
2016,917,83340240,7308136,"",,08-SEP-16,"",4,6,,0,"C","",
2016,917,83340242,7308136,"",,14-SEP-16,"",3,6,,0,"C","",
2016,917,83340243,7308136,"",,14-SEP-16,"",14,6,,0,"C","",
2016,917,83340244,7308136,"",,24-SEP-16,"",20,6,,0,"C","",
2016,917,83340245,7308136,"",,29-SEP-16,"",7,6,,0,"C","",
2016,917,83340217,7239784,"",,06-JUN-16,"",6,6,,0,"C","",
2016,917,83340218,7239784,"",,06-JUN-16,"",12,6,,0,"C","",
2016,917,83340219,7239784,"",,22-JUN-16,"",19,6,,0,"C","",
2016,917,83340220,7239784,"",,29-JUN-16,"",0,6,,0,"C","",
2016,917,83340185,7148648,"",,02-FEB-16,"",23,6,,0,"C","",
2016,917,83340186,7148648,"",,07-FEB-16,"",6,6,,0,"C","",
2016,917,83340187,7148648,"",,11-FEB-16,"",19,6,,0,"C","",
2016,917,83340188,7148648,"",,11-FEB-16,"",18,6,,0,"C","",
2016,917,83340189,7148648,"",,11-FEB-16,"",9,6,,0,"C","",
2016,917,83340190,7148648,"",,15-FEB-16,"",17,6,,0,"C","",
2016,917,83340191,7148648,"",,16-FEB-16,"",19,6,,0,"C","",
2016,917,83340192,7148648,"",,18-FEB-16,"",17,6,,0,"C","",
2016,917,83340193,7148648,"",,18-FEB-16,"",17,6,,0,"C","",
2016,917,83340194,7148648,"",,24-FEB-16,"",10,6,,0,"C","",
2016,917,83340180,7125864,"",,05-JAN-16,"",10,6,,0,"C","",
2016,917,83340181,7125864,"",,06-JAN-16,"",20,6,,0,"C","",
2016,917,83340182,7125864,"",,12-JAN-16,"",20,6,,0,"C","",
2016,917,83340183,7125864,"",,23-JAN-16,"",20,6,,0,"C","",
2016,917,83340184,7125864,"",,28-JAN-16,"",20,6,,0,"C","",
2016,917,83340195,7171432,"",,03-MAR-16,"",16,6,,0,"C","",
2016,917,83340196,7171432,"",,04-MAR-16,"",0,6,,0,"C","",
2016,917,83340197,7171432,"",,05-MAR-16,"",21,6,,0,"C","",
2016,917,83340198,7171432,"",,10-MAR-16,"",0,6,,0,"C","",
2016,917,83340199,7171432,"",,12-MAR-16,"",18,6,,0,"C","",
2016,917,83340200,7171432,"",,23-MAR-16,"",2,6,,0,"C","",
2016,917,83340201,7171432,"",,24-MAR-16,"",19,6,,0,"C","",
2016,917,83340202,7171432,"",,26-MAR-16,"",20,6,,0,"C","",
2016,917,83340203,7171432,"",,27-MAR-16,"",14,6,,0,"C","",
2016,917,83340204,7171432,"",,28-MAR-16,"",18,6,,0,"C","",
2016,917,83340211,7217000,"",,09-MAY-16,"",21,6,,0,"C","",
2016,917,83340213,7217000,"",,15-MAY-16,"",13,6,,0,"C","",
2016,917,83340214,7217000,"",,25-MAY-16,"",8,6,,0,"C","",
2016,917,83340215,7217000,"",,25-MAY-16,"",18,6,,0,"C","",
2016,917,83340216,7217000,"",,30-MAY-16,"",15,6,,0,"C","",
2016,917,90119095,7239784,"",17-AUG-18,01-JUN-16,"",8,6,,0,"C","F",6140067
2016,842,92555904,7376413,"",17-AUG-18,15-DEC-16,"",14,6,,0,"C","F",10588028
2016,842,83980862,7376413,"",,18-DEC-16,"",18,4,19-DEC-16,0,"C","",
2016,842,83982134,7376413,"",,30-DEC-16,"",9,4,21-JAN-17,0,"C","",
2016,842,83979728,7376413,"",,09-DEC-16,"",11,4,09-DEC-16,0,"C","",
2016,842,83979818,7376413,"",,12-DEC-16,"",21,4,13-DEC-16,0,"C","",
2016,842,83979855,7376413,"",,09-DEC-16,"",14,4,15-DEC-16,0,"C","",
2016,842,83979903,7376413,"",,17-DEC-16,"",8,4,17-DEC-16,0,"C","",
2016,842,83957148,7216925,"",,31-MAY-16,"",20,4,01-JUN-16,0,"C","",
2016,842,83955965,7216925,"",,18-MAY-16,"",7,4,28-JUL-16,0,"C","",
2016,842,83955966,7216925,"",,17-MAY-16,"",11,4,18-MAY-16,0,"C","",
2016,842,83955978,7216925,"",,18-MAY-16,"",17,4,18-MAY-16,0,"C","",
2016,842,83955989,7216925,"",,18-MAY-16,"",14,4,24-MAY-16,0,"C","",
2016,842,83955991,7216925,"",,18-MAY-16,"",14,4,19-MAY-16,0,"C","",
2016,842,83955992,7216925,"",,19-MAY-16,"",11,4,19-MAY-16,0,"C","",
2016,842,83955996,7216925,"",,19-MAY-16,"",11,4,20-MAY-16,0,"C","",
2016,842,83956012,7216925,"",,20-MAY-16,"",0,4,21-MAY-16,0,"C","",
2016,842,83956016,7216925,"",,20-MAY-16,"",0,4,02-JUL-16,0,"C","",
2016,842,83956057,7216925,"",,22-MAY-16,"",1,4,25-MAY-16,0,"C","",
2016,842,83956065,7216925,"",,22-MAY-16,"",12,4,01-JUL-16,0,"C","",
2016,842,83956115,7171357,"",,07-MAR-16,"",20,4,24-MAY-16,0,"C","",
2016,842,83954937,7216925,"",,09-MAY-16,"",13,4,12-MAY-16,0,"C","",
2016,842,83954940,7216925,"",,09-MAY-16,"",19,4,10-MAY-16,0,"C","",
2016,842,83954949,7216925,"",,10-MAY-16,"",17,4,18-MAY-16,0,"C","",
2016,842,83954964,7216925,"",,11-MAY-16,"",14,4,11-MAY-16,0,"C","",
2016,842,83956138,7216925,"",,25-MAY-16,"",16,4,12-JUL-16,0,"C","",
2016,842,83955004,7216925,"",,13-MAY-16,"",13,4,13-MAY-16,0,"C","",
2016,842,83955038,7216925,"",,14-MAY-16,"",22,4,15-JUN-16,0,"C","",
2016,842,83955057,7216925,"",,13-MAY-16,"",10,4,16-MAY-16,0,"C","",
2016,842,83953908,7216925,"",,02-MAY-16,"",15,4,02-MAY-16,0,"C","",
