"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,100811895,89449315,1,5,19,"M",2,,19,0
2016,100812319,89449689,2,5,22,"M",1,,22,0
2016,100812315,89449689,1,5,17,"F",1,,17,0
2016,100812762,89450091,0,,,"",,,,
2016,100812864,89450182,1,5,43,"F",1,,43,0
2016,100812886,89450196,1,5,49,"M",1,,49,0
2016,100812916,89450220,2,5,39,"F",1,,39,0
2016,100812915,89450220,1,5,42,"M",1,,42,0
2016,100812919,89450232,1,5,26,"F",1,,26,0
2016,100812914,89450231,2,5,25,"M",1,,25,0
2016,100812912,89450231,1,5,22,"F",1,,22,0
2016,100812925,89450234,2,5,17,"M",1,,17,0
2016,100812924,89450234,1,5,18,"F",1,,18,0
2016,100812993,89450290,1,5,58,"F",1,,58,0
2016,100813032,89450314,2,5,69,"M",1,,69,0
2016,100813041,89450330,1,5,34,"M",1,,34,0
2016,100813066,89450358,1,5,17,"M",1,,17,0
2016,93318105,83948580,1,4,,"M",1,,,
2016,93318090,83948571,0,,,"",,,,
2016,93318091,83948572,0,,,"",,,,
2016,93318096,83948575,0,,,"",,,,
2016,93318101,83948578,0,,,"",,,,
2016,93318110,83948584,0,,,"",,,,
2016,93318111,83948585,0,,,"",,,,
2016,93318112,83948586,0,,,"",,,,
2016,93318113,83948587,0,,,"",,,,
2016,93318114,83948588,0,,,"",,,,
2016,93318116,83948590,0,,,"",,,,
2016,93318117,83948591,0,,,"",,,,
2016,93318118,83948592,0,,,"",,,,
2016,93318121,83948595,0,,,"",,,,
2016,93318123,83948597,0,,,"",,,,
2016,93318124,83948598,0,,,"",,,,
2016,93318126,83948600,0,,,"",,,,
2016,93318127,83948601,0,,,"",,,,
2016,93318128,83948602,0,,,"",,,,
2016,93318129,83948603,0,,,"",,,,
2016,93318130,83948604,0,,,"",,,,
2016,93318132,83948606,0,,,"",,,,
2016,93318139,83948611,0,,,"",,,,
2016,93318140,83948612,0,,,"",,,,
2016,93318142,83948614,0,,,"",,,,
2016,93318143,83948615,0,,,"",,,,
2016,93318145,83948617,0,,,"",,,,
2016,93318146,83948618,0,,,"",,,,
2016,93318147,83948619,0,,,"",,,,
2016,93318149,83948621,0,,,"",,,,
2016,93318151,83948623,0,,,"",,,,
2016,93318154,83948626,0,,,"",,,,
2016,93318155,83948627,0,,,"",,,,
2016,93318157,83948629,0,,,"",,,,
2016,93318159,83948631,0,,,"",,,,
2016,93318160,83948632,0,,,"",,,,
2016,93318161,83948633,0,,,"",,,,
2016,93318163,83948635,0,,,"",,,,
2016,93318165,83948637,0,,,"",,,,
2016,93318169,83948641,0,,,"",,,,
2016,93318171,83948643,0,,,"",,,,
2016,93318172,83948644,0,,,"",,,,
2016,93318173,83948645,0,,,"",,,,
2016,93318175,83948647,0,,,"",,,,
2016,93318177,83948649,0,,,"",,,,
2016,93318184,83948655,0,,,"",,,,
2016,93318186,83948657,0,,,"",,,,
2016,93318187,83948658,0,,,"",,,,
2016,93318190,83948660,0,,,"",,,,
2016,93318191,83948661,0,,,"",,,,
2016,93318192,83948662,0,,,"",,,,
2016,93318193,83948663,0,,,"",,,,
2016,93318197,83948667,0,,,"",,,,
2016,93318200,83948669,0,,,"",,,,
2016,93318201,83948670,0,,,"",,,,
2016,93318214,83949577,0,,,"",,,,
2016,93318216,83949579,0,,,"",,,,
2016,93318219,83949582,0,,,"",,,,
2016,93318225,83949585,0,,,"",,,,
2016,93318226,83949586,0,,,"",,,,
2016,93318229,83949589,0,,,"",,,,
2016,93318232,83949592,0,,,"",,,,
2016,93318236,83949595,0,,,"",,,,
2016,93318242,83949600,0,,,"",,,,
2016,93318251,83949607,0,,,"",,,,
2016,93318252,83949608,0,,,"",,,,
2016,93318253,83949609,0,,,"",,,,
2016,93318254,83949610,0,,,"",,,,
2016,93318255,83949611,0,,,"",,,,
2016,93318256,83949612,0,,,"",,,,
2016,93318257,83949613,0,,,"",,,,
2016,93318262,83949618,0,,,"",,,,
2016,93318263,83949619,0,,,"",,,,
2016,93318266,83949622,0,,,"",,,,
2016,93325888,83287621,2,4,,"F",1,,,
2016,93325890,83287623,1,4,,"M",0,,,
2016,93325945,83287674,1,4,,"M",1,,,
2016,93325946,83287674,2,4,,"M",1,,,
2016,93325947,83287674,3,4,,"M",1,,,
2016,93325955,83287679,2,4,,"M",0,,,
2016,93325981,83287703,1,4,,"M",2,,,
2016,93325982,83287703,2,4,,"M",2,,,
2016,93325983,83287703,3,4,,"M",1,,,
2016,93326025,83287743,1,4,,"F",0,,,
2016,93326029,83287747,1,4,,"F",1,,,
2016,93326053,83287764,1,4,,"M",0,,,
2016,93326056,83287766,1,4,,"F",0,,,
2016,93326059,83287769,1,4,,"M",1,,,
2016,93326085,83287791,2,4,,"F",1,,,
2016,93333255,87629357,0,,,"",,,,
2016,93333256,87629358,0,,,"",,,,
2016,93333257,87629359,0,,,"",,,,
2016,93333262,87629364,0,,,"",,,,
2016,93333263,87629365,0,,,"",,,,
2016,93333264,87629366,0,,,"",,,,
2016,93333266,87629368,0,,,"",,,,
2016,93333267,87629369,0,,,"",,,,
2016,93333270,87629371,0,,,"",,,,
2016,93333277,87629378,0,,,"",,,,
2016,93333278,87629379,0,,,"",,,,
2016,93333279,87629380,0,,,"",,,,
2016,93333280,87629381,0,,,"",,,,
2016,93333281,87629382,0,,,"",,,,
2016,93333282,87629383,0,,,"",,,,
2016,93333283,87629384,0,,,"",,,,
2016,93333284,87629385,0,,,"",,,,
2016,93333286,87629387,0,,,"",,,,
2016,93333289,87629390,0,,,"",,,,
2016,93333294,87629395,0,,,"",,,,
2016,93333296,87629397,0,,,"",,,,
2016,93333297,87629398,0,,,"",,,,
2016,93333298,87629399,0,,,"",,,,
2016,93333305,87629406,0,,,"",,,,
2016,93333307,87629408,0,,,"",,,,
2016,93333308,87629409,0,,,"",,,,
2016,93333309,87629410,0,,,"",,,,
2016,93333310,87629411,0,,,"",,,,
2016,93333312,87629413,0,,,"",,,,
2016,93333314,87629415,0,,,"",,,,
2016,93333324,87629423,0,,,"",,,,
2016,93333327,87629426,0,,,"",,,,
2016,93333329,87629428,0,,,"",,,,
2016,93333331,87629430,0,,,"",,,,
2016,93333333,87629432,0,,,"",,,,
2016,93333334,87629433,0,,,"",,,,
2016,93333342,87629439,0,,,"",,,,
