"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7125796,849,1,2016,"U",,"N","F","C","2016_01_AZ0072500_NIBRS",,0
2016,7148580,849,2,2016,"U",,"N","F","C","2016_02_AZ0072500_NIBRS",,0
2016,7171364,849,3,2016,"U",,"N","F","C","2016_03_AZ0072500_NIBRS",,0
2016,7194148,849,4,2016,"U",,"N","F","C","2016_04_AZ0072500_NIBRS",,0
2016,7216932,849,5,2016,"U",,"N","F","C","2016_05_AZ0072500_NIBRS",,0
2016,7239716,849,6,2016,"U",,"N","F","C","2016_06_AZ0072500_NIBRS",,0
2016,7262500,849,7,2016,"U",,"N","F","C","2016_07_AZ0072500_NIBRS",,0
2016,7285284,849,8,2016,"U",,"N","F","C","2016_08_AZ0072500_NIBRS",,0
2016,7308068,849,9,2016,"U",,"N","F","C","2016_09_AZ0072500_NIBRS",,0
2016,7330852,849,10,2016,"U",,"N","F","C","2016_10_AZ0072500_NIBRS",,0
2016,7353636,849,11,2016,"U",,"N","F","C","2016_11_AZ0072500_NIBRS",,0
2016,7376420,849,12,2016,"U",,"N","F","C","2016_12_AZ0072500_NIBRS",,0
2016,7125792,845,1,2016,"U",,"N","F","C","2016_01_AZ0071700_NIBRS",,0
2016,7148576,845,2,2016,"U",,"N","F","C","2016_02_AZ0071700_NIBRS",,0
2016,7171360,845,3,2016,"U",,"N","F","C","2016_03_AZ0071700_NIBRS",,0
2016,7194144,845,4,2016,"U",,"N","F","C","2016_04_AZ0071700_NIBRS",,0
2016,7216928,845,5,2016,"U",,"N","F","C","2016_05_AZ0071700_NIBRS",,0
2016,7239712,845,6,2016,"U",,"N","F","C","2016_06_AZ0071700_NIBRS",,0
2016,7262496,845,7,2016,"U",,"N","F","C","2016_07_AZ0071700_NIBRS",,0
2016,7285280,845,8,2016,"U",,"N","F","C","2016_08_AZ0071700_NIBRS",,0
2016,7308064,845,9,2016,"U",,"N","F","C","2016_09_AZ0071700_NIBRS",,0
2016,7330848,845,10,2016,"U",,"N","F","C","2016_10_AZ0071700_NIBRS",,0
2016,7353632,845,11,2016,"U",,"N","F","C","2016_11_AZ0071700_NIBRS",,0
