"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2018,32540620,1,32563703
2018,32540617,1,32554914
2018,32533360,1,32554922
2018,32540623,1,32564990
2018,32533363,1,32554925
2018,32540625,1,32564991
2018,32540630,1,32569927
2018,32533362,1,32563710
2018,32533366,1,32569928
2018,32533368,1,32569931
2018,32533384,1,32569947
2018,32533380,1,32569937
2018,32538099,1,32565001
2018,32533388,1,32569948
2018,32540635,1,32565003
2018,32533394,1,32563722
2018,32538103,1,32565009
2018,32533397,1,32569959
2018,32538110,1,32565016
2018,32533401,1,32569962
2018,32538107,1,32563727
2018,32540646,1,32565018
2018,32538120,1,32569972
2018,32540650,1,32565024
2018,32533421,1,32569978
2018,32540653,1,32565028
2018,32533424,1,32563744
2018,32533428,1,32569987
2018,32533426,7,32565030
2018,32540659,1,32565032
2018,32533431,1,32569992
2018,32538136,1,32563754
2018,32540660,1,32569991
2018,32538144,2,32570000
2018,32533439,1,32570001
2018,32533441,1,32570003
2018,32540664,1,32565037
2018,32540665,1,32565038
2018,32540668,1,32565041
2018,32540675,1,32565047
2018,32538150,1,32565049
2018,32540682,1,32570014
2018,32538156,1,32565057
2018,32538152,1,32565053
2018,32538159,1,32563772
2018,32540686,1,32570018
2018,32540688,1,32563775
2018,32533460,1,32570024
2018,32533464,1,32570031
2018,32533469,1,32570036
2018,32533468,1,32570033
2018,32540700,1,32563785
2018,32533473,1,32570043
2018,32533472,1,32570041
2018,32533475,1,32570045
2018,32533476,1,32565070
2018,32540705,1,32570046
2018,32533481,1,32570048
2018,32533482,1,32570049
2018,32538179,1,32563793
2018,32538186,1,32570056
2018,32540711,1,32565081
2018,32538184,1,32565080
2018,32540707,1,32570051
2018,32538189,1,32570063
2018,32533492,1,32570062
2018,32538192,1,32563803
2018,32540720,1,32565088
2018,32533506,1,32570077
2018,32533503,1,32570075
2018,32533508,1,32570079
2018,32538198,1,32570084
2018,32533517,1,32570090
2018,32533520,1,32570092
2018,32538203,1,32563815
2018,32538208,1,32563819
2018,32533531,1,32570104
2018,32538222,1,32570106
2018,32533535,1,32563832
2018,32549910,1,32566830
2018,32542493,1,32575564
2018,32542498,7,32575567
2018,32546150,7,32572716
2018,32549917,1,32575568
2018,32542501,1,32566841
2018,32546159,1,32566843
2018,32546156,1,32575579
2018,32546163,1,32575587
2018,32542512,1,32566848
2018,32546168,1,32572727
2018,32549936,1,32575596
2018,32546174,1,32575597
2018,32549940,1,32572734
2018,32546181,1,32566867
2018,32542529,1,32566866
2018,32546182,1,32572742
2018,32549950,1,32566870
2018,32549954,1,32575610
2018,32542533,1,32566875
2018,32546192,1,32572750
2018,32549959,1,32575617
2018,32549964,1,32572762
2018,32542544,1,32575626
2018,32546213,1,32572770
2018,32546224,1,32572783
2018,32542552,1,32575631
2018,32542557,1,32566900
2018,32542559,1,32566902
2018,32546230,1,32572789
2018,32549980,1,32572791
2018,32546233,1,32572792
2018,32546242,1,32572798
2018,32542569,1,32566912
2018,32546249,1,32572808
2018,32546248,1,32572807
2018,32542580,1,32566921
2018,32546258,1,32575663
2018,32546262,1,32575669
2018,32542589,1,32572821
2018,32542597,1,32572827
2018,32550020,1,32575677
2018,32550022,1,32575678
2018,32546274,1,32575682
2018,32542601,1,32575681
2018,32542605,1,32572838
2018,32542611,1,32575690
2018,32542615,1,32566949
2018,32550046,1,32572857
2018,32542627,1,32566957
2018,32542628,1,32566958
2018,32546300,1,32572871
2018,32546304,1,32572875
2018,32546305,1,32572876
2018,32542658,1,32566986
2018,32542669,1,32566998
2018,32546316,1,32567020
2018,32550073,1,32575726
2018,32546365,1,32575728
2018,32550083,1,32575733
2018,32550090,1,32572956
2018,32546369,1,32572947
2018,32550091,1,32575741
2018,32550095,1,32575746
2018,32546392,1,32575749
2018,32542758,1,32575753
2018,32546402,1,32567090
2018,32546450,1,32573031
2018,32542786,1,32567115
2018,32542792,1,32573035
2018,32550147,1,32575793
2018,32542798,1,32575800
2018,32546467,1,32575804
2018,32546468,1,32573046
2018,32546480,1,32573054
2018,32542803,1,32573053
2018,32546482,1,32573055
2018,32542805,1,32567137
2018,32546487,1,32573060
2018,32546489,1,32567142
2018,32546492,1,32573063
2018,32542487,7,32572699
2018,32546491,1,32573062
2018,32546493,1,32573065
2018,32546497,1,32573068
2018,32546505,1,32573077
2018,32550175,1,32573078
2018,32550185,1,32573088
2018,32550184,1,32575838
2018,32546515,1,32567153
2018,32546516,1,32573085
2018,32546524,1,32573095
2018,32542825,1,32567159
2018,32550192,1,32567161
2018,32550193,1,32575847
2018,32550197,1,32575849
2018,32542834,1,32573108
2018,32546542,1,32573115
2018,32546549,1,32573123
2018,32542846,1,32573125
2018,32546563,1,32573138
2018,32546562,1,32575862
2018,32546559,1,32573137
