"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,9,123878177
2018,9,123873008
2018,3,123878223
2018,9,123868616
2018,9,123873095
2018,6,123873108
2018,1,123873135
2018,9,123878427
2018,9,123878571
2018,3,123878581
2018,1,123878580
2018,9,123878600
2018,9,123873682
2018,9,123868989
2018,9,123878646
2018,9,123869029
2018,9,123880389
2018,9,123874928
2018,6,123880426
2018,9,123879860
2018,6,123875151
2018,3,123880069
2018,6,123880069
2018,6,123881170
2018,6,123885454
2018,3,123881388
2018,6,123881740
2018,6,123886153
2018,1,123881904
2018,6,123890734
2018,6,123891054
2018,9,123891281
2018,9,123891362
2018,9,123891376
2018,9,123891380
2018,9,123882791
2018,9,123886994
2018,6,123887126
2018,9,123887233
2018,6,123887304
2018,7,123887304
2018,6,123891778
2018,6,123887582
2018,6,123892115
2018,6,123892273
2018,4,123888035
2018,12,123892454
2018,9,123892536
2018,9,123892568
2018,2,123888496
2018,6,123892740
2018,6,123892741
2018,6,123892926
2018,6,123888779
2018,1,123892987
2018,9,123893082
2018,6,123884646
2018,3,123884661
2018,1,123893291
2018,9,123889278
2018,9,123893543
2018,9,123884993
2018,9,123893560
2018,9,123885073
2018,9,123885140
2018,9,123885142
2018,9,123889575
2018,9,123889640
2018,9,123885299
2018,9,123895398
2018,9,123893935
2018,9,123895413
2018,9,123889782
2018,5,123895530
2018,1,123895581
2018,6,123890017
2018,9,123894175
2018,9,123895721
2018,6,123890142
2018,6,123890158
2018,6,123895876
2018,6,123895883
2018,6,123895905
2018,1,123895912
2018,6,123894534
2018,6,123900416
2018,6,123894577
2018,3,123896253
2018,6,123900703
2018,6,123896347
2018,6,123894983
2018,1,129036306
2018,6,129031262
2018,9,129031316
2018,6,129031641
2018,6,129032533
2018,3,129028017
2018,6,129027259
2018,6,129028017
2018,1,129038711
2018,6,129038711
2018,6,129032600
2018,6,129027309
2018,3,129027348
2018,6,129028081
2018,3,129032642
2018,6,129037778
2018,3,129027407
2018,6,129037988
2018,6,129038048
2018,3,129038212
2018,1,129028301
2018,3,129028301
2018,6,129028308
2018,8,129028389
2018,6,129032936
2018,2,129039258
2018,6,129033131
2018,6,129039698
2018,9,129028797
2018,1,129028827
2018,3,129033225
2018,8,129038228
2018,1,129027729
2018,6,129027870
2018,5,129038530
2018,1,129032515
2018,6,129027961
2018,6,129038630
2018,7,129039818
2018,6,129028853
2018,3,129033240
2018,6,129028874
2018,6,129028873
2018,6,129028879
2018,9,129039880
2018,9,129039895
2018,9,129039909
2018,9,129033286
2018,6,129028951
2018,9,129039995
2018,9,129040025
2018,9,129033362
2018,6,129029064
2018,9,129040139
2018,3,129029132
2018,6,129033440
2018,6,129033489
2018,3,129029242
2018,8,129040480
2018,6,129029372
2018,6,129033615
2018,6,129040692
2018,6,129033705
2018,6,129029537
2018,6,129040779
2018,1,129040800
2018,9,129040820
2018,6,129040877
2018,3,129033851
2018,6,129040980
2018,9,129033894
2018,9,129041084
2018,9,129033919
2018,9,129033920
2018,9,129033925
2018,9,129033928
2018,9,129041115
2018,9,129029854
2018,9,129033936
2018,9,129033953
2018,9,129041157
2018,1,129041180
2018,9,129029922
2018,9,129029943
2018,8,129029945
2018,9,129041231
2018,9,129041257
2018,9,129030025
2018,6,129030042
2018,9,129034026
2018,6,129041275
2018,9,129030063
2018,9,129041276
2018,9,129030066
2018,9,129034043
2018,1,129041285
2018,6,129041285
2018,6,129030093
2018,6,129041325
2018,8,129041341
2018,9,123878117
2018,9,123872982
2018,9,123878178
2018,6,123874774
2018,6,123874866
2018,9,123880378
2018,9,123880437
2018,6,123875010
2018,6,123890633
2018,3,123881964
2018,6,123882063
2018,6,123886338
2018,1,123886545
2018,6,123882402
2018,6,123886628
2018,8,123891035
2018,4,123891233
2018,9,123891276
2018,9,123882655
2018,3,123882674
2018,6,123891316
2018,9,123882708
2018,6,123882709
2018,6,123891335
2018,9,123882748
2018,9,123886965
2018,6,123882785
2018,9,123882803
2018,7,123887057
2018,8,123891475
2018,6,123891671
2018,6,123883217
2018,6,123883226
2018,1,123883291
2018,1,123891912
2018,3,123891959
2018,6,123883586
2018,6,123892334
2018,9,123887994
2018,6,123887995
2018,6,123883911
2018,9,123892566
2018,1,123892697
2018,6,123892750
2018,6,123892820
2018,1,123888655
2018,6,123888780
2018,6,123888798
2018,6,123884526
2018,6,123888979
2018,3,123893266
2018,6,123884790
2018,6,123889122
2018,3,123884859
2018,6,123889157
2018,3,123893497
2018,6,123893497
2018,9,123889289
2018,9,123889317
2018,9,123893566
2018,3,123889342
2018,5,123889342
2018,1,123889347
2018,9,123889357
2018,9,123885035
2018,9,123889399
2018,9,123893648
2018,9,123893758
2018,9,123889567
