"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29887618,100797057,1,11-AUG-18,1,"N",27,5,16,"M",1,2,"R","H","",16,0
2018,29897298,100797064,1,22-AUG-18,1,"N",45,5,37,"M",1,2,"R","","",37,0
2018,29897299,100797066,1,22-AUG-18,1,"N",16,5,32,"M",1,2,"N","","",32,0
2018,29887625,100807647,1,03-FEB-18,2,"N",23,5,18,"F",1,2,"N","","",18,0
2018,29892583,100802801,1,20-MAR-18,2,"C",16,5,34,"F",1,2,"R","","",34,0
2018,29887632,100802814,1,15-MAY-18,3,"C",51,5,20,"M",1,2,"N","","",20,0
2018,29887637,100802825,1,03-JUL-18,1,"N",51,5,21,"M",0,1,"R","","",21,0
2018,29887841,100798463,2,26-APR-18,1,"N",23,5,55,"F",2,2,"R","","",55,0
2018,29892907,100804262,2,04-MAY-18,1,"N",51,5,40,"F",2,1,"R","","",40,0
2018,29887862,100804301,2,13-MAY-18,1,"N",51,5,35,"M",1,1,"R","","",35,0
2018,29892925,100804305,2,14-MAY-18,1,"N",16,5,42,"M",1,1,"R","","",42,0
2018,29892959,100804435,2,09-JUN-18,1,"N",51,5,26,"M",1,2,"R","","",26,0
2018,29892976,100798642,2,14-JUN-18,1,"N",27,5,42,"F",1,2,"R","","",42,0
2018,29892978,100798645,2,14-JUN-18,1,"N",27,5,53,"M",1,2,"R","","",53,0
2018,29893020,100804645,2,26-JUN-18,1,"N",51,5,22,"M",1,2,"R","","",22,0
2018,29887942,100804645,4,26-JUN-18,1,"N",51,5,21,"F",1,2,"R","","",21,0
2018,29887948,100809934,2,29-JUN-18,1,"N",40,5,31,"M",1,2,"R","","",31,0
2018,30000245,101098389,2,19-JUL-18,1,"N",51,5,35,"M",2,2,"R","","",35,0
2018,29995283,101093487,2,23-JUL-18,1,"N",27,5,56,"M",1,2,"N","","",56,0
2018,30005576,101103183,2,24-JUL-18,1,"N",51,5,59,"F",1,2,"R","","",59,0
2018,30005580,101093511,2,26-JUL-18,1,"N",51,5,34,"M",1,2,"N","","",34,0
2018,31229240,104928250,1,14-AUG-18,3,"N",51,5,27,"M",1,2,"R","","",27,0
2018,31229242,104928256,1,04-AUG-18,1,"N",48,5,34,"F",1,2,"R","","",34,0
2018,31224446,104932799,1,11-JUL-18,2,"N",51,5,18,"M",1,2,"R","","",18,0
2018,31234107,104932810,1,26-JUL-18,2,"N",44,5,31,"M",1,,"R","","",31,0
2018,31224457,104928309,1,30-JUL-18,2,"N",51,5,47,"F",1,2,"R","","",47,0
2018,31234115,104932838,1,30-JUL-18,1,"N",16,5,43,"F",1,2,"R","","",43,0
2018,31224475,104937383,1,26-AUG-18,2,"N",5,5,17,"M",1,2,"N","H","",17,0
2018,31229276,104937387,1,04-SEP-18,2,"N",47,5,18,"F",1,,"R","","",18,0
2018,31234125,104932869,1,17-SEP-18,2,"N",51,5,30,"F",1,2,"R","","",30,0
2018,31224485,104937404,2,06-SEP-18,2,"N",27,5,17,"M",1,2,"R","R","",17,0
2018,31234129,104937411,1,01-OCT-18,1,"N",23,5,36,"F",1,2,"R","","",36,0
2018,31224498,104937426,1,14-OCT-18,3,"N",51,5,58,"F",0,2,"R","","",58,0
2018,31234143,104928462,1,24-OCT-18,1,"N",23,5,30,"F",1,,"R","","",30,0
2018,31234147,104932924,1,23-OCT-18,2,"N",2,5,53,"M",1,2,"R","","",53,0
2018,31224507,104932925,2,31-OCT-18,2,"N",5,5,35,"F",2,2,"R","","",35,0
2018,31234148,104932925,3,31-OCT-18,2,"N",5,5,35,"F",2,2,"R","","",35,0
2018,31229227,104937255,1,07-JUL-18,1,"N",53,5,32,"M",1,2,"R","","",32,0
2018,31234111,104932821,1,04-AUG-18,1,"N",51,5,69,"M",1,2,"R","","",69,0
2018,31229286,104928409,1,19-SEP-18,3,"N",16,5,20,"M",1,2,"R","","",20,0
2018,31224488,104932882,1,29-SEP-18,1,"N",27,5,23,"F",2,2,"R","","",23,0
2018,31234132,104937412,1,02-OCT-18,3,"N",51,5,47,"M",1,2,"R","","",47,0
2018,31224547,104928641,1,31-AUG-18,1,"N",23,5,52,"M",1,2,"N","","",52,0
2018,31234178,104933052,1,12-AUG-18,1,"N",51,5,65,"M",1,2,"R","","",65,0
2018,31234184,104937592,1,30-SEP-18,3,"N",48,5,28,"M",1,2,"N","","",28,0
2018,31234193,104928723,1,30-OCT-18,2,"N",23,5,43,"F",1,2,"N","","",43,0
