"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,105326920,100420745,7,,
2018,105318685,100420762,7,,
2018,105321691,100422047,7,,
2018,105321698,100415205,7,1,
2018,105321722,100415236,7,,
2018,105318745,100415246,7,,
2018,105318752,100422108,1,,
2018,105326999,100422128,7,,
2018,105321761,100415304,4,,
2018,105321765,100415309,7,,
2018,105318814,100420880,7,,
2018,105318823,100415326,7,,
2018,105321781,100415331,7,,
2018,105321786,100415339,7,,
2018,105318848,100415350,7,,
2018,105318853,100422232,4,,
2018,105318887,100415394,7,,
2018,105321835,100415397,7,,
2018,105327116,100422277,4,,
2018,105318915,100415422,7,,
2018,105318931,100415434,4,,
2018,105327151,100421041,7,,
2018,105327172,100415475,7,,
2018,105327184,100415492,4,,
2018,105321911,100426084,7,,
2018,105318992,100422393,7,,
2018,105321926,100415529,7,,
2018,105321929,100422407,5,,
2018,105319005,100422407,7,,
2018,105327217,100415540,7,,
2018,105327221,100426122,6,,
2018,105327237,100426141,6,,
2018,105321963,100415581,7,,
2018,105327254,100415605,7,,
2018,105319067,100426180,7,,
2018,105327264,100426187,1,,
2018,105327265,100426187,4,,
2018,105319105,100415672,4,,
2018,105327319,100415705,7,,
2018,105327326,100426267,7,,
2018,105322069,100415737,6,,
2018,105327343,100415760,6,,
2018,105322084,100415767,4,,
2018,105329179,100415784,1,,
2018,105327361,100415796,4,,
2018,105329191,100422697,4,,
2018,105322114,100415818,1,,
2018,105322122,100415826,7,,
2018,105322165,100426404,4,,
2018,105329274,100426412,4,,
2018,105322196,100415916,7,,
2018,105329302,100415923,4,,
2018,105329305,100422837,6,,
2018,105322201,100426448,6,,
2018,105327466,100415965,1,,
2018,105329329,100422864,7,,
2018,105322226,100426485,7,,
2018,105327487,100426501,4,,
2018,105322243,100422893,4,,
2018,105327538,100416034,4,,
2018,105329386,100416036,3,,
2018,105322268,100416044,6,,
2018,105327558,100426574,5,,
2018,105329407,100426574,7,,
2018,105329410,100422956,6,,
2018,105322300,100431086,1,,
2018,105322309,100426611,4,,
2018,105329427,100422987,7,,
2018,105329429,100431117,4,,
2018,105327614,100431125,6,,
2018,105322338,100431143,7,1,
2018,105327630,100426664,4,,
2018,105322349,100431160,7,,
2018,105322355,100423044,7,,
2018,105329481,100431176,6,,
2018,105322387,100431197,7,1,
2018,105327678,100431206,7,,
2018,105327683,100431214,7,,
2018,105322408,100431229,7,,
2018,105327696,100426754,7,,
2018,105327698,100426756,7,,
2018,105327703,100423103,7,,
2018,105322435,100431264,7,,
2018,105322441,100431272,7,,
2018,105322474,100431310,7,,
2018,105327744,100431310,5,,
2018,105327752,100426816,7,,
2018,105329592,100423175,7,,
2018,105329599,100431327,7,,
2018,105327775,100431335,7,,
2018,105329608,100431342,5,,1
2018,105327782,100431342,7,1,
2018,105327784,100431347,5,,1
2018,105322503,100431347,7,1,
2018,105329620,100423222,7,,
2018,105327806,100423227,4,,
2018,105329628,100423238,7,1,
2018,105327825,100423257,7,,
2018,105327838,100431389,4,,
2018,105329662,100423276,4,,
2018,105329671,100431401,7,,
2018,105327867,100423321,7,,
2018,105322592,100431450,4,,
2018,105322603,100423361,7,,
2018,105322616,100427023,4,,
2018,105329750,100431483,7,,
2018,105322630,100431497,4,,
2018,105327918,100423398,4,,
2018,105327924,100423401,4,,
2018,105329778,100431520,4,,
2018,105327929,100431520,7,,
2018,105322660,100431534,4,,
2018,105327952,100431548,3,,
2018,105329805,100427094,4,,
2018,105322692,100431580,6,,
2018,105329849,100431605,7,,
2018,105328008,100427165,8,,
2018,105329854,100431619,7,,
2018,105328016,100423512,6,,
2018,105328022,100423520,7,,
2018,105329873,100431644,4,,
2018,105329888,100423552,7,,
2018,105328060,100431663,7,,
2018,105329899,100431673,7,,
2018,105322773,100431681,7,,
2018,105329912,100423578,7,,
2018,105329920,100423585,7,,
2018,105322812,100431720,4,,
2018,105329957,100427296,5,,
2018,105329958,100427296,7,,
2018,105329971,100423643,7,,
2018,105329978,100427327,7,,
2018,105322879,100423663,4,,
2018,105322884,100427354,4,,
2018,105330011,100427363,7,,
2018,105328207,100431817,4,,
2018,105330038,100431825,7,,
2018,105330044,100423713,4,,
2018,105328230,100427424,7,,
2018,105328235,100431861,4,,
2018,105330101,100431912,7,,
2018,105323003,100431923,6,,
2018,105328301,100431931,7,,
2018,105328316,100431949,6,,
2018,105328318,100423825,4,,
2018,105323059,100423871,7,,
2018,105330168,100423886,7,,
2018,105330175,100427578,1,,
2018,105323091,100432035,4,,
2018,105323108,100427619,7,,
2018,105323146,100423982,7,,
2018,105330240,100432125,7,,
2018,105323155,100432129,7,,
2018,105330249,100427680,4,,
2018,105330267,100424032,7,1,
2018,105323178,100432175,7,1,
2018,105330270,100432175,5,,1
2018,105328504,100427729,3,,
2018,105330296,100432210,5,,
2018,105330297,100432210,7,,
2018,105328523,100427758,4,,
2018,105323239,100432230,7,,
2018,105330319,100424102,7,,
2018,105330324,100432242,7,,
2018,105323257,100432258,4,,
2018,105328563,100424137,6,,
2018,105328588,100432286,1,,
2018,105328591,100432286,4,,
2018,105328612,100432302,4,,
2018,105330375,100424200,4,,
2018,105323309,100424200,1,,
2018,105323350,100432348,7,,
2018,105330413,100427917,1,,
2018,105328682,100427927,3,,
2018,105323375,100427929,4,,
2018,105323381,100432380,7,,
2018,105328698,100424277,7,,
2018,105323407,100427964,7,,
2018,105328737,100432436,7,,
2018,105328742,100432441,7,,
2018,105323434,100432464,7,,
2018,105328768,100432464,8,,
2018,105330486,100424332,4,,
2018,105323445,100424332,1,,
2018,105328793,100428052,4,,
2018,105330556,100432558,4,,
2018,105328864,100432573,7,,
2018,105330592,100432584,4,,
2018,105328911,100432625,5,,
2018,105323565,100432625,7,,
